"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",799,39,426,226,100,8
"Ocupación no especificada (037)",161,4,80,56,20,1
"Desocupado (038)",49,1,38,7,3,
,,,,,,
"URBANA (039)",3281,80,1348,1269,523,61
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",14,,,10,4,
"Profes., científicos e intelectuales (041)",177,,50,108,19,
"Técnicos de nivel medio y trab.asimilados (042)",176,,62,76,36,2
"Jefes y empleados de oficina (043)",99,,42,40,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",785,16,327,310,119,13
"Agricult.trabaj. calif. agrop. y pesqueros (045)",160,1,41,46,52,20
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",409,4,161,177,64,3
"Obreros construc., conf., papel, fab., instr. (047)",415,4,164,182,59,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",718,46,360,195,107,10
"Otra (049)",19,,6,10,3,
"Ocupación no especificada (050)",245,7,102,99,31,6
"Desocupado (051)",64,2,33,16,12,1
"Hombres (052)",2033,51,759,784,389,50
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",8,,,5,3,
"Profes., científicos e intelectuales (054)",87,,16,57,14,
"Técnicos de nivel medio y trab.asimilados (055)",111,,33,45,32,1
"Jefes y empleados de oficina (056)",54,,15,23,16,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",264,9,87,102,60,6
"Agricult.trabaj. calif. agrop. y pesqueros (058)",138,1,31,39,47,20
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",373,4,152,158,56,3
"Obreros construc., conf., papel, fab., instr. (060)",407,4,160,180,58,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",381,28,189,89,67,8
"Otra (062)",19,,6,10,3,
"Ocupación no especificada (063)",142,3,48,62,23,6
"Desocupado (064)",49,2,22,14,10,1
"Mujeres (065)",1248,29,589,485,134,11
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",6,,,5,1,
"Profes., científicos e intelectuales (067)",90,,34,51,5,
"Técnicos de nivel medio y trab.asimilados (068)",65,,29,31,4,1
"Jefes y empleados de oficina (069)",45,,27,17,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",521,7,240,208,59,7
"Agricult.trabaj. calif. agrop. y pesqueros (071)",22,,10,7,5,
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",36,,9,19,8,
"Obreros construc., conf., papel, fab., instr. (073)",8,,4,2,1,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",337,18,171,106,40,2
"Ocupación no especificada (076)",103,4,54,37,8,
"Desocupado (077)",15,,11,2,2,
,,,,,,
"RURAL (078)",7190,70,3607,2400,987,126
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",8,,,5,3,
"Profes., científicos e intelectuales (080)",153,,41,89,21,2
"Técnicos de nivel medio y trab.asimilados (081)",240,,96,92,45,7
"Jefes y empleados de oficina (082)",74,,42,20,11,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",1091,7,625,334,118,7
"Agricult.trabaj. calif. agrop. y pesqueros (084)",779,3,210,274,229,63
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",1045,4,457,413,163,8
"Obreros construc., conf., papel, fab., instr. (086)",607,2,305,235,59,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2654,47,1526,787,267,27
"Otra (088)",5,,2,2,1,
"Ocupación no especificada (089)",293,4,144,89,53,3
"Desocupado (090)",241,3,159,60,17,2
"Hombres (091)",5502,42,2644,1900,810,106
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,,,5,3,
"Profes., científicos e intelectuales (093)",92,,24,49,17,2
"Técnicos de nivel medio y trab.asimilados (094)",158,,55,63,35,5
"Jefes y empleados de oficina (095)",50,,21,17,11,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",283,2,115,105,57,4
"Agricult.trabaj. calif. agrop. y pesqueros (097)",697,3,184,244,211,55
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",981,4,423,392,154,8
"Obreros construc., conf., papel, fab., instr. (099)",594,1,299,231,57,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2192,26,1271,667,207,21
"Otra (101)",5,,2,2,1,
"Ocupación no especificada (102)",235,4,118,70,41,2
"Desocupado (103)",207,2,132,55,16,2
"Mujeres (104)",1688,28,963,500,177,20
"Profes., científicos e intelectuales (106)",61,,17,40,4,
"Técnicos de nivel medio y trab.asimilados (107)",82,,41,29,10,2
"Jefes y empleados de oficina (108)",24,,21,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",808,5,510,229,61,3
"Agricult.trabaj. calif. agrop. y pesqueros (110)",82,,26,30,18,8
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",64,,34,21,9,
"Obreros construc., conf., papel, fab., instr. (112)",13,1,6,4,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",462,21,255,120,60,6
"Ocupación no especificada (115)",58,,26,19,12,1
"Desocupado (116)",34,1,27,5,1,
