"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",29,92,89,,96.7,,
"De 40 a 44 años (037)",13,32,31,1,96.9,3.1,
"De 45 a 49 años (038)",10,59,57,,96.6,,
"De 50 y más años (039)",19,115,105,,91.3,,
"No PEA (040)",16267,52209,45099,733,86.4,1.4,
"De 12 a 14 años (041)",2145,7,7,,100,,
"De 15 a 19 años (042)",2356,385,370,100,96.1,26,
"De 20 a 24 años (043)",1600,1482,1437,187,97,12.6,
"De 25 a 29 años (044)",1268,2383,2271,164,95.3,6.9,
"De 30 a 34 años (045)",1139,3223,3082,136,95.6,4.2,
"De 35 a 39 años (046)",959,3664,3455,89,94.3,2.4,
"De 40 a 44 años (047)",946,4569,4184,48,91.6,1.1,
"De 45 a 49 años (048)",822,4757,4286,9,90.1,0.2,
"De 50 y más años (049)",5032,31739,26007,,81.9,,
,,,,,,,
"URBANA (060)",14835,43969,38885,566,88.4,1.3,
"De 12 a 14 años (061)",1401,9,9,,100,,
"De 15 a 19 años (062)",1769,248,238,68,96,27.4,
"De 20 a 24 años (063)",1450,1053,1035,120,98.3,11.4,
"De 25 a 29 años (064)",1334,1897,1840,127,97,6.7,
"De 30 a 34 años (065)",1287,2870,2768,111,96.4,3.9,
"De 35 a 39 años (066)",1242,3859,3705,98,96,2.5,
"De 40 a 44 años (067)",1113,4363,4102,34,94,0.8,
"De 45 a 49 años (068)",890,4049,3743,8,92.4,0.2,
"De 50 y más años (069)",4349,25621,21445,,83.7,,
"PEA (070)",5312,16342,14803,194,90.6,1.2,
"De 12 a 14 años (071)",53,4,4,,100,,
"De 15 a 19 años (072)",273,50,49,15,98,30,
"De 20 a 24 años (073)",503,341,339,35,99.4,10.3,
"De 25 a 29 años (074)",646,795,777,48,97.7,6,
"De 30 a 34 años (075)",626,1192,1146,36,96.1,3,
"De 35 a 39 años (076)",702,1937,1873,43,96.7,2.2,
"De 40 a 44 años (077)",613,2181,2077,13,95.2,0.6,
"De 45 a 49 años (078)",445,1641,1539,4,93.8,0.2,
"De 50 y más años (079)",1451,8201,6999,,85.3,,
"Ocupada (080)",5142,16068,14542,188,90.5,1.2,
"De 12 a 14 años (081)",48,4,4,,100,,
"De 15 a 19 años (082)",252,49,48,15,98,30.6,
"De 20 a 24 años (083)",465,322,322,32,100,9.9,
"De 25 a 29 años (084)",609,761,743,47,97.6,6.2,
"De 30 a 34 años (085)",604,1156,1112,34,96.2,2.9,
"De 35 a 39 años (086)",688,1896,1832,43,96.6,2.3,
"De 40 a 44 años (087)",602,2155,2052,13,95.2,0.6,
"De 45 a 49 años (088)",439,1612,1510,4,93.7,0.2,
"De 50 y más años (089)",1435,8113,6919,,85.3,,
"Desocupada (090)",170,274,261,6,95.3,2.2,
"De 12 a 14 años (091)",5,,,,,,
"De 15 a 19 años (092)",21,1,1,,100,,
"De 20 a 24 años (093)",38,19,17,3,89.5,15.8,
"De 25 a 29 años (094)",37,34,34,1,100,2.9,
"De 30 a 34 años (095)",22,36,34,2,94.4,5.6,
"De 35 a 39 años (096)",14,41,41,,100,,
"De 40 a 44 años (097)",11,26,25,,96.2,,
"De 45 a 49 años (098)",6,29,29,,100,,
"De 50 y más años (099)",16,88,80,,90.9,,
"No PEA (100)",9523,27627,24082,372,87.2,1.3,
"De 12 a 14 años (101)",1348,5,5,,100,,
"De 15 a 19 años (102)",1496,198,189,53,95.5,26.8,
"De 20 a 24 años (103)",947,712,696,85,97.8,11.9,
"De 25 a 29 años (104)",688,1102,1063,79,96.5,7.2,
"De 30 a 34 años (105)",661,1678,1622,75,96.7,4.5,
"De 35 a 39 años (106)",540,1922,1832,55,95.3,2.9,
"De 40 a 44 años (107)",500,2182,2025,21,92.8,1,
"De 45 a 49 años (108)",445,2408,2204,4,91.5,0.2,
"De 50 y más años (109)",2898,17420,14446,,82.9,,
,,,,,,,
"RURAL (120)",9112,33606,28858,444,85.9,1.3,
"De 12 a 14 años (121)",826,4,4,1,100,25,
"De 15 a 19 años (122)",1016,234,228,58,97.4,24.8,
"De 20 a 24 años (123)",903,975,942,122,96.6,12.5,
"De 25 a 29 años (124)",828,1693,1594,104,94.2,6.1,
"De 30 a 34 años (125)",706,2079,1971,75,94.8,3.6,
"De 35 a 39 años (126)",668,2611,2429,49,93,1.9,
"De 40 a 44 años (127)",665,3323,3002,30,90.3,0.9,
"De 45 a 49 años (128)",585,3397,3024,5,89,0.1,
"De 50 y más años (129)",2915,19290,15664,,81.2,,
"PEA (130)",2368,9024,7841,83,86.9,0.9,
"De 12 a 14 años (131)",29,2,2,1,100,50,
"De 15 a 19 años (132)",156,47,47,11,100,23.4,
"De 20 a 24 años (133)",250,205,201,20,98,9.8,
"De 25 a 29 años (134)",248,412,386,18,93.7,4.4,
"De 30 a 34 años (135)",228,534,511,14,95.7,2.6,
"De 35 a 39 años (136)",249,869,806,15,92.8,1.7,
"De 40 a 44 años (137)",219,936,843,4,90.1,0.4,
"De 45 a 49 años (138)",208,1048,942,,89.9,,
"De 50 y más años (139)",781,4971,4103,,82.5,,
"Ocupada (140)",2280,8864,7689,78,86.7,0.9,
"De 12 a 14 años (141)",28,2,2,1,100,50,
"De 15 a 19 años (142)",137,45,45,10,100,22.2,
"De 20 a 24 años (143)",222,188,184,19,97.9,10.1,
"De 25 a 29 años (144)",238,403,377,17,93.5,4.2,
"De 30 a 34 años (145)",222,516,494,13,95.7,2.5,
"De 35 a 39 años (146)",234,818,758,15,92.7,1.8,
"De 40 a 44 años (147)",217,930,837,3,90,0.3,
"De 45 a 49 años (148)",204,1018,914,,89.8,,
"De 50 y más años (149)",778,4944,4078,,82.5,,
"Desocupada (150)",88,160,152,5,95,3.1,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",19,2,2,1,100,50,
"De 20 a 24 años (153)",28,17,17,1,100,5.9,
"De 25 a 29 años (154)",10,9,9,1,100,11.1,
"De 30 a 34 años (155)",6,18,17,1,94.4,5.6,
"De 35 a 39 años (156)",15,51,48,,94.1,,
"De 40 a 44 años (157)",2,6,6,1,100,16.7,
"De 45 a 49 años (158)",4,30,28,,93.3,,
"De 50 y más años (159)",3,27,25,,92.6,,
"No PEA (160)",6744,24582,21017,361,85.5,1.5,
"De 12 a 14 años (161)",797,2,2,,100,,
"De 15 a 19 años (162)",860,187,181,47,96.8,25.1,
"De 20 a 24 años (163)",653,770,741,102,96.2,13.2,
"De 25 a 29 años (164)",580,1281,1208,86,94.3,6.7,
"De 30 a 34 años (165)",478,1545,1460,61,94.5,3.9,
"De 35 a 39 años (166)",419,1742,1623,34,93.2,2,
"De 40 a 44 años (167)",446,2387,2159,26,90.4,1.1,
"De 45 a 49 años (168)",377,2349,2082,5,88.6,0.2,
"De 50 y más años (169)",2134,14319,11561,,80.7,,
