"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",573,566,447,105,11,2,1,,,,7,137
"De 20 a 24 años (023)",1079,958,381,350,165,52,9,1,,,121,879
"De 25 a 29 años (024)",1136,1016,192,286,271,153,101,12,1,,120,1795
"De 30 a 34 años (025)",1178,1122,108,191,317,212,224,61,9,,56,2892
"De 35 a 39 años (026)",1198,1165,61,159,241,221,298,147,34,4,33,3876
"De 40 a 44 años (027)",1093,1079,33,93,186,189,297,175,74,32,14,4424
"De 45 a 49 años (028)",912,904,36,57,111,118,241,196,94,51,8,4295
"De 50 y más años (029)",2685,2663,106,156,216,261,648,604,396,276,22,14584
"Desocupada (030)",479,425,189,93,53,29,33,18,8,2,54,637
"De 12 a 14 años (031)",4,4,4,,,,,,,,,
"De 15 a 19 años (032)",83,82,67,11,4,,,,,,1,19
"De 20 a 24 años (033)",130,112,67,37,6,2,,,,,18,55
"De 25 a 29 años (034)",97,78,29,26,14,5,4,,,,19,85
"De 30 a 34 años (035)",51,45,8,12,15,8,1,1,,,6,77
"De 35 a 39 años (036)",48,42,8,4,11,4,9,4,1,1,6,120
"De 40 a 44 años (037)",30,27,3,1,1,4,10,7,1,,3,114
"De 45 a 49 años (038)",15,15,1,1,1,3,5,2,2,,,63
"De 50 y más años (039)",21,20,2,1,1,3,4,4,4,1,1,104
"No PEA (040)",17667,17103,7127,1826,1676,1406,2175,1451,846,596,564,42103
"De 12 a 14 años (041)",2881,2871,2861,7,3,,,,,,10,13
"De 15 a 19 años (042)",3277,3233,2993,213,23,1,3,,,,44,274
"De 20 a 24 años (043)",1904,1688,724,586,284,70,24,,,,216,1461
"De 25 a 29 años (044)",1482,1350,158,424,395,224,134,12,3,,132,2564
"De 30 a 34 años (045)",1301,1248,71,186,329,286,303,63,8,2,53,3520
"De 35 a 39 años (046)",1117,1099,46,91,180,231,332,146,58,15,18,4172
"De 40 a 44 años (047)",1007,998,54,48,102,145,314,190,106,39,9,4611
"De 45 a 49 años (048)",775,765,32,41,75,101,201,172,103,40,10,3809
"De 50 y más años (049)",3923,3851,188,230,285,348,864,868,568,500,72,21679
,,,,,,,,,,,,
"URBANA (060)",13725,13207,4532,1789,1826,1343,1843,1023,517,334,518,32192
"De 12 a 14 años (061)",1513,1508,1502,4,2,,,,,,5,8
"De 15 a 19 años (062)",2024,2005,1862,125,13,2,3,,,,19,169
"De 20 a 24 años (063)",1563,1367,613,503,198,37,16,,,,196,1075
"De 25 a 29 años (064)",1375,1241,208,419,359,175,73,6,1,,134,2018
"De 30 a 34 años (065)",1336,1278,86,235,431,266,219,37,3,1,58,3114
"De 35 a 39 años (066)",1267,1239,57,175,282,243,326,118,35,3,28,3960
"De 40 a 44 años (067)",1045,1032,50,81,178,202,314,137,51,19,13,3943
"De 45 a 49 años (068)",784,776,29,57,112,126,215,140,72,25,8,3392
"De 50 y más años (069)",2818,2761,125,190,251,292,677,585,355,286,57,14513
"PEA (070)",4539,4312,740,768,846,566,735,373,178,106,227,12443
"De 12 a 14 años (071)",52,51,49,2,,,,,,,1,2
"De 15 a 19 años (072)",229,225,187,30,6,1,1,,,,4,49
"De 20 a 24 años (073)",537,469,216,182,60,7,4,,,,68,339
"De 25 a 29 años (074)",567,496,118,172,127,57,20,2,,,71,694
"De 30 a 34 años (075)",601,564,54,122,208,94,71,14,1,,37,1220
"De 35 a 39 años (076)",645,625,34,112,168,117,137,46,11,,20,1777
"De 40 a 44 años (077)",532,523,20,54,115,108,146,59,13,8,9,1817
"De 45 a 49 años (078)",433,428,16,37,71,72,117,72,29,14,5,1775
"De 50 y más años (079)",943,931,46,57,91,110,239,180,124,84,12,4770
"Ocupada (080)",4203,4004,627,701,796,542,703,358,172,105,199,11903
"De 12 a 14 años (081)",49,48,46,2,,,,,,,1,2
"De 15 a 19 años (082)",181,178,152,22,2,1,1,,,,3,33
"De 20 a 24 años (083)",452,393,174,153,56,6,4,,,,59,299
"De 25 a 29 años (084)",502,441,102,154,114,52,17,2,,,61,623
"De 30 a 34 años (085)",562,527,49,114,193,87,70,13,1,,35,1150
"De 35 a 39 años (086)",607,590,27,110,157,114,128,43,11,,17,1686
"De 40 a 44 años (087)",507,500,18,54,114,105,136,53,12,8,7,1714
"De 45 a 49 años (088)",419,414,15,36,70,70,112,70,27,14,5,1715
"De 50 y más años (089)",924,913,44,56,90,107,235,177,121,83,11,4681
"Desocupada (090)",336,308,113,67,50,24,32,15,6,1,28,540
"De 12 a 14 años (091)",3,3,3,,,,,,,,,
"De 15 a 19 años (092)",48,47,35,8,4,,,,,,1,16
"De 20 a 24 años (093)",85,76,42,29,4,1,,,,,9,40
"De 25 a 29 años (094)",65,55,16,18,13,5,3,,,,10,71
"De 30 a 34 años (095)",39,37,5,8,15,7,1,1,,,2,70
"De 35 a 39 años (096)",38,35,7,2,11,3,9,3,,,3,91
"De 40 a 44 años (097)",25,23,2,,1,3,10,6,1,,2,103
"De 45 a 49 años (098)",14,14,1,1,1,2,5,2,2,,,60
"De 50 y más años (099)",19,18,2,1,1,3,4,3,3,1,1,89
"No PEA (100)",9186,8895,3792,1021,980,777,1108,650,339,228,291,19749
"De 12 a 14 años (101)",1461,1457,1453,2,2,,,,,,4,6
"De 15 a 19 años (102)",1795,1780,1675,95,7,1,2,,,,15,120
"De 20 a 24 años (103)",1026,898,397,321,138,30,12,,,,128,736
"De 25 a 29 años (104)",808,745,90,247,232,118,53,4,1,,63,1324
"De 30 a 34 años (105)",735,714,32,113,223,172,148,23,2,1,21,1894
"De 35 a 39 años (106)",622,614,23,63,114,126,189,72,24,3,8,2183
"De 40 a 44 años (107)",513,509,30,27,63,94,168,78,38,11,4,2126
"De 45 a 49 años (108)",351,348,13,20,41,54,98,68,43,11,3,1617
"De 50 y más años (109)",1875,1830,79,133,160,182,438,405,231,202,45,9743
,,,,,,,,,,,,
"RURAL (120)",14377,13894,4245,1530,1421,1300,2184,1642,945,627,483,43433
"De 12 a 14 años (121)",1474,1467,1460,6,1,,,,,,7,8
"De 15 a 19 años (122)",1909,1876,1645,204,25,1,1,,,,33,261
"De 20 a 24 años (123)",1550,1391,559,470,257,87,17,1,,,159,1320
"De 25 a 29 años (124)",1340,1203,171,317,321,207,166,18,3,,137,2426
"De 30 a 34 años (125)",1194,1137,101,154,230,240,309,88,14,1,57,3375
"De 35 a 39 años (126)",1096,1067,58,79,150,213,313,179,58,17,29,4208
"De 40 a 44 años (127)",1085,1072,40,61,111,136,307,235,130,52,13,5206
"De 45 a 49 años (128)",918,908,40,42,75,96,232,230,127,66,10,4775
"De 50 y más años (129)",3811,3773,171,197,251,320,839,891,613,491,38,21854
"PEA (130)",5896,5686,910,725,725,671,1117,841,438,259,210,21079
"De 12 a 14 años (131)",54,53,52,1,,,,,,,1,1
"De 15 a 19 años (132)",427,423,327,86,9,1,,,,,4,107
"De 20 a 24 años (133)",672,601,232,205,111,47,5,1,,,71,595
"De 25 a 29 años (134)",666,598,103,140,158,101,85,10,1,,68,1186
"De 30 a 34 años (135)",628,603,62,81,124,126,154,48,8,,25,1749
"De 35 a 39 años (136)",601,582,35,51,84,108,170,105,24,5,19,2219
"De 40 a 44 años (137)",591,583,16,40,72,85,161,123,62,24,8,2721
"De 45 a 49 años (138)",494,491,21,21,41,49,129,126,67,37,3,2583
"De 50 y más años (139)",1763,1752,62,100,126,154,413,428,276,193,11,9918
"Ocupada (140)",5753,5569,834,699,722,666,1116,838,436,258,184,20982
"De 12 a 14 años (141)",53,52,51,1,,,,,,,1,1
"De 15 a 19 años (142)",392,388,295,83,9,1,,,,,4,104
"De 20 a 24 años (143)",627,565,207,197,109,46,5,1,,,62,580
"De 25 a 29 años (144)",634,575,90,132,157,101,84,10,1,,59,1172
"De 30 a 34 años (145)",616,595,59,77,124,125,154,48,8,,21,1742
"De 35 a 39 años (146)",591,575,34,49,84,107,170,104,23,4,16,2190
"De 40 a 44 años (147)",586,579,15,39,72,84,161,122,62,24,7,2710
"De 45 a 49 años (148)",493,490,21,21,41,48,129,126,67,37,3,2580
"De 50 y más años (149)",1761,1750,62,100,126,154,413,427,275,193,11,9903
"Desocupada (150)",143,117,76,26,3,5,1,3,2,1,26,97
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",35,35,32,3,,,,,,,,3
"De 20 a 24 años (153)",45,36,25,8,2,1,,,,,9,15
"De 25 a 29 años (154)",32,23,13,8,1,,1,,,,9,14
"De 30 a 34 años (155)",12,8,3,4,,1,,,,,4,7
"De 35 a 39 años (156)",10,7,1,2,,1,,1,1,1,3,29
"De 40 a 44 años (157)",5,4,1,1,,1,,1,,,1,11
"De 45 a 49 años (158)",1,1,,,,1,,,,,,3
"De 50 y más años (159)",2,2,,,,,,1,1,,,15
"No PEA (160)",8481,8208,3335,805,696,629,1067,801,507,368,273,22354
"De 12 a 14 años (161)",1420,1414,1408,5,1,,,,,,6,7
"De 15 a 19 años (162)",1482,1453,1318,118,16,,1,,,,29,154
"De 20 a 24 años (163)",878,790,327,265,146,40,12,,,,88,725
"De 25 a 29 años (164)",674,605,68,177,163,106,81,8,2,,69,1240
"De 30 a 34 años (165)",566,534,39,73,106,114,155,40,6,1,32,1626
"De 35 a 39 años (166)",495,485,23,28,66,105,143,74,34,12,10,1989
"De 40 a 44 años (167)",494,489,24,21,39,51,146,112,68,28,5,2485
"De 45 a 49 años (168)",424,417,19,21,34,47,103,104,60,29,7,2192
"De 50 y más años (169)",2048,2021,109,97,125,166,426,463,337,298,27,11936
