"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Servicios sociales y de salud (040)",422,,79,206,126,11
"Otras activ. serv.comun.soc y personales (041)",357,33,140,111,61,12
"Hogares privados con servicio doméstico (042)",58,16,26,10,3,3
"Actividad economica no especificada (044)",397,1,129,130,111,26
"Desocupado (045)",985,7,443,321,183,31
"Mujeres (046)",11973,246,3968,4687,2664,408
"Agric., ganadería, caza y silvicultura (047)",1440,52,360,461,436,131
"Pesca (048)",2,,,2,,
"Explotación de minas y canteras (049)",10,1,6,1,2,
"Industrias manufactureras (050)",284,3,101,95,70,15
"Suministro de electricidad, gas y agua (051)",12,,5,3,4,
"Construcción (052)",65,1,26,26,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",3304,79,940,1285,838,162
"Venta, mant.y rep. veh.autom.y motoc. (054)",45,,25,16,4,
"Comercio al por mayor (055)",88,,28,29,28,3
"Comercio al por menor (056)",3171,79,887,1240,806,159
"Hoteles y restaurantes (057)",1220,38,442,381,308,51
"Trans., almac. y comunicaciones (058)",204,3,134,51,15,1
"Intermediación financiera (059)",74,,42,27,5,
"Activid.inmobil., empres. y alquileres (060)",252,,101,108,42,1
"Admin.pub. y defensa; p. segur.soc afil (061)",661,,234,275,151,1
"Enseñanza (062)",1703,,312,972,415,4
"Servicios sociales y de salud (063)",719,,203,401,113,2
"Otras activ. serv.comun.soc y personales (064)",367,5,150,155,50,7
"Hogares privados con servicio doméstico (065)",723,58,478,126,57,4
"Organiz. y organos extraterritoriales (066)",1,,,1,,
"Actividad economica no especificada (067)",392,1,125,136,103,27
"Desocupado (068)",540,5,309,181,43,2
,,,,,,
"URBANA (069)",23293,536,7677,9108,5214,758
"Agric., ganadería, caza y silvicultura (070)",2166,72,521,700,642,231
"Pesca (071)",4,,1,3,,
"Explotación de minas y canteras (072)",109,1,50,38,20,
"Industrias manufactureras (073)",1073,32,411,345,230,55
"Suministro de electricidad, gas y agua (074)",83,,18,30,34,1
"Construcción (075)",1778,12,633,691,392,50
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",4916,180,1580,1806,1133,217
"Venta, mant.y rep. veh.autom.y motoc. (077)",396,8,211,114,56,7
"Comercio al por mayor (078)",223,5,98,68,48,4
"Comercio al por menor (079)",4297,167,1271,1624,1029,206
"Hoteles y restaurantes (080)",1445,59,575,434,324,53
"Trans., almac. y comunicaciones (081)",1539,61,761,516,182,19
"Intermediación financiera (082)",161,,85,60,16,
"Activid.inmobil., empres. y alquileres (083)",910,4,340,382,161,23
"Admin.pub. y defensa; p. segur.soc afil (084)",1899,,457,869,553,20
"Enseñanza (085)",3100,,495,1712,871,22
"Servicios sociales y de salud (086)",1055,,242,575,226,12
"Otras activ. serv.comun.soc y personales (087)",688,37,273,255,106,17
"Hogares privados con servicio doméstico (088)",708,68,459,124,53,4
"Organiz. y organos extraterritoriales (089)",1,,,1,,
"Actividad economica no especificada (090)",450,,163,152,116,19
"Desocupado (091)",1208,10,613,415,155,15
"Hombres (092)",13242,341,4308,5034,3057,502
"Agric., ganadería, caza y silvicultura (093)",1755,58,427,564,508,198
"Pesca (094)",3,,1,2,,
"Explotación de minas y canteras (095)",100,,45,37,18,
"Industrias manufactureras (096)",806,29,317,252,165,43
"Suministro de electricidad, gas y agua (097)",71,,13,27,30,1
"Construcción (098)",1717,11,608,667,381,50
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1910,106,719,621,384,80
"Venta, mant.y rep. veh.autom.y motoc. (100)",351,8,186,98,52,7
"Comercio al por mayor (101)",137,5,71,40,20,1
"Comercio al por menor (102)",1422,93,462,483,312,72
"Hoteles y restaurantes (103)",327,23,176,78,42,8
"Trans., almac. y comunicaciones (104)",1342,58,632,467,167,18
"Intermediación financiera (105)",87,,43,33,11,
"Activid.inmobil., empres. y alquileres (106)",670,4,245,280,119,22
"Admin.pub. y defensa; p. segur.soc afil (107)",1254,,228,601,406,19
"Enseñanza (108)",1480,,215,777,470,18
"Servicios sociales y de salud (109)",393,,71,196,116,10
"Otras activ. serv.comun.soc y personales (110)",340,32,132,108,58,10
"Hogares privados con servicio doméstico (111)",41,13,19,6,2,1
"Actividad economica no especificada (113)",233,,83,75,65,10
"Desocupado (114)",713,7,334,243,115,14
"Mujeres (115)",10051,195,3369,4074,2157,256
"Agric., ganadería, caza y silvicultura (116)",411,14,94,136,134,33
"Pesca (117)",1,,,1,,
"Explotación de minas y canteras (118)",9,1,5,1,2,
"Industrias manufactureras (119)",267,3,94,93,65,12
"Suministro de electricidad, gas y agua (120)",12,,5,3,4,
"Construcción (121)",61,1,25,24,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",3006,74,861,1185,749,137
"Venta, mant.y rep. veh.autom.y motoc. (123)",45,,25,16,4,
"Comercio al por mayor (124)",86,,27,28,28,3
"Comercio al por menor (125)",2875,74,809,1141,717,134
"Hoteles y restaurantes (126)",1118,36,399,356,282,45
"Trans., almac. y comunicaciones (127)",197,3,129,49,15,1
"Intermediación financiera (128)",74,,42,27,5,
"Activid.inmobil., empres. y alquileres (129)",240,,95,102,42,1
"Admin.pub. y defensa; p. segur.soc afil (130)",645,,229,268,147,1
"Enseñanza (131)",1620,,280,935,401,4
"Servicios sociales y de salud (132)",662,,171,379,110,2
"Otras activ. serv.comun.soc y personales (133)",348,5,141,147,48,7
"Hogares privados con servicio doméstico (134)",667,55,440,118,51,3
"Organiz. y organos extraterritoriales (135)",1,,,1,,
"Actividad economica no especificada (136)",217,,80,77,51,9
"Desocupado (137)",495,3,279,172,40,1
,,,,,,
"RURAL (138)",9784,210,2692,3174,2699,1009
"Agric., ganadería, caza y silvicultura (139)",7448,180,1881,2344,2156,887
"Pesca (140)",7,,,5,2,
"Explotación de minas y canteras (141)",25,,12,10,3,
"Industrias manufactureras (142)",118,2,37,36,29,14
"Suministro de electricidad, gas y agua (143)",3,,,,3,
"Construcción (144)",385,4,110,182,79,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",396,8,123,128,107,30
"Venta, mant.y rep. veh.autom.y motoc. (146)",13,,8,3,2,
"Comercio al por mayor (147)",5,,4,1,,
"Comercio al por menor (148)",378,8,111,124,105,30
"Hoteles y restaurantes (149)",121,3,52,29,31,6
"Trans., almac. y comunicaciones (150)",140,2,62,62,14,
"Activid.inmobil., empres. y alquileres (152)",40,,13,21,6,
"Admin.pub. y defensa; p. segur.soc afil (153)",86,,21,34,28,3
"Enseñanza (154)",164,,49,67,47,1
"Servicios sociales y de salud (155)",86,,40,32,13,1
"Otras activ. serv.comun.soc y personales (156)",36,1,17,11,5,2
"Hogares privados con servicio doméstico (157)",73,6,45,12,7,3
"Actividad economica no especificada (159)",339,2,91,114,98,34
"Desocupado (160)",317,2,139,87,71,18
"Hombres (161)",7862,159,2093,2561,2192,857
"Agric., ganadería, caza y silvicultura (162)",6419,142,1615,2019,1854,789
"Pesca (163)",6,,,4,2,
"Explotación de minas y canteras (164)",24,,11,10,3,
"Industrias manufactureras (165)",101,2,30,34,24,11
"Suministro de electricidad, gas y agua (166)",3,,,,3,
"Construcción (167)",381,4,109,180,78,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",98,3,44,28,18,5
"Venta, mant.y rep. veh.autom.y motoc. (169)",13,,8,3,2,
"Comercio al por mayor (170)",3,,3,,,
"Comercio al por menor (171)",82,3,33,25,16,5
"Hoteles y restaurantes (172)",19,1,9,4,5,
"Trans., almac. y comunicaciones (173)",133,2,57,60,14,
"Activid.inmobil., empres. y alquileres (175)",28,,7,15,6,
"Admin.pub. y defensa; p. segur.soc afil (176)",70,,16,27,24,3
"Enseñanza (177)",81,,17,30,33,1
"Servicios sociales y de salud (178)",29,,8,10,10,1
"Otras activ. serv.comun.soc y personales (179)",17,1,8,3,3,2
"Hogares privados con servicio doméstico (180)",17,3,7,4,1,2
"Actividad economica no especificada (182)",164,1,46,55,46,16
"Desocupado (183)",272,,109,78,68,17
"Mujeres (184)",1922,51,599,613,507,152
"Agric., ganadería, caza y silvicultura (185)",1029,38,266,325,302,98
"Pesca (186)",1,,,1,,
"Explotación de minas y canteras (187)",1,,1,,,
"Industrias manufactureras (188)",17,,7,2,5,3
"Construcción (190)",4,,1,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",298,5,79,100,89,25
"Comercio al por mayor (193)",2,,1,1,,
"Comercio al por menor (194)",296,5,78,99,89,25
"Hoteles y restaurantes (195)",102,2,43,25,26,6
"Trans., almac. y comunicaciones (196)",7,,5,2,,
"Activid.inmobil., empres. y alquileres (198)",12,,6,6,,
"Admin.pub. y defensa; p. segur.soc afil (199)",16,,5,7,4,
"Enseñanza (200)",83,,32,37,14,
"Servicios sociales y de salud (201)",57,,32,22,3,
"Otras activ. serv.comun.soc y personales (202)",19,,9,8,2,
"Hogares privados con servicio doméstico (203)",56,3,38,8,6,1
"Actividad economica no especificada (205)",175,1,45,59,52,18
"Desocupado (206)",45,2,30,9,3,1
