"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Admin.pub. y defensa; p. segur.soc afil (038)",1361,,289,595,450,27
"Enseñanza (039)",2177,,349,1054,724,50
"Servicios sociales y de salud (040)",589,,114,221,227,27
"Otras activ. serv.comun.soc y personales (041)",1055,31,375,337,248,64
"Hogares privados con servicio doméstico (042)",168,11,81,46,25,5
"Organiz. y organos extraterritoriales (043)",2,,2,,,
"Actividad economica no especificada (044)",1294,9,515,458,265,47
"Desocupado (045)",1982,28,982,514,366,92
"Mujeres (046)",27621,261,9614,10819,6069,858
"Agric., ganadería, caza y silvicultura (047)",3050,28,913,1165,760,184
"Pesca (048)",17,,6,10,1,
"Explotación de minas y canteras (049)",24,,18,5,1,
"Industrias manufactureras (050)",6208,33,2961,2514,644,56
"Suministro de electricidad, gas y agua (051)",16,1,5,5,5,
"Construcción (052)",98,2,37,39,18,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",6564,106,1753,2443,1913,349
"Venta, mant.y rep. veh.autom.y motoc. (054)",102,,52,35,14,1
"Comercio al por mayor (055)",481,4,166,201,97,13
"Comercio al por menor (056)",5981,102,1535,2207,1802,335
"Hoteles y restaurantes (057)",1719,37,494,583,515,90
"Trans., almac. y comunicaciones (058)",257,2,146,78,29,2
"Intermediación financiera (059)",177,,87,75,14,1
"Activid.inmobil., empres. y alquileres (060)",783,,387,283,107,6
"Admin.pub. y defensa; p. segur.soc afil (061)",525,,210,192,118,5
"Enseñanza (062)",2955,,578,1623,733,21
"Servicios sociales y de salud (063)",970,1,246,412,306,5
"Otras activ. serv.comun.soc y personales (064)",721,6,233,266,192,24
"Hogares privados con servicio doméstico (065)",1445,26,519,466,384,50
"Organiz. y organos extraterritoriales (066)",1,,,1,,
"Actividad economica no especificada (067)",927,5,303,356,214,49
"Desocupado (068)",1164,14,718,303,115,14
,,,,,,
"URBANA (069)",70408,756,25019,25998,16060,2575
"Agric., ganadería, caza y silvicultura (070)",7440,73,2361,2485,1938,583
"Pesca (071)",415,,86,182,129,18
"Explotación de minas y canteras (072)",444,,190,203,49,2
"Industrias manufactureras (073)",14394,86,7028,5271,1752,257
"Suministro de electricidad, gas y agua (074)",161,4,39,60,49,9
"Construcción (075)",5329,102,1907,1812,1341,167
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",13150,260,3883,4672,3612,723
"Venta, mant.y rep. veh.autom.y motoc. (077)",1464,9,537,490,365,63
"Comercio al por mayor (078)",1247,13,481,483,227,43
"Comercio al por menor (079)",10439,238,2865,3699,3020,617
"Hoteles y restaurantes (080)",2513,52,807,820,709,125
"Trans., almac. y comunicaciones (081)",6393,56,2217,2426,1534,160
"Intermediación financiera (082)",368,,160,162,45,1
"Activid.inmobil., empres. y alquileres (083)",3268,3,1173,1322,699,71
"Admin.pub. y defensa; p. segur.soc afil (084)",1826,,480,767,548,31
"Enseñanza (085)",4972,,880,2601,1420,71
"Servicios sociales y de salud (086)",1519,1,344,618,524,32
"Otras activ. serv.comun.soc y personales (087)",1703,34,578,576,428,87
"Hogares privados con servicio doméstico (088)",1519,35,551,487,393,53
"Organiz. y organos extraterritoriales (089)",3,,2,1,,
"Actividad economica no especificada (090)",2078,14,770,761,443,90
"Desocupado (091)",2913,36,1563,772,447,95
"Hombres (092)",45136,509,16262,16007,10516,1842
"Agric., ganadería, caza y silvicultura (093)",5809,54,1862,1828,1558,507
"Pesca (094)",398,,80,172,128,18
"Explotación de minas y canteras (095)",424,,175,199,48,2
"Industrias manufactureras (096)",8468,54,4242,2850,1120,202
"Suministro de electricidad, gas y agua (097)",145,3,34,55,44,9
"Construcción (098)",5232,100,1871,1773,1323,165
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",6767,156,2187,2298,1743,383
"Venta, mant.y rep. veh.autom.y motoc. (100)",1364,9,486,455,352,62
"Comercio al por mayor (101)",782,9,322,288,133,30
"Comercio al por menor (102)",4621,138,1379,1555,1258,291
"Hoteles y restaurantes (103)",864,15,329,262,221,37
"Trans., almac. y comunicaciones (104)",6141,54,2073,2350,1505,159
"Intermediación financiera (105)",191,,73,87,31,
"Activid.inmobil., empres. y alquileres (106)",2509,3,802,1045,594,65
"Admin.pub. y defensa; p. segur.soc afil (107)",1323,,280,580,437,26
"Enseñanza (108)",2104,,330,1024,700,50
"Servicios sociales y de salud (109)",575,,110,216,222,27
"Otras activ. serv.comun.soc y personales (110)",1006,28,357,320,238,63
"Hogares privados con servicio doméstico (111)",152,10,74,40,24,4
"Organiz. y organos extraterritoriales (112)",2,,2,,,
"Actividad economica no especificada (113)",1208,9,481,430,244,44
"Desocupado (114)",1818,23,900,478,336,81
"Mujeres (115)",25272,247,8757,9991,5544,733
"Agric., ganadería, caza y silvicultura (116)",1631,19,499,657,380,76
"Pesca (117)",17,,6,10,1,
"Explotación de minas y canteras (118)",20,,15,4,1,
"Industrias manufactureras (119)",5926,32,2786,2421,632,55
"Suministro de electricidad, gas y agua (120)",16,1,5,5,5,
"Construcción (121)",97,2,36,39,18,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",6383,104,1696,2374,1869,340
"Venta, mant.y rep. veh.autom.y motoc. (123)",100,,51,35,13,1
"Comercio al por mayor (124)",465,4,159,195,94,13
"Comercio al por menor (125)",5818,100,1486,2144,1762,326
"Hoteles y restaurantes (126)",1649,37,478,558,488,88
"Trans., almac. y comunicaciones (127)",252,2,144,76,29,1
"Intermediación financiera (128)",177,,87,75,14,1
"Activid.inmobil., empres. y alquileres (129)",759,,371,277,105,6
"Admin.pub. y defensa; p. segur.soc afil (130)",503,,200,187,111,5
"Enseñanza (131)",2868,,550,1577,720,21
"Servicios sociales y de salud (132)",944,1,234,402,302,5
"Otras activ. serv.comun.soc y personales (133)",697,6,221,256,190,24
"Hogares privados con servicio doméstico (134)",1367,25,477,447,369,49
"Organiz. y organos extraterritoriales (135)",1,,,1,,
"Actividad economica no especificada (136)",870,5,289,331,199,46
"Desocupado (137)",1095,13,663,294,111,14
,,,,,,
"RURAL (138)",8056,64,2793,2797,1970,432
"Agric., ganadería, caza y silvicultura (139)",5196,38,1580,1749,1460,369
"Pesca (140)",24,,2,8,12,2
"Explotación de minas y canteras (141)",27,,11,11,5,
"Industrias manufactureras (142)",793,3,448,277,57,8
"Suministro de electricidad, gas y agua (143)",2,,1,,1,
"Construcción (144)",174,1,68,70,34,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",406,7,136,160,85,18
"Venta, mant.y rep. veh.autom.y motoc. (146)",58,,34,13,10,1
"Comercio al por mayor (147)",72,,26,41,5,
"Comercio al por menor (148)",276,7,76,106,70,17
"Hoteles y restaurantes (149)",107,,31,34,38,4
"Trans., almac. y comunicaciones (150)",280,3,85,112,73,7
"Intermediación financiera (151)",1,,,,1,
"Activid.inmobil., empres. y alquileres (152)",243,1,85,115,40,2
"Admin.pub. y defensa; p. segur.soc afil (153)",60,,19,20,20,1
"Enseñanza (154)",160,,47,76,37,
"Servicios sociales y de salud (155)",40,,16,15,9,
"Otras activ. serv.comun.soc y personales (156)",73,3,30,27,12,1
"Hogares privados con servicio doméstico (157)",94,2,49,25,16,2
"Actividad economica no especificada (159)",143,,48,53,36,6
"Desocupado (160)",233,6,137,45,34,11
"Hombres (161)",5707,50,1936,1969,1445,307
"Agric., ganadería, caza y silvicultura (162)",3777,29,1166,1241,1080,261
"Pesca (163)",24,,2,8,12,2
"Explotación de minas y canteras (164)",23,,8,10,5,
"Industrias manufactureras (165)",511,2,273,184,45,7
"Suministro de electricidad, gas y agua (166)",2,,1,,1,
"Construcción (167)",173,1,67,70,34,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",225,5,79,91,41,9
"Venta, mant.y rep. veh.autom.y motoc. (169)",56,,33,13,9,1
"Comercio al por mayor (170)",56,,19,35,2,
"Comercio al por menor (171)",113,5,27,43,30,8
"Hoteles y restaurantes (172)",37,,15,9,11,2
"Trans., almac. y comunicaciones (173)",275,3,83,110,73,6
"Intermediación financiera (174)",1,,,,1,
"Activid.inmobil., empres. y alquileres (175)",219,1,69,109,38,2
"Admin.pub. y defensa; p. segur.soc afil (176)",38,,9,15,13,1
"Enseñanza (177)",73,,19,30,24,
"Servicios sociales y de salud (178)",14,,4,5,5,
"Otras activ. serv.comun.soc y personales (179)",49,3,18,17,10,1
"Hogares privados con servicio doméstico (180)",16,1,7,6,1,1
"Actividad economica no especificada (182)",86,,34,28,21,3
"Desocupado (183)",164,5,82,36,30,11
"Mujeres (184)",2349,14,857,828,525,125
"Agric., ganadería, caza y silvicultura (185)",1419,9,414,508,380,108
"Explotación de minas y canteras (187)",4,,3,1,,
"Industrias manufactureras (188)",282,1,175,93,12,1
"Construcción (190)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",181,2,57,69,44,9
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,1,,1,
"Comercio al por mayor (193)",16,,7,6,3,
"Comercio al por menor (194)",163,2,49,63,40,9
"Hoteles y restaurantes (195)",70,,16,25,27,2
"Trans., almac. y comunicaciones (196)",5,,2,2,,1
"Activid.inmobil., empres. y alquileres (198)",24,,16,6,2,
"Admin.pub. y defensa; p. segur.soc afil (199)",22,,10,5,7,
"Enseñanza (200)",87,,28,46,13,
"Servicios sociales y de salud (201)",26,,12,10,4,
"Otras activ. serv.comun.soc y personales (202)",24,,12,10,2,
"Hogares privados con servicio doméstico (203)",78,1,42,19,15,1
"Actividad economica no especificada (205)",57,,14,25,15,3
"Desocupado (206)",69,1,55,9,4,
