"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1143,13,60,177,296,258,17,322
,,,,,,,,
"URBANA (060)",6226,9,43,141,351,1187,2661,1834
"De 12 a 14 años (061)",28,,,,,,4,24
"De 15 a 19 años (062)",368,,,,,,214,154
"De 20 a 24 años (063)",902,,,,,5,538,359
"De 25 a 29 años (064)",968,,,,,54,602,312
"De 30 a 34 años (065)",913,,,,,139,525,249
"De 35 a 39 años (066)",943,,,,12,264,455,212
"De 40 a 44 años (067)",767,,,,51,296,230,190
"De 45 a 49 años (068)",467,,,2,70,216,78,101
"De 50 y más años (069)",870,9,43,139,218,213,15,233
"PEA (070)",2535,2,6,46,158,594,988,741
"De 12 a 14 años (071)",4,,,,,,1,3
"De 15 a 19 años (072)",95,,,,,,50,45
"De 20 a 24 años (073)",302,,,,,2,163,137
"De 25 a 29 años (074)",350,,,,,21,205,124
"De 30 a 34 años (075)",346,,,,,59,193,94
"De 35 a 39 años (076)",466,,,,7,145,211,103
"De 40 a 44 años (077)",422,,,,30,167,122,103
"De 45 a 49 años (078)",249,,,2,41,112,37,57
"De 50 y más años (079)",301,2,6,44,80,88,6,75
"Ocupada (080)",2466,2,6,46,156,584,959,713
"De 12 a 14 años (081)",4,,,,,,1,3
"De 15 a 19 años (082)",90,,,,,,48,42
"De 20 a 24 años (083)",282,,,,,2,150,130
"De 25 a 29 años (084)",338,,,,,21,199,118
"De 30 a 34 años (085)",338,,,,,57,191,90
"De 35 a 39 años (086)",456,,,,7,141,209,99
"De 40 a 44 años (087)",417,,,,30,165,120,102
"De 45 a 49 años (088)",246,,,2,41,111,36,56
"De 50 y más años (089)",295,2,6,44,78,87,5,73
"Desocupada (090)",69,,,,2,10,29,28
"De 15 a 19 años (092)",5,,,,,,2,3
"De 20 a 24 años (093)",20,,,,,,13,7
"De 25 a 29 años (094)",12,,,,,,6,6
"De 30 a 34 años (095)",8,,,,,2,2,4
"De 35 a 39 años (096)",10,,,,,4,2,4
"De 40 a 44 años (097)",5,,,,,2,2,1
"De 45 a 49 años (098)",3,,,,,1,1,1
"De 50 y más años (099)",6,,,,2,1,1,2
"No PEA (100)",3691,7,37,95,193,593,1673,1093
"De 12 a 14 años (101)",24,,,,,,3,21
"De 15 a 19 años (102)",273,,,,,,164,109
"De 20 a 24 años (103)",600,,,,,3,375,222
"De 25 a 29 años (104)",618,,,,,33,397,188
"De 30 a 34 años (105)",567,,,,,80,332,155
"De 35 a 39 años (106)",477,,,,5,119,244,109
"De 40 a 44 años (107)",345,,,,21,129,108,87
"De 45 a 49 años (108)",218,,,,29,104,41,44
"De 50 y más años (109)",569,7,37,95,138,125,9,158
,,,,,,,,
"RURAL (120)",5133,6,25,114,323,896,2504,1265
"De 12 a 14 años (121)",20,,,,,,5,15
"De 15 a 19 años (122)",399,,,,,,240,159
"De 20 a 24 años (123)",796,,,,,1,532,263
"De 25 a 29 años (124)",793,,,,,26,568,199
"De 30 a 34 años (125)",682,,,,,98,442,142
"De 35 a 39 años (126)",654,,,,4,158,397,95
"De 40 a 44 años (127)",525,,,1,22,198,224,80
"De 45 a 49 años (128)",386,,,,43,195,83,65
"De 50 y más años (129)",878,6,25,113,254,220,13,247
"PEA (130)",1605,,2,32,126,329,719,397
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",94,,,,,,57,37
"De 20 a 24 años (133)",222,,,,,1,142,79
"De 25 a 29 años (134)",252,,,,,10,160,82
"De 30 a 34 años (135)",190,,,,,28,124,38
"De 35 a 39 años (136)",193,,,,1,54,111,27
"De 40 a 44 años (137)",196,,,1,10,81,78,26
"De 45 a 49 años (138)",152,,,,19,68,42,23
"De 50 y más años (139)",304,,2,31,96,87,5,83
"Ocupada (140)",1566,,2,30,122,325,700,387
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",91,,,,,,56,35
"De 20 a 24 años (143)",217,,,,,1,138,78
"De 25 a 29 años (144)",246,,,,,10,156,80
"De 30 a 34 años (145)",183,,,,,27,119,37
"De 35 a 39 años (146)",188,,,,1,54,107,26
"De 40 a 44 años (147)",194,,,1,10,80,77,26
"De 45 a 49 años (148)",151,,,,18,68,42,23
"De 50 y más años (149)",294,,2,29,93,85,5,80
"Desocupada (150)",39,,,2,4,4,19,10
"De 15 a 19 años (152)",3,,,,,,1,2
"De 20 a 24 años (153)",5,,,,,,4,1
"De 25 a 29 años (154)",6,,,,,,4,2
"De 30 a 34 años (155)",7,,,,,1,5,1
"De 35 a 39 años (156)",5,,,,,,4,1
"De 40 a 44 años (157)",2,,,,,1,1,
"De 45 a 49 años (158)",1,,,,1,,,
"De 50 y más años (159)",10,,,2,3,2,,3
"No PEA (160)",3528,6,23,82,197,567,1785,868
"De 12 a 14 años (161)",18,,,,,,5,13
"De 15 a 19 años (162)",305,,,,,,183,122
"De 20 a 24 años (163)",574,,,,,,390,184
"De 25 a 29 años (164)",541,,,,,16,408,117
"De 30 a 34 años (165)",492,,,,,70,318,104
"De 35 a 39 años (166)",461,,,,3,104,286,68
"De 40 a 44 años (167)",329,,,,12,117,146,54
"De 45 a 49 años (168)",234,,,,24,127,41,42
"De 50 y más años (169)",574,6,23,82,158,133,8,164
