"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",68,61,,48,10,2,1,,,,7,78
"De 20 a 24 años (023)",339,266,2,120,94,37,13,,,,73,473
"De 25 a 29 años (024)",432,354,,81,108,89,66,9,1,,78,906
"De 30 a 34 años (025)",481,452,1,75,116,102,116,38,4,,29,1397
"De 35 a 39 años (026)",448,418,2,45,87,72,125,70,13,4,30,1580
"De 40 a 44 años (027)",365,355,1,30,38,42,110,80,47,7,10,1722
"De 45 a 49 años (028)",340,336,,21,25,49,109,78,40,14,4,1709
"De 50 y más años (029)",914,907,3,53,83,101,254,241,140,32,7,4770
"Desocupada (030)",56,41,,11,14,4,6,5,1,,15,118
"De 15 a 19 años (032)",2,2,,2,,,,,,,,2
"De 20 a 24 años (033)",18,9,,3,5,1,,,,,9,16
"De 25 a 29 años (034)",10,8,,3,3,1,1,,,,2,16
"De 30 a 34 años (035)",5,4,,2,1,,1,,,,1,8
"De 35 a 39 años (036)",8,6,,,3,1,1,1,,,2,19
"De 40 a 44 años (037)",5,4,,,1,1,1,1,,,1,16
"De 45 a 49 años (038)",3,3,,1,1,,,1,,,,10
"De 50 y más años (039)",5,5,,,,,2,2,1,,,31
"No PEA (040)",7663,7361,21,1203,1108,1032,1901,1348,579,169,302,30293
"De 12 a 14 años (041)",13,5,,5,,,,,,,8,5
"De 15 a 19 años (042)",334,300,3,247,42,4,4,,,,34,359
"De 20 a 24 años (043)",911,797,1,392,286,90,24,4,,,114,1361
"De 25 a 29 años (044)",860,809,1,166,238,209,168,23,4,,51,2157
"De 30 a 34 años (045)",761,742,,79,146,164,255,88,10,,19,2618
"De 35 a 39 años (046)",775,758,1,44,77,124,300,165,40,7,17,3384
"De 40 a 44 años (047)",725,711,1,35,46,76,208,213,108,24,14,3827
"De 45 a 49 años (048)",641,634,2,38,48,62,168,193,89,34,7,3429
"De 50 y más años (049)",2643,2605,12,197,225,303,774,662,328,104,38,13153
,,,,,,,,,,,,
"URBANA (060)",2586,2419,5,464,491,353,589,336,152,29,167,8888
"De 12 a 14 años (061)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (062)",59,54,,47,7,,,,,,5,61
"De 20 a 24 años (063)",253,199,1,114,71,7,5,1,,,54,307
"De 25 a 29 años (064)",312,265,1,92,94,49,25,3,1,,47,556
"De 30 a 34 años (065)",332,314,,71,107,70,53,13,,,18,805
"De 35 a 39 años (066)",340,319,,42,77,62,90,39,7,2,21,1098
"De 40 a 44 años (067)",265,258,1,26,34,45,91,42,16,3,7,1087
"De 45 a 49 años (068)",247,244,1,11,28,37,85,49,31,2,3,1163
"De 50 y más años (069)",775,765,1,60,73,83,240,189,97,22,10,3810
"PEA (070)",1037,926,,190,236,148,203,100,44,5,111,3078
"De 15 a 19 años (072)",11,10,,8,2,,,,,,1,12
"De 20 a 24 años (073)",82,52,,28,21,2,1,,,,30,80
"De 25 a 29 años (074)",143,106,,44,38,18,5,1,,,37,200
"De 30 a 34 años (075)",167,152,,47,54,29,20,2,,,15,340
"De 35 a 39 años (076)",181,164,,28,53,32,36,12,2,1,17,489
"De 40 a 44 años (077)",114,109,,16,19,23,36,11,4,,5,386
"De 45 a 49 años (078)",104,101,,7,17,19,34,16,8,,3,424
"De 50 y más años (079)",235,232,,12,32,25,71,58,30,4,3,1147
"Ocupada (080)",1013,906,,186,228,146,199,98,44,5,107,3021
"De 15 a 19 años (082)",9,8,,6,2,,,,,,1,10
"De 20 a 24 años (083)",75,49,,27,19,2,1,,,,26,75
"De 25 a 29 años (084)",139,102,,43,36,17,5,1,,,37,192
"De 30 a 34 años (085)",167,152,,47,54,29,20,2,,,15,340
"De 35 a 39 años (086)",177,160,,28,51,31,35,12,2,1,17,478
"De 40 a 44 años (087)",112,107,,16,18,23,35,11,4,,5,380
"De 45 a 49 años (088)",102,99,,7,16,19,34,15,8,,3,415
"De 50 y más años (089)",232,229,,12,32,25,69,57,30,4,3,1131
"Desocupada (090)",24,20,,4,8,2,4,2,,,4,57
"De 15 a 19 años (092)",2,2,,2,,,,,,,,2
"De 20 a 24 años (093)",7,3,,1,2,,,,,,4,5
"De 25 a 29 años (094)",4,4,,1,2,1,,,,,,8
"De 35 a 39 años (096)",4,4,,,2,1,1,,,,,11
"De 40 a 44 años (097)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (098)",2,2,,,1,,,1,,,,9
"De 50 y más años (099)",3,3,,,,,2,1,,,,16
"No PEA (100)",1549,1493,5,274,255,205,386,236,108,24,56,5810
"De 12 a 14 años (101)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (102)",48,44,,39,5,,,,,,4,49
"De 20 a 24 años (103)",171,147,1,86,50,5,4,1,,,24,227
"De 25 a 29 años (104)",169,159,1,48,56,31,20,2,1,,10,356
"De 30 a 34 años (105)",165,162,,24,53,41,33,11,,,3,465
"De 35 a 39 años (106)",159,155,,14,24,30,54,27,5,1,4,609
"De 40 a 44 años (107)",151,149,1,10,15,22,55,31,12,3,2,701
"De 45 a 49 años (108)",143,143,1,4,11,18,51,33,23,2,,739
"De 50 y más años (109)",540,533,1,48,41,58,169,131,67,18,7,2663
,,,,,,,,,,,,
"RURAL (120)",8521,8133,25,1223,1193,1177,2112,1533,673,197,388,34160
"De 12 a 14 años (121)",11,5,,4,1,,,,,,6,6
"De 15 a 19 años (122)",345,309,3,250,45,6,5,,,,36,378
"De 20 a 24 años (123)",1015,873,2,401,314,121,32,3,,,142,1543
"De 25 a 29 años (124)",990,906,,158,255,250,210,29,4,,84,2523
"De 30 a 34 años (125)",915,884,1,85,156,196,319,113,14,,31,3218
"De 35 a 39 años (126)",891,863,3,47,90,135,336,197,46,9,28,3885
"De 40 a 44 años (127)",830,812,1,39,51,74,228,252,139,28,18,4478
"De 45 a 49 años (128)",737,729,1,49,46,74,192,223,98,46,8,3985
"De 50 y más años (129)",2787,2752,14,190,235,321,790,716,372,114,35,14144
"PEA (130)",2407,2265,9,294,340,350,597,421,202,52,142,9677
"De 12 a 14 años (131)",1,1,,,1,,,,,,,2
"De 15 a 19 años (132)",59,53,,42,8,2,1,,,,6,68
"De 20 a 24 años (133)",275,223,2,95,78,36,12,,,,52,409
"De 25 a 29 años (134)",299,256,,40,73,72,62,8,1,,43,722
"De 30 a 34 años (135)",319,304,1,30,63,73,97,36,4,,15,1065
"De 35 a 39 años (136)",275,260,2,17,37,41,90,59,11,3,15,1110
"De 40 a 44 años (137)",256,250,1,14,20,20,75,70,43,7,6,1352
"De 45 a 49 años (138)",239,238,,15,9,30,75,63,32,14,1,1295
"De 50 y más años (139)",684,680,3,41,51,76,185,185,111,28,4,3654
"Ocupada (140)",2375,2244,9,287,334,348,595,418,201,52,131,9616
"De 12 a 14 años (141)",1,1,,,1,,,,,,,2
"De 15 a 19 años (142)",59,53,,42,8,2,1,,,,6,68
"De 20 a 24 años (143)",264,217,2,93,75,35,12,,,,47,398
"De 25 a 29 años (144)",293,252,,38,72,72,61,8,1,,41,714
"De 30 a 34 años (145)",314,300,1,28,62,73,96,36,4,,14,1057
"De 35 a 39 años (146)",271,258,2,17,36,41,90,58,11,3,13,1102
"De 40 a 44 años (147)",253,248,1,14,20,19,75,69,43,7,5,1342
"De 45 a 49 años (148)",238,237,,14,9,30,75,63,32,14,1,1294
"De 50 y más años (149)",682,678,3,41,51,76,185,184,110,28,4,3639
"Desocupada (150)",32,21,,7,6,2,2,3,1,,11,61
"De 20 a 24 años (153)",11,6,,2,3,1,,,,,5,11
"De 25 a 29 años (154)",6,4,,2,1,,1,,,,2,8
"De 30 a 34 años (155)",5,4,,2,1,,1,,,,1,8
"De 35 a 39 años (156)",4,2,,,1,,,1,,,2,8
"De 40 a 44 años (157)",3,2,,,,1,,1,,,1,10
"De 45 a 49 años (158)",1,1,,1,,,,,,,,1
"De 50 y más años (159)",2,2,,,,,,1,1,,,15
"No PEA (160)",6114,5868,16,929,853,827,1515,1112,471,145,246,24483
"De 12 a 14 años (161)",10,4,,4,,,,,,,6,4
"De 15 a 19 años (162)",286,256,3,208,37,4,4,,,,30,310
"De 20 a 24 años (163)",740,650,,306,236,85,20,3,,,90,1134
"De 25 a 29 años (164)",691,650,,118,182,178,148,21,3,,41,1801
"De 30 a 34 años (165)",596,580,,55,93,123,222,77,10,,16,2153
"De 35 a 39 años (166)",616,603,1,30,53,94,246,138,35,6,13,2775
"De 40 a 44 años (167)",574,562,,25,31,54,153,182,96,21,12,3126
"De 45 a 49 años (168)",498,491,1,34,37,44,117,160,66,32,7,2690
"De 50 y más años (169)",2103,2072,11,149,184,245,605,531,261,86,31,10490
