"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",181,6,83,62,23,7
"Hogares privados con servicio doméstico (042)",68,7,34,13,9,5
"Actividad economica no especificada (044)",376,1,175,102,71,27
"Desocupado (045)",3084,45,1535,940,442,122
"Mujeres (046)",17826,272,6583,5524,4098,1349
"Agric., ganadería, caza y silvicultura (047)",9448,167,2796,2703,2682,1100
"Pesca (048)",85,1,28,35,20,1
"Explotación de minas y canteras (049)",3,,2,1,,
"Industrias manufactureras (050)",780,4,302,275,175,24
"Construcción (052)",24,,8,10,5,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",3142,13,1291,1194,561,83
"Venta, mant.y rep. veh.autom.y motoc. (054)",66,,29,30,7,
"Comercio al por mayor (055)",93,,30,43,18,2
"Comercio al por menor (056)",2983,13,1232,1121,536,81
"Hoteles y restaurantes (057)",998,11,457,316,194,20
"Trans., almac. y comunicaciones (058)",123,1,62,41,18,1
"Intermediación financiera (059)",14,,7,4,3,
"Activid.inmobil., empres. y alquileres (060)",34,,20,13,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",174,,99,56,17,2
"Enseñanza (062)",436,,121,236,75,4
"Servicios sociales y de salud (063)",141,,38,72,30,1
"Otras activ. serv.comun.soc y personales (064)",91,4,54,23,8,2
"Hogares privados con servicio doméstico (065)",766,33,400,161,123,49
"Actividad economica no especificada (067)",417,,155,123,93,46
"Desocupado (068)",1150,38,743,261,93,15
,,,,,,
"URBANA (069)",14202,193,5428,5143,2879,559
"Agric., ganadería, caza y silvicultura (070)",2236,58,579,662,692,245
"Pesca (071)",74,4,28,32,9,1
"Explotación de minas y canteras (072)",34,,14,17,2,1
"Industrias manufactureras (073)",594,7,235,201,128,23
"Suministro de electricidad, gas y agua (074)",16,,7,3,5,1
"Construcción (075)",604,7,204,248,135,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",3194,32,1161,1252,628,121
"Venta, mant.y rep. veh.autom.y motoc. (077)",178,4,77,72,23,2
"Comercio al por mayor (078)",111,,33,54,20,4
"Comercio al por menor (079)",2905,28,1051,1126,585,115
"Hoteles y restaurantes (080)",783,16,352,259,140,16
"Trans., almac. y comunicaciones (081)",1984,11,914,724,315,20
"Intermediación financiera (082)",38,,13,14,10,1
"Activid.inmobil., empres. y alquileres (083)",164,1,61,81,17,4
"Admin.pub. y defensa; p. segur.soc afil (084)",666,,251,282,121,12
"Enseñanza (085)",915,,160,489,254,12
"Servicios sociales y de salud (086)",207,,43,91,68,5
"Otras activ. serv.comun.soc y personales (087)",180,5,92,57,20,6
"Hogares privados con servicio doméstico (088)",281,12,192,48,24,5
"Actividad economica no especificada (090)",339,1,155,99,64,20
"Desocupado (091)",1893,39,967,584,247,56
"Hombres (092)",8812,117,3207,3262,1870,356
"Agric., ganadería, caza y silvicultura (093)",1441,33,364,419,464,161
"Pesca (094)",56,3,21,23,8,1
"Explotación de minas y canteras (095)",34,,14,17,2,1
"Industrias manufactureras (096)",306,5,132,96,60,13
"Suministro de electricidad, gas y agua (097)",16,,7,3,5,1
"Construcción (098)",594,7,198,246,133,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1250,22,409,501,260,58
"Venta, mant.y rep. veh.autom.y motoc. (100)",139,4,60,53,20,2
"Comercio al por mayor (101)",50,,15,27,6,2
"Comercio al por menor (102)",1061,18,334,421,234,54
"Hoteles y restaurantes (103)",175,8,81,54,28,4
"Trans., almac. y comunicaciones (104)",1899,10,869,699,302,19
"Intermediación financiera (105)",25,,7,10,7,1
"Activid.inmobil., empres. y alquileres (106)",138,1,46,71,16,4
"Admin.pub. y defensa; p. segur.soc afil (107)",545,,185,241,109,10
"Enseñanza (108)",624,,90,330,196,8
"Servicios sociales y de salud (109)",98,,15,39,40,4
"Otras activ. serv.comun.soc y personales (110)",115,4,54,40,13,4
"Hogares privados con servicio doméstico (111)",40,1,27,9,3,
"Actividad economica no especificada (113)",163,1,84,42,29,7
"Desocupado (114)",1293,22,604,422,195,50
"Mujeres (115)",5390,76,2221,1881,1009,203
"Agric., ganadería, caza y silvicultura (116)",795,25,215,243,228,84
"Pesca (117)",18,1,7,9,1,
"Industrias manufactureras (119)",288,2,103,105,68,10
"Construcción (121)",10,,6,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1944,10,752,751,368,63
"Venta, mant.y rep. veh.autom.y motoc. (123)",39,,17,19,3,
"Comercio al por mayor (124)",61,,18,27,14,2
"Comercio al por menor (125)",1844,10,717,705,351,61
"Hoteles y restaurantes (126)",608,8,271,205,112,12
"Trans., almac. y comunicaciones (127)",85,1,45,25,13,1
"Intermediación financiera (128)",13,,6,4,3,
"Activid.inmobil., empres. y alquileres (129)",26,,15,10,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",121,,66,41,12,2
"Enseñanza (131)",291,,70,159,58,4
"Servicios sociales y de salud (132)",109,,28,52,28,1
"Otras activ. serv.comun.soc y personales (133)",65,1,38,17,7,2
"Hogares privados con servicio doméstico (134)",241,11,165,39,21,5
"Actividad economica no especificada (136)",176,,71,57,35,13
"Desocupado (137)",600,17,363,162,52,6
,,,,,,
"RURAL (138)",33872,431,10788,10414,8788,3451
"Agric., ganadería, caza y silvicultura (139)",23143,326,6276,6730,6703,3108
"Pesca (140)",244,,81,92,66,5
"Explotación de minas y canteras (141)",30,,13,10,6,1
"Industrias manufactureras (142)",855,6,340,301,171,37
"Suministro de electricidad, gas y agua (143)",3,,2,,1,
"Construcción (144)",889,1,249,352,256,31
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",2009,16,838,744,363,48
"Venta, mant.y rep. veh.autom.y motoc. (146)",144,1,69,46,27,1
"Comercio al por mayor (147)",53,,17,25,11,
"Comercio al por menor (148)",1812,15,752,673,325,47
"Hoteles y restaurantes (149)",431,4,206,125,88,8
"Trans., almac. y comunicaciones (150)",1528,1,691,582,244,10
"Intermediación financiera (151)",10,,3,1,5,1
"Activid.inmobil., empres. y alquileres (152)",78,,29,33,14,2
"Admin.pub. y defensa; p. segur.soc afil (153)",322,,108,142,69,3
"Enseñanza (154)",789,,160,354,266,9
"Servicios sociales y de salud (155)",101,,19,51,29,2
"Otras activ. serv.comun.soc y personales (156)",92,5,45,28,11,3
"Hogares privados con servicio doméstico (157)",553,28,242,126,108,49
"Actividad economica no especificada (159)",454,,175,126,100,53
"Desocupado (160)",2341,44,1311,617,288,81
"Hombres (161)",21436,235,6426,6771,5699,2305
"Agric., ganadería, caza y silvicultura (162)",14490,184,3695,4270,4249,2092
"Pesca (163)",177,,60,66,47,4
"Explotación de minas y canteras (164)",27,,11,9,6,1
"Industrias manufactureras (165)",363,4,141,131,64,23
"Suministro de electricidad, gas y agua (166)",3,,2,,1,
"Construcción (167)",875,1,247,344,253,30
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",811,13,299,301,170,28
"Venta, mant.y rep. veh.autom.y motoc. (169)",117,1,57,35,23,1
"Comercio al por mayor (170)",21,,5,9,7,
"Comercio al por menor (171)",673,12,237,257,140,27
"Hoteles y restaurantes (172)",41,1,20,14,6,
"Trans., almac. y comunicaciones (173)",1490,1,674,566,239,10
"Intermediación financiera (174)",9,,2,1,5,1
"Activid.inmobil., empres. y alquileres (175)",70,,24,30,14,2
"Admin.pub. y defensa; p. segur.soc afil (176)",269,,75,127,64,3
"Enseñanza (177)",644,,109,277,249,9
"Servicios sociales y de salud (178)",69,,9,31,27,2
"Otras activ. serv.comun.soc y personales (179)",66,2,29,22,10,3
"Hogares privados con servicio doméstico (180)",28,6,7,4,6,5
"Actividad economica no especificada (182)",213,,91,60,42,20
"Desocupado (183)",1791,23,931,518,247,72
"Mujeres (184)",12436,196,4362,3643,3089,1146
"Agric., ganadería, caza y silvicultura (185)",8653,142,2581,2460,2454,1016
"Pesca (186)",67,,21,26,19,1
"Explotación de minas y canteras (187)",3,,2,1,,
"Industrias manufactureras (188)",492,2,199,170,107,14
"Construcción (190)",14,,2,8,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",1198,3,539,443,193,20
"Venta, mant.y rep. veh.autom.y motoc. (192)",27,,12,11,4,
"Comercio al por mayor (193)",32,,12,16,4,
"Comercio al por menor (194)",1139,3,515,416,185,20
"Hoteles y restaurantes (195)",390,3,186,111,82,8
"Trans., almac. y comunicaciones (196)",38,,17,16,5,
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",8,,5,3,,
"Admin.pub. y defensa; p. segur.soc afil (199)",53,,33,15,5,
"Enseñanza (200)",145,,51,77,17,
"Servicios sociales y de salud (201)",32,,10,20,2,
"Otras activ. serv.comun.soc y personales (202)",26,3,16,6,1,
"Hogares privados con servicio doméstico (203)",525,22,235,122,102,44
"Actividad economica no especificada (205)",241,,84,66,58,33
"Desocupado (206)",550,21,380,99,41,9
