"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",149,,,,,,93,56
"De 25 a 29 años (054)",123,,,,,2,95,26
"De 30 a 34 años (055)",86,,,,,3,67,16
"De 35 a 39 años (056)",86,,,,1,29,47,9
"De 40 a 44 años (057)",42,,,,1,17,19,5
"De 45 a 49 años (058)",25,,,,3,14,2,6
"De 50 y más años (059)",34,1,1,5,16,7,,4
"Sup. no Univ. completa (060)",976,,3,9,50,141,530,243
"De 20 a 24 años (063)",131,,,,,1,71,59
"De 25 a 29 años (064)",250,,,,,7,177,66
"De 30 a 34 años (065)",196,,,,,15,139,42
"De 35 a 39 años (066)",152,,,,,29,97,26
"De 40 a 44 años (067)",100,,,,2,40,38,20
"De 45 a 49 años (068)",55,,,,11,26,8,10
"De 50 y más años (069)",92,,3,9,37,23,,20
"Sup. Univ. incompleta (070)",211,,1,1,5,24,118,62
"De 15 a 19 años (072)",2,,,,,,1,1
"De 20 a 24 años (073)",74,,,,,,37,37
"De 25 a 29 años (074)",46,,,,,2,27,17
"De 30 a 34 años (075)",38,,,,,,35,3
"De 35 a 39 años (076)",19,,,,,7,10,2
"De 40 a 44 años (077)",15,,,,1,7,6,1
"De 45 a 49 años (078)",9,,,,1,6,2,
"De 50 y más años (079)",8,,1,1,3,2,,1
"Sup. Univ. completa (080)",320,1,1,6,20,50,133,109
"De 20 a 24 años (083)",52,,,,,,20,32
"De 25 a 29 años (084)",63,,,,,1,30,32
"De 30 a 34 años (085)",49,,,,,5,32,12
"De 35 a 39 años (086)",53,,,,,12,28,13
"De 40 a 44 años (087)",36,,,,1,9,19,7
"De 45 a 49 años (088)",24,,,,4,14,4,2
"De 50 y más años (089)",43,1,1,6,15,9,,11
,,,,,,,,
"URBANA (100)",14239,83,261,715,1349,2565,6559,2707
"De 12 a 14 años (101)",7,,,,,,,7
"De 15 a 19 años (102)",504,,,,,,322,182
"De 20 a 24 años (103)",2032,,,,,2,1396,634
"De 25 a 29 años (104)",2162,,,,,44,1643,475
"De 30 a 34 años (105)",1899,,,,1,176,1433,289
"De 35 a 39 años (106)",1729,,,,9,428,1062,230
"De 40 a 44 años (107)",1349,,,,49,607,511,182
"De 45 a 49 años (108)",1153,,,2,176,664,173,138
"De 50 y más años (109)",3404,83,261,713,1114,644,19,570
"Sin nivel (110)",1158,41,91,183,201,181,178,283
"De 15 a 19 años (112)",4,,,,,,2,2
"De 20 a 24 años (113)",30,,,,,,21,9
"De 25 a 29 años (114)",45,,,,,1,33,11
"De 30 a 34 años (115)",60,,,,,3,40,17
"De 35 a 39 años (116)",66,,,,1,19,33,13
"De 40 a 44 años (117)",92,,,,5,32,30,25
"De 45 a 49 años (118)",85,,,,8,46,14,17
"De 50 y más años (119)",776,41,91,183,187,80,5,189
"Educacion Inicial (120)",64,,,,,2,45,17
"De 15 a 19 años (122)",4,,,,,,4,
"De 20 a 24 años (123)",9,,,,,,7,2
"De 25 a 29 años (124)",26,,,,,1,17,8
"De 30 a 34 años (125)",16,,,,,,10,6
"De 35 a 39 años (126)",9,,,,,1,7,1
"Primaria (130)",7734,37,150,479,913,1607,3300,1248
"De 12 a 14 años (131)",5,,,,,,,5
"De 15 a 19 años (132)",231,,,,,,148,83
"De 20 a 24 años (133)",856,,,,,1,625,230
"De 25 a 29 años (134)",966,,,,,10,764,192
"De 30 a 34 años (135)",940,,,,,84,726,130
"De 35 a 39 años (136)",941,,,,4,212,609,116
"De 40 a 44 años (137)",801,,,,29,371,302,99
"De 45 a 49 años (138)",771,,,2,110,466,114,79
"De 50 y más años (139)",2223,37,150,477,770,463,12,314
"Secundaria (140)",3262,3,14,32,142,491,1953,627
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",237,,,,,,153,84
"De 20 a 24 años (143)",742,,,,,,530,212
"De 25 a 29 años (144)",660,,,,,20,513,127
"De 30 a 34 años (145)",525,,,,1,66,390,68
"De 35 a 39 años (146)",410,,,,3,119,238,50
"De 40 a 44 años (147)",268,,,,11,132,98,27
"De 45 a 49 años (148)",186,,,,39,93,29,25
"De 50 y más años (149)",232,3,14,32,88,61,2,32
"Sup. no Univ. incompleta (150)",550,1,1,5,21,71,320,131
"De 15 a 19 años (152)",26,,,,,,14,12
"De 20 a 24 años (153)",142,,,,,,87,55
"De 25 a 29 años (154)",119,,,,,2,91,26
"De 30 a 34 años (155)",81,,,,,3,64,14
"De 35 a 39 años (156)",83,,,,1,29,44,9
"De 40 a 44 años (157)",40,,,,1,16,18,5
"De 45 a 49 años (158)",25,,,,3,14,2,6
"De 50 y más años (159)",34,1,1,5,16,7,,4
"Sup. no Univ. completa (160)",948,,3,9,49,139,514,234
"De 20 a 24 años (163)",128,,,,,1,70,57
"De 25 a 29 años (164)",238,,,,,7,168,63
"De 30 a 34 años (165)",191,,,,,15,136,40
"De 35 a 39 años (166)",149,,,,,29,94,26
"De 40 a 44 años (167)",98,,,,2,40,38,18
"De 45 a 49 años (168)",54,,,,11,25,8,10
"De 50 y más años (169)",90,,3,9,36,22,,20
"Sup. Univ. incompleta (170)",209,,1,1,4,24,117,62
"De 15 a 19 años (172)",2,,,,,,1,1
"De 20 a 24 años (173)",73,,,,,,36,37
"De 25 a 29 años (174)",46,,,,,2,27,17
"De 30 a 34 años (175)",38,,,,,,35,3
"De 35 a 39 años (176)",19,,,,,7,10,2
"De 40 a 44 años (177)",14,,,,,7,6,1
"De 45 a 49 años (178)",9,,,,1,6,2,
"De 50 y más años (179)",8,,1,1,3,2,,1
"Sup. Univ. completa (180)",314,1,1,6,19,50,132,105
"De 20 a 24 años (183)",52,,,,,,20,32
"De 25 a 29 años (184)",62,,,,,1,30,31
"De 30 a 34 años (185)",48,,,,,5,32,11
"De 35 a 39 años (186)",52,,,,,12,27,13
"De 40 a 44 años (187)",36,,,,1,9,19,7
"De 45 a 49 años (188)",23,,,,4,14,4,1
"De 50 y más años (189)",41,1,1,6,14,9,,10
,,,,,,,,
"RURAL (200)",878,6,16,37,77,166,402,174
"De 12 a 14 años (201)",2,,,,,,,2
"De 15 a 19 años (202)",40,,,,,,28,12
"De 20 a 24 años (203)",125,,,,,1,88,36
"De 25 a 29 años (204)",149,,,,,1,123,25
"De 30 a 34 años (205)",86,,,,,10,58,18
"De 35 a 39 años (206)",94,,,,2,21,60,11
"De 40 a 44 años (207)",85,,,,4,34,32,15
"De 45 a 49 años (208)",69,,,,9,43,10,7
"De 50 y más años (209)",228,6,16,37,62,56,3,48
"Sin nivel (210)",124,5,5,18,24,25,23,24
"De 20 a 24 años (213)",5,,,,,,5,
"De 25 a 29 años (214)",5,,,,,1,3,1
"De 30 a 34 años (215)",2,,,,,,2,
"De 35 a 39 años (216)",5,,,,,,4,1
"De 40 a 44 años (217)",10,,,,1,3,5,1
"De 45 a 49 años (218)",10,,,,2,6,2,
"De 50 y más años (219)",87,5,5,18,21,15,2,21
"Educacion Inicial (220)",2,,,,,,2,
"De 20 a 24 años (223)",1,,,,,,1,
"De 25 a 29 años (224)",1,,,,,,1,
"Primaria (230)",568,1,10,18,42,122,269,106
"De 12 a 14 años (231)",1,,,,,,,1
"De 15 a 19 años (232)",20,,,,,,15,5
"De 20 a 24 años (233)",78,,,,,,54,24
"De 25 a 29 años (234)",97,,,,,,80,17
"De 30 a 34 años (235)",61,,,,,8,43,10
"De 35 a 39 años (236)",71,,,,2,17,45,7
"De 40 a 44 años (237)",64,,,,1,27,25,11
"De 45 a 49 años (238)",49,,,,5,32,6,6
"De 50 y más años (239)",127,1,10,18,34,38,1,25
"Secundaria (240)",127,,1,1,8,16,73,28
"De 12 a 14 años (241)",1,,,,,,,1
"De 15 a 19 años (242)",20,,,,,,13,7
"De 20 a 24 años (243)",30,,,,,1,20,9
"De 25 a 29 años (244)",29,,,,,,26,3
"De 30 a 34 años (245)",12,,,,,2,7,3
"De 35 a 39 años (246)",11,,,,,4,4,3
"De 40 a 44 años (247)",6,,,,1,3,1,1
"De 45 a 49 años (248)",8,,,,2,4,2,
"De 50 y más años (249)",10,,1,1,5,2,,1
"Sup. no Univ. incompleta (250)",21,,,,,1,17,3
"De 20 a 24 años (253)",7,,,,,,6,1
"De 25 a 29 años (254)",4,,,,,,4,
"De 30 a 34 años (255)",5,,,,,,3,2
"De 35 a 39 años (256)",3,,,,,,3,
"De 40 a 44 años (257)",2,,,,,1,1,
"Sup. no Univ. completa (260)",28,,,,1,2,16,9
"De 20 a 24 años (263)",3,,,,,,1,2
"De 25 a 29 años (264)",12,,,,,,9,3
"De 30 a 34 años (265)",5,,,,,,3,2
"De 35 a 39 años (266)",3,,,,,,3,
"De 40 a 44 años (267)",2,,,,,,,2
"De 45 a 49 años (268)",1,,,,,1,,
"De 50 y más años (269)",2,,,,1,1,,
"Sup. Univ. incompleta (270)",2,,,,1,,1,
"De 20 a 24 años (273)",1,,,,,,1,
"De 40 a 44 años (277)",1,,,,1,,,
"Sup. Univ. completa (280)",6,,,,1,,1,4
"De 25 a 29 años (284)",1,,,,,,,1
"De 30 a 34 años (285)",1,,,,,,,1
"De 35 a 39 años (286)",1,,,,,,1,
"De 45 a 49 años (288)",1,,,,,,,1
"De 50 y más años (289)",2,,,,1,,,1
