"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",11,11,,,8,3,,,,,,25
"De 40 a 44 años (027)",6,6,,1,1,1,3,,,,,18
"De 45 a 49 años (028)",6,6,,,1,2,1,2,,,,25
"De 50 y más años (029)",25,25,,5,5,4,4,3,3,1,,99
"Casado(a) (030)",846,837,1,47,119,108,225,167,121,49,9,4220
"De 15 a 19 años (032)",7,7,,5,1,1,,,,,,10
"De 20 a 24 años (033)",12,12,,3,7,,,2,,,,29
"De 25 a 29 años (034)",35,34,,8,10,8,6,1,1,,1,91
"De 30 a 34 años (035)",77,72,,6,22,14,26,4,,,5,230
"De 35 a 39 años (036)",88,88,,2,22,22,30,10,2,,,322
"De 40 a 44 años (037)",99,99,,5,18,14,30,21,7,4,,453
"De 45 a 49 años (038)",97,97,,5,14,12,31,17,13,5,,482
"De 50 y más años (039)",431,428,1,13,25,37,102,112,98,40,3,2603
"Viudo(a) (040)",254,250,1,17,21,34,67,61,40,9,4,1293
"De 15 a 19 años (042)",1,,,,,,,,,,1,
"De 25 a 29 años (044)",1,1,,,1,,,,,,,2
"De 30 a 34 años (045)",1,1,,,,,,1,,,,6
"De 35 a 39 años (046)",6,6,,1,1,1,2,1,,,,21
"De 40 a 44 años (047)",9,9,,,,2,4,2,,1,,47
"De 45 a 49 años (048)",13,13,,,,1,5,4,3,,,76
"De 50 y más años (049)",223,220,1,16,19,30,56,53,37,8,3,1141
"Divorciado(a) (050)",10,10,,4,3,,,2,1,,,31
"De 30 a 34 años (055)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (056)",1,1,,1,,,,,,,,1
"De 40 a 44 años (057)",1,1,,,1,,,,,,,2
"De 45 a 49 años (058)",1,1,,,,,,1,,,,6
"De 50 y más años (059)",5,5,,2,1,,,1,1,,,19
"Soltero(a) (060)",184,140,2,75,36,22,5,,,,44,233
"De 15 a 19 años (062)",10,10,,10,,,,,,,,10
"De 20 a 24 años (063)",43,25,1,20,3,,1,,,,18,30
"De 25 a 29 años (064)",32,23,,14,9,,,,,,9,32
"De 30 a 34 años (065)",19,16,,6,5,5,,,,,3,31
"De 35 a 39 años (066)",25,21,,7,7,7,,,,,4,42
"De 40 a 44 años (067)",11,9,,3,2,3,1,,,,2,20
"De 45 a 49 años (068)",12,9,,4,3,2,,,,,3,16
"De 50 y más años (069)",32,27,1,11,7,5,3,,,,5,52
,,,,,,,,,,,,
"URBANA (080)",1172,1126,5,195,210,166,247,185,94,24,46,4437
"De 15 a 19 años (082)",24,22,1,21,,,,,,,2,21
"De 20 a 24 años (083)",79,65,1,41,18,3,1,1,,,14,96
"De 25 a 29 años (084)",106,98,1,38,34,20,5,,,,8,188
"De 30 a 34 años (085)",112,105,,29,29,19,26,1,1,,7,275
"De 35 a 39 años (086)",127,122,,14,38,30,27,12,1,,5,379
"De 40 a 44 años (087)",114,113,,10,22,21,33,18,7,2,1,455
"De 45 a 49 años (088)",111,109,,9,19,16,26,27,9,3,2,494
"De 50 y más años (089)",499,492,2,33,50,57,129,126,76,19,7,2529
"Conviviente (090)",359,353,2,90,78,59,64,44,13,3,6,1135
"De 15 a 19 años (092)",13,12,1,11,,,,,,,1,11
"De 20 a 24 años (093)",49,46,,29,14,3,,,,,3,66
"De 25 a 29 años (094)",66,66,1,23,23,16,3,,,,,130
"De 30 a 34 años (095)",42,42,,11,10,9,10,1,1,,,118
"De 35 a 39 años (096)",52,51,,7,14,14,13,3,,,1,154
"De 40 a 44 años (097)",39,39,,4,5,8,13,7,2,,,157
"De 45 a 49 años (098)",24,24,,1,3,2,5,10,3,,,126
"De 50 y más años (099)",74,73,,4,9,7,20,23,7,3,1,373
"Separado(a) (100)",53,52,,19,13,8,6,4,1,1,1,140
"De 15 a 19 años (102)",2,2,,2,,,,,,,,2
"De 20 a 24 años (103)",3,3,,3,,,,,,,,3
"De 25 a 29 años (104)",6,5,,3,2,,,,,,1,7
"De 30 a 34 años (105)",11,11,,7,2,1,1,,,,,19
"De 35 a 39 años (106)",4,4,,,4,,,,,,,8
"De 40 a 44 años (107)",5,5,,1,1,1,2,,,,,14
"De 45 a 49 años (108)",5,5,,,1,2,,2,,,,20
"De 50 y más años (109)",17,17,,3,3,4,3,2,1,1,,67
"Casado(a) (110)",513,507,1,31,89,70,136,100,62,18,6,2369
"De 15 a 19 años (112)",3,3,,3,,,,,,,,3
"De 20 a 24 años (113)",3,3,,1,1,,,1,,,,9
"De 25 a 29 años (114)",17,16,,5,5,4,2,,,,1,36
"De 30 a 34 años (115)",46,42,,4,16,7,15,,,,4,123
"De 35 a 39 años (116)",57,57,,2,18,13,14,9,1,,,199
"De 40 a 44 años (117)",61,61,,4,15,10,15,10,5,2,,255
"De 45 a 49 años (118)",67,67,,5,13,10,19,11,6,3,,303
"De 50 y más años (119)",259,258,1,7,21,26,71,69,50,13,1,1441
"Viudo(a) (120)",134,131,1,10,10,20,36,35,17,2,3,640
"De 15 a 19 años (122)",1,,,,,,,,,,1,
"De 25 a 29 años (124)",1,1,,,1,,,,,,,2
"De 35 a 39 años (126)",1,1,,1,,,,,,,,1
"De 40 a 44 años (127)",4,4,,,,1,2,1,,,,19
"De 45 a 49 años (128)",5,5,,,,,2,3,,,,26
"De 50 y más años (129)",122,120,1,9,9,19,32,31,17,2,2,592
"Divorciado(a) (130)",10,10,,4,3,,,2,1,,,31
"De 30 a 34 años (135)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (136)",1,1,,1,,,,,,,,1
"De 40 a 44 años (137)",1,1,,,1,,,,,,,2
"De 45 a 49 años (138)",1,1,,,,,,1,,,,6
"De 50 y más años (139)",5,5,,2,1,,,1,1,,,19
"Soltero(a) (140)",103,73,1,41,17,9,5,,,,30,122
"De 15 a 19 años (142)",5,5,,5,,,,,,,,5
"De 20 a 24 años (143)",24,13,1,8,3,,1,,,,11,18
"De 25 a 29 años (144)",16,10,,7,3,,,,,,6,13
"De 30 a 34 años (145)",11,8,,6,,2,,,,,3,12
"De 35 a 39 años (146)",12,8,,3,2,3,,,,,4,16
"De 40 a 44 años (147)",4,3,,1,,1,1,,,,1,8
"De 45 a 49 años (148)",9,7,,3,2,2,,,,,2,13
"De 50 y más años (149)",22,19,,8,7,1,3,,,,3,37
,,,,,,,,,,,,
"RURAL (160)",1024,999,2,143,161,146,218,165,112,52,25,4453
"De 12 a 14 años (161)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (162)",28,26,1,23,1,1,,,,,2,28
"De 20 a 24 años (163)",96,87,,50,30,5,1,1,,,9,135
"De 25 a 29 años (164)",115,112,,31,41,24,14,1,1,,3,260
"De 30 a 34 años (165)",118,116,,10,26,34,36,10,,,2,384
"De 35 a 39 años (166)",130,129,,5,26,35,39,22,2,,1,492
"De 40 a 44 años (167)",103,102,,4,11,11,36,27,9,4,1,515
"De 45 a 49 años (168)",76,75,,1,6,4,26,16,18,4,1,440
"De 50 y más años (169)",356,351,1,18,20,32,66,88,82,44,5,2198
"Conviviente (170)",454,447,1,72,91,75,95,71,28,14,7,1751
"De 12 a 14 años (171)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (172)",16,14,1,13,,,,,,,2,13
"De 20 a 24 años (173)",61,59,,31,23,4,1,,,,2,93
"De 25 a 29 años (174)",74,74,,17,28,19,10,,,,,175
"De 30 a 34 años (175)",76,75,,8,14,23,25,5,,,1,247
"De 35 a 39 años (176)",74,73,,1,12,18,21,20,1,,1,306
"De 40 a 44 años (177)",52,52,,1,6,4,18,15,7,1,,273
"De 45 a 49 años (178)",34,34,,,4,1,10,9,8,2,,203
"De 50 y más años (179)",65,65,,,4,6,10,22,12,11,,440
"Separado(a) (180)",36,36,,14,10,6,3,1,2,,,87
"De 15 a 19 años (182)",3,3,,3,,,,,,,,3
"De 20 a 24 años (183)",7,7,,5,1,1,,,,,,10
"De 25 a 29 años (184)",7,7,,4,2,1,,,,,,11
"De 30 a 34 años (185)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (186)",7,7,,,4,3,,,,,,17
"De 40 a 44 años (187)",1,1,,,,,1,,,,,4
"De 45 a 49 años (188)",1,1,,,,,1,,,,,5
"De 50 y más años (189)",8,8,,2,2,,1,1,2,,,32
"Casado(a) (190)",333,330,,16,30,38,89,67,59,31,3,1851
"De 15 a 19 años (192)",4,4,,2,1,1,,,,,,7
"De 20 a 24 años (193)",9,9,,2,6,,,1,,,,20
"De 25 a 29 años (194)",18,18,,3,5,4,4,1,1,,,55
"De 30 a 34 años (195)",31,30,,2,6,7,11,4,,,1,107
"De 35 a 39 años (196)",31,31,,,4,9,16,1,1,,,123
"De 40 a 44 años (197)",38,38,,1,3,4,15,11,2,2,,198
"De 45 a 49 años (198)",30,30,,,1,2,12,6,7,2,,179
"De 50 y más años (199)",172,170,,6,4,11,31,43,48,27,2,1162
"Viudo(a) (200)",120,119,,7,11,14,31,26,23,7,1,653
"De 30 a 34 años (205)",1,1,,,,,,1,,,,6
"De 35 a 39 años (206)",5,5,,,1,1,2,1,,,,20
"De 40 a 44 años (207)",5,5,,,,1,2,1,,1,,28
"De 45 a 49 años (208)",8,8,,,,1,3,1,3,,,50
"De 50 y más años (209)",101,100,,7,10,11,24,22,20,6,1,549
"Soltero(a) (220)",81,67,1,34,19,13,,,,,14,111
"De 15 a 19 años (222)",5,5,,5,,,,,,,,5
"De 20 a 24 años (223)",19,12,,12,,,,,,,7,12
"De 25 a 29 años (224)",16,13,,7,6,,,,,,3,19
"De 30 a 34 años (225)",8,8,,,5,3,,,,,,19
"De 35 a 39 años (226)",13,13,,4,5,4,,,,,,26
"De 40 a 44 años (227)",7,6,,2,2,2,,,,,1,12
"De 45 a 49 años (228)",3,2,,1,1,,,,,,1,3
"De 50 y más años (229)",10,8,1,3,,4,,,,,2,15
