"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",33,1,14,11,5,2
"Hogares privados con servicio doméstico (042)",15,5,6,3,1,
"Organiz. y organos extraterritoriales (043)",1,,,,,1
"Actividad economica no especificada (044)",66,,28,23,12,3
"Desocupado (045)",365,14,190,115,43,3
"Mujeres (046)",4404,123,2229,1389,600,63
"Agric., ganadería, caza y silvicultura (047)",3550,91,1823,1076,509,51
"Pesca (048)",4,,1,3,,
"Explotación de minas y canteras (049)",2,,2,,,
"Industrias manufactureras (050)",11,,5,5,1,
"Construcción (052)",4,1,2,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",113,1,54,41,16,1
"Comercio al por mayor (055)",7,,2,5,,
"Comercio al por menor (056)",106,1,52,36,16,1
"Hoteles y restaurantes (057)",94,4,36,37,16,1
"Trans., almac. y comunicaciones (058)",4,,,3,,1
"Intermediación financiera (059)",1,,,,1,
"Activid.inmobil., empres. y alquileres (060)",8,,5,3,,
"Admin.pub. y defensa; p. segur.soc afil (061)",23,,14,7,2,
"Enseñanza (062)",214,,73,127,14,
"Servicios sociales y de salud (063)",30,,16,10,4,
"Otras activ. serv.comun.soc y personales (064)",27,2,8,8,3,6
"Hogares privados con servicio doméstico (065)",110,11,77,12,10,
"Actividad economica no especificada (067)",149,,73,50,23,3
"Desocupado (068)",60,13,40,7,,
,,,,,,
"URBANA (069)",1692,38,678,627,320,29
"Agric., ganadería, caza y silvicultura (070)",552,14,225,173,129,11
"Pesca (071)",3,,1,2,,
"Explotación de minas y canteras (072)",11,,5,5,1,
"Industrias manufactureras (073)",46,,15,22,8,1
"Suministro de electricidad, gas y agua (074)",1,,1,,,
"Construcción (075)",35,,17,9,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",172,5,64,72,29,2
"Venta, mant.y rep. veh.autom.y motoc. (077)",13,,7,5,1,
"Comercio al por mayor (078)",14,,6,7,1,
"Comercio al por menor (079)",145,5,51,60,27,2
"Hoteles y restaurantes (080)",83,3,32,25,21,2
"Trans., almac. y comunicaciones (081)",80,,32,36,10,2
"Intermediación financiera (082)",2,,,1,1,
"Activid.inmobil., empres. y alquileres (083)",43,,17,13,13,
"Admin.pub. y defensa; p. segur.soc afil (084)",132,,49,53,30,
"Enseñanza (085)",201,,48,124,29,
"Servicios sociales y de salud (086)",54,,26,21,7,
"Otras activ. serv.comun.soc y personales (087)",47,1,14,17,7,8
"Hogares privados con servicio doméstico (088)",99,13,66,10,10,
"Organiz. y organos extraterritoriales (089)",1,,,,,1
"Actividad economica no especificada (090)",55,,23,21,9,2
"Desocupado (091)",75,2,43,23,7,
"Hombres (092)",1077,23,388,415,234,17
"Agric., ganadería, caza y silvicultura (093)",365,11,137,115,92,10
"Pesca (094)",3,,1,2,,
"Explotación de minas y canteras (095)",11,,5,5,1,
"Industrias manufactureras (096)",39,,13,18,7,1
"Suministro de electricidad, gas y agua (097)",1,,1,,,
"Construcción (098)",35,,17,9,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",95,5,28,42,19,1
"Venta, mant.y rep. veh.autom.y motoc. (100)",13,,7,5,1,
"Comercio al por mayor (101)",9,,4,4,1,
"Comercio al por menor (102)",73,5,17,33,17,1
"Hoteles y restaurantes (103)",16,,6,2,7,1
"Trans., almac. y comunicaciones (104)",77,,32,34,10,1
"Intermediación financiera (105)",1,,,1,,
"Activid.inmobil., empres. y alquileres (106)",36,,13,10,13,
"Admin.pub. y defensa; p. segur.soc afil (107)",112,,37,46,29,
"Enseñanza (108)",128,,27,76,25,
"Servicios sociales y de salud (109)",37,,17,15,5,
"Otras activ. serv.comun.soc y personales (110)",25,,10,9,4,2
"Hogares privados con servicio doméstico (111)",11,5,5,,1,
"Organiz. y organos extraterritoriales (112)",1,,,,,1
"Actividad economica no especificada (113)",23,,9,9,5,
"Desocupado (114)",61,2,30,22,7,
"Mujeres (115)",615,15,290,212,86,12
"Agric., ganadería, caza y silvicultura (116)",187,3,88,58,37,1
"Industrias manufactureras (119)",7,,2,4,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",77,,36,30,10,1
"Comercio al por mayor (124)",5,,2,3,,
"Comercio al por menor (125)",72,,34,27,10,1
"Hoteles y restaurantes (126)",67,3,26,23,14,1
"Trans., almac. y comunicaciones (127)",3,,,2,,1
"Intermediación financiera (128)",1,,,,1,
"Activid.inmobil., empres. y alquileres (129)",7,,4,3,,
"Admin.pub. y defensa; p. segur.soc afil (130)",20,,12,7,1,
"Enseñanza (131)",73,,21,48,4,
"Servicios sociales y de salud (132)",17,,9,6,2,
"Otras activ. serv.comun.soc y personales (133)",22,1,4,8,3,6
"Hogares privados con servicio doméstico (134)",88,8,61,10,9,
"Actividad economica no especificada (136)",32,,14,12,4,2
"Desocupado (137)",14,,13,1,,
,,,,,,
"RURAL (138)",9100,219,4088,3147,1481,165
"Agric., ganadería, caza y silvicultura (139)",7495,179,3457,2497,1212,150
"Pesca (140)",38,1,13,20,4,
"Explotación de minas y canteras (141)",10,,8,1,1,
"Industrias manufactureras (142)",62,,24,28,10,
"Construcción (144)",131,5,55,51,18,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",134,1,49,49,32,3
"Venta, mant.y rep. veh.autom.y motoc. (146)",5,,1,2,2,
"Comercio al por mayor (147)",3,,,2,1,
"Comercio al por menor (148)",126,1,48,45,29,3
"Hoteles y restaurantes (149)",37,3,14,17,3,
"Trans., almac. y comunicaciones (150)",39,,14,16,9,
"Activid.inmobil., empres. y alquileres (152)",13,,5,4,2,2
"Admin.pub. y defensa; p. segur.soc afil (153)",49,,19,21,9,
"Enseñanza (154)",483,,116,266,100,1
"Servicios sociales y de salud (155)",60,,24,19,17,
"Otras activ. serv.comun.soc y personales (156)",13,2,8,2,1,
"Hogares privados con servicio doméstico (157)",26,3,17,5,1,
"Actividad economica no especificada (159)",160,,78,52,26,4
"Desocupado (160)",350,25,187,99,36,3
"Hombres (161)",5311,111,2149,1970,967,114
"Agric., ganadería, caza y silvicultura (162)",4132,91,1722,1479,740,100
"Pesca (163)",34,1,12,17,4,
"Explotación de minas y canteras (164)",8,,6,1,1,
"Industrias manufactureras (165)",58,,21,27,10,
"Construcción (167)",127,4,53,51,17,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",98,,31,38,26,3
"Venta, mant.y rep. veh.autom.y motoc. (169)",5,,1,2,2,
"Comercio al por mayor (170)",1,,,,1,
"Comercio al por menor (171)",92,,30,36,23,3
"Hoteles y restaurantes (172)",10,2,4,3,1,
"Trans., almac. y comunicaciones (173)",38,,14,15,9,
"Activid.inmobil., empres. y alquileres (175)",12,,4,4,2,2
"Admin.pub. y defensa; p. segur.soc afil (176)",46,,17,21,8,
"Enseñanza (177)",342,,64,187,90,1
"Servicios sociales y de salud (178)",47,,17,15,15,
"Otras activ. serv.comun.soc y personales (179)",8,1,4,2,1,
"Hogares privados con servicio doméstico (180)",4,,1,3,,
"Actividad economica no especificada (182)",43,,19,14,7,3
"Desocupado (183)",304,12,160,93,36,3
"Mujeres (184)",3789,108,1939,1177,514,51
"Agric., ganadería, caza y silvicultura (185)",3363,88,1735,1018,472,50
"Pesca (186)",4,,1,3,,
"Explotación de minas y canteras (187)",2,,2,,,
"Industrias manufactureras (188)",4,,3,1,,
"Construcción (190)",4,1,2,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",36,1,18,11,6,
"Comercio al por mayor (193)",2,,,2,,
"Comercio al por menor (194)",34,1,18,9,6,
"Hoteles y restaurantes (195)",27,1,10,14,2,
"Trans., almac. y comunicaciones (196)",1,,,1,,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",3,,2,,1,
"Enseñanza (200)",141,,52,79,10,
"Servicios sociales y de salud (201)",13,,7,4,2,
"Otras activ. serv.comun.soc y personales (202)",5,1,4,,,
"Hogares privados con servicio doméstico (203)",22,3,16,2,1,
"Actividad economica no especificada (205)",117,,59,38,19,1
"Desocupado (206)",46,13,27,6,,
