"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1489,49,436,401,399,204
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",165,,62,43,44,16
"Desocupado (038)",260,1,176,59,21,3
,,,,,,
"URBANA (039)",4971,52,1518,1689,1184,528
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",31,,2,15,13,1
"Profes., científicos e intelectuales (041)",638,,139,381,114,4
"Técnicos de nivel medio y trab.asimilados (042)",166,,80,61,25,
"Jefes y empleados de oficina (043)",159,,62,68,27,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",273,5,97,91,63,17
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1105,,106,297,406,296
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",113,2,40,47,17,7
"Obreros construc., conf., papel, fab., instr. (047)",277,1,110,113,48,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1617,42,617,423,359,176
"Otra (049)",45,,8,29,8,
"Ocupación no especificada (050)",219,,81,67,56,15
"Desocupado (051)",328,2,176,97,48,5
"Hombres (052)",3241,37,977,1084,783,360
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",27,,1,12,13,1
"Profes., científicos e intelectuales (054)",314,,54,183,73,4
"Técnicos de nivel medio y trab.asimilados (055)",115,,56,44,15,
"Jefes y empleados de oficina (056)",95,,29,42,22,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",92,3,32,34,17,6
"Agricult.trabaj. calif. agrop. y pesqueros (058)",911,,82,250,335,244
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",84,2,30,34,13,5
"Obreros construc., conf., papel, fab., instr. (060)",269,1,106,112,46,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",935,29,414,235,174,83
"Otra (062)",45,,8,29,8,
"Ocupación no especificada (063)",129,,50,41,31,7
"Desocupado (064)",225,2,115,68,36,4
"Mujeres (065)",1730,15,541,605,401,168
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,,1,3,,
"Profes., científicos e intelectuales (067)",324,,85,198,41,
"Técnicos de nivel medio y trab.asimilados (068)",51,,24,17,10,
"Jefes y empleados de oficina (069)",64,,33,26,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",181,2,65,57,46,11
"Agricult.trabaj. calif. agrop. y pesqueros (071)",194,,24,47,71,52
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",29,,10,13,4,2
"Obreros construc., conf., papel, fab., instr. (073)",8,,4,1,2,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",682,13,203,188,185,93
"Ocupación no especificada (076)",90,,31,26,25,8
"Desocupado (077)",103,,61,29,12,1
,,,,,,
"RURAL (078)",6226,91,1868,1988,1537,742
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",13,,2,5,6,
"Profes., científicos e intelectuales (080)",281,,58,152,71,
"Técnicos de nivel medio y trab.asimilados (081)",162,,70,81,10,1
"Jefes y empleados de oficina (082)",85,,29,45,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",158,,52,70,32,4
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1854,,244,474,681,455
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",292,,133,132,24,3
"Obreros construc., conf., papel, fab., instr. (086)",393,1,107,198,80,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2055,84,703,584,466,218
"Otra (088)",14,,2,5,7,
"Ocupación no especificada (089)",251,1,97,69,61,23
"Desocupado (090)",668,5,371,173,88,31
"Hombres (091)",4603,54,1343,1514,1132,560
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",10,,,4,6,
"Profes., científicos e intelectuales (093)",144,,23,75,46,
"Técnicos de nivel medio y trab.asimilados (094)",138,,56,73,8,1
"Jefes y empleados de oficina (095)",50,,15,28,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",82,,27,36,16,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1577,,200,412,569,396
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",267,,124,121,20,2
"Obreros construc., conf., papel, fab., instr. (099)",387,1,105,194,80,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1248,48,470,371,252,107
"Otra (101)",13,,1,5,7,
"Ocupación no especificada (102)",176,1,66,52,42,15
"Desocupado (103)",511,4,256,143,79,29
"Mujeres (104)",1623,37,525,474,405,182
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,2,1,,
"Profes., científicos e intelectuales (106)",137,,35,77,25,
"Técnicos de nivel medio y trab.asimilados (107)",24,,14,8,2,
"Jefes y empleados de oficina (108)",35,,14,17,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",76,,25,34,16,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",277,,44,62,112,59
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",25,,9,11,4,1
"Obreros construc., conf., papel, fab., instr. (112)",6,,2,4,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",807,36,233,213,214,111
"Otra (114)",1,,1,,,
"Ocupación no especificada (115)",75,,31,17,19,8
"Desocupado (116)",157,1,115,30,9,2
