"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",1131,,,,109,481,358,183
"De 50 y más años (049)",4910,105,333,776,1206,865,81,1544
,,,,,,,,
"URBANA (060)",10560,56,159,407,978,1901,4147,2912
"De 12 a 14 años (061)",19,,,,,,4,15
"De 15 a 19 años (062)",384,,,,,,232,152
"De 20 a 24 años (063)",1213,,,,,4,704,505
"De 25 a 29 años (064)",1388,,,,,76,865,447
"De 30 a 34 años (065)",1380,,,,2,197,874,307
"De 35 a 39 años (066)",1229,,,,7,314,676,232
"De 40 a 44 años (067)",1162,,,,51,411,487,213
"De 45 a 49 años (068)",933,,,5,101,404,262,161
"De 50 y más años (069)",2852,56,159,402,817,495,43,880
"PEA (070)",4648,6,28,124,434,983,1826,1247
"De 12 a 14 años (071)",3,,,,,,1,2
"De 15 a 19 años (072)",95,,,,,,59,36
"De 20 a 24 años (073)",476,,,,,1,259,216
"De 25 a 29 años (074)",647,,,,,39,369,239
"De 30 a 34 años (075)",669,,,,,113,390,166
"De 35 a 39 años (076)",656,,,,4,179,350,123
"De 40 a 44 años (077)",616,,,,30,225,254,107
"De 45 a 49 años (078)",496,,,5,60,209,131,91
"De 50 y más años (079)",990,6,28,119,340,217,13,267
"Ocupada (080)",4455,6,27,122,426,957,1740,1177
"De 12 a 14 años (081)",3,,,,,,1,2
"De 15 a 19 años (082)",88,,,,,,56,32
"De 20 a 24 años (083)",447,,,,,1,242,204
"De 25 a 29 años (084)",601,,,,,37,346,218
"De 30 a 34 años (085)",632,,,,,108,371,153
"De 35 a 39 años (086)",631,,,,4,174,336,117
"De 40 a 44 años (087)",600,,,,29,218,248,105
"De 45 a 49 años (088)",480,,,4,59,204,127,86
"De 50 y más años (089)",973,6,27,118,334,215,13,260
"Desocupada (090)",193,,1,2,8,26,86,70
"De 15 a 19 años (092)",7,,,,,,3,4
"De 20 a 24 años (093)",29,,,,,,17,12
"De 25 a 29 años (094)",46,,,,,2,23,21
"De 30 a 34 años (095)",37,,,,,5,19,13
"De 35 a 39 años (096)",25,,,,,5,14,6
"De 40 a 44 años (097)",16,,,,1,7,6,2
"De 45 a 49 años (098)",16,,,1,1,5,4,5
"De 50 y más años (099)",17,,1,1,6,2,,7
"No PEA (100)",5912,50,131,283,544,918,2321,1665
"De 12 a 14 años (101)",16,,,,,,3,13
"De 15 a 19 años (102)",289,,,,,,173,116
"De 20 a 24 años (103)",737,,,,,3,445,289
"De 25 a 29 años (104)",741,,,,,37,496,208
"De 30 a 34 años (105)",711,,,,2,84,484,141
"De 35 a 39 años (106)",573,,,,3,135,326,109
"De 40 a 44 años (107)",546,,,,21,186,233,106
"De 45 a 49 años (108)",437,,,,41,195,131,70
"De 50 y más años (109)",1862,50,131,283,477,278,30,613
,,,,,,,,
"RURAL (120)",12150,57,217,567,1052,1936,5429,2892
"De 12 a 14 años (121)",19,,,,,,3,16
"De 15 a 19 años (122)",560,,,,,,387,173
"De 20 a 24 años (123)",1483,,,,,6,1004,473
"De 25 a 29 años (124)",1579,,,,,49,1184,346
"De 30 a 34 años (125)",1461,,,,2,169,1051,239
"De 35 a 39 años (126)",1278,,,,4,260,837,177
"De 40 a 44 años (127)",1115,,,,24,303,610,178
"De 45 a 49 años (128)",939,,,,100,391,289,159
"De 50 y más años (129)",3716,57,217,567,922,758,64,1131
"PEA (130)",2784,2,15,74,238,502,1212,741
"De 12 a 14 años (131)",4,,,,,,,4
"De 15 a 19 años (132)",131,,,,,,81,50
"De 20 a 24 años (133)",407,,,,,1,244,162
"De 25 a 29 años (134)",398,,,,,18,258,122
"De 30 a 34 años (135)",346,,,,1,44,243,58
"De 35 a 39 años (136)",314,,,,2,74,188,50
"De 40 a 44 años (137)",271,,,,10,89,123,49
"De 45 a 49 años (138)",245,,,,32,105,62,46
"De 50 y más años (139)",668,2,15,74,193,171,13,200
"Ocupada (140)",2734,2,14,74,235,496,1193,720
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",127,,,,,,78,49
"De 20 a 24 años (143)",398,,,,,1,241,156
"De 25 a 29 años (144)",386,,,,,17,254,115
"De 30 a 34 años (145)",341,,,,1,44,239,57
"De 35 a 39 años (146)",309,,,,2,72,186,49
"De 40 a 44 años (147)",264,,,,8,89,121,46
"De 45 a 49 años (148)",242,,,,32,103,61,46
"De 50 y más años (149)",663,2,14,74,192,170,13,198
"Desocupada (150)",50,,1,,3,6,19,21
"De 15 a 19 años (152)",4,,,,,,3,1
"De 20 a 24 años (153)",9,,,,,,3,6
"De 25 a 29 años (154)",12,,,,,1,4,7
"De 30 a 34 años (155)",5,,,,,,4,1
"De 35 a 39 años (156)",5,,,,,2,2,1
"De 40 a 44 años (157)",7,,,,2,,2,3
"De 45 a 49 años (158)",3,,,,,2,1,
"De 50 y más años (159)",5,,1,,1,1,,2
"No PEA (160)",9366,55,202,493,814,1434,4217,2151
"De 12 a 14 años (161)",15,,,,,,3,12
"De 15 a 19 años (162)",429,,,,,,306,123
"De 20 a 24 años (163)",1076,,,,,5,760,311
"De 25 a 29 años (164)",1181,,,,,31,926,224
"De 30 a 34 años (165)",1115,,,,1,125,808,181
"De 35 a 39 años (166)",964,,,,2,186,649,127
"De 40 a 44 años (167)",844,,,,14,214,487,129
"De 45 a 49 años (168)",694,,,,68,286,227,113
"De 50 y más años (169)",3048,55,202,493,729,587,51,931
