"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",804,21,244,236,224,79
"Ocupación no especificada (037)",72,,24,15,22,11
"Desocupado (038)",52,2,25,16,8,1
,,,,,,
"URBANA (039)",3333,40,946,1203,927,217
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",18,,,9,9,
"Profes., científicos e intelectuales (041)",299,,49,160,89,1
"Técnicos de nivel medio y trab.asimilados (042)",134,,45,48,38,3
"Jefes y empleados de oficina (043)",140,,51,49,40,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",375,4,107,131,107,26
"Agricult.trabaj. calif. agrop. y pesqueros (045)",448,3,47,117,179,102
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",608,,212,250,134,12
"Obreros construc., conf., papel, fab., instr. (047)",171,,47,75,46,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",952,33,314,305,239,61
"Otra (049)",21,,6,12,3,
"Ocupación no especificada (050)",53,,20,12,17,4
"Desocupado (051)",114,,48,35,26,5
"Hombres (052)",2185,27,649,761,609,139
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",14,,,6,8,
"Profes., científicos e intelectuales (054)",133,,21,67,44,1
"Técnicos de nivel medio y trab.asimilados (055)",84,,28,27,27,2
"Jefes y empleados de oficina (056)",69,,20,22,27,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",123,2,33,33,46,9
"Agricult.trabaj. calif. agrop. y pesqueros (058)",332,3,38,81,133,77
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",547,,201,225,111,10
"Obreros construc., conf., papel, fab., instr. (060)",164,,44,72,45,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",591,22,212,188,138,31
"Otra (062)",21,,6,12,3,
"Ocupación no especificada (063)",24,,11,4,7,2
"Desocupado (064)",83,,35,24,20,4
"Mujeres (065)",1148,13,297,442,318,78
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,,,3,1,
"Profes., científicos e intelectuales (067)",166,,28,93,45,
"Técnicos de nivel medio y trab.asimilados (068)",50,,17,21,11,1
"Jefes y empleados de oficina (069)",71,,31,27,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",252,2,74,98,61,17
"Agricult.trabaj. calif. agrop. y pesqueros (071)",116,,9,36,46,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",61,,11,25,23,2
"Obreros construc., conf., papel, fab., instr. (073)",7,,3,3,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",361,11,102,117,101,30
"Ocupación no especificada (076)",29,,9,8,10,2
"Desocupado (077)",31,,13,11,6,1
,,,,,,
"RURAL (078)",5350,33,1846,1976,1089,406
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",7,,1,2,4,
"Profes., científicos e intelectuales (080)",161,,53,81,27,
"Técnicos de nivel medio y trab.asimilados (081)",122,,49,51,22,
"Jefes y empleados de oficina (082)",61,,26,23,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",240,1,108,99,32,
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1089,4,143,286,389,267
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",2024,,861,904,250,9
"Obreros construc., conf., papel, fab., instr. (086)",204,,60,107,32,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1185,25,444,354,269,93
"Otra (088)",16,,1,10,5,
"Ocupación no especificada (089)",80,,29,21,19,11
"Desocupado (090)",161,3,71,38,28,21
"Hombres (091)",4217,20,1487,1636,797,277
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,,1,2,4,
"Profes., científicos e intelectuales (093)",108,,33,55,20,
"Técnicos de nivel medio y trab.asimilados (094)",104,,40,43,21,
"Jefes y empleados de oficina (095)",55,,22,22,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",83,,34,36,13,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",776,4,92,208,274,198
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",1945,,829,871,238,7
"Obreros construc., conf., papel, fab., instr. (099)",204,,60,107,32,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",742,15,302,235,146,44
"Otra (101)",16,,1,10,5,
"Ocupación no especificada (102)",37,,14,14,7,2
"Desocupado (103)",140,1,59,33,26,21
"Mujeres (104)",1133,13,359,340,292,129
"Profes., científicos e intelectuales (106)",53,,20,26,7,
"Técnicos de nivel medio y trab.asimilados (107)",18,,9,8,1,
"Jefes y empleados de oficina (108)",6,,4,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",157,1,74,63,19,
"Agricult.trabaj. calif. agrop. y pesqueros (110)",313,,51,78,115,69
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",79,,32,33,12,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",443,10,142,119,123,49
"Ocupación no especificada (115)",43,,15,7,12,9
"Desocupado (116)",21,2,12,5,2,
