"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",3924,3443,237,94,150
"Agric., ganadería, caza y silvicultura (045)",2601,2501,89,8,3
"Explotación de minas y canteras (047)",26,4,1,1,20
"Industrias manufactureras (048)",64,53,9,1,1
"Construcción (050)",6,3,,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",337,329,6,2,
"Venta, mant.y rep. veh.autom y motoc. (052)",1,1,,,
"Comercio al por mayor (053)",6,6,,,
"Comercio al por menor (054)",330,322,6,2,
"Hoteles y restaurantes (055)",190,160,27,1,2
"Trans., almac. y comunicaciones (056)",6,4,2,,
"Intermediación financiera (057)",3,2,,1,
"Activid.inmobil., empres. y alquileres (058)",20,11,2,5,2
"Admin.pub. y defensa; p. segur soc.afil (059)",67,,,,67
"Enseñanza (060)",303,137,85,66,15
"Servicios sociales y de salud (061)",67,21,7,,39
"Otras activ. serv.comun.soc y personales (062)",31,25,4,2,
"Hogares privados con servicio doméstico (063)",59,59,,,
"Actividad economica no especificada (065)",144,134,5,4,1
,,,,,
"URBANA (066)",3679,2104,376,322,877
"Agric., ganadería, caza y silvicultura (067)",1068,995,64,8,1
"Pesca (068)",2,1,,1,
"Explotación de minas y canteras (069)",679,42,25,43,569
"Industrias manufactureras (070)",95,74,14,7,
"Suministro de electricidad, gas y agua (071)",4,1,,2,1
"Construcción (072)",131,86,32,12,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",381,365,10,4,2
"Venta, mant.y rep. veh.autom y motoc. (074)",27,23,,2,2
"Comercio al por mayor (075)",18,18,,,
"Comercio al por menor (076)",336,324,10,2,
"Hoteles y restaurantes (077)",211,148,54,7,2
"Trans., almac. y comunicaciones (078)",97,81,8,6,2
"Intermediación financiera (079)",5,2,,1,2
"Activid.inmobil., empres. y alquileres (080)",103,33,8,54,8
"Admin.pub. y defensa; p. segur soc.afil (081)",212,,,,212
"Enseñanza (082)",454,115,140,169,30
"Servicios sociales y de salud (083)",76,25,6,1,44
"Otras activ. serv.comun.soc y personales (084)",46,32,12,2,
"Hogares privados con servicio doméstico (085)",42,42,,,
"Actividad economica no especificada (087)",73,62,3,5,3
"Hombres (088)",2498,1268,243,241,746
"Agric., ganadería, caza y silvicultura (089)",785,728,49,7,1
"Pesca (090)",2,1,,1,
"Explotación de minas y canteras (091)",653,38,24,42,549
"Industrias manufactureras (092)",65,52,7,6,
"Suministro de electricidad, gas y agua (093)",4,1,,2,1
"Construcción (094)",129,85,32,11,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",145,137,4,2,2
"Venta, mant.y rep. veh.autom y motoc. (096)",26,22,,2,2
"Comercio al por mayor (097)",12,12,,,
"Comercio al por menor (098)",107,103,4,,
"Hoteles y restaurantes (099)",65,30,29,6,
"Trans., almac. y comunicaciones (100)",92,77,7,6,2
"Intermediación financiera (101)",2,,,,2
"Activid.inmobil., empres. y alquileres (102)",83,22,6,49,6
"Admin.pub. y defensa; p. segur soc.afil (103)",151,,,,151
"Enseñanza (104)",231,38,73,104,16
"Servicios sociales y de salud (105)",27,12,1,1,13
"Otras activ. serv.comun.soc y personales (106)",19,10,9,,
"Hogares privados con servicio doméstico (107)",3,3,,,
"Actividad economica no especificada (109)",42,34,2,4,2
"Mujeres (110)",1181,836,133,81,131
"Agric., ganadería, caza y silvicultura (111)",283,267,15,1,
"Explotación de minas y canteras (113)",26,4,1,1,20
"Industrias manufactureras (114)",30,22,7,1,
"Construcción (116)",2,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",236,228,6,2,
"Venta, mant.y rep. veh.autom y motoc. (118)",1,1,,,
"Comercio al por mayor (119)",6,6,,,
"Comercio al por menor (120)",229,221,6,2,
"Hoteles y restaurantes (121)",146,118,25,1,2
"Trans., almac. y comunicaciones (122)",5,4,1,,
"Intermediación financiera (123)",3,2,,1,
"Activid.inmobil., empres. y alquileres (124)",20,11,2,5,2
"Admin.pub. y defensa; p. segur soc.afil (125)",61,,,,61
"Enseñanza (126)",223,77,67,65,14
"Servicios sociales y de salud (127)",49,13,5,,31
"Otras activ. serv.comun.soc y personales (128)",27,22,3,2,
"Hogares privados con servicio doméstico (129)",39,39,,,
"Actividad economica no especificada (131)",31,28,1,1,1
,,,,,
"RURAL (132)",9433,8554,684,133,62
"Agric., ganadería, caza y silvicultura (133)",8469,7840,553,70,6
"Pesca (134)",3,3,,,
"Explotación de minas y canteras (135)",16,9,1,3,3
"Industrias manufactureras (136)",72,62,7,2,1
"Suministro de electricidad, gas y agua (137)",21,,,20,1
"Construcción (138)",126,76,26,24,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",181,176,3,2,
"Venta, mant.y rep. veh.autom y motoc. (140)",2,1,1,,
"Comercio al por mayor (141)",8,7,,1,
"Comercio al por menor (142)",171,168,2,1,
"Hoteles y restaurantes (143)",46,44,2,,
"Trans., almac. y comunicaciones (144)",27,25,2,,
"Activid.inmobil., empres. y alquileres (146)",7,5,1,1,
"Admin.pub. y defensa; p. segur soc.afil (147)",33,,,,33
"Enseñanza (148)",216,133,72,6,5
"Servicios sociales y de salud (149)",26,11,2,,13
"Otras activ. serv.comun.soc y personales (150)",6,4,2,,
"Hogares privados con servicio doméstico (151)",23,23,,,
"Actividad economica no especificada (153)",161,143,13,5,
"Hombres (154)",6690,5947,580,120,43
"Agric., ganadería, caza y silvicultura (155)",6151,5606,479,63,3
"Pesca (156)",3,3,,,
"Explotación de minas y canteras (157)",16,9,1,3,3
"Industrias manufactureras (158)",38,31,5,2,
"Suministro de electricidad, gas y agua (159)",21,,,20,1
"Construcción (160)",122,74,26,22,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",80,75,3,2,
"Venta, mant.y rep. veh.autom y motoc. (162)",2,1,1,,
"Comercio al por mayor (163)",8,7,,1,
"Comercio al por menor (164)",70,67,2,1,
"Hoteles y restaurantes (165)",2,2,,,
"Trans., almac. y comunicaciones (166)",26,25,1,,
"Activid.inmobil., empres. y alquileres (168)",7,5,1,1,
"Admin.pub. y defensa; p. segur soc.afil (169)",27,,,,27
"Enseñanza (170)",136,73,54,5,4
"Servicios sociales y de salud (171)",8,3,,,5
"Otras activ. serv.comun.soc y personales (172)",2,1,1,,
"Hogares privados con servicio doméstico (173)",3,3,,,
"Actividad economica no especificada (175)",48,37,9,2,
"Mujeres (176)",2743,2607,104,13,19
"Agric., ganadería, caza y silvicultura (177)",2318,2234,74,7,3
"Industrias manufactureras (180)",34,31,2,,1
"Construcción (182)",4,2,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",101,101,,,
"Comercio al por menor (186)",101,101,,,
"Hoteles y restaurantes (187)",44,42,2,,
"Trans., almac. y comunicaciones (188)",1,,1,,
"Admin.pub. y defensa; p. segur soc.afil (191)",6,,,,6
"Enseñanza (192)",80,60,18,1,1
"Servicios sociales y de salud (193)",18,8,2,,8
"Otras activ. serv.comun.soc y personales (194)",4,3,1,,
"Hogares privados con servicio doméstico (195)",20,20,,,
"Actividad economica no especificada (197)",113,106,4,3,
