"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior univ. completa (058)",61,48,4,3,6
,,,,,
"URBANA (060)",27624,19150,2920,2267,3287
"Sin nivel (061)",554,475,37,23,19
"Educación inicial (062)",34,29,2,1,2
"Primaria (063)",3936,3329,322,176,109
"Secundaria (064)",10945,8485,1169,626,665
"Superior no univ. incompleta (065)",2591,1775,316,208,292
"Superior no univ. completa (066)",2967,1531,342,416,678
"Superior univ. incompleta (067)",2753,1850,297,228,378
"Superior univ. completa (068)",3844,1676,435,589,1144
"De 06 a 14 años (070)",482,429,41,8,4
"Sin nivel (071)",1,1,,,
"Educación inicial (072)",5,4,1,,
"Primaria (073)",247,223,17,6,1
"Secundaria (074)",229,201,23,2,3
"De 15 a 29 años (080)",10595,7525,1299,834,937
"Sin nivel (081)",65,51,7,5,2
"Educación inicial (082)",10,10,,,
"Primaria (083)",639,517,72,36,14
"Secundaria (084)",5079,3951,598,303,227
"Superior no univ. incompleta (085)",1308,913,177,104,114
"Superior no univ. completa (086)",1046,572,134,132,208
"Superior univ. incompleta (087)",1492,1052,177,120,143
"Superior univ. completa (088)",956,459,134,134,229
"De 30 a 44 años (090)",10298,6704,1068,1003,1523
"Sin nivel (091)",190,158,16,10,6
"Educación inicial (092)",19,15,1,1,2
"Primaria (093)",1527,1264,134,80,49
"Secundaria (094)",3622,2786,376,215,245
"Superior no univ. incompleta (095)",900,595,102,76,127
"Superior no univ. completa (096)",1367,647,158,223,339
"Superior univ. incompleta (097)",798,504,76,65,153
"Superior univ. completa (098)",1875,735,205,333,602
"De 45 a 64 años (100)",5648,3972,481,405,790
"Sin nivel (101)",229,203,10,7,9
"Primaria (103)",1254,1083,84,48,39
"Secundaria (104)",1885,1439,166,103,177
"Superior no univ. incompleta (105)",359,245,37,28,49
"Superior no univ. completa (106)",522,286,49,58,129
"Superior univ. incompleta (107)",435,271,43,42,79
"Superior univ. completa (108)",964,445,92,119,308
"De 65 y más años (110)",601,520,31,17,33
"Sin nivel (111)",69,62,4,1,2
"Primaria (113)",269,242,15,6,6
"Secundaria (114)",130,108,6,3,13
"Superior no univ. incompleta (115)",24,22,,,2
"Superior no univ. completa (116)",32,26,1,3,2
"Superior univ. incompleta (117)",28,23,1,1,3
"Superior univ. completa (118)",49,37,4,3,5
,,,,,
"RURAL (120)",6381,5047,569,279,486
"Sin nivel (121)",436,418,12,5,1
"Educación inicial (122)",11,10,,1,
"Primaria (123)",1705,1563,96,32,14
"Secundaria (124)",2728,2148,326,122,132
"Superior no univ. incompleta (125)",392,277,36,29,50
"Superior no univ. completa (126)",442,247,34,43,118
"Superior univ. incompleta (127)",298,196,17,18,67
"Superior univ. completa (128)",369,188,48,29,104
"De 06 a 14 años (130)",82,76,4,1,1
"Sin nivel (131)",6,6,,,
"Educación inicial (132)",2,1,,1,
"Primaria (133)",46,46,,,
"Secundaria (134)",28,23,4,,1
"De 15 a 29 años (140)",2520,1916,316,144,144
"Sin nivel (141)",31,31,,,
"Educación inicial (142)",6,6,,,
"Primaria (143)",366,317,34,13,2
"Secundaria (144)",1516,1208,211,64,33
"Superior no univ. incompleta (145)",192,133,25,16,18
"Superior no univ. completa (146)",183,88,21,28,46
"Superior univ. incompleta (147)",115,85,10,12,8
"Superior univ. completa (148)",111,48,15,11,37
"De 30 a 44 años (150)",2095,1606,171,96,222
"Sin nivel (151)",159,149,5,4,1
"Educación inicial (152)",3,3,,,
"Primaria (153)",615,556,40,11,8
"Secundaria (154)",775,593,86,43,53
"Superior no univ. incompleta (155)",124,85,6,10,23
"Superior no univ. completa (156)",166,89,10,13,54
"Superior univ. incompleta (157)",99,57,4,2,36
"Superior univ. completa (158)",154,74,20,13,47
"De 45 a 64 años (160)",1334,1114,70,36,114
"Sin nivel (161)",153,146,6,1,
"Primaria (163)",509,481,17,7,4
"Secundaria (164)",376,295,24,14,43
"Superior no univ. incompleta (165)",64,47,5,3,9
"Superior no univ. completa (166)",71,49,2,2,18
"Superior univ. incompleta (167)",69,41,3,4,21
"Superior univ. completa (168)",92,55,13,5,19
"De 65 y más años (170)",350,335,8,2,5
"Sin nivel (171)",87,86,1,,
"Primaria (173)",169,163,5,1,
"Secundaria (174)",33,29,1,1,2
"Superior no univ. incompleta (175)",12,12,,,
"Superior no univ. completa (176)",22,21,1,,
"Superior univ. incompleta (177)",15,13,,,2
"Superior univ. completa (178)",12,11,,,1
