"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"Ocupada (020)",41117,39474,8162,6812,7584,5332,6158,3166,1517,743,1643,106378
"De 12 a 14 años (021)",375,374,370,3,1,,,,,,1,5
"De 15 a 19 años (022)",2324,2290,1992,264,30,3,1,,,,34,337
"De 20 a 24 años (023)",4442,3985,2155,1253,447,109,19,2,,,457,2567
"De 25 a 29 años (024)",5144,4611,1413,1539,1074,388,179,14,4,,533,5727
"De 30 a 34 años (025)",5008,4721,770,1264,1389,736,467,76,13,6,287,8919
"De 35 a 39 años (026)",4962,4825,401,833,1500,950,851,244,42,4,137,12343
"De 40 a 44 años (027)",4430,4366,236,520,1108,982,998,369,117,36,64,13749
"De 45 a 49 años (028)",3841,3793,202,393,790,778,941,422,205,62,48,13520
"De 50 y más años (029)",10591,10509,623,743,1245,1386,2702,2039,1136,635,82,49211
"Desocupada (030)",1938,1740,826,373,275,134,79,25,19,9,198,2090
"De 12 a 14 años (031)",9,9,8,1,,,,,,,,1
"De 15 a 19 años (032)",227,224,202,21,,1,,,,,3,24
"De 20 a 24 años (033)",446,383,288,70,22,3,,,,,63,123
"De 25 a 29 años (034)",486,402,201,132,60,8,1,,,,84,280
"De 30 a 34 años (035)",293,271,72,79,78,29,11,1,1,,22,383
"De 35 a 39 años (036)",187,170,30,36,53,34,13,3,,1,17,331
"De 40 a 44 años (037)",103,96,8,15,29,22,11,6,2,3,7,275
"De 45 a 49 años (038)",81,79,5,10,16,21,17,4,4,2,2,263
"De 50 y más años (039)",106,106,12,9,17,16,26,11,12,3,,410
"No PEA (040)",48547,46606,19989,5432,5374,4377,5545,3183,1724,982,1941,99568
"De 12 a 14 años (041)",6678,6655,6642,12,1,,,,,,23,14
"De 15 a 19 años (042)",8645,8567,8120,403,35,8,1,,,,78,501
"De 20 a 24 años (043)",5798,5088,3076,1355,506,122,24,5,,,710,2863
"De 25 a 29 años (044)",4319,3902,811,1390,1057,435,198,7,4,,417,5719
"De 30 a 34 años (045)",3357,3208,291,720,996,640,464,81,14,2,149,7283
"De 35 a 39 años (046)",2974,2874,165,382,776,692,629,183,34,13,100,8355
"De 40 a 44 años (047)",2419,2364,146,199,479,522,619,267,103,29,55,8338
"De 45 a 49 años (048)",2158,2100,91,167,369,400,556,297,149,71,58,8483
"De 50 y más años (049)",12199,11848,647,804,1155,1558,3054,2343,1420,867,351,58012
,,,,,,,,,,,,
"URBANA (060)",55174,52412,18567,8640,9178,6229,5882,2417,1029,470,2762,100727
"De 12 a 14 años (061)",4163,4147,4136,9,2,,,,,,16,13
"De 15 a 19 años (062)",7119,7063,6695,328,31,7,2,,,,56,419
"De 20 a 24 años (063)",7009,6072,3880,1618,459,93,18,4,,,937,2915
"De 25 a 29 años (064)",6721,5896,1780,2252,1338,390,127,6,3,,825,6697
"De 30 a 34 años (065)",5903,5552,810,1623,1788,841,435,38,13,4,351,9956
"De 35 a 39 años (066)",5317,5149,404,963,1802,1113,702,143,15,7,168,12056
"De 40 a 44 años (067)",4565,4472,234,553,1307,1103,919,259,78,19,93,12971
"De 45 a 49 años (068)",3799,3739,173,412,917,872,900,313,114,38,60,12144
"De 50 y más años (069)",10578,10322,455,882,1534,1810,2779,1654,806,402,256,43556
"PEA (070)",25086,23699,5504,4902,5425,3417,2873,1008,406,164,1387,50177
"De 12 a 14 años (071)",176,175,173,1,1,,,,,,1,3
"De 15 a 19 años (072)",1333,1319,1202,107,7,2,1,,,,14,131
"De 20 a 24 años (073)",2856,2488,1533,722,189,37,6,1,,,368,1244
"De 25 a 29 años (074)",3720,3224,1174,1209,628,162,46,4,1,,496,3177
"De 30 a 34 años (075)",3602,3351,610,1063,1037,420,198,15,6,2,251,5401
"De 35 a 39 años (076)",3436,3326,311,682,1210,661,383,68,8,3,110,7279
"De 40 a 44 años (077)",3010,2952,153,420,920,731,538,136,45,9,58,8104
"De 45 a 49 años (078)",2504,2471,124,296,643,596,565,166,64,17,33,7595
"De 50 y más años (079)",4449,4393,224,402,790,808,1136,618,282,133,56,17243
"Ocupada (080)",23554,22331,4929,4575,5178,3306,2803,990,391,159,1223,48421
"De 12 a 14 años (081)",174,173,172,,1,,,,,,1,2
"De 15 a 19 años (082)",1194,1182,1081,92,7,1,1,,,,12,113
"De 20 a 24 años (083)",2544,2224,1343,667,173,34,6,1,,,320,1148
"De 25 a 29 años (084)",3304,2882,1013,1088,576,155,45,4,1,,422,2927
"De 30 a 34 años (085)",3348,3117,554,993,964,397,188,14,5,2,231,5059
"De 35 a 39 años (086)",3277,3180,286,649,1162,633,373,67,8,2,97,7004
"De 40 a 44 años (087)",2917,2865,146,405,892,713,529,130,43,7,52,7862
"De 45 a 49 años (088)",2433,2401,119,288,628,578,549,163,60,16,32,7367
"De 50 y más años (089)",4363,4307,215,393,775,795,1112,611,274,132,56,16939
"Desocupada (090)",1532,1368,575,327,247,111,70,18,15,5,164,1756
"De 12 a 14 años (091)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (092)",139,137,121,15,,1,,,,,2,18
"De 20 a 24 años (093)",312,264,190,55,16,3,,,,,48,96
"De 25 a 29 años (094)",416,342,161,121,52,7,1,,,,74,250
"De 30 a 34 años (095)",254,234,56,70,73,23,10,1,1,,20,342
"De 35 a 39 años (096)",159,146,25,33,48,28,10,1,,1,13,275
"De 40 a 44 años (097)",93,87,7,15,28,18,9,6,2,2,6,242
"De 45 a 49 años (098)",71,70,5,8,15,18,16,3,4,1,1,228
"De 50 y más años (099)",86,86,9,9,15,13,24,7,8,1,,304
"No PEA (100)",30088,28713,13063,3738,3753,2812,3009,1409,623,306,1375,50550
"De 12 a 14 años (101)",3987,3972,3963,8,1,,,,,,15,10
"De 15 a 19 años (102)",5786,5744,5493,221,24,5,1,,,,42,288
"De 20 a 24 años (103)",4153,3584,2347,896,270,56,12,3,,,569,1671
"De 25 a 29 años (104)",3001,2672,606,1043,710,228,81,2,2,,329,3520
"De 30 a 34 años (105)",2301,2201,200,560,751,421,237,23,7,2,100,4555
"De 35 a 39 años (106)",1881,1823,93,281,592,452,319,75,7,4,58,4777
"De 40 a 44 años (107)",1555,1520,81,133,387,372,381,123,33,10,35,4867
"De 45 a 49 años (108)",1295,1268,49,116,274,276,335,147,50,21,27,4549
"De 50 y más años (109)",6129,5929,231,480,744,1002,1643,1036,524,269,200,26313
,,,,,,,,,,,,
"RURAL (120)",36428,35408,10410,3977,4055,3614,5900,3957,2231,1264,1020,107309
"De 12 a 14 años (121)",2899,2891,2884,7,,,,,,,8,7
"De 15 a 19 años (122)",4077,4018,3619,360,34,5,,,,,59,443
"De 20 a 24 años (123)",3677,3384,1639,1060,516,141,25,3,,,293,2638
"De 25 a 29 años (124)",3228,3019,645,809,853,441,251,15,5,,209,5029
"De 30 a 34 años (125)",2755,2648,323,440,675,564,507,120,15,4,107,6629
"De 35 a 39 años (126)",2806,2720,192,288,527,563,791,287,61,11,86,8973
"De 40 a 44 años (127)",2387,2354,156,181,309,423,709,383,144,49,33,9391
"De 45 a 49 años (128)",2281,2233,125,158,258,327,614,410,244,97,48,10122
"De 50 y más años (129)",12318,12141,827,674,883,1150,3003,2739,1762,1103,177,64077
"PEA (130)",17969,17515,3484,2283,2434,2049,3364,2183,1130,588,454,58291
"De 12 a 14 años (131)",208,208,205,3,,,,,,,,3
"De 15 a 19 años (132)",1218,1195,992,178,23,2,,,,,23,230
"De 20 a 24 años (133)",2032,1880,910,601,280,75,13,1,,,152,1446
"De 25 a 29 años (134)",1910,1789,440,462,506,234,134,10,3,,121,2830
"De 30 a 34 años (135)",1699,1641,232,280,430,345,280,62,8,4,58,3901
"De 35 a 39 años (136)",1713,1669,120,187,343,323,481,179,34,2,44,5395
"De 40 a 44 años (137)",1523,1510,91,115,217,273,471,239,74,30,13,5920
"De 45 a 49 años (138)",1418,1401,83,107,163,203,393,260,145,47,17,6188
"De 50 y más años (139)",6248,6222,411,350,472,594,1592,1432,866,505,26,32378
"Ocupada (140)",17563,17143,3233,2237,2406,2026,3355,2176,1126,584,420,57957
"De 12 a 14 años (141)",201,201,198,3,,,,,,,,3
"De 15 a 19 años (142)",1130,1108,911,172,23,2,,,,,22,224
"De 20 a 24 años (143)",1898,1761,812,586,274,75,13,1,,,137,1419
"De 25 a 29 años (144)",1840,1729,400,451,498,233,134,10,3,,111,2800
"De 30 a 34 años (145)",1660,1604,216,271,425,339,279,62,8,4,56,3860
"De 35 a 39 años (146)",1685,1645,115,184,338,317,478,177,34,2,40,5339
"De 40 a 44 años (147)",1513,1501,90,115,216,269,469,239,74,29,12,5887
"De 45 a 49 años (148)",1408,1392,83,105,162,200,392,259,145,46,16,6153
"De 50 y más años (149)",6228,6202,408,350,470,591,1590,1428,862,503,26,32272
"Desocupada (150)",406,372,251,46,28,23,9,7,4,4,34,334
"De 12 a 14 años (151)",7,7,7,,,,,,,,,
"De 15 a 19 años (152)",88,87,81,6,,,,,,,1,6
"De 20 a 24 años (153)",134,119,98,15,6,,,,,,15,27
"De 25 a 29 años (154)",70,60,40,11,8,1,,,,,10,30
"De 30 a 34 años (155)",39,37,16,9,5,6,1,,,,2,41
"De 35 a 39 años (156)",28,24,5,3,5,6,3,2,,,4,56
"De 40 a 44 años (157)",10,9,1,,1,4,2,,,1,1,33
"De 45 a 49 años (158)",10,9,,2,1,3,1,1,,1,1,35
"De 50 y más años (159)",20,20,3,,2,3,2,4,4,2,,106
"No PEA (160)",18459,17893,6926,1694,1621,1565,2536,1774,1101,676,566,49018
"De 12 a 14 años (161)",2691,2683,2679,4,,,,,,,8,4
"De 15 a 19 años (162)",2859,2823,2627,182,11,3,,,,,36,213
"De 20 a 24 años (163)",1645,1504,729,459,236,66,12,2,,,141,1192
"De 25 a 29 años (164)",1318,1230,205,347,347,207,117,5,2,,88,2199
"De 30 a 34 años (165)",1056,1007,91,160,245,219,227,58,7,,49,2728
"De 35 a 39 años (166)",1093,1051,72,101,184,240,310,108,27,9,42,3578
"De 40 a 44 años (167)",864,844,65,66,92,150,238,144,70,19,20,3471
"De 45 a 49 años (168)",863,832,42,51,95,124,221,150,99,50,31,3934
"De 50 y más años (169)",6070,5919,416,324,411,556,1411,1307,896,598,151,31699
