"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",721,702,631,62,8,1,,,,,19,81
"De 20 a 24 años (023)",1246,1072,609,326,109,20,5,3,,,174,644
"De 25 a 29 años (024)",1296,1117,300,358,308,109,39,3,,,179,1484
"De 30 a 34 años (025)",1199,1125,136,273,341,218,136,21,,,74,2326
"De 35 a 39 años (026)",1189,1129,92,168,279,274,264,49,3,,60,3036
"De 40 a 44 años (027)",1029,992,70,101,196,226,270,105,15,9,37,3235
"De 45 a 49 años (028)",804,785,47,71,109,146,230,126,41,15,19,3069
"De 50 y más años (029)",1121,1090,83,73,91,114,264,205,122,138,31,5707
"Desocupada (030)",525,464,211,80,62,44,41,18,7,1,61,704
"De 12 a 14 años (031)",12,12,12,,,,,,,,,
"De 15 a 19 años (032)",102,99,93,5,1,,,,,,3,7
"De 20 a 24 años (033)",131,106,69,26,9,2,,,,,25,50
"De 25 a 29 años (034)",93,73,25,26,12,9,1,,,,20,81
"De 30 a 34 años (035)",58,54,6,9,12,17,8,2,,,4,131
"De 35 a 39 años (036)",39,35,2,7,13,4,5,4,,,4,95
"De 40 a 44 años (037)",41,38,,5,10,6,14,3,,,3,124
"De 45 a 49 años (038)",23,22,1,2,5,4,4,4,2,,1,85
"De 50 y más años (039)",26,25,3,,,2,9,5,5,1,1,131
"No PEA (040)",30621,29632,9473,4005,4402,3363,3883,2067,1232,1207,989,77810
"De 12 a 14 años (041)",3515,3501,3493,7,1,,,,,,14,9
"De 15 a 19 años (042)",4810,4692,4082,547,57,5,1,,,,118,680
"De 20 a 24 años (043)",3643,3326,973,1455,712,153,31,2,,,317,3479
"De 25 a 29 años (044)",3459,3303,260,963,1286,571,206,16,1,,156,6225
"De 30 a 34 años (045)",3002,2898,136,376,962,769,587,65,2,1,104,7588
"De 35 a 39 años (046)",2528,2455,95,209,578,671,691,162,38,11,73,7824
"De 40 a 44 años (047)",2045,1987,86,120,309,468,665,243,79,17,58,7476
"De 45 a 49 años (048)",1649,1617,56,75,186,269,517,325,125,64,32,7414
"De 50 y más años (049)",5970,5853,292,253,311,457,1185,1254,987,1114,117,37115
,,,,,,,,,,,,
"URBANA (060)",38121,36550,11245,5330,5688,4311,4905,2475,1335,1261,1571,93028
"De 12 a 14 años (061)",3434,3420,3410,8,2,,,,,,14,12
"De 15 a 19 años (062)",5408,5272,4613,587,65,6,1,,,,136,739
"De 20 a 24 años (063)",4777,4285,1583,1730,778,155,34,5,,,492,3924
"De 25 a 29 años (064)",4645,4308,571,1307,1536,644,230,19,1,,337,7406
"De 30 a 34 años (065)",4096,3920,268,641,1273,969,688,78,2,1,176,9585
"De 35 a 39 años (066)",3612,3483,182,378,847,899,916,210,41,10,129,10516
"De 40 a 44 años (067)",2997,2903,150,222,503,671,913,336,83,25,94,10356
"De 45 a 49 años (068)",2368,2318,101,144,291,407,715,425,162,73,50,10031
"De 50 y más años (069)",6784,6641,367,313,393,560,1408,1402,1046,1152,143,40459
"PEA (070)",9018,8384,2205,1485,1478,1129,1225,522,181,159,634,19876
"De 12 a 14 años (071)",85,83,81,1,1,,,,,,2,3
"De 15 a 19 años (072)",805,784,709,65,9,1,,,,,21,86
"De 20 a 24 años (073)",1339,1143,659,343,113,20,5,3,,,196,669
"De 25 a 29 años (074)",1363,1173,320,379,316,115,40,3,,,190,1543
"De 30 a 34 años (075)",1234,1157,141,277,344,231,141,23,,,77,2409
"De 35 a 39 años (076)",1208,1148,94,173,290,272,264,52,3,,60,3079
"De 40 a 44 años (077)",1049,1010,68,103,205,226,279,107,13,9,39,3289
"De 45 a 49 años (078)",808,789,47,71,111,149,227,127,42,15,19,3083
"De 50 y más años (079)",1127,1097,86,73,89,115,269,207,123,135,30,5715
"Ocupada (080)",8503,7929,2001,1405,1417,1086,1184,504,174,158,574,19177
"De 12 a 14 años (081)",75,73,71,1,1,,,,,,2,3
"De 15 a 19 años (082)",705,686,617,60,8,1,,,,,19,79
"De 20 a 24 años (083)",1211,1040,592,317,105,18,5,3,,,171,621
"De 25 a 29 años (084)",1273,1103,297,353,304,107,39,3,,,170,1465
"De 30 a 34 años (085)",1176,1103,135,268,332,214,133,21,,,73,2278
"De 35 a 39 años (086)",1169,1113,92,166,277,268,259,48,3,,56,2984
"De 40 a 44 años (087)",1008,972,68,98,195,220,265,104,13,9,36,3165
"De 45 a 49 años (088)",785,767,46,69,106,145,223,123,40,15,18,2998
"De 50 y más años (089)",1101,1072,83,73,89,113,260,202,118,134,29,5584
"Desocupada (090)",515,455,204,80,61,43,41,18,7,1,60,699
"De 12 a 14 años (091)",10,10,10,,,,,,,,,
"De 15 a 19 años (092)",100,98,92,5,1,,,,,,2,7
"De 20 a 24 años (093)",128,103,67,26,8,2,,,,,25,48
"De 25 a 29 años (094)",90,70,23,26,12,8,1,,,,20,78
"De 30 a 34 años (095)",58,54,6,9,12,17,8,2,,,4,131
"De 35 a 39 años (096)",39,35,2,7,13,4,5,4,,,4,95
"De 40 a 44 años (097)",41,38,,5,10,6,14,3,,,3,124
"De 45 a 49 años (098)",23,22,1,2,5,4,4,4,2,,1,85
"De 50 y más años (099)",26,25,3,,,2,9,5,5,1,1,131
"No PEA (100)",29103,28166,9040,3845,4210,3182,3680,1953,1154,1102,937,73152
"De 12 a 14 años (101)",3349,3337,3329,7,1,,,,,,12,9
"De 15 a 19 años (102)",4603,4488,3904,522,56,5,1,,,,115,653
"De 20 a 24 años (103)",3438,3142,924,1387,665,135,29,2,,,296,3255
"De 25 a 29 años (104)",3282,3135,251,928,1220,529,190,16,1,,147,5863
"De 30 a 34 años (105)",2862,2763,127,364,929,738,547,55,2,1,99,7176
"De 35 a 39 años (106)",2404,2335,88,205,557,627,652,158,38,10,69,7437
"De 40 a 44 años (107)",1948,1893,82,119,298,445,634,229,70,16,55,7067
"De 45 a 49 años (108)",1560,1529,54,73,180,258,488,298,120,58,31,6948
"De 50 y más años (109)",5657,5544,281,240,304,445,1139,1195,923,1017,113,34744
,,,,,,,,,,,,
"RURAL (120)",1706,1632,479,188,218,204,227,122,85,109,74,5071
"De 12 a 14 años (121)",169,167,167,,,,,,,,2,
"De 15 a 19 años (122)",225,221,193,27,1,,,,,,4,29
"De 20 a 24 años (123)",243,219,68,77,52,20,2,,,,24,249
"De 25 a 29 años (124)",203,185,14,40,70,45,16,,,,18,384
"De 30 a 34 años (125)",163,157,10,17,42,35,43,10,,,6,460
"De 35 a 39 años (126)",144,136,7,6,23,50,44,5,,1,8,439
"De 40 a 44 años (127)",118,114,6,4,12,29,36,15,11,1,4,479
"De 45 a 49 años (128)",108,106,3,4,9,12,36,30,6,6,2,537
"De 50 y más años (129)",333,327,11,13,9,13,50,62,68,101,6,2494
"PEA (130)",188,166,46,28,26,23,24,8,7,4,22,413
"De 12 a 14 años (131)",3,3,3,,,,,,,,,
"De 15 a 19 años (132)",18,17,15,2,,,,,,,1,2
"De 20 a 24 años (133)",38,35,19,9,5,2,,,,,3,25
"De 25 a 29 años (134)",26,17,5,5,4,3,,,,,9,22
"De 30 a 34 años (135)",23,22,1,5,9,4,3,,,,1,48
"De 35 a 39 años (136)",20,16,,2,2,6,5,1,,,4,52
"De 40 a 44 años (137)",21,20,2,3,1,6,5,1,2,,1,70
"De 45 a 49 años (138)",19,18,1,2,3,1,7,3,1,,1,71
"De 50 y más años (139)",20,18,,,2,1,4,3,4,4,2,123
"Ocupada (140)",178,157,39,28,25,22,24,8,7,4,21,408
"De 12 a 14 años (141)",1,1,1,,,,,,,,,
"De 15 a 19 años (142)",16,16,14,2,,,,,,,,2
"De 20 a 24 años (143)",35,32,17,9,4,2,,,,,3,23
"De 25 a 29 años (144)",23,14,3,5,4,2,,,,,9,19
"De 30 a 34 años (145)",23,22,1,5,9,4,3,,,,1,48
"De 35 a 39 años (146)",20,16,,2,2,6,5,1,,,4,52
"De 40 a 44 años (147)",21,20,2,3,1,6,5,1,2,,1,70
"De 45 a 49 años (148)",19,18,1,2,3,1,7,3,1,,1,71
"De 50 y más años (149)",20,18,,,2,1,4,3,4,4,2,123
"Desocupada (150)",10,9,7,,1,1,,,,,1,5
"De 12 a 14 años (151)",2,2,2,,,,,,,,,
"De 15 a 19 años (152)",2,1,1,,,,,,,,1,
"De 20 a 24 años (153)",3,3,2,,1,,,,,,,2
"De 25 a 29 años (154)",3,3,2,,,1,,,,,,3
"No PEA (160)",1518,1466,433,160,192,181,203,114,78,105,52,4658
"De 12 a 14 años (161)",166,164,164,,,,,,,,2,
"De 15 a 19 años (162)",207,204,178,25,1,,,,,,3,27
"De 20 a 24 años (163)",205,184,49,68,47,18,2,,,,21,224
"De 25 a 29 años (164)",177,168,9,35,66,42,16,,,,9,362
"De 30 a 34 años (165)",140,135,9,12,33,31,40,10,,,5,412
"De 35 a 39 años (166)",124,120,7,4,21,44,39,4,,1,4,387
"De 40 a 44 años (167)",97,94,4,1,11,23,31,14,9,1,3,409
"De 45 a 49 años (168)",89,88,2,2,6,11,29,27,5,6,1,466
"De 50 y más años (169)",313,309,11,13,7,12,46,59,64,97,4,2371
