"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"No PEA (040)",3222,6627,6016,286,90.8,4.3,
"De 12 a 14 años (041)",444,3,3,1,100,33.3,
"De 15 a 19 años (042)",547,168,161,54,95.8,32.1,
"De 20 a 24 años (043)",566,666,647,84,97.1,12.6,
"De 25 a 29 años (044)",462,914,887,64,97,7,
"De 30 a 34 años (045)",344,994,939,43,94.5,4.3,
"De 35 a 39 años (046)",274,1057,963,29,91.1,2.7,
"De 40 a 44 años (047)",188,856,774,10,90.4,1.2,
"De 45 a 49 años (048)",133,655,581,1,88.7,0.2,
"De 50 y más años (049)",264,1314,1061,,80.7,,
,,,,,,,
"URBANA (060)",2518,4808,4504,160,93.7,3.3,
"De 12 a 14 años (061)",251,2,2,1,100,50,
"De 15 a 19 años (062)",358,67,65,23,97,34.3,
"De 20 a 24 años (063)",416,393,384,46,97.7,11.7,
"De 25 a 29 años (064)",370,597,583,42,97.7,7,
"De 30 a 34 años (065)",356,814,791,24,97.2,2.9,
"De 35 a 39 años (066)",269,828,790,17,95.4,2.1,
"De 40 a 44 años (067)",199,727,671,6,92.3,0.8,
"De 45 a 49 años (068)",133,574,521,1,90.8,0.2,
"De 50 y más años (069)",166,806,697,,86.5,,
"PEA (070)",1239,2443,2304,55,94.3,2.3,
"De 12 a 14 años (071)",20,,,,,,
"De 15 a 19 años (072)",146,28,27,7,96.4,25,
"De 20 a 24 años (073)",244,194,190,15,97.9,7.7,
"De 25 a 29 años (074)",199,281,273,18,97.2,6.4,
"De 30 a 34 años (075)",199,417,406,7,97.4,1.7,
"De 35 a 39 años (076)",167,495,475,5,96,1,
"De 40 a 44 años (077)",119,412,377,2,91.5,0.5,
"De 45 a 49 años (078)",77,310,276,1,89,0.3,
"De 50 y más años (079)",68,306,280,,91.5,,
"Ocupada (080)",1224,2428,2289,52,94.3,2.1,
"De 12 a 14 años (081)",20,,,,,,
"De 15 a 19 años (082)",144,28,27,7,96.4,25,
"De 20 a 24 años (083)",239,193,189,14,97.9,7.3,
"De 25 a 29 años (084)",195,274,266,16,97.1,5.8,
"De 30 a 34 años (085)",197,415,404,7,97.3,1.7,
"De 35 a 39 años (086)",167,495,475,5,96,1,
"De 40 a 44 años (087)",119,412,377,2,91.5,0.5,
"De 45 a 49 años (088)",75,305,271,1,88.9,0.3,
"De 50 y más años (089)",68,306,280,,91.5,,
"Desocupada (090)",15,15,15,3,100,20,
"De 15 a 19 años (092)",2,,,,,,
"De 20 a 24 años (093)",5,1,1,1,100,100,
"De 25 a 29 años (094)",4,7,7,2,100,28.6,
"De 30 a 34 años (095)",2,2,2,,100,,
"De 45 a 49 años (098)",2,5,5,,100,,
"No PEA (100)",1279,2365,2200,105,93,4.4,
"De 12 a 14 años (101)",231,2,2,1,100,50,
"De 15 a 19 años (102)",212,39,38,16,97.4,41,
"De 20 a 24 años (103)",172,199,194,31,97.5,15.6,
"De 25 a 29 años (104)",171,316,310,24,98.1,7.6,
"De 30 a 34 años (105)",157,397,385,17,97,4.3,
"De 35 a 39 años (106)",102,333,315,12,94.6,3.6,
"De 40 a 44 años (107)",80,315,294,4,93.3,1.3,
"De 45 a 49 años (108)",56,264,245,,92.8,,
"De 50 y más años (109)",98,500,417,,83.4,,
,,,,,,,
"RURAL (120)",3616,7638,6885,285,90.1,3.7,
"De 12 a 14 años (121)",226,1,1,,100,,
"De 15 a 19 años (122)",606,195,184,51,94.4,26.2,
"De 20 a 24 años (123)",825,825,795,82,96.4,9.9,
"De 25 a 29 años (124)",552,985,948,74,96.2,7.5,
"De 30 a 34 años (125)",395,1121,1047,42,93.4,3.7,
"De 35 a 39 años (126)",334,1222,1116,23,91.3,1.9,
"De 40 a 44 años (127)",238,1089,980,10,90,0.9,
"De 45 a 49 años (128)",161,798,693,3,86.8,0.4,
"De 50 y más años (129)",279,1402,1121,,80,,
"PEA (130)",1673,3376,3069,104,90.9,3.1,
"De 12 a 14 años (131)",13,,,,,,
"De 15 a 19 años (132)",271,66,61,13,92.4,19.7,
"De 20 a 24 años (133)",431,358,342,29,95.5,8.1,
"De 25 a 29 años (134)",261,387,371,34,95.9,8.8,
"De 30 a 34 años (135)",208,524,493,16,94.1,3.1,
"De 35 a 39 años (136)",162,498,468,6,94,1.2,
"De 40 a 44 años (137)",130,548,500,4,91.2,0.7,
"De 45 a 49 años (138)",84,407,357,2,87.7,0.5,
"De 50 y más años (139)",113,588,477,,81.1,,
"Ocupada (140)",1639,3343,3036,100,90.8,3,
"De 12 a 14 años (141)",12,,,,,,
"De 15 a 19 años (142)",266,62,57,11,91.9,17.7,
"De 20 a 24 años (143)",415,352,336,29,95.5,8.2,
"De 25 a 29 años (144)",255,376,360,32,95.7,8.5,
"De 30 a 34 años (145)",205,516,485,16,94,3.1,
"De 35 a 39 años (146)",161,496,466,6,94,1.2,
"De 40 a 44 años (147)",129,546,498,4,91.2,0.7,
"De 45 a 49 años (148)",83,407,357,2,87.7,0.5,
"De 50 y más años (149)",113,588,477,,81.1,,
"Desocupada (150)",34,33,33,4,100,12.1,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",5,4,4,2,100,50,
"De 20 a 24 años (153)",16,6,6,,100,,
"De 25 a 29 años (154)",6,11,11,2,100,18.2,
"De 30 a 34 años (155)",3,8,8,,100,,
"De 35 a 39 años (156)",1,2,2,,100,,
"De 40 a 44 años (157)",1,2,2,,100,,
"De 45 a 49 años (158)",1,,,,,,
"No PEA (160)",1943,4262,3816,181,89.5,4.2,
"De 12 a 14 años (161)",213,1,1,,100,,
"De 15 a 19 años (162)",335,129,123,38,95.3,29.5,
"De 20 a 24 años (163)",394,467,453,53,97,11.3,
"De 25 a 29 años (164)",291,598,577,40,96.5,6.7,
"De 30 a 34 años (165)",187,597,554,26,92.8,4.4,
"De 35 a 39 años (166)",172,724,648,17,89.5,2.3,
"De 40 a 44 años (167)",108,541,480,6,88.7,1.1,
"De 45 a 49 años (168)",77,391,336,1,85.9,0.3,
"De 50 y más años (169)",166,814,644,,79.1,,
