"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Actividad economica no especificada (043)",214,135,44,24,11
"Mujeres (044)",4272,3587,352,132,201
"Agric., ganadería, caza y silvicultura (045)",2358,2169,184,5,
"Pesca (046)",30,27,3,,
"Industrias manufactureras (048)",68,57,4,3,4
"Construcción (050)",2,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",568,547,20,1,
"Venta, mant.y rep. veh.autom y motoc. (052)",6,6,,,
"Comercio al por mayor (053)",14,13,1,,
"Comercio al por menor (054)",548,528,19,1,
"Hoteles y restaurantes (055)",261,239,16,4,2
"Trans., almac. y comunicaciones (056)",8,7,1,,
"Activid.inmobil., empres. y alquileres (058)",33,14,6,8,5
"Admin.pub. y defensa; p. segur soc.afil (059)",72,,,,72
"Enseñanza (060)",367,111,95,96,65
"Servicios sociales y de salud (061)",53,3,5,3,42
"Otras activ. serv.comun.soc y personales (062)",65,54,4,5,2
"Hogares privados con servicio doméstico (063)",203,203,,,
"Actividad economica no especificada (065)",184,156,13,6,9
,,,,,
"URBANA (066)",4864,3243,563,345,713
"Agric., ganadería, caza y silvicultura (067)",1142,970,153,12,7
"Pesca (068)",170,155,15,,
"Explotación de minas y canteras (069)",1,,,,1
"Industrias manufactureras (070)",470,225,60,38,147
"Suministro de electricidad, gas y agua (071)",7,2,1,4,
"Construcción (072)",121,80,28,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",938,867,58,9,4
"Venta, mant.y rep. veh.autom y motoc. (074)",62,56,2,1,3
"Comercio al por mayor (075)",50,31,17,1,1
"Comercio al por menor (076)",826,780,39,7,
"Hoteles y restaurantes (077)",243,230,11,1,1
"Trans., almac. y comunicaciones (078)",201,156,28,9,8
"Intermediación financiera (079)",2,,,1,1
"Activid.inmobil., empres. y alquileres (080)",101,44,13,27,17
"Admin.pub. y defensa; p. segur soc.afil (081)",331,,,,331
"Enseñanza (082)",496,83,133,189,91
"Servicios sociales y de salud (083)",105,10,7,7,81
"Otras activ. serv.comun.soc y personales (084)",118,89,14,10,5
"Hogares privados con servicio doméstico (085)",177,177,,,
"Actividad economica no especificada (087)",241,155,42,25,19
"Hombres (088)",3331,2131,408,242,550
"Agric., ganadería, caza y silvicultura (089)",938,797,124,10,7
"Pesca (090)",164,150,14,,
"Explotación de minas y canteras (091)",1,,,,1
"Industrias manufactureras (092)",422,186,57,36,143
"Suministro de electricidad, gas y agua (093)",7,2,1,4,
"Construcción (094)",121,80,28,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",510,455,43,8,4
"Venta, mant.y rep. veh.autom y motoc. (096)",58,52,2,1,3
"Comercio al por mayor (097)",41,23,16,1,1
"Comercio al por menor (098)",411,380,25,6,
"Hoteles y restaurantes (099)",52,48,4,,
"Trans., almac. y comunicaciones (100)",194,150,27,9,8
"Intermediación financiera (101)",2,,,1,1
"Activid.inmobil., empres. y alquileres (102)",69,31,7,19,12
"Admin.pub. y defensa; p. segur soc.afil (103)",265,,,,265
"Enseñanza (104)",269,44,60,113,52
"Servicios sociales y de salud (105)",59,9,2,4,44
"Otras activ. serv.comun.soc y personales (106)",63,44,10,6,3
"Hogares privados con servicio doméstico (107)",38,38,,,
"Actividad economica no especificada (109)",157,97,31,19,10
"Mujeres (110)",1533,1112,155,103,163
"Agric., ganadería, caza y silvicultura (111)",204,173,29,2,
"Pesca (112)",6,5,1,,
"Industrias manufactureras (114)",48,39,3,2,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",428,412,15,1,
"Venta, mant.y rep. veh.autom y motoc. (118)",4,4,,,
"Comercio al por mayor (119)",9,8,1,,
"Comercio al por menor (120)",415,400,14,1,
"Hoteles y restaurantes (121)",191,182,7,1,1
"Trans., almac. y comunicaciones (122)",7,6,1,,
"Activid.inmobil., empres. y alquileres (124)",32,13,6,8,5
"Admin.pub. y defensa; p. segur soc.afil (125)",66,,,,66
"Enseñanza (126)",227,39,73,76,39
"Servicios sociales y de salud (127)",46,1,5,3,37
"Otras activ. serv.comun.soc y personales (128)",55,45,4,4,2
"Hogares privados con servicio doméstico (129)",139,139,,,
"Actividad economica no especificada (131)",84,58,11,6,9
,,,,,
"RURAL (132)",11971,10443,1074,194,260
"Agric., ganadería, caza y silvicultura (133)",9835,8942,843,49,1
"Pesca (134)",559,500,57,2,
"Explotación de minas y canteras (135)",1,,,1,
"Industrias manufactureras (136)",173,104,35,27,7
"Suministro de electricidad, gas y agua (137)",2,,,1,1
"Construcción (138)",52,21,7,23,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",368,350,18,,
"Venta, mant.y rep. veh.autom y motoc. (140)",15,14,1,,
"Comercio al por mayor (141)",13,12,1,,
"Comercio al por menor (142)",340,324,16,,
"Hoteles y restaurantes (143)",85,70,11,3,1
"Trans., almac. y comunicaciones (144)",49,36,8,5,
"Activid.inmobil., empres. y alquileres (146)",11,9,1,1,
"Admin.pub. y defensa; p. segur soc.afil (147)",162,,,,162
"Enseñanza (148)",372,161,76,68,67
"Servicios sociales y de salud (149)",30,10,1,,19
"Otras activ. serv.comun.soc y personales (150)",35,24,2,9,
"Hogares privados con servicio doméstico (151)",80,80,,,
"Actividad economica no especificada (153)",157,136,15,5,1
"Hombres (154)",9232,7968,877,165,222
"Agric., ganadería, caza y silvicultura (155)",7681,6946,688,46,1
"Pesca (156)",535,478,55,2,
"Explotación de minas y canteras (157)",1,,,1,
"Industrias manufactureras (158)",153,86,34,26,7
"Suministro de electricidad, gas y agua (159)",2,,,1,1
"Construcción (160)",50,21,6,22,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",228,215,13,,
"Venta, mant.y rep. veh.autom y motoc. (162)",13,12,1,,
"Comercio al por mayor (163)",8,7,1,,
"Comercio al por menor (164)",207,196,11,,
"Hoteles y restaurantes (165)",15,13,2,,
"Trans., almac. y comunicaciones (166)",48,35,8,5,
"Activid.inmobil., empres. y alquileres (168)",10,8,1,1,
"Admin.pub. y defensa; p. segur soc.afil (169)",156,,,,156
"Enseñanza (170)",232,89,54,48,41
"Servicios sociales y de salud (171)",23,8,1,,14
"Otras activ. serv.comun.soc y personales (172)",25,15,2,8,
"Hogares privados con servicio doméstico (173)",16,16,,,
"Actividad economica no especificada (175)",57,38,13,5,1
"Mujeres (176)",2739,2475,197,29,38
"Agric., ganadería, caza y silvicultura (177)",2154,1996,155,3,
"Pesca (178)",24,22,2,,
"Industrias manufactureras (180)",20,18,1,1,
"Construcción (182)",2,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",140,135,5,,
"Venta, mant.y rep. veh.autom y motoc. (184)",2,2,,,
"Comercio al por mayor (185)",5,5,,,
"Comercio al por menor (186)",133,128,5,,
"Hoteles y restaurantes (187)",70,57,9,3,1
"Trans., almac. y comunicaciones (188)",1,1,,,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",6,,,,6
"Enseñanza (192)",140,72,22,20,26
"Servicios sociales y de salud (193)",7,2,,,5
"Otras activ. serv.comun.soc y personales (194)",10,9,,1,
"Hogares privados con servicio doméstico (195)",64,64,,,
"Actividad economica no especificada (197)",100,98,2,,
