"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 25 a 29 años (044)",192,382,372,25,97.4,6.5,
"De 30 a 34 años (045)",185,565,551,17,97.5,3,
"De 35 a 39 años (046)",200,736,714,12,97,1.6,
"De 40 a 44 años (047)",162,773,735,6,95.1,0.8,
"De 45 a 49 años (048)",145,778,735,,94.5,,
"De 50 y más años (049)",774,4725,4156,,88,,
,,,,,,,
"URBANA (060)",1570,4814,4437,49,92.2,1,
"De 12 a 14 años (061)",135,,,,,,
"De 15 a 19 años (062)",179,22,21,3,95.5,13.6,
"De 20 a 24 años (063)",116,97,96,12,99,12.4,
"De 25 a 29 años (064)",123,193,188,13,97.4,6.7,
"De 30 a 34 años (065)",123,280,275,9,98.2,3.2,
"De 35 a 39 años (066)",131,389,379,8,97.4,2.1,
"De 40 a 44 años (067)",120,471,455,4,96.6,0.8,
"De 45 a 49 años (068)",118,520,494,,95,,
"De 50 y más años (069)",525,2842,2529,,89,,
"PEA (070)",357,983,931,6,94.7,0.6,
"De 12 a 14 años (071)",1,,,,,,
"De 15 a 19 años (072)",13,5,5,,100,,
"De 20 a 24 años (073)",34,13,12,,92.3,,
"De 25 a 29 años (074)",40,50,49,3,98,6,
"De 30 a 34 años (075)",43,68,66,1,97.1,1.5,
"De 35 a 39 años (076)",46,102,102,2,100,2,
"De 40 a 44 años (077)",48,157,150,,95.5,,
"De 45 a 49 años (078)",41,159,154,,96.9,,
"De 50 y más años (079)",91,429,393,,91.6,,
"Ocupada (080)",350,972,920,5,94.7,0.5,
"De 12 a 14 años (081)",1,,,,,,
"De 15 a 19 años (082)",11,5,5,,100,,
"De 20 a 24 años (083)",31,13,12,,92.3,,
"De 25 a 29 años (084)",40,50,49,3,98,6,
"De 30 a 34 años (085)",43,68,66,1,97.1,1.5,
"De 35 a 39 años (086)",45,99,99,1,100,1,
"De 40 a 44 años (087)",48,157,150,,95.5,,
"De 45 a 49 años (088)",41,159,154,,96.9,,
"De 50 y más años (089)",90,421,385,,91.4,,
"Desocupada (090)",7,11,11,1,100,9.1,
"De 15 a 19 años (092)",2,,,,,,
"De 20 a 24 años (093)",3,,,,,,
"De 35 a 39 años (096)",1,3,3,1,100,33.3,
"De 50 y más años (099)",1,8,8,,100,,
"No PEA (100)",1213,3831,3506,43,91.5,1.1,
"De 12 a 14 años (101)",134,,,,,,
"De 15 a 19 años (102)",166,17,16,3,94.1,17.6,
"De 20 a 24 años (103)",82,84,84,12,100,14.3,
"De 25 a 29 años (104)",83,143,139,10,97.2,7,
"De 30 a 34 años (105)",80,212,209,8,98.6,3.8,
"De 35 a 39 años (106)",85,287,277,6,96.5,2.1,
"De 40 a 44 años (107)",72,314,305,4,97.1,1.3,
"De 45 a 49 años (108)",77,361,340,,94.2,,
"De 50 y más años (109)",434,2413,2136,,88.5,,
,,,,,,,
"RURAL (120)",1487,4843,4453,61,91.9,1.3,
"De 12 a 14 años (121)",176,1,1,,100,,
"De 15 a 19 años (122)",213,30,28,9,93.3,30,
"De 20 a 24 años (123)",142,135,135,18,100,13.3,
"De 25 a 29 años (124)",129,266,260,16,97.7,6,
"De 30 a 34 años (125)",127,395,384,11,97.2,2.8,
"De 35 a 39 años (126)",137,506,492,5,97.2,1,
"De 40 a 44 años (127)",108,546,515,2,94.3,0.4,
"De 45 a 49 años (128)",79,463,440,,95,,
"De 50 y más años (129)",376,2501,2198,,87.9,,
"PEA (130)",161,462,446,3,96.5,0.6,
"De 12 a 14 años (131)",3,,,,,,
"De 15 a 19 años (132)",10,1,1,,100,,
"De 20 a 24 años (133)",19,13,13,,100,,
"De 25 a 29 años (134)",20,27,27,1,100,3.7,
"De 30 a 34 años (135)",22,42,42,2,100,4.8,
"De 35 a 39 años (136)",22,57,55,,96.5,,
"De 40 a 44 años (137)",18,87,85,,97.7,,
"De 45 a 49 años (138)",11,46,45,,97.8,,
"De 50 y más años (139)",36,189,178,,94.2,,
"Ocupada (140)",157,443,427,3,96.4,0.7,
"De 12 a 14 años (141)",3,,,,,,
"De 15 a 19 años (142)",10,1,1,,100,,
"De 20 a 24 años (143)",18,11,11,,100,,
"De 25 a 29 años (144)",20,27,27,1,100,3.7,
"De 30 a 34 años (145)",21,42,42,2,100,4.8,
"De 35 a 39 años (146)",22,57,55,,96.5,,
"De 40 a 44 años (147)",17,80,78,,97.5,,
"De 45 a 49 años (148)",11,46,45,,97.8,,
"De 50 y más años (149)",35,179,168,,93.9,,
"Desocupada (150)",4,19,19,,100,,
"De 20 a 24 años (153)",1,2,2,,100,,
"De 30 a 34 años (155)",1,,,,,,
"De 40 a 44 años (157)",1,7,7,,100,,
"De 50 y más años (159)",1,10,10,,100,,
"No PEA (160)",1326,4381,4007,58,91.5,1.3,
"De 12 a 14 años (161)",173,1,1,,100,,
"De 15 a 19 años (162)",203,29,27,9,93.1,31,
"De 20 a 24 años (163)",123,122,122,18,100,14.8,
"De 25 a 29 años (164)",109,239,233,15,97.5,6.3,
"De 30 a 34 años (165)",105,353,342,9,96.9,2.5,
"De 35 a 39 años (166)",115,449,437,5,97.3,1.1,
"De 40 a 44 años (167)",90,459,430,2,93.7,0.4,
"De 45 a 49 años (168)",68,417,395,,94.7,,
"De 50 y más años (169)",340,2312,2020,,87.4,,
