"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1389,87,440,419,337,106
"Ocupación no especificada (037)",165,,56,50,47,12
"Desocupado (038)",184,12,128,30,8,6
,,,,,,
"URBANA (039)",4935,51,1483,1871,1224,306
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",27,,1,14,11,1
"Profes., científicos e intelectuales (041)",799,,131,480,184,4
"Técnicos de nivel medio y trab.asimilados (042)",172,4,53,69,43,3
"Jefes y empleados de oficina (043)",123,,40,50,32,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",650,2,166,256,184,42
"Agricult.trabaj. calif. agrop. y pesqueros (045)",953,,182,328,313,130
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",282,,120,83,57,22
"Obreros construc., conf., papel, fab., instr. (047)",259,,93,101,61,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1249,41,482,360,281,85
"Otra (049)",28,,18,8,2,
"Ocupación no especificada (050)",84,,33,31,14,6
"Desocupado (051)",309,4,164,91,42,8
"Hombres (052)",3373,36,1034,1226,848,229
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",25,,1,13,10,1
"Profes., científicos e intelectuales (054)",420,,54,245,119,2
"Técnicos de nivel medio y trab.asimilados (055)",110,3,36,38,31,2
"Jefes y empleados de oficina (056)",66,,16,30,19,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",232,1,55,90,66,20
"Agricult.trabaj. calif. agrop. y pesqueros (058)",867,,166,307,280,114
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",257,,113,76,50,18
"Obreros construc., conf., papel, fab., instr. (060)",259,,93,101,61,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",857,30,361,235,172,59
"Otra (062)",28,,18,8,2,
"Ocupación no especificada (063)",20,,8,8,2,2
"Desocupado (064)",232,2,113,75,36,6
"Mujeres (065)",1562,15,449,645,376,77
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,,1,1,
"Profes., científicos e intelectuales (067)",379,,77,235,65,2
"Técnicos de nivel medio y trab.asimilados (068)",62,1,17,31,12,1
"Jefes y empleados de oficina (069)",57,,24,20,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",418,1,111,166,118,22
"Agricult.trabaj. calif. agrop. y pesqueros (071)",86,,16,21,33,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",25,,7,7,7,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",392,11,121,125,109,26
"Ocupación no especificada (076)",64,,25,23,12,4
"Desocupado (077)",77,2,51,16,6,2
,,,,,,
"RURAL (078)",7911,229,2542,2361,1997,782
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",6,,1,2,3,
"Profes., científicos e intelectuales (080)",122,,25,67,28,2
"Técnicos de nivel medio y trab.asimilados (081)",18,,8,9,1,
"Jefes y empleados de oficina (082)",19,,11,5,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",110,,51,29,25,5
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2966,,567,1003,960,436
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",79,3,25,25,21,5
"Obreros construc., conf., papel, fab., instr. (086)",94,,25,41,24,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3896,205,1540,1043,825,283
"Ocupación no especificada (089)",196,,60,47,62,27
"Desocupado (090)",405,21,229,90,45,20
"Hombres (091)",6171,142,1995,1849,1564,621
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,,1,2,2,
"Profes., científicos e intelectuales (093)",76,,12,43,20,1
"Técnicos de nivel medio y trab.asimilados (094)",15,,6,8,1,
"Jefes y empleados de oficina (095)",11,,6,4,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",62,,27,15,17,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2554,,495,873,815,371
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",62,2,21,18,17,4
"Obreros construc., conf., papel, fab., instr. (099)",94,,25,41,24,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2899,129,1221,749,597,203
"Ocupación no especificada (102)",95,,29,20,27,19
"Desocupado (103)",298,11,152,76,43,16
"Mujeres (104)",1740,87,547,512,433,161
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,,1,
"Profes., científicos e intelectuales (106)",46,,13,24,8,1
"Técnicos de nivel medio y trab.asimilados (107)",3,,2,1,,
"Jefes y empleados de oficina (108)",8,,5,1,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",48,,24,14,8,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",412,,72,130,145,65
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",17,1,4,7,4,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",997,76,319,294,228,80
"Ocupación no especificada (115)",101,,31,27,35,8
"Desocupado (116)",107,10,77,14,2,4
