"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",222,5,51,94,53,19
"Mujeres (045)",3382,101,1038,1128,820,295
"Agric., ganadería, caza y silvicultura (046)",2212,93,682,666,552,219
"Explotación de minas y canteras (048)",5,,4,,1,
"Industrias manufactureras (049)",26,,12,6,6,2
"Suministro de electricidad, gas y agua (050)",1,,1,,,
"Construcción (051)",4,,1,1,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",344,,89,141,82,32
"Venta, mant.y rep. veh.autom.y motoc. (053)",2,,1,1,,
"Comercio al por mayor (054)",5,,1,2,1,1
"Comercio al por menor (055)",337,,87,138,81,31
"Hoteles y restaurantes (056)",108,4,38,37,24,5
"Trans., almac. y comunicaciones (057)",6,,2,4,,
"Intermediación financiera (058)",2,,2,,,
"Activid.inmobil., empres. y alquileres (059)",20,,9,8,3,
"Admin.pub. y defensa; p. segur.soc.afil (060)",35,,10,18,7,
"Enseñanza (061)",200,,47,110,43,
"Servicios sociales y de salud (062)",70,,20,40,10,
"Otras activ. serv.comun.soc y personales (063)",30,1,9,12,8,
"Hogares privados con servicio doméstico (064)",42,3,29,7,3,
"Actividad economica no especificada (066)",277,,83,78,80,36
,,,,,,
"URBANA (067)",3608,76,978,1394,875,285
"Agric., ganadería, caza y silvicultura (068)",1848,66,498,624,471,189
"Pesca (069)",1,,,1,,
"Industrias manufactureras (071)",83,1,32,21,20,9
"Suministro de electricidad, gas y agua (072)",9,,4,3,2,
"Construcción (073)",145,1,60,53,26,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",352,,85,146,80,41
"Venta, mant.y rep. veh.autom.y motoc. (075)",12,,3,8,1,
"Comercio al por mayor (076)",7,,2,3,,2
"Comercio al por menor (077)",333,,80,135,79,39
"Hoteles y restaurantes (078)",94,5,30,31,21,7
"Trans., almac. y comunicaciones (079)",51,,20,21,9,1
"Intermediación financiera (080)",6,,5,1,,
"Activid.inmobil., empres. y alquileres (081)",55,,13,23,15,4
"Admin.pub. y defensa; p. segur.soc.afil (082)",172,,60,71,41,
"Enseñanza (083)",401,,57,236,105,3
"Servicios sociales y de salud (084)",96,,24,56,16,
"Otras activ. serv.comun.soc y personales (085)",38,,11,17,8,2
"Hogares privados con servicio doméstico (086)",24,2,16,4,2,
"Actividad economica no especificada (088)",233,1,63,86,59,24
"Hombres (089)",2319,55,630,884,569,181
"Agric., ganadería, caza y silvicultura (090)",1331,48,355,452,341,135
"Pesca (091)",1,,,1,,
"Industrias manufactureras (093)",68,1,24,18,16,9
"Suministro de electricidad, gas y agua (094)",8,,3,3,2,
"Construcción (095)",142,1,60,52,25,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",119,,31,47,28,13
"Venta, mant.y rep. veh.autom.y motoc. (097)",10,,2,7,1,
"Comercio al por mayor (098)",4,,2,1,,1
"Comercio al por menor (099)",105,,27,39,27,12
"Hoteles y restaurantes (100)",25,3,11,3,6,2
"Trans., almac. y comunicaciones (101)",45,,18,17,9,1
"Intermediación financiera (102)",4,,3,1,,
"Activid.inmobil., empres. y alquileres (103)",37,,6,15,12,4
"Admin.pub. y defensa; p. segur.soc.afil (104)",143,,53,55,35,
"Enseñanza (105)",235,,24,143,65,3
"Servicios sociales y de salud (106)",35,,8,21,6,
"Otras activ. serv.comun.soc y personales (107)",12,,4,5,1,2
"Hogares privados con servicio doméstico (108)",5,1,4,,,
"Actividad economica no especificada (110)",109,1,26,51,23,8
"Mujeres (112)",1289,21,348,510,306,104
"Agric., ganadería, caza y silvicultura (113)",517,18,143,172,130,54
"Industrias manufactureras (116)",15,,8,3,4,
"Suministro de electricidad, gas y agua (117)",1,,1,,,
"Construcción (118)",3,,,1,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",233,,54,99,52,28
"Venta, mant.y rep. veh.autom.y motoc. (120)",2,,1,1,,
"Comercio al por mayor (121)",3,,,2,,1
"Comercio al por menor (122)",228,,53,96,52,27
"Hoteles y restaurantes (123)",69,2,19,28,15,5
"Trans., almac. y comunicaciones (124)",6,,2,4,,
"Intermediación financiera (125)",2,,2,,,
"Activid.inmobil., empres. y alquileres (126)",18,,7,8,3,
"Admin.pub. y defensa; p. segur.soc.afil (127)",29,,7,16,6,
"Enseñanza (128)",166,,33,93,40,
"Servicios sociales y de salud (129)",61,,16,35,10,
"Otras activ. serv.comun.soc y personales (130)",26,,7,12,7,
"Hogares privados con servicio doméstico (131)",19,1,12,4,2,
"Actividad economica no especificada (133)",124,,37,35,36,16
,,,,,,
"RURAL (134)",5901,162,1817,1841,1493,588
"Agric., ganadería, caza y silvicultura (135)",4774,153,1408,1450,1228,535
"Pesca (136)",2,,1,,1,
"Explotación de minas y canteras (137)",160,,78,53,28,1
"Industrias manufactureras (138)",79,,28,24,20,7
"Suministro de electricidad, gas y agua (139)",2,,1,,1,
"Construcción (140)",129,,49,50,26,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",185,,61,66,51,7
"Venta, mant.y rep. veh.autom.y motoc. (142)",2,,1,,1,
"Comercio al por mayor (143)",4,,1,,3,
"Comercio al por menor (144)",179,,59,66,47,7
"Hoteles y restaurantes (145)",47,2,23,12,10,
"Trans., almac. y comunicaciones (146)",28,,15,9,4,
"Activid.inmobil., empres. y alquileres (148)",20,,9,10,,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",29,,8,8,12,1
"Enseñanza (150)",125,,33,60,32,
"Servicios sociales y de salud (151)",15,,7,7,1,
"Otras activ. serv.comun.soc y personales (152)",16,1,8,3,3,1
"Hogares privados con servicio doméstico (153)",24,2,17,3,2,
"Actividad economica no especificada (155)",266,4,71,86,74,31
"Hombres (156)",3808,82,1127,1223,979,397
"Agric., ganadería, caza y silvicultura (157)",3079,78,869,956,806,370
"Pesca (158)",2,,1,,1,
"Explotación de minas y canteras (159)",155,,74,53,27,1
"Industrias manufactureras (160)",68,,24,21,18,5
"Suministro de electricidad, gas y agua (161)",2,,1,,1,
"Construcción (162)",128,,48,50,26,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",74,,26,24,21,3
"Venta, mant.y rep. veh.autom.y motoc. (164)",2,,1,,1,
"Comercio al por mayor (165)",2,,,,2,
"Comercio al por menor (166)",70,,25,24,18,3
"Hoteles y restaurantes (167)",8,,4,3,1,
"Trans., almac. y comunicaciones (168)",28,,15,9,4,
"Activid.inmobil., empres. y alquileres (170)",18,,7,10,,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",23,,5,6,11,1
"Enseñanza (172)",91,,19,43,29,
"Servicios sociales y de salud (173)",6,,3,2,1,
"Otras activ. serv.comun.soc y personales (174)",12,,6,3,2,1
"Hogares privados con servicio doméstico (175)",1,,,,1,
"Actividad economica no especificada (177)",113,4,25,43,30,11
"Mujeres (179)",2093,80,690,618,514,191
"Agric., ganadería, caza y silvicultura (180)",1695,75,539,494,422,165
"Explotación de minas y canteras (182)",5,,4,,1,
"Industrias manufactureras (183)",11,,4,3,2,2
"Construcción (185)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",111,,35,42,30,4
"Comercio al por mayor (188)",2,,1,,1,
"Comercio al por menor (189)",109,,34,42,29,4
"Hoteles y restaurantes (190)",39,2,19,9,9,
"Activid.inmobil., empres. y alquileres (193)",2,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",6,,3,2,1,
"Enseñanza (195)",34,,14,17,3,
"Servicios sociales y de salud (196)",9,,4,5,,
"Otras activ. serv.comun.soc y personales (197)",4,1,2,,1,
"Hogares privados con servicio doméstico (198)",23,2,17,3,1,
"Actividad economica no especificada (200)",153,,46,43,44,20
