"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",31,1,12,15,3,
"Hogares privados con servicio doméstico (042)",6,1,3,2,,
"Organiz. y organos extraterritoriales (043)",2,,,2,,
"Actividad economica no especificada (044)",131,,44,44,25,18
"Desocupado (045)",298,6,118,95,55,24
"Mujeres (046)",2402,52,655,771,631,293
"Agric., ganadería, caza y silvicultura (047)",1406,41,318,386,413,248
"Explotación de minas y canteras (049)",17,,6,11,,
"Industrias manufactureras (050)",14,,7,2,5,
"Construcción (052)",11,1,5,2,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",209,3,56,89,50,11
"Comercio al por mayor (055)",6,,,4,2,
"Comercio al por menor (056)",203,3,56,85,48,11
"Hoteles y restaurantes (057)",117,1,41,37,29,9
"Trans., almac. y comunicaciones (058)",6,,5,1,,
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",18,,8,7,3,
"Admin.pub. y defensa; p. segur.soc afil (061)",52,,24,15,12,1
"Enseñanza (062)",250,,67,137,46,
"Servicios sociales y de salud (063)",55,,18,28,8,1
"Otras activ. serv.comun.soc y personales (064)",15,,8,5,2,
"Hogares privados con servicio doméstico (065)",64,5,20,18,17,4
"Actividad economica no especificada (067)",89,,26,19,27,17
"Desocupado (068)",78,1,45,14,16,2
,,,,,,
"URBANA (069)",2558,63,732,898,630,235
"Agric., ganadería, caza y silvicultura (070)",1019,49,249,278,275,168
"Explotación de minas y canteras (072)",77,,30,34,13,
"Industrias manufactureras (073)",37,,18,6,9,4
"Suministro de electricidad, gas y agua (074)",9,,,5,2,2
"Construcción (075)",188,2,73,64,45,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",238,4,58,100,55,21
"Venta, mant.y rep. veh.autom.y motoc. (077)",6,,4,2,,
"Comercio al por mayor (078)",9,,1,5,3,
"Comercio al por menor (079)",223,4,53,93,52,21
"Hoteles y restaurantes (080)",72,1,20,24,22,5
"Trans., almac. y comunicaciones (081)",76,,31,31,14,
"Activid.inmobil., empres. y alquileres (083)",40,,11,20,4,5
"Admin.pub. y defensa; p. segur.soc afil (084)",167,,55,62,48,2
"Enseñanza (085)",277,,49,153,75,
"Servicios sociales y de salud (086)",74,,21,36,17,
"Otras activ. serv.comun.soc y personales (087)",22,1,7,12,2,
"Hogares privados con servicio doméstico (088)",44,4,14,11,11,4
"Organiz. y organos extraterritoriales (089)",2,,,2,,
"Actividad economica no especificada (090)",69,,24,15,17,13
"Desocupado (091)",147,2,72,45,21,7
"Hombres (092)",1696,41,501,585,411,158
"Agric., ganadería, caza y silvicultura (093)",725,36,197,185,191,116
"Explotación de minas y canteras (095)",76,,30,33,13,
"Industrias manufactureras (096)",30,,14,6,6,4
"Suministro de electricidad, gas y agua (097)",9,,,5,2,2
"Construcción (098)",181,1,70,63,43,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",113,1,29,44,26,13
"Venta, mant.y rep. veh.autom.y motoc. (100)",6,,4,2,,
"Comercio al por mayor (101)",5,,1,2,2,
"Comercio al por menor (102)",102,1,24,40,24,13
"Hoteles y restaurantes (103)",11,,1,5,5,
"Trans., almac. y comunicaciones (104)",73,,29,30,14,
"Activid.inmobil., empres. y alquileres (106)",31,,8,15,3,5
"Admin.pub. y defensa; p. segur.soc afil (107)",128,,36,52,39,1
"Enseñanza (108)",126,,13,71,42,
"Servicios sociales y de salud (109)",39,,9,20,10,
"Otras activ. serv.comun.soc y personales (110)",12,1,2,8,1,
"Hogares privados con servicio doméstico (111)",2,,1,1,,
"Organiz. y organos extraterritoriales (112)",2,,,2,,
"Actividad economica no especificada (113)",32,,13,8,5,6
"Desocupado (114)",106,2,49,37,11,7
"Mujeres (115)",862,22,231,313,219,77
"Agric., ganadería, caza y silvicultura (116)",294,13,52,93,84,52
"Explotación de minas y canteras (118)",1,,,1,,
"Industrias manufactureras (119)",7,,4,,3,
"Construcción (121)",7,1,3,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",125,3,29,56,29,8
"Comercio al por mayor (124)",4,,,3,1,
"Comercio al por menor (125)",121,3,29,53,28,8
"Hoteles y restaurantes (126)",61,1,19,19,17,5
"Trans., almac. y comunicaciones (127)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (129)",9,,3,5,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",39,,19,10,9,1
"Enseñanza (131)",151,,36,82,33,
"Servicios sociales y de salud (132)",35,,12,16,7,
"Otras activ. serv.comun.soc y personales (133)",10,,5,4,1,
"Hogares privados con servicio doméstico (134)",42,4,13,10,11,4
"Actividad economica no especificada (136)",37,,11,7,12,7
"Desocupado (137)",41,,23,8,10,
,,,,,,
"RURAL (138)",6080,91,1583,2070,1581,755
"Agric., ganadería, caza y silvicultura (139)",3517,80,762,910,1086,679
"Pesca (140)",1,,,,,1
"Explotación de minas y canteras (141)",1028,1,320,565,137,5
"Industrias manufactureras (142)",62,1,18,22,17,4
"Suministro de electricidad, gas y agua (143)",6,,2,2,2,
"Construcción (144)",282,1,92,117,68,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",205,1,62,73,58,11
"Venta, mant.y rep. veh.autom.y motoc. (146)",26,,7,12,7,
"Comercio al por mayor (147)",7,,2,3,2,
"Comercio al por menor (148)",172,1,53,58,49,11
"Hoteles y restaurantes (149)",83,,31,29,19,4
"Trans., almac. y comunicaciones (150)",78,,27,35,15,1
"Intermediación financiera (151)",3,,2,,1,
"Activid.inmobil., empres. y alquileres (152)",68,,26,33,8,1
"Admin.pub. y defensa; p. segur.soc afil (153)",104,,25,48,29,2
"Enseñanza (154)",182,,47,91,43,1
"Servicios sociales y de salud (155)",31,,10,16,4,1
"Otras activ. serv.comun.soc y personales (156)",24,,13,8,3,
"Hogares privados con servicio doméstico (157)",26,2,9,9,6,
"Actividad economica no especificada (159)",151,,46,48,35,22
"Desocupado (160)",229,5,91,64,50,19
"Hombres (161)",4540,61,1159,1612,1169,539
"Agric., ganadería, caza y silvicultura (162)",2405,52,496,617,757,483
"Pesca (163)",1,,,,,1
"Explotación de minas y canteras (164)",1012,1,314,555,137,5
"Industrias manufactureras (165)",55,1,15,20,15,4
"Suministro de electricidad, gas y agua (166)",6,,2,2,2,
"Construcción (167)",278,1,90,116,67,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",121,1,35,40,37,8
"Venta, mant.y rep. veh.autom.y motoc. (169)",26,,7,12,7,
"Comercio al por mayor (170)",5,,2,2,1,
"Comercio al por menor (171)",90,1,26,26,29,8
"Hoteles y restaurantes (172)",27,,9,11,7,
"Trans., almac. y comunicaciones (173)",75,,24,35,15,1
"Intermediación financiera (174)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (175)",59,,21,31,6,1
"Admin.pub. y defensa; p. segur.soc afil (176)",91,,20,43,26,2
"Enseñanza (177)",83,,16,36,30,1
"Servicios sociales y de salud (178)",11,,4,4,3,
"Otras activ. serv.comun.soc y personales (179)",19,,10,7,2,
"Hogares privados con servicio doméstico (180)",4,1,2,1,,
"Actividad economica no especificada (182)",99,,31,36,20,12
"Desocupado (183)",192,4,69,58,44,17
"Mujeres (184)",1540,30,424,458,412,216
"Agric., ganadería, caza y silvicultura (185)",1112,28,266,293,329,196
"Explotación de minas y canteras (187)",16,,6,10,,
"Industrias manufactureras (188)",7,,3,2,2,
"Construcción (190)",4,,2,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",84,,27,33,21,3
"Comercio al por mayor (193)",2,,,1,1,
"Comercio al por menor (194)",82,,27,32,20,3
"Hoteles y restaurantes (195)",56,,22,18,12,4
"Trans., almac. y comunicaciones (196)",3,,3,,,
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",9,,5,2,2,
"Admin.pub. y defensa; p. segur.soc afil (199)",13,,5,5,3,
"Enseñanza (200)",99,,31,55,13,
"Servicios sociales y de salud (201)",20,,6,12,1,1
"Otras activ. serv.comun.soc y personales (202)",5,,3,1,1,
"Hogares privados con servicio doméstico (203)",22,1,7,8,6,
"Actividad economica no especificada (205)",52,,15,12,15,10
"Desocupado (206)",37,1,22,6,6,2
