"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupada (030)",2035,66,1005,581,306,77
"Sin nivel (031)",121,4,37,29,35,16
"Educación inicial (032)",1,,1,,,
"Primaria (033)",1044,52,415,299,221,57
"Secundaria (034)",560,10,369,145,32,4
"Superior no univ. incompleta (035)",29,,14,11,4,
"Superior no univ. completa (036)",145,,84,57,4,
"Superior univ. incompleta (037)",30,,25,5,,
"Superior univ. completa (038)",105,,60,35,10,
"No PEA (040)",93151,34263,24707,14072,11870,8239
"Sin nivel (041)",17611,793,1503,3754,6139,5422
"Educación inicial (042)",1695,1625,46,24,,
"Primaria (043)",51637,26359,9912,7891,4885,2590
"Secundaria (044)",19326,5486,11311,1831,574,124
"Superior no univ. incompleta (045)",1013,,836,134,34,9
"Superior no univ. completa (046)",679,,319,219,97,44
"Superior univ. incompleta (047)",669,,579,58,24,8
"Superior univ. completa (048)",521,,201,161,117,42
,,,,,,
"URBANA (060)",28957,6135,8352,6927,5185,2358
"Sin nivel (061)",2230,66,157,386,803,818
"Educación inicial (062)",399,366,20,13,,
"Primaria (063)",10782,4231,1354,1824,2140,1233
"Secundaria (064)",8883,1472,4417,1868,967,159
"Superior no univ. incompleta (065)",1052,,613,308,109,22
"Superior no univ. completa (066)",2302,,666,1171,415,50
"Superior univ. incompleta (067)",853,,559,191,95,8
"Superior univ. completa (068)",2456,,566,1166,656,68
"PEA (070)",12135,127,3331,4729,3141,807
"Sin nivel (071)",643,5,64,152,264,158
"Educación inicial (072)",21,1,10,10,,
"Primaria (073)",3402,70,629,971,1207,525
"Secundaria (074)",3346,51,1404,1191,631,69
"Superior no univ. incompleta (075)",496,,181,221,81,13
"Superior no univ. completa (076)",1837,,484,1010,333,10
"Superior univ. incompleta (077)",366,,142,149,74,1
"Superior univ. completa (078)",2024,,417,1025,551,31
"Ocupada (080)",11575,122,3053,4548,3062,790
"Sin nivel (081)",624,4,59,144,261,156
"Educación inicial (082)",21,1,10,10,,
"Primaria (083)",3260,70,584,929,1165,512
"Secundaria (084)",3168,47,1297,1144,613,67
"Superior no univ. incompleta (085)",480,,175,215,77,13
"Superior no univ. completa (086)",1744,,437,966,331,10
"Superior univ. incompleta (087)",342,,122,145,74,1
"Superior univ. completa (088)",1936,,369,995,541,31
"Desocupada (090)",560,5,278,181,79,17
"Sin nivel (091)",19,1,5,8,3,2
"Primaria (093)",142,,45,42,42,13
"Secundaria (094)",178,4,107,47,18,2
"Superior no univ. incompleta (095)",16,,6,6,4,
"Superior no univ. completa (096)",93,,47,44,2,
"Superior univ. incompleta (097)",24,,20,4,,
"Superior univ. completa (098)",88,,48,30,10,
"No PEA (100)",16822,6008,5021,2198,2044,1551
"Sin nivel (101)",1587,61,93,234,539,660
"Educación inicial (102)",378,365,10,3,,
"Primaria (103)",7380,4161,725,853,933,708
"Secundaria (104)",5537,1421,3013,677,336,90
"Superior no univ. incompleta (105)",556,,432,87,28,9
"Superior no univ. completa (106)",465,,182,161,82,40
"Superior univ. incompleta (107)",487,,417,42,21,7
"Superior univ. completa (108)",432,,149,141,105,37
,,,,,,
"RURAL (120)",111625,28960,31765,22801,17928,10171
"Sin nivel (121)",20734,761,1903,4698,7357,6015
"Educación inicial (122)",1343,1264,51,28,,
"Primaria (123)",66076,22789,15911,13784,9522,4070
"Secundaria (124)",20727,4146,12436,3300,773,72
"Superior no univ. incompleta (125)",807,,558,199,50,
"Superior no univ. completa (126)",1052,,488,457,100,7
"Superior univ. incompleta (127)",321,,216,82,22,1
"Superior univ. completa (128)",565,,202,253,104,6
"PEA (130)",35296,705,12079,10927,8102,3483
"Sin nivel (131)",4710,29,493,1178,1757,1253
"Educación inicial (132)",26,4,15,7,,
"Primaria (133)",21819,591,6724,6746,5570,2188
"Secundaria (134)",6938,81,4138,2146,535,38
"Superior no univ. incompleta (135)",350,,154,152,44,
"Superior no univ. completa (136)",838,,351,399,85,3
"Superior univ. incompleta (137)",139,,54,66,19,
"Superior univ. completa (138)",476,,150,233,92,1
"Ocupada (140)",33821,644,11352,10527,7875,3423
"Sin nivel (141)",4608,26,461,1157,1725,1239
"Educación inicial (142)",25,4,14,7,,
"Primaria (143)",20917,539,6354,6489,5391,2144
"Secundaria (144)",6556,75,3876,2048,521,36
"Superior no univ. incompleta (145)",337,,146,147,44,
"Superior no univ. completa (146)",786,,314,386,83,3
"Superior univ. incompleta (147)",133,,49,65,19,
"Superior univ. completa (148)",459,,138,228,92,1
"Desocupada (150)",1475,61,727,400,227,60
"Sin nivel (151)",102,3,32,21,32,14
"Educación inicial (152)",1,,1,,,
"Primaria (153)",902,52,370,257,179,44
"Secundaria (154)",382,6,262,98,14,2
"Superior no univ. incompleta (155)",13,,8,5,,
"Superior no univ. completa (156)",52,,37,13,2,
"Superior univ. incompleta (157)",6,,5,1,,
"Superior univ. completa (158)",17,,12,5,,
"No PEA (160)",76329,28255,19686,11874,9826,6688
"Sin nivel (161)",16024,732,1410,3520,5600,4762
"Educación inicial (162)",1317,1260,36,21,,
"Primaria (163)",44257,22198,9187,7038,3952,1882
"Secundaria (164)",13789,4065,8298,1154,238,34
"Superior no univ. incompleta (165)",457,,404,47,6,
"Superior no univ. completa (166)",214,,137,58,15,4
"Superior univ. incompleta (167)",182,,162,16,3,1
"Superior univ. completa (168)",89,,52,20,12,5
