"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",4,,,,,,3,1
"De 20 a 24 años (053)",77,,,,,,29,48
"De 25 a 29 años (054)",63,,,,,6,32,25
"De 30 a 34 años (055)",39,,,,,10,18,11
"De 35 a 39 años (056)",29,,,,,10,13,6
"De 40 a 44 años (057)",20,,,,3,8,3,6
"De 45 a 49 años (058)",11,,,,1,6,2,2
"De 50 y más años (059)",15,,,,5,4,,6
"Sup. no Univ. completa (060)",750,,1,4,27,134,346,238
"De 20 a 24 años (063)",72,,,,,,30,42
"De 25 a 29 años (064)",144,,,,,8,78,58
"De 30 a 34 años (065)",191,,,,,17,114,60
"De 35 a 39 años (066)",153,,,,1,40,83,29
"De 40 a 44 años (067)",90,,,,3,38,30,19
"De 45 a 49 años (068)",55,,,,12,20,10,13
"De 50 y más años (069)",45,,1,4,11,11,1,17
"Sup. Univ. incompleta (070)",65,,,,2,13,24,26
"De 15 a 19 años (072)",4,,,,,,3,1
"De 20 a 24 años (073)",13,,,,,,3,10
"De 25 a 29 años (074)",19,,,,,2,9,8
"De 30 a 34 años (075)",10,,,,,4,4,2
"De 35 a 39 años (076)",6,,,,,,2,4
"De 40 a 44 años (077)",5,,,,,3,2,
"De 45 a 49 años (078)",5,,,,,3,1,1
"De 50 y más años (079)",3,,,,2,1,,
"Sup. Univ. completa (080)",236,,,2,10,51,87,86
"De 20 a 24 años (083)",24,,,,,,7,17
"De 25 a 29 años (084)",53,,,,,3,23,27
"De 30 a 34 años (085)",41,,,,,4,25,12
"De 35 a 39 años (086)",41,,,,,10,16,15
"De 40 a 44 años (087)",34,,,,1,17,10,6
"De 45 a 49 años (088)",25,,,,3,13,6,3
"De 50 y más años (089)",18,,,2,6,4,,6
,,,,,,,,
"URBANA (100)",5347,28,80,241,618,1176,1711,1493
"De 12 a 14 años (101)",8,,,,,,,8
"De 15 a 19 años (102)",141,,,,,,81,60
"De 20 a 24 años (103)",600,,,,,4,318,278
"De 25 a 29 años (104)",731,,,,,58,397,276
"De 30 a 34 años (105)",727,,,,,153,381,193
"De 35 a 39 años (106)",709,,,,13,245,296,155
"De 40 a 44 años (107)",532,,,,50,217,161,104
"De 45 a 49 años (108)",482,,,1,111,230,62,78
"De 50 y más años (109)",1417,28,80,240,444,269,15,341
"Sin nivel (110)",1580,24,52,164,320,413,239,368
"De 15 a 19 años (112)",10,,,,,,6,4
"De 20 a 24 años (113)",35,,,,,,21,14
"De 25 a 29 años (114)",74,,,,,10,39,25
"De 30 a 34 años (115)",93,,,,,15,53,25
"De 35 a 39 años (116)",148,,,,2,56,54,36
"De 40 a 44 años (117)",151,,,,17,66,39,29
"De 45 a 49 años (118)",177,,,1,39,97,20,20
"De 50 y más años (119)",892,24,52,163,262,169,7,215
"Educacion Inicial (120)",13,,,,,2,6,5
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",3,,,,,,,3
"De 25 a 29 años (124)",2,,,,,,2,
"De 30 a 34 años (125)",3,,,,,,3,
"De 35 a 39 años (126)",3,,,,,2,1,
"Primaria (130)",1633,4,23,50,189,369,562,436
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",53,,,,,,31,22
"De 20 a 24 años (133)",219,,,,,1,126,92
"De 25 a 29 años (134)",242,,,,,18,135,89
"De 30 a 34 años (135)",252,,,,,75,114,63
"De 35 a 39 años (136)",224,,,,10,88,76,50
"De 40 a 44 años (137)",165,,,,22,59,58,26
"De 45 a 49 años (138)",136,,,,34,60,17,25
"De 50 y más años (139)",341,4,23,50,123,68,5,68
"Secundaria (140)",943,,4,21,65,169,406,278
"De 12 a 14 años (141)",7,,,,,,,7
"De 15 a 19 años (142)",68,,,,,,38,30
"De 20 a 24 años (143)",190,,,,,3,113,74
"De 25 a 29 años (144)",166,,,,,11,101,54
"De 30 a 34 años (145)",129,,,,,31,67,31
"De 35 a 39 años (146)",117,,,,1,42,55,19
"De 40 a 44 años (147)",82,,,,5,34,23,20
"De 45 a 49 años (148)",75,,,,22,32,7,14
"De 50 y más años (149)",109,,4,21,37,16,2,29
"Sup. no Univ. incompleta (150)",214,,,,8,38,82,86
"De 15 a 19 años (152)",4,,,,,,3,1
"De 20 a 24 años (153)",56,,,,,,23,33
"De 25 a 29 años (154)",56,,,,,6,27,23
"De 30 a 34 años (155)",31,,,,,9,13,9
"De 35 a 39 años (156)",27,,,,,8,13,6
"De 40 a 44 años (157)",19,,,,3,8,2,6
"De 45 a 49 años (158)",9,,,,1,5,1,2
"De 50 y más años (159)",12,,,,4,2,,6
"Sup. no Univ. completa (160)",685,,1,4,25,126,312,217
"De 20 a 24 años (163)",64,,,,,,26,38
"De 25 a 29 años (164)",125,,,,,8,64,53
"De 30 a 34 años (165)",171,,,,,15,105,51
"De 35 a 39 años (166)",146,,,,,39,79,28
"De 40 a 44 años (167)",82,,,,3,35,27,17
"De 45 a 49 años (168)",55,,,,12,20,10,13
"De 50 y más años (169)",42,,1,4,10,9,1,17
"Sup. Univ. incompleta (170)",59,,,,2,12,22,23
"De 15 a 19 años (172)",4,,,,,,3,1
"De 20 a 24 años (173)",11,,,,,,2,9
"De 25 a 29 años (174)",18,,,,,2,9,7
"De 30 a 34 años (175)",9,,,,,4,3,2
"De 35 a 39 años (176)",5,,,,,,2,3
"De 40 a 44 años (177)",4,,,,,2,2,
"De 45 a 49 años (178)",5,,,,,3,1,1
"De 50 y más años (179)",3,,,,2,1,,
"Sup. Univ. completa (180)",220,,,2,9,47,82,80
"De 20 a 24 años (183)",22,,,,,,7,15
"De 25 a 29 años (184)",48,,,,,3,20,25
"De 30 a 34 años (185)",39,,,,,4,23,12
"De 35 a 39 años (186)",39,,,,,10,16,13
"De 40 a 44 años (187)",29,,,,,13,10,6
"De 45 a 49 años (188)",25,,,,3,13,6,3
"De 50 y más años (189)",18,,,2,6,4,,6
,,,,,,,,
"RURAL (200)",18413,109,373,1074,2168,4318,6886,3485
"De 12 a 14 años (201)",28,,,,,,4,24
"De 15 a 19 años (202)",593,,,,,,380,213
"De 20 a 24 años (203)",2127,,,,,12,1437,678
"De 25 a 29 años (204)",2414,,,,,244,1662,508
"De 30 a 34 años (205)",2219,,,,1,529,1315,374
"De 35 a 39 años (206)",2075,,,,36,763,1014,262
"De 40 a 44 años (207)",1802,,,,119,795,657,231
"De 45 a 49 años (208)",1461,,,4,226,753,331,147
"De 50 y más años (209)",5694,109,373,1070,1786,1222,86,1048
"Sin nivel (210)",10336,104,345,962,1793,2714,2632,1786
"De 12 a 14 años (211)",2,,,,,,,2
"De 15 a 19 años (212)",80,,,,,,59,21
"De 20 a 24 años (213)",432,,,,,4,306,122
"De 25 a 29 años (214)",710,,,,,59,512,139
"De 30 a 34 años (215)",883,,,,,217,519,147
"De 35 a 39 años (216)",1098,,,,22,406,524,146
"De 40 a 44 años (217)",1129,,,,75,485,412,157
"De 45 a 49 años (218)",1051,,,3,157,544,237,110
"De 50 y más años (219)",4951,104,345,959,1539,999,63,942
"Educacion Inicial (220)",24,,,,,4,15,5
"De 20 a 24 años (223)",8,,,,,,5,3
"De 25 a 29 años (224)",1,,,,,,1,
"De 30 a 34 años (225)",9,,,,,2,5,2
"De 35 a 39 años (226)",6,,,,,2,4,
"Primaria (230)",6990,5,28,110,355,1451,3666,1375
"De 12 a 14 años (231)",18,,,,,,4,14
"De 15 a 19 años (232)",408,,,,,,255,153
"De 20 a 24 años (233)",1371,,,,,8,946,417
"De 25 a 29 años (234)",1457,,,,,157,992,308
"De 30 a 34 años (235)",1160,,,,1,277,693,189
"De 35 a 39 años (236)",866,,,,13,319,439,95
"De 40 a 44 años (237)",619,,,,39,286,227,67
"De 45 a 49 años (238)",381,,,1,65,194,88,33
"De 50 y más años (239)",710,5,28,109,237,210,22,99
"Secundaria (240)",932,,,2,16,130,514,270
"De 12 a 14 años (241)",8,,,,,,,8
"De 15 a 19 años (242)",105,,,,,,66,39
"De 20 a 24 años (243)",283,,,,,,169,114
"De 25 a 29 años (244)",214,,,,,28,135,51
"De 30 a 34 años (245)",136,,,,,30,81,25
"De 35 a 39 años (246)",93,,,,,33,43,17
"De 40 a 44 años (247)",39,,,,4,16,14,5
"De 45 a 49 años (248)",27,,,,4,14,5,4
"De 50 y más años (249)",27,,,2,8,9,1,7
"Sup. no Univ. incompleta (250)",44,,,,1,6,18,19
"De 20 a 24 años (253)",21,,,,,,6,15
"De 25 a 29 años (254)",7,,,,,,5,2
"De 30 a 34 años (255)",8,,,,,1,5,2
"De 35 a 39 años (256)",2,,,,,2,,
"De 40 a 44 años (257)",1,,,,,,1,
"De 45 a 49 años (258)",2,,,,,1,1,
"De 50 y más años (259)",3,,,,1,2,,
"Sup. no Univ. completa (260)",65,,,,2,8,34,21
"De 20 a 24 años (263)",8,,,,,,4,4
"De 25 a 29 años (264)",19,,,,,,14,5
"De 30 a 34 años (265)",20,,,,,2,9,9
"De 35 a 39 años (266)",7,,,,1,1,4,1
"De 40 a 44 años (267)",8,,,,,3,3,2
"De 50 y más años (269)",3,,,,1,2,,
"Sup. Univ. incompleta (270)",6,,,,,1,2,3
"De 20 a 24 años (273)",2,,,,,,1,1
"De 25 a 29 años (274)",1,,,,,,,1
"De 30 a 34 años (275)",1,,,,,,1,
"De 35 a 39 años (276)",1,,,,,,,1
"De 40 a 44 años (277)",1,,,,,1,,
"Sup. Univ. completa (280)",16,,,,1,4,5,6
"De 20 a 24 años (283)",2,,,,,,,2
"De 25 a 29 años (284)",5,,,,,,3,2
"De 30 a 34 años (285)",2,,,,,,2,
"De 35 a 39 años (286)",2,,,,,,,2
"De 40 a 44 años (287)",5,,,,1,4,,
