"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (044)",83,,31,24,15,13
"Desocupado (045)",568,15,288,144,97,24
"Mujeres (046)",4560,116,1461,1577,1133,273
"Agric., ganadería, caza y silvicultura (047)",1595,89,581,457,336,132
"Explotación de minas y canteras (049)",11,,6,2,3,
"Industrias manufactureras (050)",89,,29,33,23,4
"Suministro de electricidad, gas y agua (051)",4,,2,1,1,
"Construcción (052)",22,,10,8,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",903,3,185,316,323,76
"Venta, mant.y rep. veh.autom.y motoc. (054)",9,,4,1,3,1
"Comercio al por mayor (055)",31,,13,9,8,1
"Comercio al por menor (056)",863,3,168,306,312,74
"Hoteles y restaurantes (057)",396,13,122,135,110,16
"Trans., almac. y comunicaciones (058)",34,,22,6,5,1
"Intermediación financiera (059)",19,,11,7,1,
"Activid.inmobil., empres. y alquileres (060)",56,,23,24,9,
"Admin.pub. y defensa; p. segur.soc afil (061)",179,,53,75,49,2
"Enseñanza (062)",472,,77,276,116,3
"Servicios sociales y de salud (063)",130,,38,63,29,
"Otras activ. serv.comun.soc y personales (064)",96,,29,37,23,7
"Hogares privados con servicio doméstico (065)",210,3,108,55,35,9
"Actividad economica no especificada (067)",190,1,62,46,61,20
"Desocupado (068)",154,7,103,36,5,3
,,,,,,
"URBANA (069)",6988,75,2101,2576,1828,408
"Agric., ganadería, caza y silvicultura (070)",1376,29,421,444,337,145
"Explotación de minas y canteras (072)",102,1,37,31,30,3
"Industrias manufactureras (073)",339,2,119,110,86,22
"Suministro de electricidad, gas y agua (074)",67,,10,36,20,1
"Construcción (075)",444,3,123,174,126,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1330,20,302,448,433,127
"Venta, mant.y rep. veh.autom.y motoc. (077)",123,,49,47,19,8
"Comercio al por mayor (078)",52,1,17,19,11,4
"Comercio al por menor (079)",1155,19,236,382,403,115
"Hoteles y restaurantes (080)",415,7,133,140,117,18
"Trans., almac. y comunicaciones (081)",526,3,235,195,84,9
"Intermediación financiera (082)",33,,13,14,6,
"Activid.inmobil., empres. y alquileres (083)",233,2,77,95,55,4
"Admin.pub. y defensa; p. segur.soc afil (084)",473,,127,198,141,7
"Enseñanza (085)",723,,100,405,212,6
"Servicios sociales y de salud (086)",167,,43,79,45,
"Otras activ. serv.comun.soc y personales (087)",145,1,48,46,39,11
"Hogares privados con servicio doméstico (088)",164,2,87,38,29,8
"Actividad economica no especificada (090)",82,,29,18,21,14
"Desocupado (091)",369,5,197,105,47,15
"Hombres (092)",4333,57,1332,1537,1125,282
"Agric., ganadería, caza y silvicultura (093)",1035,24,299,312,274,126
"Explotación de minas y canteras (095)",95,1,33,30,28,3
"Industrias manufactureras (096)",274,2,96,86,71,19
"Suministro de electricidad, gas y agua (097)",64,,8,36,19,1
"Construcción (098)",433,3,119,169,124,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",601,18,164,192,165,62
"Venta, mant.y rep. veh.autom.y motoc. (100)",115,,46,46,16,7
"Comercio al por mayor (101)",36,1,10,13,9,3
"Comercio al por menor (102)",450,17,108,133,140,52
"Hoteles y restaurantes (103)",111,,49,26,29,7
"Trans., almac. y comunicaciones (104)",498,3,216,192,79,8
"Intermediación financiera (105)",15,,3,7,5,
"Activid.inmobil., empres. y alquileres (106)",186,2,58,76,46,4
"Admin.pub. y defensa; p. segur.soc afil (107)",316,,83,134,94,5
"Enseñanza (108)",299,,34,157,105,3
"Servicios sociales y de salud (109)",57,,12,25,20,
"Otras activ. serv.comun.soc y personales (110)",68,1,25,16,19,7
"Hogares privados con servicio doméstico (111)",2,,2,,,
"Actividad economica no especificada (113)",24,,9,5,3,7
"Desocupado (114)",255,3,122,74,44,12
"Mujeres (115)",2655,18,769,1039,703,126
"Agric., ganadería, caza y silvicultura (116)",341,5,122,132,63,19
"Explotación de minas y canteras (118)",7,,4,1,2,
"Industrias manufactureras (119)",65,,23,24,15,3
"Suministro de electricidad, gas y agua (120)",3,,2,,1,
"Construcción (121)",11,,4,5,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",729,2,138,256,268,65
"Venta, mant.y rep. veh.autom.y motoc. (123)",8,,3,1,3,1
"Comercio al por mayor (124)",16,,7,6,2,1
"Comercio al por menor (125)",705,2,128,249,263,63
"Hoteles y restaurantes (126)",304,7,84,114,88,11
"Trans., almac. y comunicaciones (127)",28,,19,3,5,1
"Intermediación financiera (128)",18,,10,7,1,
"Activid.inmobil., empres. y alquileres (129)",47,,19,19,9,
"Admin.pub. y defensa; p. segur.soc afil (130)",157,,44,64,47,2
"Enseñanza (131)",424,,66,248,107,3
"Servicios sociales y de salud (132)",110,,31,54,25,
"Otras activ. serv.comun.soc y personales (133)",77,,23,30,20,4
"Hogares privados con servicio doméstico (134)",162,2,85,38,29,8
"Actividad economica no especificada (136)",58,,20,13,18,7
"Desocupado (137)",114,2,75,31,3,3
,,,,,,
"RURAL (138)",9831,280,3258,3112,2323,858
"Agric., ganadería, caza y silvicultura (139)",7516,241,2396,2305,1819,755
"Explotación de minas y canteras (141)",143,2,66,48,25,2
"Industrias manufactureras (142)",174,3,50,61,42,18
"Suministro de electricidad, gas y agua (143)",6,,1,3,1,1
"Construcción (144)",392,4,124,153,101,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",331,2,103,119,85,22
"Venta, mant.y rep. veh.autom.y motoc. (146)",17,,9,6,1,1
"Comercio al por mayor (147)",36,,17,12,7,
"Comercio al por menor (148)",278,2,77,101,77,21
"Hoteles y restaurantes (149)",107,6,45,26,24,6
"Trans., almac. y comunicaciones (150)",151,,74,58,19,
"Intermediación financiera (151)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (152)",55,,18,26,10,1
"Admin.pub. y defensa; p. segur.soc afil (153)",132,,41,65,22,4
"Enseñanza (154)",111,,20,59,31,1
"Servicios sociales y de salud (155)",45,,14,23,8,
"Otras activ. serv.comun.soc y personales (156)",70,2,22,21,20,5
"Hogares privados con servicio doméstico (157)",51,2,24,17,6,2
"Actividad economica no especificada (159)",191,1,64,52,55,19
"Desocupado (160)",353,17,194,75,55,12
"Hombres (161)",7926,182,2566,2574,1893,711
"Agric., ganadería, caza y silvicultura (162)",6262,157,1937,1980,1546,642
"Explotación de minas y canteras (164)",139,2,64,47,24,2
"Industrias manufactureras (165)",150,3,44,52,34,17
"Suministro de electricidad, gas y agua (166)",5,,1,2,1,1
"Construcción (167)",381,4,118,150,99,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",157,1,56,59,30,11
"Venta, mant.y rep. veh.autom.y motoc. (169)",16,,8,6,1,1
"Comercio al por mayor (170)",21,,11,9,1,
"Comercio al por menor (171)",120,1,37,44,28,10
"Hoteles y restaurantes (172)",15,,7,5,2,1
"Trans., almac. y comunicaciones (173)",145,,71,55,19,
"Intermediación financiera (174)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (175)",46,,14,21,10,1
"Admin.pub. y defensa; p. segur.soc afil (176)",110,,32,54,20,4
"Enseñanza (177)",63,,9,31,22,1
"Servicios sociales y de salud (178)",25,,7,14,4,
"Otras activ. serv.comun.soc y personales (179)",51,2,16,14,17,2
"Hogares privados con servicio doméstico (180)",3,1,1,,,1
"Actividad economica no especificada (182)",59,,22,19,12,6
"Desocupado (183)",313,12,166,70,53,12
"Mujeres (184)",1905,98,692,538,430,147
"Agric., ganadería, caza y silvicultura (185)",1254,84,459,325,273,113
"Explotación de minas y canteras (187)",4,,2,1,1,
"Industrias manufactureras (188)",24,,6,9,8,1
"Suministro de electricidad, gas y agua (189)",1,,,1,,
"Construcción (190)",11,,6,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",174,1,47,60,55,11
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,1,,,
"Comercio al por mayor (193)",15,,6,3,6,
"Comercio al por menor (194)",158,1,40,57,49,11
"Hoteles y restaurantes (195)",92,6,38,21,22,5
"Trans., almac. y comunicaciones (196)",6,,3,3,,
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",9,,4,5,,
"Admin.pub. y defensa; p. segur.soc afil (199)",22,,9,11,2,
"Enseñanza (200)",48,,11,28,9,
"Servicios sociales y de salud (201)",20,,7,9,4,
"Otras activ. serv.comun.soc y personales (202)",19,,6,7,3,3
"Hogares privados con servicio doméstico (203)",48,1,23,17,6,1
"Actividad economica no especificada (205)",132,1,42,33,43,13
"Desocupado (206)",40,5,28,5,2,
