"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",369,18,162,112,71,6
"Hogares privados con servicio doméstico (042)",36,8,19,4,3,2
"Actividad economica no especificada (044)",353,13,138,112,67,23
"Desocupado (045)",592,8,268,186,106,24
"Mujeres (046)",13045,244,4620,4602,2779,800
"Agric., ganadería, caza y silvicultura (047)",6761,126,1974,2239,1780,642
"Pesca (048)",3,,,2,1,
"Explotación de minas y canteras (049)",31,,12,17,2,
"Industrias manufactureras (050)",592,7,292,207,65,21
"Suministro de electricidad, gas y agua (051)",2,,1,1,,
"Construcción (052)",99,1,47,33,15,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",2309,27,805,964,455,58
"Venta, mant.y rep. veh.autom.y motoc. (054)",29,,16,9,4,
"Comercio al por mayor (055)",94,,48,33,13,
"Comercio al por menor (056)",2186,27,741,922,438,58
"Hoteles y restaurantes (057)",955,27,389,333,187,19
"Trans., almac. y comunicaciones (058)",112,4,74,30,4,
"Intermediación financiera (059)",9,,6,2,1,
"Activid.inmobil., empres. y alquileres (060)",183,1,99,63,20,
"Admin.pub. y defensa; p. segur.soc afil (061)",133,,60,53,19,1
"Enseñanza (062)",434,,154,229,48,3
"Servicios sociales y de salud (063)",194,,100,74,20,
"Otras activ. serv.comun.soc y personales (064)",242,7,120,83,27,5
"Hogares privados con servicio doméstico (065)",273,29,171,49,20,4
"Actividad economica no especificada (067)",403,10,146,146,72,29
"Desocupado (068)",310,5,170,77,43,15
,,,,,,
"URBANA (069)",21946,429,7716,7951,4687,1163
"Agric., ganadería, caza y silvicultura (070)",8906,195,2539,2985,2361,826
"Pesca (071)",20,2,4,7,6,1
"Explotación de minas y canteras (072)",277,,136,106,32,3
"Industrias manufactureras (073)",1388,27,674,487,163,37
"Suministro de electricidad, gas y agua (074)",39,,16,18,5,
"Construcción (075)",1409,6,548,522,299,34
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",3458,58,1137,1394,745,124
"Venta, mant.y rep. veh.autom.y motoc. (077)",310,2,152,99,50,7
"Comercio al por mayor (078)",188,5,82,72,27,2
"Comercio al por menor (079)",2960,51,903,1223,668,115
"Hoteles y restaurantes (080)",1258,45,554,406,228,25
"Trans., almac. y comunicaciones (081)",1269,19,509,512,215,14
"Intermediación financiera (082)",23,,13,6,4,
"Activid.inmobil., empres. y alquileres (083)",507,1,228,180,83,15
"Admin.pub. y defensa; p. segur.soc afil (084)",461,,135,235,87,4
"Enseñanza (085)",621,,165,341,111,4
"Servicios sociales y de salud (086)",263,,109,117,35,2
"Otras activ. serv.comun.soc y personales (087)",531,21,247,174,82,7
"Hogares privados con servicio doméstico (088)",242,28,151,39,21,3
"Actividad economica no especificada (090)",571,19,218,212,89,33
"Desocupado (091)",703,8,333,210,121,31
"Hombres (092)",12980,261,4454,4571,2947,747
"Agric., ganadería, caza y silvicultura (093)",5417,132,1538,1715,1495,537
"Pesca (094)",17,2,4,5,5,1
"Explotación de minas y canteras (095)",261,,130,97,31,3
"Industrias manufactureras (096)",876,21,423,302,110,20
"Suministro de electricidad, gas y agua (097)",37,,15,17,5,
"Construcción (098)",1330,5,514,494,286,31
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1354,33,422,504,321,74
"Venta, mant.y rep. veh.autom.y motoc. (100)",283,2,137,91,46,7
"Comercio al por mayor (101)",101,5,37,42,15,2
"Comercio al por menor (102)",970,26,248,371,260,65
"Hoteles y restaurantes (103)",371,20,198,92,54,7
"Trans., almac. y comunicaciones (104)",1171,15,447,483,212,14
"Intermediación financiera (105)",14,,7,4,3,
"Activid.inmobil., empres. y alquileres (106)",347,,141,124,67,15
"Admin.pub. y defensa; p. segur.soc afil (107)",343,,83,187,70,3
"Enseñanza (108)",273,,48,148,75,2
"Servicios sociales y de salud (109)",104,,30,55,17,2
"Otras activ. serv.comun.soc y personales (110)",314,15,139,98,59,3
"Hogares privados con servicio doméstico (111)",20,4,12,1,3,
"Actividad economica no especificada (113)",282,10,108,100,48,16
"Desocupado (114)",449,4,195,145,86,19
"Mujeres (115)",8966,168,3262,3380,1740,416
"Agric., ganadería, caza y silvicultura (116)",3489,63,1001,1270,866,289
"Pesca (117)",3,,,2,1,
"Explotación de minas y canteras (118)",16,,6,9,1,
"Industrias manufactureras (119)",512,6,251,185,53,17
"Suministro de electricidad, gas y agua (120)",2,,1,1,,
"Construcción (121)",79,1,34,28,13,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",2104,25,715,890,424,50
"Venta, mant.y rep. veh.autom.y motoc. (123)",27,,15,8,4,
"Comercio al por mayor (124)",87,,45,30,12,
"Comercio al por menor (125)",1990,25,655,852,408,50
"Hoteles y restaurantes (126)",887,25,356,314,174,18
"Trans., almac. y comunicaciones (127)",98,4,62,29,3,
"Intermediación financiera (128)",9,,6,2,1,
"Activid.inmobil., empres. y alquileres (129)",160,1,87,56,16,
"Admin.pub. y defensa; p. segur.soc afil (130)",118,,52,48,17,1
"Enseñanza (131)",348,,117,193,36,2
"Servicios sociales y de salud (132)",159,,79,62,18,
"Otras activ. serv.comun.soc y personales (133)",217,6,108,76,23,4
"Hogares privados con servicio doméstico (134)",222,24,139,38,18,3
"Actividad economica no especificada (136)",289,9,110,112,41,17
"Desocupado (137)",254,4,138,65,35,12
,,,,,,
"RURAL (138)",11867,216,3676,3730,3071,1174
"Agric., ganadería, caza y silvicultura (139)",9306,184,2544,2787,2686,1105
"Pesca (140)",16,,10,4,2,
"Explotación de minas y canteras (141)",523,,225,240,58,
"Industrias manufactureras (142)",196,1,100,61,25,9
"Suministro de electricidad, gas y agua (143)",10,,3,6,1,
"Construcción (144)",256,,97,109,44,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",335,5,149,122,47,12
"Venta, mant.y rep. veh.autom.y motoc. (146)",29,,17,9,3,
"Comercio al por mayor (147)",20,,9,8,3,
"Comercio al por menor (148)",286,5,123,105,41,12
"Hoteles y restaurantes (149)",124,3,70,33,17,1
"Trans., almac. y comunicaciones (150)",177,,75,68,31,3
"Intermediación financiera (151)",1,,,1,,
"Activid.inmobil., empres. y alquileres (152)",108,1,36,53,17,1
"Admin.pub. y defensa; p. segur.soc afil (153)",67,,23,27,17,
"Enseñanza (154)",138,,55,57,24,2
"Servicios sociales y de salud (155)",79,,44,28,6,1
"Otras activ. serv.comun.soc y personales (156)",80,4,35,21,16,4
"Hogares privados con servicio doméstico (157)",67,9,39,14,2,3
"Actividad economica no especificada (159)",185,4,66,46,50,19
"Desocupado (160)",199,5,105,53,28,8
"Hombres (161)",7788,140,2318,2508,2032,790
"Agric., ganadería, caza y silvicultura (162)",6034,121,1571,1818,1772,752
"Pesca (163)",16,,10,4,2,
"Explotación de minas y canteras (164)",508,,219,232,57,
"Industrias manufactureras (165)",116,,59,39,13,5
"Suministro de electricidad, gas y agua (166)",10,,3,6,1,
"Construcción (167)",236,,84,104,42,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",130,3,59,48,16,4
"Venta, mant.y rep. veh.autom.y motoc. (169)",27,,16,8,3,
"Comercio al por mayor (170)",13,,6,5,2,
"Comercio al por menor (171)",90,3,37,35,11,4
"Hoteles y restaurantes (172)",56,1,37,14,4,
"Trans., almac. y comunicaciones (173)",163,,63,67,30,3
"Intermediación financiera (174)",1,,,1,,
"Activid.inmobil., empres. y alquileres (175)",85,1,24,46,13,1
"Admin.pub. y defensa; p. segur.soc afil (176)",52,,15,22,15,
"Enseñanza (177)",52,,18,21,12,1
"Servicios sociales y de salud (178)",44,,23,16,4,1
"Otras activ. serv.comun.soc y personales (179)",55,3,23,14,12,3
"Hogares privados con servicio doméstico (180)",16,4,7,3,,2
"Actividad economica no especificada (182)",71,3,30,12,19,7
"Desocupado (183)",143,4,73,41,20,5
"Mujeres (184)",4079,76,1358,1222,1039,384
"Agric., ganadería, caza y silvicultura (185)",3272,63,973,969,914,353
"Explotación de minas y canteras (187)",15,,6,8,1,
"Industrias manufactureras (188)",80,1,41,22,12,4
"Construcción (190)",20,,13,5,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",205,2,90,74,31,8
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,1,1,,
"Comercio al por mayor (193)",7,,3,3,1,
"Comercio al por menor (194)",196,2,86,70,30,8
"Hoteles y restaurantes (195)",68,2,33,19,13,1
"Trans., almac. y comunicaciones (196)",14,,12,1,1,
"Activid.inmobil., empres. y alquileres (198)",23,,12,7,4,
"Admin.pub. y defensa; p. segur.soc afil (199)",15,,8,5,2,
"Enseñanza (200)",86,,37,36,12,1
"Servicios sociales y de salud (201)",35,,21,12,2,
"Otras activ. serv.comun.soc y personales (202)",25,1,12,7,4,1
"Hogares privados con servicio doméstico (203)",51,5,32,11,2,1
"Actividad economica no especificada (205)",114,1,36,34,31,12
"Desocupado (206)",56,1,32,12,8,3
