"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 25 a 29 años (034)",8905,6256,6198,390,99.1,6.2,
"De 30 a 34 años (035)",6073,7373,7250,252,98.3,3.4,
"De 35 a 39 años (036)",4696,8344,8168,158,97.9,1.9,
"De 40 a 44 años (037)",3796,8457,8224,48,97.2,0.6,
"De 45 a 49 años (038)",2918,7610,7342,6,96.5,0.1,
"De 50 y más años (039)",4316,13358,12673,,94.9,,
"No PEA (040)",1767803,3483471,3293249,69449,94.5,2,
"De 12 a 14 años (041)",190783,1058,996,62,94.1,5.9,
"De 15 a 19 años (042)",270679,23189,22854,7109,98.6,30.7,
"De 20 a 24 años (043)",181652,107644,106433,17478,98.9,16.2,
"De 25 a 29 años (044)",147785,189939,187722,17783,98.8,9.4,
"De 30 a 34 años (045)",137653,255583,251643,14786,98.5,5.8,
"De 35 a 39 años (046)",121310,279575,274494,8946,98.2,3.2,
"De 40 a 44 años (047)",106657,284298,277380,2984,97.6,1,
"De 45 a 49 años (048)",94858,283348,274407,296,96.8,0.1,
"De 50 y más años (049)",516426,2058837,1897320,5,92.2,,
,,,,,,,
"URBANA (060)",3152892,5554941,5296763,101112,95.4,1.8,
"De 12 a 14 años (061)",197612,1300,1231,68,94.7,5.2,
"De 15 a 19 años (062)",364829,32420,31894,8549,98.4,26.4,
"De 20 a 24 años (063)",388188,175113,172897,23016,98.7,13.1,
"De 25 a 29 años (064)",365473,337490,333312,25556,98.8,7.6,
"De 30 a 34 años (065)",337976,495673,487922,23431,98.4,4.7,
"De 35 a 39 años (066)",296464,587452,576648,14863,98.2,2.5,
"De 40 a 44 años (067)",257412,614150,599300,5067,97.6,0.8,
"De 45 a 49 años (068)",216909,586551,568278,554,96.9,0.1,
"De 50 y más años (069)",728029,2724792,2525281,8,92.7,,
"PEA (070)",1387280,2076379,2008141,31766,96.7,1.5,
"De 12 a 14 años (071)",7110,244,237,6,97.1,2.5,
"De 15 a 19 años (072)",94510,9298,9107,1460,97.9,15.7,
"De 20 a 24 años (073)",206798,67693,66687,5562,98.5,8.2,
"De 25 a 29 años (074)",217925,147931,145967,7793,98.7,5.3,
"De 30 a 34 años (075)",200527,240513,236696,8665,98.4,3.6,
"De 35 a 39 años (076)",175315,308357,302625,5931,98.1,1.9,
"De 40 a 44 años (077)",150881,330295,322344,2088,97.6,0.6,
"De 45 a 49 años (078)",122150,303625,294280,258,96.9,0.1,
"De 50 y más años (079)",212064,668423,630198,3,94.3,,
"Ocupada (080)",1335880,2020030,1953414,30277,96.7,1.5,
"De 12 a 14 años (081)",6223,224,217,5,96.9,2.2,
"De 15 a 19 años (082)",86708,8468,8290,1284,97.9,15.2,
"De 20 a 24 años (083)",194774,63542,62606,5104,98.5,8,
"De 25 a 29 años (084)",209025,141684,139778,7403,98.7,5.2,
"De 30 a 34 años (085)",194456,233140,229446,8413,98.4,3.6,
"De 35 a 39 años (086)",170622,300019,294463,5773,98.1,1.9,
"De 40 a 44 años (087)",147086,321842,314124,2040,97.6,0.6,
"De 45 a 49 años (088)",119235,296033,286953,252,96.9,0.1,
"De 50 y más años (089)",207751,655078,617537,3,94.3,,
"Desocupada (090)",51400,56349,54727,1489,97.1,2.6,
"De 12 a 14 años (091)",887,20,20,1,100,5,
"De 15 a 19 años (092)",7802,830,817,176,98.4,21.2,
"De 20 a 24 años (093)",12024,4151,4081,458,98.3,11,
"De 25 a 29 años (094)",8900,6247,6189,390,99.1,6.2,
"De 30 a 34 años (095)",6071,7373,7250,252,98.3,3.4,
"De 35 a 39 años (096)",4693,8338,8162,158,97.9,1.9,
"De 40 a 44 años (097)",3795,8453,8220,48,97.2,0.6,
"De 45 a 49 años (098)",2915,7592,7327,6,96.5,0.1,
"De 50 y más años (099)",4313,13345,12661,,94.9,,
"No PEA (100)",1765612,3478562,3288622,69346,94.5,2,
"De 12 a 14 años (101)",190502,1056,994,62,94.1,5.9,
"De 15 a 19 años (102)",270319,23122,22787,7089,98.6,30.7,
"De 20 a 24 años (103)",181390,107420,106210,17454,98.9,16.2,
"De 25 a 29 años (104)",147548,189559,187345,17763,98.8,9.4,
"De 30 a 34 años (105)",137449,255160,251226,14766,98.5,5.8,
"De 35 a 39 años (106)",121149,279095,274023,8932,98.2,3.2,
"De 40 a 44 años (107)",106531,283855,276956,2979,97.6,1,
"De 45 a 49 años (108)",94759,282926,273998,296,96.8,0.1,
"De 50 y más años (109)",515965,2056369,1895083,5,92.2,,
,,,,,,,
"RURAL (120)",3425,7895,7455,137,94.4,1.7,
"De 12 a 14 años (121)",292,2,2,,100,,
"De 15 a 19 años (122)",482,89,89,20,100,22.5,
"De 20 a 24 años (123)",431,350,345,30,98.6,8.6,
"De 25 a 29 años (124)",420,609,603,28,99,4.6,
"De 30 a 34 años (125)",357,753,742,27,98.5,3.6,
"De 35 a 39 años (126)",315,889,858,22,96.5,2.5,
"De 40 a 44 años (127)",249,824,796,8,96.6,1,
"De 45 a 49 años (128)",195,827,793,2,95.9,0.2,
"De 50 y más años (129)",684,3552,3227,,90.9,,
"PEA (130)",1234,2986,2828,35,94.7,1.2,
"De 12 a 14 años (131)",11,,,,,,
"De 15 a 19 años (132)",122,22,22,1,100,4.5,
"De 20 a 24 años (133)",169,126,122,6,96.8,4.8,
"De 25 a 29 años (134)",183,229,226,8,98.7,3.5,
"De 30 a 34 años (135)",153,330,325,7,98.5,2.1,
"De 35 a 39 años (136)",154,409,387,8,94.6,2,
"De 40 a 44 años (137)",123,381,372,3,97.6,0.8,
"De 45 a 49 años (138)",96,405,384,2,94.8,0.5,
"De 50 y más años (139)",223,1084,990,,91.3,,
"Ocupada (140)",1206,2934,2780,35,94.8,1.2,
"De 12 a 14 años (141)",11,,,,,,
"De 15 a 19 años (142)",117,22,22,1,100,4.5,
"De 20 a 24 años (143)",163,124,120,6,96.8,4.8,
"De 25 a 29 años (144)",178,220,217,8,98.6,3.6,
"De 30 a 34 años (145)",151,330,325,7,98.5,2.1,
"De 35 a 39 años (146)",151,403,381,8,94.5,2,
"De 40 a 44 años (147)",122,377,368,3,97.6,0.8,
"De 45 a 49 años (148)",93,387,369,2,95.3,0.5,
"De 50 y más años (149)",220,1071,978,,91.3,,
"Desocupada (150)",28,52,48,,92.3,,
"De 15 a 19 años (152)",5,,,,,,
"De 20 a 24 años (153)",6,2,2,,100,,
"De 25 a 29 años (154)",5,9,9,,100,,
"De 30 a 34 años (155)",2,,,,,,
"De 35 a 39 años (156)",3,6,6,,100,,
"De 40 a 44 años (157)",1,4,4,,100,,
"De 45 a 49 años (158)",3,18,15,,83.3,,
"De 50 y más años (159)",3,13,12,,92.3,,
"No PEA (160)",2191,4909,4627,102,94.3,2.1,
"De 12 a 14 años (161)",281,2,2,,100,,
"De 15 a 19 años (162)",360,67,67,19,100,28.4,
"De 20 a 24 años (163)",262,224,223,24,99.6,10.7,
"De 25 a 29 años (164)",237,380,377,20,99.2,5.3,
"De 30 a 34 años (165)",204,423,417,20,98.6,4.7,
"De 35 a 39 años (166)",161,480,471,14,98.1,2.9,
"De 40 a 44 años (167)",126,443,424,5,95.7,1.1,
"De 45 a 49 años (168)",99,422,409,,96.9,,
"De 50 y más años (169)",461,2468,2237,,90.6,,
