"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",925,13,46,132,279,246,16,193
,,,,,,,,
"URBANA (060)",1471,7,19,52,99,368,632,294
"De 12 a 14 años (061)",1,,,,,,,1
"De 15 a 19 años (062)",80,,,,,,44,36
"De 20 a 24 años (063)",182,,,,,1,125,56
"De 25 a 29 años (064)",213,,,,,13,152,48
"De 30 a 34 años (065)",203,,,,,42,136,25
"De 35 a 39 años (066)",220,,,,2,84,100,34
"De 40 a 44 años (067)",169,,,,8,80,56,25
"De 45 a 49 años (068)",112,,,1,14,68,17,12
"De 50 y más años (069)",291,7,19,51,75,80,2,57
"PEA (070)",520,,2,13,31,163,193,118
"De 15 a 19 años (072)",12,,,,,,6,6
"De 20 a 24 años (073)",53,,,,,,27,26
"De 25 a 29 años (074)",72,,,,,4,46,22
"De 30 a 34 años (075)",76,,,,,21,45,10
"De 35 a 39 años (076)",85,,,,,33,33,19
"De 40 a 44 años (077)",73,,,,3,33,25,12
"De 45 a 49 años (078)",54,,,,7,32,11,4
"De 50 y más años (079)",95,,2,13,21,40,,19
"Ocupada (080)",498,,2,12,28,161,182,113
"De 15 a 19 años (082)",11,,,,,,6,5
"De 20 a 24 años (083)",49,,,,,,23,26
"De 25 a 29 años (084)",66,,,,,4,41,21
"De 30 a 34 años (085)",74,,,,,21,44,9
"De 35 a 39 años (086)",83,,,,,33,32,18
"De 40 a 44 años (087)",73,,,,3,33,25,12
"De 45 a 49 años (088)",51,,,,6,30,11,4
"De 50 y más años (089)",91,,2,12,19,40,,18
"Desocupada (090)",22,,,1,3,2,11,5
"De 15 a 19 años (092)",1,,,,,,,1
"De 20 a 24 años (093)",4,,,,,,4,
"De 25 a 29 años (094)",6,,,,,,5,1
"De 30 a 34 años (095)",2,,,,,,1,1
"De 35 a 39 años (096)",2,,,,,,1,1
"De 45 a 49 años (098)",3,,,,1,2,,
"De 50 y más años (099)",4,,,1,2,,,1
"No PEA (100)",951,7,17,39,68,205,439,176
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",68,,,,,,38,30
"De 20 a 24 años (103)",129,,,,,1,98,30
"De 25 a 29 años (104)",141,,,,,9,106,26
"De 30 a 34 años (105)",127,,,,,21,91,15
"De 35 a 39 años (106)",135,,,,2,51,67,15
"De 40 a 44 años (107)",96,,,,5,47,31,13
"De 45 a 49 años (108)",58,,,1,7,36,6,8
"De 50 y más años (109)",196,7,17,38,54,40,2,38
,,,,,,,,
"RURAL (120)",5189,6,34,123,338,958,2841,889
"De 12 a 14 años (121)",20,,,,,,9,11
"De 15 a 19 años (122)",439,,,,,,302,137
"De 20 a 24 años (123)",838,,,,,6,642,190
"De 25 a 29 años (124)",784,,,,,41,621,122
"De 30 a 34 años (125)",670,,,,1,116,479,74
"De 35 a 39 años (126)",622,,,,4,150,399,69
"De 40 a 44 años (127)",493,,,,17,183,252,41
"De 45 a 49 años (128)",405,,,1,32,204,118,50
"De 50 y más años (129)",918,6,34,122,284,258,19,195
"PEA (130)",1126,,5,28,73,230,552,238
"De 12 a 14 años (131)",4,,,,,,3,1
"De 15 a 19 años (132)",83,,,,,,49,34
"De 20 a 24 años (133)",154,,,,,1,110,43
"De 25 a 29 años (134)",158,,,,,8,114,36
"De 30 a 34 años (135)",178,,,,1,36,112,29
"De 35 a 39 años (136)",141,,,,1,34,82,24
"De 40 a 44 años (137)",120,,,,3,46,57,14
"De 45 a 49 años (138)",99,,,,9,53,20,17
"De 50 y más años (139)",189,,5,28,59,52,5,40
"Ocupada (140)",1077,,5,27,72,219,529,225
"De 12 a 14 años (141)",2,,,,,,1,1
"De 15 a 19 años (142)",76,,,,,,44,32
"De 20 a 24 años (143)",145,,,,,1,105,39
"De 25 a 29 años (144)",153,,,,,8,110,35
"De 30 a 34 años (145)",169,,,,1,34,107,27
"De 35 a 39 años (146)",138,,,,1,33,81,23
"De 40 a 44 años (147)",116,,,,3,43,57,13
"De 45 a 49 años (148)",94,,,,9,50,19,16
"De 50 y más años (149)",184,,5,27,58,50,5,39
"Desocupada (150)",49,,,1,1,11,23,13
"De 12 a 14 años (151)",2,,,,,,2,
"De 15 a 19 años (152)",7,,,,,,5,2
"De 20 a 24 años (153)",9,,,,,,5,4
"De 25 a 29 años (154)",5,,,,,,4,1
"De 30 a 34 años (155)",9,,,,,2,5,2
"De 35 a 39 años (156)",3,,,,,1,1,1
"De 40 a 44 años (157)",4,,,,,3,,1
"De 45 a 49 años (158)",5,,,,,3,1,1
"De 50 y más años (159)",5,,,1,1,2,,1
"No PEA (160)",4063,6,29,95,265,728,2289,651
"De 12 a 14 años (161)",16,,,,,,6,10
"De 15 a 19 años (162)",356,,,,,,253,103
"De 20 a 24 años (163)",684,,,,,5,532,147
"De 25 a 29 años (164)",626,,,,,33,507,86
"De 30 a 34 años (165)",492,,,,,80,367,45
"De 35 a 39 años (166)",481,,,,3,116,317,45
"De 40 a 44 años (167)",373,,,,14,137,195,27
"De 45 a 49 años (168)",306,,,1,23,151,98,33
"De 50 y más años (169)",729,6,29,94,225,206,14,155
