"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Enseñanza (039)",726,,67,296,357,6
"Servicios sociales y de salud (040)",208,,42,93,65,8
"Otras activ. serv.comun.soc y personales (041)",500,12,160,183,113,32
"Hogares privados con servicio doméstico (042)",31,,16,6,7,2
"Actividad economica no especificada (044)",716,10,230,226,190,60
"Desocupado (045)",3487,93,1478,925,786,205
"Mujeres (046)",11149,226,3458,3957,2914,594
"Agric., ganadería, caza y silvicultura (047)",1884,88,585,525,481,205
"Pesca (048)",6,,4,2,,
"Explotación de minas y canteras (049)",1,,1,,,
"Industrias manufactureras (050)",618,11,249,197,137,24
"Suministro de electricidad, gas y agua (051)",11,,5,4,2,
"Construcción (052)",46,4,17,16,6,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",2773,41,653,1100,821,158
"Venta, mant.y rep. veh.autom.y motoc. (054)",25,,9,11,5,
"Comercio al por mayor (055)",106,1,18,44,35,8
"Comercio al por menor (056)",2642,40,626,1045,781,150
"Hoteles y restaurantes (057)",1088,29,218,388,389,64
"Trans., almac. y comunicaciones (058)",73,1,47,19,6,
"Intermediación financiera (059)",19,,13,5,1,
"Activid.inmobil., empres. y alquileres (060)",194,1,111,60,21,1
"Admin.pub. y defensa; p. segur.soc afil (061)",305,,110,147,46,2
"Enseñanza (062)",1195,,189,580,417,9
"Servicios sociales y de salud (063)",265,,81,132,49,3
"Otras activ. serv.comun.soc y personales (064)",268,2,71,109,75,11
"Hogares privados con servicio doméstico (065)",792,20,440,204,116,12
"Organiz. y organos extraterritoriales (066)",1,,1,,,
"Actividad economica no especificada (067)",1031,6,286,361,286,92
"Desocupado (068)",579,23,377,108,61,10
,,,,,,
"URBANA (069)",31280,432,9448,10509,8623,2268
"Agric., ganadería, caza y silvicultura (070)",10885,159,2967,3199,3177,1383
"Pesca (071)",50,1,26,18,5,
"Explotación de minas y canteras (072)",16,,7,1,8,
"Industrias manufactureras (073)",1960,35,741,642,441,101
"Suministro de electricidad, gas y agua (074)",87,,18,31,30,8
"Construcción (075)",1185,6,327,496,325,31
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",5321,96,1363,1976,1566,320
"Venta, mant.y rep. veh.autom.y motoc. (077)",346,7,117,129,73,20
"Comercio al por mayor (078)",241,3,67,98,61,12
"Comercio al por menor (079)",4734,86,1179,1749,1432,288
"Hoteles y restaurantes (080)",1103,24,248,387,376,68
"Trans., almac. y comunicaciones (081)",2160,9,971,745,409,26
"Intermediación financiera (082)",48,,23,18,7,
"Activid.inmobil., empres. y alquileres (083)",625,1,250,242,121,11
"Admin.pub. y defensa; p. segur.soc afil (084)",858,,207,380,256,15
"Enseñanza (085)",1597,,188,705,690,14
"Servicios sociales y de salud (086)",417,,98,201,108,10
"Otras activ. serv.comun.soc y personales (087)",685,13,195,265,176,36
"Hogares privados con servicio doméstico (088)",653,18,335,183,103,14
"Organiz. y organos extraterritoriales (089)",1,,1,,,
"Actividad economica no especificada (090)",1267,7,400,427,330,103
"Desocupado (091)",2362,63,1083,593,495,128
"Hombres (092)",22740,322,6873,7338,6342,1865
"Agric., ganadería, caza y silvicultura (093)",10070,134,2712,2952,2970,1302
"Pesca (094)",45,1,23,16,5,
"Explotación de minas y canteras (095)",15,,6,1,8,
"Industrias manufactureras (096)",1477,26,543,485,338,85
"Suministro de electricidad, gas y agua (097)",77,,14,27,28,8
"Construcción (098)",1162,6,320,483,322,31
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",2866,73,781,991,848,173
"Venta, mant.y rep. veh.autom.y motoc. (100)",323,7,109,119,68,20
"Comercio al por mayor (101)",141,2,49,54,31,5
"Comercio al por menor (102)",2402,64,623,818,749,148
"Hoteles y restaurantes (103)",166,8,58,49,40,11
"Trans., almac. y comunicaciones (104)",2097,9,930,728,404,26
"Intermediación financiera (105)",29,,10,13,6,
"Activid.inmobil., empres. y alquileres (106)",443,,150,183,100,10
"Admin.pub. y defensa; p. segur.soc afil (107)",564,,100,241,210,13
"Enseñanza (108)",594,,50,234,304,6
"Servicios sociales y de salud (109)",182,,32,84,59,7
"Otras activ. serv.comun.soc y personales (110)",443,12,135,162,105,29
"Hogares privados con servicio doméstico (111)",24,,11,6,5,2
"Actividad economica no especificada (113)",546,3,180,175,145,43
"Desocupado (114)",1940,50,818,508,445,119
"Mujeres (115)",8540,110,2575,3171,2281,403
"Agric., ganadería, caza y silvicultura (116)",815,25,255,247,207,81
"Pesca (117)",5,,3,2,,
"Explotación de minas y canteras (118)",1,,1,,,
"Industrias manufactureras (119)",483,9,198,157,103,16
"Suministro de electricidad, gas y agua (120)",10,,4,4,2,
"Construcción (121)",23,,7,13,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",2455,23,582,985,718,147
"Venta, mant.y rep. veh.autom.y motoc. (123)",23,,8,10,5,
"Comercio al por mayor (124)",100,1,18,44,30,7
"Comercio al por menor (125)",2332,22,556,931,683,140
"Hoteles y restaurantes (126)",937,16,190,338,336,57
"Trans., almac. y comunicaciones (127)",63,,41,17,5,
"Intermediación financiera (128)",19,,13,5,1,
"Activid.inmobil., empres. y alquileres (129)",182,1,100,59,21,1
"Admin.pub. y defensa; p. segur.soc afil (130)",294,,107,139,46,2
"Enseñanza (131)",1003,,138,471,386,8
"Servicios sociales y de salud (132)",235,,66,117,49,3
"Otras activ. serv.comun.soc y personales (133)",242,1,60,103,71,7
"Hogares privados con servicio doméstico (134)",629,18,324,177,98,12
"Organiz. y organos extraterritoriales (135)",1,,1,,,
"Actividad economica no especificada (136)",721,4,220,252,185,60
"Desocupado (137)",422,13,265,85,50,9
,,,,,,
"RURAL (138)",19922,462,6294,5887,5276,2003
"Agric., ganadería, caza y silvicultura (139)",14415,324,4247,4092,3986,1766
"Pesca (140)",34,,25,6,3,
"Explotación de minas y canteras (141)",7,,6,1,,
"Industrias manufactureras (142)",475,6,217,163,78,11
"Suministro de electricidad, gas y agua (143)",16,,5,8,3,
"Construcción (144)",404,10,101,165,111,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",969,38,256,319,306,50
"Venta, mant.y rep. veh.autom.y motoc. (146)",31,,16,9,6,
"Comercio al por mayor (147)",36,1,5,12,16,2
"Comercio al por menor (148)",902,37,235,298,284,48
"Hoteles y restaurantes (149)",174,16,37,55,59,7
"Trans., almac. y comunicaciones (150)",479,1,211,179,84,4
"Intermediación financiera (151)",3,,1,1,,1
"Activid.inmobil., empres. y alquileres (152)",73,2,38,25,7,1
"Admin.pub. y defensa; p. segur.soc afil (153)",56,,12,24,19,1
"Enseñanza (154)",324,,68,171,84,1
"Servicios sociales y de salud (155)",56,,25,24,6,1
"Otras activ. serv.comun.soc y personales (156)",83,1,36,27,12,7
"Hogares privados con servicio doméstico (157)",170,2,121,27,20,
"Actividad economica no especificada (159)",480,9,116,160,146,49
"Desocupado (160)",1704,53,772,440,352,87
"Hombres (161)",17313,346,5411,5101,4643,1812
"Agric., ganadería, caza y silvicultura (162)",13346,261,3917,3814,3712,1642
"Pesca (163)",33,,24,6,3,
"Explotación de minas y canteras (164)",7,,6,1,,
"Industrias manufactureras (165)",340,4,166,123,44,3
"Suministro de electricidad, gas y agua (166)",15,,4,8,3,
"Construcción (167)",381,6,91,162,108,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",651,20,185,204,203,39
"Venta, mant.y rep. veh.autom.y motoc. (169)",29,,15,8,6,
"Comercio al por mayor (170)",30,1,5,12,11,1
"Comercio al por menor (171)",592,19,165,184,186,38
"Hoteles y restaurantes (172)",23,3,9,5,6,
"Trans., almac. y comunicaciones (173)",469,,205,177,83,4
"Intermediación financiera (174)",3,,1,1,,1
"Activid.inmobil., empres. y alquileres (175)",61,2,27,24,7,1
"Admin.pub. y defensa; p. segur.soc afil (176)",45,,9,16,19,1
"Enseñanza (177)",132,,17,62,53,
"Servicios sociales y de salud (178)",26,,10,9,6,1
"Otras activ. serv.comun.soc y personales (179)",57,,25,21,8,3
"Hogares privados con servicio doméstico (180)",7,,5,,2,
"Actividad economica no especificada (182)",170,7,50,51,45,17
"Desocupado (183)",1547,43,660,417,341,86
"Mujeres (184)",2609,116,883,786,633,191
"Agric., ganadería, caza y silvicultura (185)",1069,63,330,278,274,124
"Pesca (186)",1,,1,,,
"Industrias manufactureras (188)",135,2,51,40,34,8
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Construcción (190)",23,4,10,3,3,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",318,18,71,115,103,11
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,1,1,,
"Comercio al por mayor (193)",6,,,,5,1
"Comercio al por menor (194)",310,18,70,114,98,10
"Hoteles y restaurantes (195)",151,13,28,50,53,7
"Trans., almac. y comunicaciones (196)",10,1,6,2,1,
"Activid.inmobil., empres. y alquileres (198)",12,,11,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",11,,3,8,,
"Enseñanza (200)",192,,51,109,31,1
"Servicios sociales y de salud (201)",30,,15,15,,
"Otras activ. serv.comun.soc y personales (202)",26,1,11,6,4,4
"Hogares privados con servicio doméstico (203)",163,2,116,27,18,
"Actividad economica no especificada (205)",310,2,66,109,101,32
"Desocupado (206)",157,10,112,23,11,1
