"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupada (030)",2908,54,1459,897,436,62
"Sin nivel (031)",85,5,19,33,21,7
"Educación inicial (032)",8,1,5,2,,
"Primaria (033)",507,28,186,143,118,32
"Secundaria (034)",1280,20,714,381,152,13
"Superior no univ. incompleta (035)",220,,132,57,28,3
"Superior no univ. completa (036)",420,,229,142,45,4
"Superior univ. incompleta (037)",129,,78,37,14,
"Superior univ. completa (038)",259,,96,102,58,3
"No PEA (040)",63154,19334,16365,9163,9497,8795
"Sin nivel (041)",4835,377,360,568,1223,2307
"Educación inicial (042)",1563,1470,66,27,,
"Primaria (043)",25181,13438,1726,1988,3513,4516
"Secundaria (044)",21063,4049,9214,3765,2909,1126
"Superior no univ. incompleta (045)",3093,,1967,643,331,152
"Superior no univ. completa (046)",3519,,961,1334,890,334
"Superior univ. incompleta (047)",2096,,1656,218,148,74
"Superior univ. completa (048)",1804,,415,620,483,286
,,,,,,
"URBANA (060)",91583,17371,25241,21429,18381,9161
"Sin nivel (061)",5038,315,433,774,1384,2132
"Educación inicial (062)",1413,1283,96,34,,
"Primaria (063)",28629,12009,2964,3449,5445,4762
"Secundaria (064)",33676,3764,13272,8846,6494,1300
"Superior no univ. incompleta (065)",5393,,2812,1604,806,171
"Superior no univ. completa (066)",8531,,2416,3626,2131,358
"Superior univ. incompleta (067)",3406,,2143,718,459,86
"Superior univ. completa (068)",5497,,1105,2378,1662,352
"PEA (070)",35849,319,10829,13406,10048,1247
"Sin nivel (071)",1127,16,143,337,422,209
"Educación inicial (072)",49,6,35,8,,
"Primaria (073)",6785,183,1587,1866,2485,664
"Secundaria (074)",14760,114,5137,5489,3806,214
"Superior no univ. incompleta (075)",2621,,1059,1015,517,30
"Superior no univ. completa (076)",5339,,1582,2399,1310,48
"Superior univ. incompleta (077)",1403,,570,508,311,14
"Superior univ. completa (078)",3765,,716,1784,1197,68
"Ocupada (080)",33145,271,9490,12564,9633,1187
"Sin nivel (081)",1050,11,126,309,402,202
"Educación inicial (082)",41,5,30,6,,
"Primaria (083)",6320,155,1426,1728,2377,634
"Secundaria (084)",13573,100,4473,5139,3660,201
"Superior no univ. incompleta (085)",2414,,938,959,490,27
"Superior no univ. completa (086)",4952,,1375,2266,1267,44
"Superior univ. incompleta (087)",1281,,495,474,298,14
"Superior univ. completa (088)",3514,,627,1683,1139,65
"Desocupada (090)",2704,48,1339,842,415,60
"Sin nivel (091)",77,5,17,28,20,7
"Educación inicial (092)",8,1,5,2,,
"Primaria (093)",465,28,161,138,108,30
"Secundaria (094)",1187,14,664,350,146,13
"Superior no univ. incompleta (095)",207,,121,56,27,3
"Superior no univ. completa (096)",387,,207,133,43,4
"Superior univ. incompleta (097)",122,,75,34,13,
"Superior univ. completa (098)",251,,89,101,58,3
"No PEA (100)",55734,17052,14412,8023,8333,7914
"Sin nivel (101)",3911,299,290,437,962,1923
"Educación inicial (102)",1364,1277,61,26,,
"Primaria (103)",21844,11826,1377,1583,2960,4098
"Secundaria (104)",18916,3650,8135,3357,2688,1086
"Superior no univ. incompleta (105)",2772,,1753,589,289,141
"Superior no univ. completa (106)",3192,,834,1227,821,310
"Superior univ. incompleta (107)",2003,,1573,210,148,72
"Superior univ. completa (108)",1732,,389,594,465,284
,,,,,,
"RURAL (120)",12439,2345,3788,2644,2508,1154
"Sin nivel (121)",1272,82,114,237,385,454
"Educación inicial (122)",215,195,16,4,,
"Primaria (123)",5025,1646,846,851,1112,570
"Secundaria (124)",4130,422,1935,1038,668,67
"Superior no univ. incompleta (125)",612,,350,141,97,24
"Superior no univ. completa (126)",785,,339,248,166,32
"Superior univ. incompleta (127)",190,,117,42,27,4
"Superior univ. completa (128)",210,,71,83,53,3
"PEA (130)",5019,63,1835,1504,1344,273
"Sin nivel (131)",348,4,44,106,124,70
"Educación inicial (132)",16,2,11,3,,
"Primaria (133)",1688,34,497,446,559,152
"Secundaria (134)",1983,23,856,630,447,27
"Superior no univ. incompleta (135)",291,,136,87,55,13
"Superior no univ. completa (136)",458,,212,141,97,8
"Superior univ. incompleta (137)",97,,34,34,27,2
"Superior univ. completa (138)",138,,45,57,35,1
"Ocupada (140)",4815,57,1715,1449,1323,271
"Sin nivel (141)",340,4,42,101,123,70
"Educación inicial (142)",16,2,11,3,,
"Primaria (143)",1646,34,472,441,549,150
"Secundaria (144)",1890,17,806,599,441,27
"Superior no univ. incompleta (145)",278,,125,86,54,13
"Superior no univ. completa (146)",425,,190,132,95,8
"Superior univ. incompleta (147)",90,,31,31,26,2
"Superior univ. completa (148)",130,,38,56,35,1
"Desocupada (150)",204,6,120,55,21,2
"Sin nivel (151)",8,,2,5,1,
"Primaria (153)",42,,25,5,10,2
"Secundaria (154)",93,6,50,31,6,
"Superior no univ. incompleta (155)",13,,11,1,1,
"Superior no univ. completa (156)",33,,22,9,2,
"Superior univ. incompleta (157)",7,,3,3,1,
"Superior univ. completa (158)",8,,7,1,,
"No PEA (160)",7420,2282,1953,1140,1164,881
"Sin nivel (161)",924,78,70,131,261,384
"Educación inicial (162)",199,193,5,1,,
"Primaria (163)",3337,1612,349,405,553,418
"Secundaria (164)",2147,399,1079,408,221,40
"Superior no univ. incompleta (165)",321,,214,54,42,11
"Superior no univ. completa (166)",327,,127,107,69,24
"Superior univ. incompleta (167)",93,,83,8,,2
"Superior univ. completa (168)",72,,26,26,18,2
