"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupada (030)",2001,79,1024,533,298,67
"Sin nivel (031)",109,4,28,23,33,21
"Educación inicial (032)",5,1,1,3,,
"Primaria (033)",764,67,280,208,166,43
"Secundaria (034)",750,7,483,190,69,1
"Superior no univ. incompleta (035)",67,,44,16,5,2
"Superior no univ. completa (036)",151,,100,39,12,
"Superior univ. incompleta (037)",41,,25,12,4,
"Superior univ. completa (038)",114,,63,42,9,
"No PEA (040)",95483,39831,27159,13242,9775,5476
"Sin nivel (041)",9459,998,900,1603,3017,2941
"Educación inicial (042)",2360,2278,53,29,,
"Primaria (043)",51774,30170,7357,6994,5106,2147
"Secundaria (044)",25432,6385,14410,3290,1119,228
"Superior no univ. incompleta (045)",2283,,1845,348,65,25
"Superior no univ. completa (046)",1414,,670,465,214,65
"Superior univ. incompleta (047)",1736,,1509,168,48,11
"Superior univ. completa (048)",1025,,415,345,206,59
,,,,,,
"URBANA (060)",81294,18462,26836,19284,12506,4206
"Sin nivel (061)",3667,268,353,553,1249,1244
"Educación inicial (062)",997,926,38,33,,
"Primaria (063)",30835,13145,3928,5686,5700,2376
"Secundaria (064)",28930,4123,14613,6859,2984,351
"Superior no univ. incompleta (065)",3871,,2538,988,308,37
"Superior no univ. completa (066)",4943,,1871,2142,843,87
"Superior univ. incompleta (067)",2907,,2049,620,219,19
"Superior univ. completa (068)",5144,,1446,2403,1203,92
"PEA (070)",35055,796,12084,12864,7871,1440
"Sin nivel (071)",1036,13,118,226,440,239
"Educación inicial (072)",39,4,16,19,,
"Primaria (073)",9893,521,2026,3090,3288,968
"Secundaria (074)",13066,258,6028,4563,2068,149
"Superior no univ. incompleta (075)",1901,,949,686,251,15
"Superior no univ. completa (076)",3666,,1278,1719,642,27
"Superior univ. incompleta (077)",1282,,627,473,174,8
"Superior univ. completa (078)",4172,,1042,2088,1008,34
"Ocupada (080)",33711,767,11397,12470,7675,1402
"Sin nivel (081)",995,11,108,217,427,232
"Educación inicial (082)",34,3,15,16,,
"Primaria (083)",9516,501,1912,2969,3195,939
"Secundaria (084)",12492,252,5679,4406,2006,149
"Superior no univ. incompleta (085)",1841,,909,672,247,13
"Superior no univ. completa (086)",3530,,1190,1682,631,27
"Superior univ. incompleta (087)",1242,,603,461,170,8
"Superior univ. completa (088)",4061,,981,2047,999,34
"Desocupada (090)",1344,29,687,394,196,38
"Sin nivel (091)",41,2,10,9,13,7
"Educación inicial (092)",5,1,1,3,,
"Primaria (093)",377,20,114,121,93,29
"Secundaria (094)",574,6,349,157,62,
"Superior no univ. incompleta (095)",60,,40,14,4,2
"Superior no univ. completa (096)",136,,88,37,11,
"Superior univ. incompleta (097)",40,,24,12,4,
"Superior univ. completa (098)",111,,61,41,9,
"No PEA (100)",46239,17666,14752,6420,4635,2766
"Sin nivel (101)",2631,255,235,327,809,1005
"Educación inicial (102)",958,922,22,14,,
"Primaria (103)",20942,12624,1902,2596,2412,1408
"Secundaria (104)",15864,3865,8585,2296,916,202
"Superior no univ. incompleta (105)",1970,,1589,302,57,22
"Superior no univ. completa (106)",1277,,593,423,201,60
"Superior univ. incompleta (107)",1625,,1422,147,45,11
"Superior univ. completa (108)",972,,404,315,195,58
,,,,,,
"RURAL (120)",78374,22986,23268,15813,11448,4859
"Sin nivel (121)",9822,786,1066,1962,3249,2759
"Educación inicial (122)",1438,1365,46,27,,
"Primaria (123)",48458,18193,11369,9778,7112,2006
"Secundaria (124)",16675,2642,9890,3284,789,70
"Superior no univ. incompleta (125)",594,,379,164,45,6
"Superior no univ. completa (126)",690,,263,305,113,9
"Superior univ. incompleta (127)",234,,136,69,29,
"Superior univ. completa (128)",463,,119,224,111,9
"PEA (130)",29130,821,10861,8991,6308,2149
"Sin nivel (131)",2994,43,401,686,1041,823
"Educación inicial (132)",36,9,15,12,,
"Primaria (133)",17626,647,5914,5380,4418,1267
"Secundaria (134)",7107,122,4065,2290,586,44
"Superior no univ. incompleta (135)",281,,123,118,37,3
"Superior no univ. completa (136)",553,,186,263,100,4
"Superior univ. incompleta (137)",123,,49,48,26,
"Superior univ. completa (138)",410,,108,194,100,8
"Ocupada (140)",28473,771,10524,8852,6206,2120
"Sin nivel (141)",2926,41,383,672,1021,809
"Educación inicial (142)",36,9,15,12,,
"Primaria (143)",17239,600,5748,5293,4345,1253
"Secundaria (144)",6931,121,3931,2257,579,43
"Superior no univ. incompleta (145)",274,,119,116,36,3
"Superior no univ. completa (146)",538,,174,261,99,4
"Superior univ. incompleta (147)",122,,48,48,26,
"Superior univ. completa (148)",407,,106,193,100,8
"Desocupada (150)",657,50,337,139,102,29
"Sin nivel (151)",68,2,18,14,20,14
"Primaria (153)",387,47,166,87,73,14
"Secundaria (154)",176,1,134,33,7,1
"Superior no univ. incompleta (155)",7,,4,2,1,
"Superior no univ. completa (156)",15,,12,2,1,
"Superior univ. incompleta (157)",1,,1,,,
"Superior univ. completa (158)",3,,2,1,,
"No PEA (160)",49244,22165,12407,6822,5140,2710
"Sin nivel (161)",6828,743,665,1276,2208,1936
"Educación inicial (162)",1402,1356,31,15,,
"Primaria (163)",30832,17546,5455,4398,2694,739
"Secundaria (164)",9568,2520,5825,994,203,26
"Superior no univ. incompleta (165)",313,,256,46,8,3
"Superior no univ. completa (166)",137,,77,42,13,5
"Superior univ. incompleta (167)",111,,87,21,3,
"Superior univ. completa (168)",53,,11,30,11,1
