"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",30,30,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",85,32,,50,1,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",3587,,2,3456,129,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",126,,58,62,1,5,,
"Obreros construc.,conf.,papel, fab., instr. (099)",353,29,168,145,3,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",3088,36,1617,32,,1386,17,
"Otra (101)",5,5,,,,,,
"Ocupaciñn no especificada (102)",158,15,34,76,2,31,,
"Desocupado (103)",272,,,,,,,272
"Mujeres (104)",1922,195,196,755,12,663,56,45
"Profes., científicos e intelectuales (106)",102,83,,19,,,,
"Técnicos de nivel medio y trab. asimilados (107)",24,19,,3,1,,1,
"Jefes y empleados de oficina (108)",19,18,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",320,21,8,250,2,39,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",294,,,288,6,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",14,,3,10,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",7,,1,6,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",926,47,180,74,2,568,55,
"Ocupaciñn no especificada (115)",171,7,4,105,1,54,,
"Desocupado (116)",45,,,,,,,45
