"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Construcción (050)",1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",247,235,9,2,1
"Comercio al por mayor (053)",7,5,,1,1
"Comercio al por menor (054)",240,230,9,1,
"Hoteles y restaurantes (055)",111,107,2,,2
"Trans., almac. y comunicaciones (056)",6,3,,,3
"Activid.inmobil., empres. y alquileres (058)",27,14,3,2,8
"Admin.pub. y defensa; p. segur soc.afil (059)",40,,,,40
"Enseñanza (060)",488,176,112,64,136
"Servicios sociales y de salud (061)",77,11,2,1,63
"Otras activ. serv.comun.soc y personales (062)",52,42,4,5,1
"Hogares privados con servicio doméstico (063)",204,204,,,
"Actividad economica no especificada (065)",276,251,15,5,5
,,,,,
"URBANA (066)",3066,2005,325,200,536
"Agric., ganadería, caza y silvicultura (067)",729,677,42,7,3
"Explotación de minas y canteras (069)",12,4,,6,2
"Industrias manufactureras (070)",174,163,6,3,2
"Suministro de electricidad, gas y agua (071)",5,,,5,
"Construcción (072)",142,86,35,12,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",398,381,11,4,2
"Venta, mant.y rep. veh.autom y motoc. (074)",25,23,1,1,
"Comercio al por mayor (075)",15,12,,1,2
"Comercio al por menor (076)",358,346,10,2,
"Hoteles y restaurantes (077)",96,90,3,,3
"Trans., almac. y comunicaciones (078)",162,129,10,14,9
"Activid.inmobil., empres. y alquileres (080)",53,29,7,6,11
"Admin.pub. y defensa; p. segur soc.afil (081)",199,,,,199
"Enseñanza (082)",689,182,180,124,203
"Servicios sociales y de salud (083)",92,13,3,2,74
"Otras activ. serv.comun.soc y personales (084)",87,61,9,9,8
"Hogares privados con servicio doméstico (085)",108,108,,,
"Actividad economica no especificada (087)",120,82,19,8,11
"Hombres (088)",2023,1328,224,136,335
"Agric., ganadería, caza y silvicultura (089)",648,599,41,6,2
"Explotación de minas y canteras (091)",12,4,,6,2
"Industrias manufactureras (092)",145,136,5,3,1
"Suministro de electricidad, gas y agua (093)",5,,,5,
"Construcción (094)",141,86,34,12,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",206,199,4,2,1
"Venta, mant.y rep. veh.autom y motoc. (096)",25,23,1,1,
"Comercio al por mayor (097)",8,7,,,1
"Comercio al por menor (098)",173,169,3,1,
"Hoteles y restaurantes (099)",18,16,1,,1
"Trans., almac. y comunicaciones (100)",157,127,10,14,6
"Activid.inmobil., empres. y alquileres (102)",30,15,5,4,6
"Admin.pub. y defensa; p. segur soc.afil (103)",165,,,,165
"Enseñanza (104)",350,64,104,74,108
"Servicios sociales y de salud (105)",29,7,1,1,20
"Otras activ. serv.comun.soc y personales (106)",54,35,7,5,7
"Hogares privados con servicio doméstico (107)",6,6,,,
"Actividad economica no especificada (109)",57,34,12,4,7
"Mujeres (110)",1043,677,101,64,201
"Agric., ganadería, caza y silvicultura (111)",81,78,1,1,1
"Industrias manufactureras (114)",29,27,1,,1
"Construcción (116)",1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",192,182,7,2,1
"Comercio al por mayor (119)",7,5,,1,1
"Comercio al por menor (120)",185,177,7,1,
"Hoteles y restaurantes (121)",78,74,2,,2
"Trans., almac. y comunicaciones (122)",5,2,,,3
"Activid.inmobil., empres. y alquileres (124)",23,14,2,2,5
"Admin.pub. y defensa; p. segur soc.afil (125)",34,,,,34
"Enseñanza (126)",339,118,76,50,95
"Servicios sociales y de salud (127)",63,6,2,1,54
"Otras activ. serv.comun.soc y personales (128)",33,26,2,4,1
"Hogares privados con servicio doméstico (129)",102,102,,,
"Actividad economica no especificada (131)",63,48,7,4,4
,,,,,
"RURAL (132)",8056,7422,318,50,266
"Agric., ganadería, caza y silvicultura (133)",6838,6590,174,6,68
"Industrias manufactureras (136)",95,93,1,,1
"Suministro de electricidad, gas y agua (137)",3,,,3,
"Construcción (138)",56,28,14,5,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",128,125,3,,
"Venta, mant.y rep. veh.autom y motoc. (140)",1,,1,,
"Comercio al por mayor (141)",2,2,,,
"Comercio al por menor (142)",125,123,2,,
"Hoteles y restaurantes (143)",37,36,,1,
"Trans., almac. y comunicaciones (144)",40,35,2,2,1
"Activid.inmobil., empres. y alquileres (146)",16,5,5,2,4
"Admin.pub. y defensa; p. segur soc.afil (147)",43,,,,43
"Enseñanza (148)",337,91,102,25,119
"Servicios sociales y de salud (149)",26,9,,,17
"Otras activ. serv.comun.soc y personales (150)",32,27,3,2,
"Hogares privados con servicio doméstico (151)",105,105,,,
"Actividad economica no especificada (153)",300,278,14,4,4
"Hombres (154)",6847,6422,253,32,140
"Agric., ganadería, caza y silvicultura (155)",6248,6084,158,4,2
"Industrias manufactureras (158)",72,70,1,,1
"Suministro de electricidad, gas y agua (159)",3,,,3,
"Construcción (160)",56,28,14,5,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",73,72,1,,
"Venta, mant.y rep. veh.autom y motoc. (162)",1,,1,,
"Comercio al por mayor (163)",2,2,,,
"Comercio al por menor (164)",70,70,,,
"Hoteles y restaurantes (165)",4,3,,1,
"Trans., almac. y comunicaciones (166)",39,34,2,2,1
"Activid.inmobil., empres. y alquileres (168)",12,5,4,2,1
"Admin.pub. y defensa; p. segur soc.afil (169)",37,,,,37
"Enseñanza (170)",188,33,66,11,78
"Servicios sociales y de salud (171)",12,4,,,8
"Otras activ. serv.comun.soc y personales (172)",13,11,1,1,
"Hogares privados con servicio doméstico (173)",3,3,,,
"Actividad economica no especificada (175)",87,75,6,3,3
"Mujeres (176)",1209,1000,65,18,126
"Agric., ganadería, caza y silvicultura (177)",590,506,16,2,66
"Industrias manufactureras (180)",23,23,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",55,53,2,,
"Comercio al por menor (186)",55,53,2,,
"Hoteles y restaurantes (187)",33,33,,,
"Trans., almac. y comunicaciones (188)",1,1,,,
"Activid.inmobil., empres. y alquileres (190)",4,,1,,3
"Admin.pub. y defensa; p. segur soc.afil (191)",6,,,,6
"Enseñanza (192)",149,58,36,14,41
"Servicios sociales y de salud (193)",14,5,,,9
"Otras activ. serv.comun.soc y personales (194)",19,16,2,1,
"Hogares privados con servicio doméstico (195)",102,102,,,
"Actividad economica no especificada (197)",213,203,8,1,1
