"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",1098,1074,829,211,28,1,5,,,,24,290
"De 20 a 24 años (023)",1825,1648,647,717,227,46,9,2,,,177,1360
"De 25 a 29 años (024)",1835,1695,310,598,508,201,73,4,1,,140,2561
"De 30 a 34 años (025)",1599,1556,163,325,495,313,234,24,2,,43,3412
"De 35 a 39 años (026)",1571,1545,95,223,385,359,380,90,13,,26,4397
"De 40 a 44 años (027)",1254,1244,50,91,214,278,421,154,30,6,10,4487
"De 45 a 49 años (028)",891,883,31,55,132,179,267,142,59,18,8,3637
"De 50 y más años (029)",1229,1220,36,60,116,145,308,261,151,143,9,6651
"Desocupada (030)",368,342,91,88,67,33,41,13,7,2,26,669
"De 12 a 14 años (031)",8,7,7,,,,,,,,1,
"De 15 a 19 años (032)",67,64,45,15,2,2,,,,,3,25
"De 20 a 24 años (033)",96,86,28,37,17,3,,1,,,10,87
"De 25 a 29 años (034)",64,59,8,25,19,3,4,,,,5,89
"De 30 a 34 años (035)",45,43,1,6,18,10,7,1,,,2,108
"De 35 a 39 años (036)",24,22,1,1,4,4,8,4,,,2,81
"De 40 a 44 años (037)",25,24,,3,4,6,8,2,1,,1,87
"De 45 a 49 años (038)",25,24,,1,2,5,10,4,2,,1,107
"De 50 y más años (039)",14,13,1,,1,,4,1,4,2,1,85
"No PEA (040)",15286,14831,5776,2266,1969,1431,1791,868,427,303,455,31067
"De 12 a 14 años (041)",2340,2313,2288,25,,,,,,,27,25
"De 15 a 19 años (042)",3176,3108,2522,489,88,8,1,,,,68,693
"De 20 a 24 años (043)",2247,2098,636,887,444,111,19,1,,,149,2191
"De 25 a 29 años (044)",1742,1658,143,470,588,317,132,6,2,,84,3202
"De 30 a 34 años (045)",1369,1334,48,194,370,325,345,47,4,1,35,3726
"De 35 a 39 años (046)",1075,1052,32,73,189,265,365,112,14,2,23,3687
"De 40 a 44 años (047)",845,837,39,48,99,152,304,142,43,10,8,3441
"De 45 a 49 años (048)",644,639,12,26,77,89,201,151,69,14,5,3042
"De 50 y más años (049)",1848,1792,56,54,114,164,424,409,295,276,56,11060
,,,,,,,,,,,,
"URBANA (060)",23403,22622,7294,4014,3572,2617,2984,1273,529,339,781,48521
"De 12 a 14 años (061)",2167,2142,2121,21,,,,,,,25,21
"De 15 a 19 años (062)",3796,3720,3044,576,85,9,6,,,,76,797
"De 20 a 24 años (063)",3570,3277,1195,1393,547,118,22,2,,,293,2945
"De 25 a 29 años (064)",3122,2931,426,969,939,435,155,4,3,,191,4853
"De 30 a 34 años (065)",2629,2561,194,487,781,572,467,54,5,1,68,6139
"De 35 a 39 años (066)",2329,2285,118,271,526,558,633,159,19,1,44,6910
"De 40 a 44 años (067)",1854,1836,81,131,290,401,642,234,48,9,18,6731
"De 45 a 49 años (068)",1340,1330,38,70,196,253,419,242,91,21,10,5619
"De 50 y más años (069)",2596,2540,77,96,208,271,640,578,363,307,56,14506
"PEA (070)",10435,10034,2176,2108,1938,1404,1530,570,200,108,401,23378
"De 12 a 14 años (071)",133,132,129,3,,,,,,,1,3
"De 15 a 19 años (072)",1026,1004,791,183,23,2,5,,,,22,255
"De 20 a 24 años (073)",1662,1497,611,649,192,36,7,2,,,165,1185
"De 25 a 29 años (074)",1672,1550,296,561,457,175,59,1,1,,122,2267
"De 30 a 34 años (075)",1476,1435,149,313,469,286,199,17,2,,41,3071
"De 35 a 39 años (076)",1439,1416,91,209,362,334,333,78,9,,23,3941
"De 40 a 44 años (077)",1148,1137,46,87,202,263,393,121,22,3,11,3983
"De 45 a 49 años (078)",820,813,31,48,128,176,251,124,41,14,7,3235
"De 50 y más años (079)",1059,1050,32,55,105,132,283,227,125,91,9,5438
"Ocupada (080)",10094,9717,2090,2028,1878,1373,1491,558,193,106,377,22752
"De 12 a 14 años (081)",126,126,123,3,,,,,,,,3
"De 15 a 19 años (082)",964,945,748,170,21,1,5,,,,19,235
"De 20 a 24 años (083)",1576,1420,584,615,180,33,7,1,,,156,1111
"De 25 a 29 años (084)",1613,1496,289,539,439,172,55,1,1,,117,2183
"De 30 a 34 años (085)",1433,1394,148,307,452,276,193,16,2,,39,2970
"De 35 a 39 años (086)",1415,1394,90,208,358,330,325,74,9,,21,3860
"De 40 a 44 años (087)",1124,1114,46,84,198,258,385,119,21,3,10,3899
"De 45 a 49 años (088)",798,791,31,47,126,171,242,121,39,14,7,3138
"De 50 y más años (089)",1045,1037,31,55,104,132,279,226,121,89,8,5353
"Desocupada (090)",341,317,86,80,60,31,39,12,7,2,24,626
"De 12 a 14 años (091)",7,6,6,,,,,,,,1,
"De 15 a 19 años (092)",62,59,43,13,2,1,,,,,3,20
"De 20 a 24 años (093)",86,77,27,34,12,3,,1,,,9,74
"De 25 a 29 años (094)",59,54,7,22,18,3,4,,,,5,84
"De 30 a 34 años (095)",43,41,1,6,17,10,6,1,,,2,101
"De 35 a 39 años (096)",24,22,1,1,4,4,8,4,,,2,81
"De 40 a 44 años (097)",24,23,,3,4,5,8,2,1,,1,84
"De 45 a 49 años (098)",22,22,,1,2,5,9,3,2,,,97
"De 50 y más años (099)",14,13,1,,1,,4,1,4,2,1,85
"No PEA (100)",12968,12588,5118,1906,1634,1213,1454,703,329,231,380,25143
"De 12 a 14 años (101)",2034,2010,1992,18,,,,,,,24,18
"De 15 a 19 años (102)",2770,2716,2253,393,62,7,1,,,,54,542
"De 20 a 24 años (103)",1908,1780,584,744,355,82,15,,,,128,1760
"De 25 a 29 años (104)",1450,1381,130,408,482,260,96,3,2,,69,2586
"De 30 a 34 años (105)",1153,1126,45,174,312,286,268,37,3,1,27,3068
"De 35 a 39 años (106)",890,869,27,62,164,224,300,81,10,1,21,2969
"De 40 a 44 años (107)",706,699,35,44,88,138,249,113,26,6,7,2748
"De 45 a 49 años (108)",520,517,7,22,68,77,168,118,50,7,3,2384
"De 50 y más años (109)",1537,1490,45,41,103,139,357,351,238,216,47,9068
,,,,,,,,,,,,
"RURAL (120)",3692,3554,869,623,569,369,545,285,161,133,138,10013
"De 12 a 14 años (121)",320,316,309,7,,,,,,,4,7
"De 15 a 19 años (122)",545,526,352,139,33,2,,,,,19,211
"De 20 a 24 años (123)",598,555,116,248,141,42,6,2,,,43,693
"De 25 a 29 años (124)",519,481,35,124,176,86,54,6,,,38,999
"De 30 a 34 años (125)",384,372,18,38,102,76,119,18,1,,12,1107
"De 35 a 39 años (126)",341,334,10,26,52,70,120,47,8,1,7,1255
"De 40 a 44 años (127)",270,269,8,11,27,35,91,64,26,7,1,1284
"De 45 a 49 años (128)",220,216,5,12,15,20,59,55,39,11,4,1167
"De 50 y más años (129)",495,485,16,18,23,38,96,93,87,114,10,3290
"PEA (130)",1374,1311,211,263,234,151,208,120,63,61,63,4089
"De 12 a 14 años (131)",14,13,13,,,,,,,,1,
"De 15 a 19 años (132)",139,134,83,43,7,1,,,,,5,60
"De 20 a 24 años (133)",259,237,64,105,52,13,2,1,,,22,262
"De 25 a 29 años (134)",227,204,22,62,70,29,18,3,,,23,383
"De 30 a 34 años (135)",168,164,15,18,44,37,42,8,,,4,449
"De 35 a 39 años (136)",156,151,5,15,27,29,55,16,4,,5,537
"De 40 a 44 años (137)",131,131,4,7,16,21,36,35,9,3,,591
"De 45 a 49 años (138)",96,94,,8,6,8,26,22,20,4,2,509
"De 50 y más años (139)",184,183,5,5,12,13,29,35,30,54,1,1298
"Ocupada (140)",1347,1286,206,255,227,149,206,119,63,61,61,4046
"De 12 a 14 años (141)",13,12,12,,,,,,,,1,
"De 15 a 19 años (142)",134,129,81,41,7,,,,,,5,55
"De 20 a 24 años (143)",249,228,63,102,47,13,2,1,,,21,249
"De 25 a 29 años (144)",222,199,21,59,69,29,18,3,,,23,378
"De 30 a 34 años (145)",166,162,15,18,43,37,41,8,,,4,442
"De 35 a 39 años (146)",156,151,5,15,27,29,55,16,4,,5,537
"De 40 a 44 años (147)",130,130,4,7,16,20,36,35,9,3,,588
"De 45 a 49 años (148)",93,92,,8,6,8,25,21,20,4,1,499
"De 50 y más años (149)",184,183,5,5,12,13,29,35,30,54,1,1298
"Desocupada (150)",27,25,5,8,7,2,2,1,,,2,43
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",5,5,2,2,,1,,,,,,5
"De 20 a 24 años (153)",10,9,1,3,5,,,,,,1,13
"De 25 a 29 años (154)",5,5,1,3,1,,,,,,,5
"De 30 a 34 años (155)",2,2,,,1,,1,,,,,7
"De 40 a 44 años (157)",1,1,,,,1,,,,,,3
"De 45 a 49 años (158)",3,2,,,,,1,1,,,1,10
"No PEA (160)",2318,2243,658,360,335,218,337,165,98,72,75,5924
"De 12 a 14 años (161)",306,303,296,7,,,,,,,3,7
"De 15 a 19 años (162)",406,392,269,96,26,1,,,,,14,151
"De 20 a 24 años (163)",339,318,52,143,89,29,4,1,,,21,431
"De 25 a 29 años (164)",292,277,13,62,106,57,36,3,,,15,616
"De 30 a 34 años (165)",216,208,3,20,58,39,77,10,1,,8,658
"De 35 a 39 años (166)",185,183,5,11,25,41,65,31,4,1,2,718
"De 40 a 44 años (167)",139,138,4,4,11,14,55,29,17,4,1,693
"De 45 a 49 años (168)",124,122,5,4,9,12,33,33,19,7,2,658
"De 50 y más años (169)",311,302,11,13,11,25,67,58,57,60,9,1992
