"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",819,,,4,93,407,206,109
"De 50 y más años (049)",4225,143,429,898,1114,645,51,945
,,,,,,,,
"URBANA (060)",8821,102,316,695,1087,1844,2626,2151
"De 12 a 14 años (061)",16,,,,,,1,15
"De 15 a 19 años (062)",171,,,,,,92,79
"De 20 a 24 años (063)",730,,,,,3,398,329
"De 25 a 29 años (064)",942,,,,,46,583,313
"De 30 a 34 años (065)",1014,,,,,174,626,214
"De 35 a 39 años (066)",1023,,,,7,307,496,213
"De 40 a 44 años (067)",976,,,,62,440,291,183
"De 45 a 49 años (068)",805,,,2,138,425,119,121
"De 50 y más años (069)",3144,102,316,693,880,449,20,684
"PEA (070)",3920,14,55,192,503,999,1163,994
"De 12 a 14 años (071)",3,,,,,,,3
"De 15 a 19 años (072)",55,,,,,,33,22
"De 20 a 24 años (073)",274,,,,,1,143,130
"De 25 a 29 años (074)",443,,,,,27,255,161
"De 30 a 34 años (075)",519,,,,,98,290,131
"De 35 a 39 años (076)",530,,,,3,165,229,133
"De 40 a 44 años (077)",551,,,,38,254,145,114
"De 45 a 49 años (078)",442,,,1,77,237,61,66
"De 50 y más años (079)",1103,14,55,191,385,217,7,234
"Ocupada (080)",3812,14,55,191,500,978,1122,952
"De 12 a 14 años (081)",3,,,,,,,3
"De 15 a 19 años (082)",52,,,,,,30,22
"De 20 a 24 años (083)",257,,,,,1,134,122
"De 25 a 29 años (084)",408,,,,,26,238,144
"De 30 a 34 años (085)",506,,,,,98,283,125
"De 35 a 39 años (086)",521,,,,3,160,228,130
"De 40 a 44 años (087)",534,,,,38,245,141,110
"De 45 a 49 años (088)",437,,,1,76,234,61,65
"De 50 y más años (089)",1094,14,55,190,383,214,7,231
"Desocupada (090)",108,,,1,3,21,41,42
"De 15 a 19 años (092)",3,,,,,,3,
"De 20 a 24 años (093)",17,,,,,,9,8
"De 25 a 29 años (094)",35,,,,,1,17,17
"De 30 a 34 años (095)",13,,,,,,7,6
"De 35 a 39 años (096)",9,,,,,5,1,3
"De 40 a 44 años (097)",17,,,,,9,4,4
"De 45 a 49 años (098)",5,,,,1,3,,1
"De 50 y más años (099)",9,,,1,2,3,,3
"No PEA (100)",4901,88,261,503,584,845,1463,1157
"De 12 a 14 años (101)",13,,,,,,1,12
"De 15 a 19 años (102)",116,,,,,,59,57
"De 20 a 24 años (103)",456,,,,,2,255,199
"De 25 a 29 años (104)",499,,,,,19,328,152
"De 30 a 34 años (105)",495,,,,,76,336,83
"De 35 a 39 años (106)",493,,,,4,142,267,80
"De 40 a 44 años (107)",425,,,,24,186,146,69
"De 45 a 49 años (108)",363,,,1,61,188,58,55
"De 50 y más años (109)",2041,88,261,502,495,232,13,450
,,,,,,,,
"RURAL (120)",7498,59,186,471,849,1431,2984,1518
"De 12 a 14 años (121)",14,,,,,,3,11
"De 15 a 19 años (122)",195,,,,,,128,67
"De 20 a 24 años (123)",765,,,,,2,520,243
"De 25 a 29 años (124)",874,,,,,25,658,191
"De 30 a 34 años (125)",835,,,,,114,586,135
"De 35 a 39 años (126)",864,,,,4,218,530,112
"De 40 a 44 años (127)",715,,,,18,262,335,100
"De 45 a 49 años (128)",608,,,3,51,303,178,73
"De 50 y más años (129)",2628,59,186,468,776,507,46,586
"PEA (130)",1543,4,18,72,186,360,573,330
"De 15 a 19 años (132)",29,,,,,,16,13
"De 20 a 24 años (133)",145,,,,,,83,62
"De 25 a 29 años (134)",184,,,,,8,130,46
"De 30 a 34 años (135)",187,,,,,28,120,39
"De 35 a 39 años (136)",197,,,,1,61,107,28
"De 40 a 44 años (137)",205,,,,9,85,79,32
"De 45 a 49 años (138)",152,,,,19,84,30,19
"De 50 y más años (139)",444,4,18,72,157,94,8,91
"Ocupada (140)",1499,4,17,72,183,354,554,315
"De 15 a 19 años (142)",26,,,,,,15,11
"De 20 a 24 años (143)",134,,,,,,76,58
"De 25 a 29 años (144)",177,,,,,8,127,42
"De 30 a 34 años (145)",180,,,,,27,117,36
"De 35 a 39 años (146)",194,,,,1,60,105,28
"De 40 a 44 años (147)",199,,,,9,83,76,31
"De 45 a 49 años (148)",151,,,,19,84,30,18
"De 50 y más años (149)",438,4,17,72,154,92,8,91
"Desocupada (150)",44,,1,,3,6,19,15
"De 15 a 19 años (152)",3,,,,,,1,2
"De 20 a 24 años (153)",11,,,,,,7,4
"De 25 a 29 años (154)",7,,,,,,3,4
"De 30 a 34 años (155)",7,,,,,1,3,3
"De 35 a 39 años (156)",3,,,,,1,2,
"De 40 a 44 años (157)",6,,,,,2,3,1
"De 45 a 49 años (158)",1,,,,,,,1
"De 50 y más años (159)",6,,1,,3,2,,
"No PEA (160)",5955,55,168,399,663,1071,2411,1188
"De 12 a 14 años (161)",14,,,,,,3,11
"De 15 a 19 años (162)",166,,,,,,112,54
"De 20 a 24 años (163)",620,,,,,2,437,181
"De 25 a 29 años (164)",690,,,,,17,528,145
"De 30 a 34 años (165)",648,,,,,86,466,96
"De 35 a 39 años (166)",667,,,,3,157,423,84
"De 40 a 44 años (167)",510,,,,9,177,256,68
"De 45 a 49 años (168)",456,,,3,32,219,148,54
"De 50 y más años (169)",2184,55,168,396,619,413,38,495
