"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",18,1,7,4,2,4
"Actividad economica no especificada (043)",182,,61,53,42,26
"Mujeres (045)",7666,92,1979,2633,2243,719
"Agric., ganadería, caza y silvicultura (046)",4200,58,830,1334,1423,555
"Pesca (047)",3,,,,3,
"Explotación de minas y canteras (048)",4,,2,1,1,
"Industrias manufactureras (049)",238,4,89,80,56,9
"Suministro de electricidad, gas y agua (050)",2,,2,,,
"Construcción (051)",16,,6,8,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",1158,10,320,436,325,67
"Venta, mant.y rep. veh.autom.y motoc. (053)",9,,4,4,1,
"Comercio al por mayor (054)",36,,12,11,11,2
"Comercio al por menor (055)",1113,10,304,421,313,65
"Hoteles y restaurantes (056)",421,6,138,127,123,27
"Trans., almac. y comunicaciones (057)",55,,32,19,3,1
"Intermediación financiera (058)",6,,2,3,1,
"Activid.inmobil., empres. y alquileres (059)",89,1,43,36,8,1
"Admin.pub. y defensa; p. segur.soc.afil (060)",93,,43,37,13,
"Enseñanza (061)",575,1,147,307,120,
"Servicios sociales y de salud (062)",139,,54,59,26,
"Otras activ. serv.comun.soc y personales (063)",145,2,46,54,34,9
"Hogares privados con servicio doméstico (064)",287,10,144,68,48,17
"Actividad economica no especificada (066)",235,,81,64,57,33
,,,,,,
"URBANA (067)",12055,145,3424,4211,3261,1014
"Agric., ganadería, caza y silvicultura (068)",4634,88,995,1387,1464,700
"Pesca (069)",11,,2,2,5,2
"Explotación de minas y canteras (070)",122,,48,60,14,
"Industrias manufactureras (071)",1232,8,460,480,249,35
"Suministro de electricidad, gas y agua (072)",20,,4,10,6,
"Construcción (073)",529,2,168,199,135,25
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",1689,20,501,629,430,109
"Venta, mant.y rep. veh.autom.y motoc. (075)",159,,70,54,28,7
"Comercio al por mayor (076)",57,,19,23,12,3
"Comercio al por menor (077)",1473,20,412,552,390,99
"Hoteles y restaurantes (078)",526,7,181,155,147,36
"Trans., almac. y comunicaciones (079)",773,5,351,261,136,20
"Intermediación financiera (080)",11,,4,5,2,
"Activid.inmobil., empres. y alquileres (081)",302,1,117,115,59,10
"Admin.pub. y defensa; p. segur.soc.afil (082)",272,,68,121,78,5
"Enseñanza (083)",1007,1,195,484,322,5
"Servicios sociales y de salud (084)",188,,55,78,51,4
"Otras activ. serv.comun.soc y personales (085)",254,4,78,88,67,17
"Hogares privados con servicio doméstico (086)",159,9,87,40,19,4
"Actividad economica no especificada (088)",326,,110,97,77,42
"Hombres (089)",7154,89,2155,2442,1878,590
"Agric., ganadería, caza y silvicultura (090)",2546,62,601,713,766,404
"Pesca (091)",8,,2,2,2,2
"Explotación de minas y canteras (092)",122,,48,60,14,
"Industrias manufactureras (093)",1041,5,399,410,199,28
"Suministro de electricidad, gas y agua (094)",19,,3,10,6,
"Construcción (095)",516,2,164,192,133,25
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",709,10,245,250,154,50
"Venta, mant.y rep. veh.autom.y motoc. (097)",150,,66,50,27,7
"Comercio al por mayor (098)",29,,11,13,4,1
"Comercio al por menor (099)",530,10,168,187,123,42
"Hoteles y restaurantes (100)",159,2,62,45,40,10
"Trans., almac. y comunicaciones (101)",734,5,326,250,133,20
"Intermediación financiera (102)",7,,3,3,1,
"Activid.inmobil., empres. y alquileres (103)",226,,82,83,52,9
"Admin.pub. y defensa; p. segur.soc.afil (104)",195,,35,89,66,5
"Enseñanza (105)",521,,74,225,217,5
"Servicios sociales y de salud (106)",79,,18,29,28,4
"Otras activ. serv.comun.soc y personales (107)",130,2,42,38,37,11
"Hogares privados con servicio doméstico (108)",11,1,7,3,,
"Actividad economica no especificada (110)",131,,44,40,30,17
"Mujeres (112)",4901,56,1269,1769,1383,424
"Agric., ganadería, caza y silvicultura (113)",2088,26,394,674,698,296
"Pesca (114)",3,,,,3,
"Industrias manufactureras (116)",191,3,61,70,50,7
"Suministro de electricidad, gas y agua (117)",1,,1,,,
"Construcción (118)",13,,4,7,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",980,10,256,379,276,59
"Venta, mant.y rep. veh.autom.y motoc. (120)",9,,4,4,1,
"Comercio al por mayor (121)",28,,8,10,8,2
"Comercio al por menor (122)",943,10,244,365,267,57
"Hoteles y restaurantes (123)",367,5,119,110,107,26
"Trans., almac. y comunicaciones (124)",39,,25,11,3,
"Intermediación financiera (125)",4,,1,2,1,
"Activid.inmobil., empres. y alquileres (126)",76,1,35,32,7,1
"Admin.pub. y defensa; p. segur.soc.afil (127)",77,,33,32,12,
"Enseñanza (128)",486,1,121,259,105,
"Servicios sociales y de salud (129)",109,,37,49,23,
"Otras activ. serv.comun.soc y personales (130)",124,2,36,50,30,6
"Hogares privados con servicio doméstico (131)",148,8,80,37,19,4
"Actividad economica no especificada (133)",195,,66,57,47,25
,,,,,,
"RURAL (134)",6982,79,1966,2166,2019,752
"Agric., ganadería, caza y silvicultura (135)",5003,70,1207,1481,1591,654
"Pesca (136)",4,,,2,2,
"Explotación de minas y canteras (137)",114,,49,53,12,
"Industrias manufactureras (138)",200,3,96,54,35,12
"Suministro de electricidad, gas y agua (139)",11,,2,7,2,
"Construcción (140)",205,,71,80,47,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",373,1,141,120,86,25
"Venta, mant.y rep. veh.autom.y motoc. (142)",49,,33,9,6,1
"Comercio al por mayor (143)",12,,5,3,4,
"Comercio al por menor (144)",312,1,103,108,76,24
"Hoteles y restaurantes (145)",81,1,35,23,20,2
"Trans., almac. y comunicaciones (146)",292,2,140,98,46,6
"Intermediación financiera (147)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (148)",67,,23,23,19,2
"Admin.pub. y defensa; p. segur.soc.afil (149)",79,,27,31,19,2
"Enseñanza (150)",208,,38,105,62,3
"Servicios sociales y de salud (151)",53,,21,19,13,
"Otras activ. serv.comun.soc y personales (152)",52,,19,16,12,5
"Hogares privados con servicio doméstico (153)",146,2,64,32,31,17
"Actividad economica no especificada (155)",91,,32,20,22,17
"Hombres (156)",4217,43,1256,1302,1159,457
"Agric., ganadería, caza y silvicultura (157)",2891,38,771,821,866,395
"Pesca (158)",4,,,2,2,
"Explotación de minas y canteras (159)",110,,47,52,11,
"Industrias manufactureras (160)",153,2,68,44,29,10
"Suministro de electricidad, gas y agua (161)",10,,1,7,2,
"Construcción (162)",202,,69,79,47,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",195,1,77,63,37,17
"Venta, mant.y rep. veh.autom.y motoc. (164)",49,,33,9,6,1
"Comercio al por mayor (165)",4,,1,2,1,
"Comercio al por menor (166)",142,1,43,52,30,16
"Hoteles y restaurantes (167)",27,,16,6,4,1
"Trans., almac. y comunicaciones (168)",276,2,133,90,46,5
"Intermediación financiera (169)",1,,,1,,
"Activid.inmobil., empres. y alquileres (170)",54,,15,19,18,2
"Admin.pub. y defensa; p. segur.soc.afil (171)",63,,17,26,18,2
"Enseñanza (172)",119,,12,57,47,3
"Servicios sociales y de salud (173)",23,,4,9,10,
"Otras activ. serv.comun.soc y personales (174)",31,,9,12,8,2
"Hogares privados con servicio doméstico (175)",7,,,1,2,4
"Actividad economica no especificada (177)",51,,17,13,12,9
"Mujeres (179)",2765,36,710,864,860,295
"Agric., ganadería, caza y silvicultura (180)",2112,32,436,660,725,259
"Explotación de minas y canteras (182)",4,,2,1,1,
"Industrias manufactureras (183)",47,1,28,10,6,2
"Suministro de electricidad, gas y agua (184)",1,,1,,,
"Construcción (185)",3,,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",178,,64,57,49,8
"Comercio al por mayor (188)",8,,4,1,3,
"Comercio al por menor (189)",170,,60,56,46,8
"Hoteles y restaurantes (190)",54,1,19,17,16,1
"Trans., almac. y comunicaciones (191)",16,,7,8,,1
"Intermediación financiera (192)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (193)",13,,8,4,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",16,,10,5,1,
"Enseñanza (195)",89,,26,48,15,
"Servicios sociales y de salud (196)",30,,17,10,3,
"Otras activ. serv.comun.soc y personales (197)",21,,10,4,4,3
"Hogares privados con servicio doméstico (198)",139,2,64,31,29,13
"Actividad economica no especificada (200)",40,,15,7,10,8
