"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
,,,,,,,,
"URBANA (060)",4596,42,135,300,476,854,1649,1140
"De 12 a 14 años (061)",4,,,,,,,4
"De 15 a 19 años (062)",118,,,,,,66,52
"De 20 a 24 años (063)",468,,,,,1,292,175
"De 25 a 29 años (064)",515,,,,,20,361,134
"De 30 a 34 años (065)",552,,,,,76,372,104
"De 35 a 39 años (066)",552,,,,2,173,295,82
"De 40 a 44 años (067)",457,,,,22,184,168,83
"De 45 a 49 años (068)",357,,,,43,181,78,55
"De 50 y más años (069)",1573,42,135,300,409,219,17,451
"PEA (070)",1827,3,26,75,207,442,674,400
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",28,,,,,,17,11
"De 20 a 24 años (073)",156,,,,,,95,61
"De 25 a 29 años (074)",215,,,,,9,148,58
"De 30 a 34 años (075)",250,,,,,34,161,55
"De 35 a 39 años (076)",266,,,,1,91,136,38
"De 40 a 44 años (077)",233,,,,16,105,74,38
"De 45 a 49 años (078)",187,,,,23,103,36,25
"De 50 y más años (079)",491,3,26,75,167,100,7,113
"Ocupada (080)",1775,3,26,75,202,438,638,393
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",24,,,,,,15,9
"De 20 a 24 años (083)",142,,,,,,82,60
"De 25 a 29 años (084)",205,,,,,9,139,57
"De 30 a 34 años (085)",243,,,,,34,156,53
"De 35 a 39 años (086)",260,,,,1,89,132,38
"De 40 a 44 años (087)",230,,,,16,104,72,38
"De 45 a 49 años (088)",186,,,,23,103,35,25
"De 50 y más años (089)",484,3,26,75,162,99,7,112
"Desocupada (090)",52,,,,5,4,36,7
"De 15 a 19 años (092)",4,,,,,,2,2
"De 20 a 24 años (093)",14,,,,,,13,1
"De 25 a 29 años (094)",10,,,,,,9,1
"De 30 a 34 años (095)",7,,,,,,5,2
"De 35 a 39 años (096)",6,,,,,2,4,
"De 40 a 44 años (097)",3,,,,,1,2,
"De 45 a 49 años (098)",1,,,,,,1,
"De 50 y más años (099)",7,,,,5,1,,1
"No PEA (100)",2769,39,109,225,269,412,975,740
"De 12 a 14 años (101)",3,,,,,,,3
"De 15 a 19 años (102)",90,,,,,,49,41
"De 20 a 24 años (103)",312,,,,,1,197,114
"De 25 a 29 años (104)",300,,,,,11,213,76
"De 30 a 34 años (105)",302,,,,,42,211,49
"De 35 a 39 años (106)",286,,,,1,82,159,44
"De 40 a 44 años (107)",224,,,,6,79,94,45
"De 45 a 49 años (108)",170,,,,20,78,42,30
"De 50 y más años (109)",1082,39,109,225,242,119,10,338
,,,,,,,,
"RURAL (120)",3291,26,110,215,379,548,1140,873
"De 12 a 14 años (121)",3,,,,,,1,2
"De 15 a 19 años (122)",100,,,,,,70,30
"De 20 a 24 años (123)",310,,,,,,206,104
"De 25 a 29 años (124)",300,,,,,9,220,71
"De 30 a 34 años (125)",309,,,,,33,220,56
"De 35 a 39 años (126)",284,,,,1,61,178,44
"De 40 a 44 años (127)",289,,,,10,84,137,58
"De 45 a 49 años (128)",244,,,,22,97,92,33
"De 50 y más años (129)",1452,26,110,215,346,264,16,475
"PEA (130)",916,2,18,38,107,166,348,237
"De 12 a 14 años (131)",1,,,,,,1,
"De 15 a 19 años (132)",25,,,,,,15,10
"De 20 a 24 años (133)",95,,,,,,61,34
"De 25 a 29 años (134)",96,,,,,4,63,29
"De 30 a 34 años (135)",96,,,,,6,73,17
"De 35 a 39 años (136)",88,,,,,15,57,16
"De 40 a 44 años (137)",105,,,,9,33,47,16
"De 45 a 49 años (138)",81,,,,3,36,28,14
"De 50 y más años (139)",329,2,18,38,95,72,3,101
"Ocupada (140)",910,2,18,38,107,165,347,233
"De 12 a 14 años (141)",1,,,,,,1,
"De 15 a 19 años (142)",25,,,,,,15,10
"De 20 a 24 años (143)",93,,,,,,61,32
"De 25 a 29 años (144)",96,,,,,4,63,29
"De 30 a 34 años (145)",95,,,,,6,73,16
"De 35 a 39 años (146)",86,,,,,15,56,15
"De 40 a 44 años (147)",105,,,,9,33,47,16
"De 45 a 49 años (148)",80,,,,3,35,28,14
"De 50 y más años (149)",329,2,18,38,95,72,3,101
"Desocupada (150)",6,,,,,1,1,4
"De 20 a 24 años (153)",2,,,,,,,2
"De 30 a 34 años (155)",1,,,,,,,1
"De 35 a 39 años (156)",2,,,,,,1,1
"De 45 a 49 años (158)",1,,,,,1,,
"No PEA (160)",2375,24,92,177,272,382,792,636
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",75,,,,,,55,20
"De 20 a 24 años (163)",215,,,,,,145,70
"De 25 a 29 años (164)",204,,,,,5,157,42
"De 30 a 34 años (165)",213,,,,,27,147,39
"De 35 a 39 años (166)",196,,,,1,46,121,28
"De 40 a 44 años (167)",184,,,,1,51,90,42
"De 45 a 49 años (168)",163,,,,19,61,64,19
"De 50 y más años (169)",1123,24,92,177,251,192,13,374
