"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Venta, mant.y rep. veh.autom y motoc. (140)",4,,,3,1,,
"Comercio al por menor (142)",50,2,,44,,4,
"Hoteles y restaurantes (143)",16,1,3,7,,5,
"Trans., almac. y comunicaciones (144)",11,2,2,7,,,
"Activid.inmobil., empres. y alquileres (146)",6,2,2,2,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",33,20,13,,,,
"Enseñanza (148)",130,126,,3,,1,
"Servicios sociales y de salud (149)",10,9,1,,,,
"Otras activ. serv.comun.soc y personales (150)",31,12,8,10,,1,
"Hogares privados con servicio doméstico (151)",16,,,,,,16
"Actividad economica no especificada (153)",37,1,6,22,,8,
"Hombres (154)",1843,121,320,1199,10,190,3
"Agric., ganadería, caza y silvicultura (155)",1390,1,95,1114,9,171,
"Explotación de minas y canteras (157)",1,,1,,,,
"Industrias manufactureras (158)",44,,23,18,,3,
"Suministro de electricidad, gas y agua (159)",9,,9,,,,
"Construcción (160)",198,1,163,22,,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",31,2,,26,1,2,
"Venta, mant.y rep. veh.autom y motoc. (162)",4,,,3,1,,
"Comercio al por menor (164)",27,2,,23,,2,
"Hoteles y restaurantes (165)",1,,1,,,,
"Trans., almac. y comunicaciones (166)",11,2,2,7,,,
"Activid.inmobil., empres. y alquileres (168)",5,2,2,1,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",29,16,13,,,,
"Enseñanza (170)",89,87,,1,,1,
"Servicios sociales y de salud (171)",6,5,1,,,,
"Otras activ. serv.comun.soc y personales (172)",11,5,5,1,,,
"Hogares privados con servicio doméstico (173)",3,,,,,,3
"Actividad economica no especificada (175)",15,,5,9,,1,
"Mujeres (176)",197,56,18,84,,26,13
"Agric., ganadería, caza y silvicultura (177)",30,,2,18,,10,
"Industrias manufactureras (180)",22,,9,12,,1,
"Suministro de electricidad, gas y agua (181)",1,,1,,,,
"Construcción (182)",1,,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",23,,,21,,2,
"Comercio al por menor (186)",23,,,21,,2,
"Hoteles y restaurantes (187)",15,1,2,7,,5,
"Activid.inmobil., empres. y alquileres (190)",1,,,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",4,4,,,,,
"Enseñanza (192)",41,39,,2,,,
"Servicios sociales y de salud (193)",4,4,,,,,
"Otras activ. serv.comun.soc y personales (194)",20,7,3,9,,1,
"Hogares privados con servicio doméstico (195)",13,,,,,,13
"Actividad economica no especificada (197)",22,1,1,13,,7,
