"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (044)",15697,,,,,728,9900,5069
"De 30 a 34 años (045)",14932,,,,4,2177,9243,3508
"De 35 a 39 años (046)",13442,,,,159,3986,6651,2646
"De 40 a 44 años (047)",11923,,,3,846,5221,3544,2309
"De 45 a 49 años (048)",10820,,,73,2411,5125,1209,2002
"De 50 y más años (049)",53628,2498,6818,13552,13942,5065,180,11573
,,,,,,,,
"URBANA (060)",223374,2548,7384,16789,26950,43146,64287,62270
"De 12 a 14 años (061)",247,,,,,,23,224
"De 15 a 19 años (062)",4289,,,,,,2388,1901
"De 20 a 24 años (063)",21197,,,,,69,10570,10558
"De 25 a 29 años (064)",27656,,,,,1472,15326,10858
"De 30 a 34 años (065)",27880,,,,10,4497,15333,8040
"De 35 a 39 años (066)",26027,,,,339,7996,11709,5983
"De 40 a 44 años (067)",24054,,,6,1768,10673,6544,5063
"De 45 a 49 años (068)",20940,,,149,4458,10037,2096,4200
"De 50 y más años (069)",71084,2548,7384,16634,20375,8402,298,15443
"PEA (070)",89228,74,692,3398,10050,21590,25354,28070
"De 12 a 14 años (071)",21,,,,,,1,20
"De 15 a 19 años (072)",972,,,,,,519,453
"De 20 a 24 años (073)",7768,,,,,39,3190,4539
"De 25 a 29 años (074)",12463,,,,,774,5779,5910
"De 30 a 34 años (075)",13414,,,,6,2412,6385,4611
"De 35 a 39 años (076)",13047,,,,187,4173,5281,3406
"De 40 a 44 años (077)",12506,,,3,940,5624,3130,2809
"De 45 a 49 años (078)",10415,,,76,2104,5062,941,2232
"De 50 y más años (079)",18622,74,692,3319,6813,3506,128,4090
"Ocupada (080)",86552,73,678,3360,9906,21124,24510,26901
"De 12 a 14 años (081)",20,,,,,,1,19
"De 15 a 19 años (082)",898,,,,,,481,417
"De 20 a 24 años (083)",7275,,,,,36,3009,4230
"De 25 a 29 años (084)",11864,,,,,745,5537,5582
"De 30 a 34 años (085)",12952,,,,6,2336,6183,4427
"De 35 a 39 años (086)",12720,,,,184,4076,5167,3293
"De 40 a 44 años (087)",12224,,,3,918,5498,3075,2730
"De 45 a 49 años (088)",10221,,,73,2064,4975,930,2179
"De 50 y más años (089)",18378,73,678,3284,6734,3458,127,4024
"Desocupada (090)",2676,1,14,38,144,466,844,1169
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",74,,,,,,38,36
"De 20 a 24 años (093)",493,,,,,3,181,309
"De 25 a 29 años (094)",599,,,,,29,242,328
"De 30 a 34 años (095)",462,,,,,76,202,184
"De 35 a 39 años (096)",327,,,,3,97,114,113
"De 40 a 44 años (097)",282,,,,22,126,55,79
"De 45 a 49 años (098)",194,,,3,40,87,11,53
"De 50 y más años (099)",244,1,14,35,79,48,1,66
"No PEA (100)",134146,2474,6692,13391,16900,21556,38933,34200
"De 12 a 14 años (101)",226,,,,,,22,204
"De 15 a 19 años (102)",3317,,,,,,1869,1448
"De 20 a 24 años (103)",13429,,,,,30,7380,6019
"De 25 a 29 años (104)",15193,,,,,698,9547,4948
"De 30 a 34 años (105)",14466,,,,4,2085,8948,3429
"De 35 a 39 años (106)",12980,,,,152,3823,6428,2577
"De 40 a 44 años (107)",11548,,,3,828,5049,3414,2254
"De 45 a 49 años (108)",10525,,,73,2354,4975,1155,1968
"De 50 y más años (109)",52462,2474,6692,13315,13562,4896,170,11353
,,,,,,,,
"RURAL (120)",5103,25,140,291,600,1101,1825,1121
"De 12 a 14 años (121)",6,,,,,,1,5
"De 15 a 19 años (122)",166,,,,,,101,65
"De 20 a 24 años (123)",616,,,,,1,394,221
"De 25 a 29 años (124)",674,,,,,42,432,200
"De 30 a 34 años (125)",606,,,,,121,363,122
"De 35 a 39 años (126)",625,,,,7,231,289,98
"De 40 a 44 años (127)",544,,,,33,268,162,81
"De 45 a 49 años (128)",432,,,,82,220,72,58
"De 50 y más años (129)",1434,25,140,291,478,218,11,271
"PEA (130)",1202,1,14,54,138,325,350,320
"De 15 a 19 años (132)",17,,,,,,11,6
"De 20 a 24 años (133)",138,,,,,1,75,62
"De 25 a 29 años (134)",170,,,,,12,79,79
"De 30 a 34 años (135)",140,,,,,29,68,43
"De 35 a 39 años (136)",163,,,,,68,66,29
"De 40 a 44 años (137)",169,,,,15,96,32,26
"De 45 a 49 años (138)",137,,,,25,70,18,24
"De 50 y más años (139)",268,1,14,54,98,49,1,51
"Ocupada (140)",1177,1,14,53,137,323,343,306
"De 15 a 19 años (142)",17,,,,,,11,6
"De 20 a 24 años (143)",131,,,,,1,73,57
"De 25 a 29 años (144)",165,,,,,12,78,75
"De 30 a 34 años (145)",134,,,,,27,66,41
"De 35 a 39 años (146)",162,,,,,68,65,29
"De 40 a 44 años (147)",166,,,,14,96,32,24
"De 45 a 49 años (148)",135,,,,25,70,17,23
"De 50 y más años (149)",267,1,14,53,98,49,1,51
"Desocupada (150)",25,,,1,1,2,7,14
"De 20 a 24 años (153)",7,,,,,,2,5
"De 25 a 29 años (154)",5,,,,,,1,4
"De 30 a 34 años (155)",6,,,,,2,2,2
"De 35 a 39 años (156)",1,,,,,,1,
"De 40 a 44 años (157)",3,,,,1,,,2
"De 45 a 49 años (158)",2,,,,,,1,1
"De 50 y más años (159)",1,,,1,,,,
"No PEA (160)",3901,24,126,237,462,776,1475,801
"De 12 a 14 años (161)",6,,,,,,1,5
"De 15 a 19 años (162)",149,,,,,,90,59
"De 20 a 24 años (163)",478,,,,,,319,159
"De 25 a 29 años (164)",504,,,,,30,353,121
"De 30 a 34 años (165)",466,,,,,92,295,79
"De 35 a 39 años (166)",462,,,,7,163,223,69
"De 40 a 44 años (167)",375,,,,18,172,130,55
"De 45 a 49 años (168)",295,,,,57,150,54,34
"De 50 y más años (169)",1166,24,126,237,380,169,10,220
