"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"URBANA (060)",12879,9935,1157,828,959
"Sin nivel (061)",290,268,13,8,1
"Educación inicial (062)",16,13,3,,
"Primaria (063)",4496,4018,349,87,42
"Secundaria (064)",5107,4231,440,177,259
"Superior no univ. incompleta (065)",664,418,55,62,129
"Superior no univ. completa (066)",1151,497,150,259,245
"Superior univ. incompleta (067)",356,191,47,50,68
"Superior univ. completa (068)",799,299,100,185,215
"De 06 a 14 años (070)",379,328,42,8,1
"Sin nivel (071)",17,16,,1,
"Educación inicial (072)",7,6,1,,
"Primaria (073)",228,200,23,5,
"Secundaria (074)",127,106,18,2,1
"De 15 a 29 años (080)",4169,3239,452,222,256
"Sin nivel (081)",36,31,2,2,1
"Educación inicial (082)",6,5,1,,
"Primaria (083)",1028,888,103,28,9
"Secundaria (084)",2179,1818,209,67,85
"Superior no univ. incompleta (085)",305,211,24,23,47
"Superior no univ. completa (086)",306,140,65,47,54
"Superior univ. incompleta (087)",140,80,23,14,23
"Superior univ. completa (088)",169,66,25,41,37
"De 30 a 44 años (090)",4672,3383,413,418,458
"Sin nivel (091)",67,61,6,,
"Educación inicial (092)",3,2,1,,
"Primaria (093)",1441,1270,120,31,20
"Secundaria (094)",1738,1448,126,67,97
"Superior no univ. incompleta (095)",252,131,28,27,66
"Superior no univ. completa (096)",610,255,69,158,128
"Superior univ. incompleta (097)",146,73,16,28,29
"Superior univ. completa (098)",415,143,47,107,118
"De 45 a 64 años (100)",3060,2423,228,176,233
"Sin nivel (101)",119,109,5,5,
"Primaria (103)",1354,1236,86,21,11
"Secundaria (104)",988,791,85,40,72
"Superior no univ. incompleta (105)",101,71,3,11,16
"Superior no univ. completa (106)",221,91,15,54,61
"Superior univ. incompleta (107)",68,36,8,8,16
"Superior univ. completa (108)",209,89,26,37,57
"De 65 y más años (110)",599,562,22,4,11
"Sin nivel (111)",51,51,,,
"Primaria (113)",445,424,17,2,2
"Secundaria (114)",75,68,2,1,4
"Superior no univ. incompleta (115)",6,5,,1,
"Superior no univ. completa (116)",14,11,1,,2
"Superior univ. incompleta (117)",2,2,,,
"Superior univ. completa (118)",6,1,2,,3
,,,,,
"RURAL (120)",7590,6981,476,90,43
"Sin nivel (121)",522,482,36,3,1
"Educación inicial (122)",7,7,,,
"Primaria (123)",4811,4491,276,33,11
"Secundaria (124)",1957,1787,136,27,7
"Superior no univ. incompleta (125)",83,74,4,1,4
"Superior no univ. completa (126)",116,66,16,22,12
"Superior univ. incompleta (127)",51,45,3,1,2
"Superior univ. completa (128)",43,29,5,3,6
"De 06 a 14 años (130)",338,315,21,2,
"Sin nivel (131)",19,19,,,
"Educación inicial (132)",3,3,,,
"Primaria (133)",259,241,16,2,
"Secundaria (134)",57,52,5,,
"De 15 a 29 años (140)",2748,2519,178,38,13
"Sin nivel (141)",85,76,9,,
"Educación inicial (142)",3,3,,,
"Primaria (143)",1586,1474,90,17,5
"Secundaria (144)",983,899,71,11,2
"Superior no univ. incompleta (145)",37,34,1,,2
"Superior no univ. completa (146)",39,21,5,9,4
"Superior univ. incompleta (147)",7,6,1,,
"Superior univ. completa (148)",8,6,1,1,
"De 30 a 44 años (150)",2571,2345,168,35,23
"Sin nivel (151)",169,157,10,1,1
"Educación inicial (152)",1,1,,,
"Primaria (153)",1623,1509,104,6,4
"Secundaria (154)",648,589,43,12,4
"Superior no univ. incompleta (155)",26,23,1,1,1
"Superior no univ. completa (156)",58,33,6,13,6
"Superior univ. incompleta (157)",25,21,1,1,2
"Superior univ. completa (158)",21,12,3,1,5
"De 45 a 64 años (160)",1587,1474,92,14,7
"Sin nivel (161)",169,156,12,1,
"Primaria (163)",1102,1035,57,8,2
"Secundaria (164)",250,231,14,4,1
"Superior no univ. incompleta (165)",20,17,2,,1
"Superior no univ. completa (166)",18,11,5,,2
"Superior univ. incompleta (167)",18,17,1,,
"Superior univ. completa (168)",10,7,1,1,1
"De 65 y más años (170)",346,328,17,1,
"Sin nivel (171)",80,74,5,1,
"Primaria (173)",241,232,9,,
"Secundaria (174)",19,16,3,,
"Superior no univ. completa (176)",1,1,,,
"Superior univ. incompleta (177)",1,1,,,
"Superior univ. completa (178)",4,4,,,
