"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",192,433,417,10,96.3,2.3,
"De 35 a 39 años (036)",150,479,469,7,97.9,1.5,
"De 40 a 44 años (037)",100,345,331,1,95.9,0.3,
"De 45 a 49 años (038)",72,363,329,2,90.6,0.6,
"De 50 y más años (039)",95,475,431,,90.7,,
"No PEA (040)",77905,179696,164185,5323,91.4,3,
"De 12 a 14 años (041)",12069,142,136,37,95.8,26.1,
"De 15 a 19 años (042)",15143,3635,3528,1020,97.1,28.1,
"De 20 a 24 años (043)",10187,10965,10690,1515,97.5,13.8,
"De 25 a 29 años (044)",8146,15999,15541,1244,97.1,7.8,
"De 30 a 34 años (045)",6400,18257,17549,834,96.1,4.6,
"De 35 a 39 años (046)",5262,19059,18091,475,94.9,2.5,
"De 40 a 44 años (047)",4470,18646,17474,167,93.7,0.9,
"De 45 a 49 años (048)",3670,17662,16294,31,92.3,0.2,
"De 50 y más años (049)",12558,75331,64882,,86.1,,
,,,,,,,
"URBANA (060)",105074,250150,230948,5732,92.3,2.3,
"De 12 a 14 años (061)",10780,136,130,22,95.6,16.2,
"De 15 a 19 años (062)",16329,3451,3341,915,96.8,26.5,
"De 20 a 24 años (063)",13806,12207,11925,1532,97.7,12.6,
"De 25 a 29 años (064)",12000,19637,19155,1375,97.5,7,
"De 30 a 34 años (065)",10522,25793,24940,1020,96.7,4,
"De 35 a 39 años (066)",9544,30243,28930,616,95.7,2,
"De 40 a 44 años (067)",8435,31626,29883,215,94.5,0.7,
"De 45 a 49 años (068)",6559,28535,26517,37,92.9,0.1,
"De 50 y más años (069)",17099,98522,86127,,87.4,,
"PEA (070)",37858,98336,91760,1417,93.3,1.4,
"De 12 a 14 años (071)",546,23,23,3,100,13,
"De 15 a 19 años (072)",3313,729,700,114,96,15.6,
"De 20 a 24 años (073)",4979,3424,3334,285,97.4,8.3,
"De 25 a 29 años (074)",4986,6737,6584,356,97.7,5.3,
"De 30 a 34 años (075)",4999,10868,10535,342,96.9,3.1,
"De 35 a 39 años (076)",5036,14651,14049,224,95.9,1.5,
"De 40 a 44 años (077)",4582,16140,15253,80,94.5,0.5,
"De 45 a 49 años (078)",3429,13990,12979,13,92.8,0.1,
"De 50 y más años (079)",5988,31774,28303,,89.1,,
"Ocupada (080)",36315,95717,89271,1344,93.3,1.4,
"De 12 a 14 años (081)",513,22,22,3,100,13.6,
"De 15 a 19 años (082)",3031,665,641,102,96.4,15.3,
"De 20 a 24 años (083)",4608,3226,3139,264,97.3,8.2,
"De 25 a 29 años (084)",4713,6387,6241,335,97.7,5.2,
"De 30 a 34 años (085)",4815,10459,10142,332,97,3.2,
"De 35 a 39 años (086)",4891,14181,13589,217,95.8,1.5,
"De 40 a 44 años (087)",4485,15803,14930,79,94.5,0.5,
"De 45 a 49 años (088)",3361,13645,12668,12,92.8,0.1,
"De 50 y más años (089)",5898,31329,27899,,89.1,,
"Desocupada (090)",1543,2619,2489,73,95,2.8,
"De 12 a 14 años (091)",33,1,1,,100,,
"De 15 a 19 años (092)",282,64,59,12,92.2,18.8,
"De 20 a 24 años (093)",371,198,195,21,98.5,10.6,
"De 25 a 29 años (094)",273,350,343,21,98,6,
"De 30 a 34 años (095)",184,409,393,10,96.1,2.4,
"De 35 a 39 años (096)",145,470,460,7,97.9,1.5,
"De 40 a 44 años (097)",97,337,323,1,95.8,0.3,
"De 45 a 49 años (098)",68,345,311,1,90.1,0.3,
"De 50 y más años (099)",90,445,404,,90.8,,
"No PEA (100)",67216,151814,139188,4315,91.7,2.8,
"De 12 a 14 años (101)",10234,113,107,19,94.7,16.8,
"De 15 a 19 años (102)",13016,2722,2641,801,97,29.4,
"De 20 a 24 años (103)",8827,8783,8591,1247,97.8,14.2,
"De 25 a 29 años (104)",7014,12900,12571,1019,97.4,7.9,
"De 30 a 34 años (105)",5523,14925,14405,678,96.5,4.5,
"De 35 a 39 años (106)",4508,15592,14881,392,95.4,2.5,
"De 40 a 44 años (107)",3853,15486,14630,135,94.5,0.9,
"De 45 a 49 años (108)",3130,14545,13538,24,93.1,0.2,
"De 50 y más años (109)",11111,66748,57824,,86.6,,
,,,,,,,
"RURAL (120)",15192,44159,39718,1386,89.9,3.1,
"De 12 a 14 años (121)",1940,35,35,19,100,54.3,
"De 15 a 19 años (122)",2633,1228,1191,270,97,22,
"De 20 a 24 años (123)",1995,3126,3006,357,96.2,11.4,
"De 25 a 29 años (124)",1714,4600,4425,316,96.2,6.9,
"De 30 a 34 años (125)",1436,5345,5039,225,94.3,4.2,
"De 35 a 39 años (126)",1243,5517,5124,137,92.9,2.5,
"De 40 a 44 años (127)",1031,5251,4743,48,90.3,0.9,
"De 45 a 49 años (128)",880,5060,4490,14,88.7,0.3,
"De 50 y más años (129)",2320,13997,11665,,83.3,,
"PEA (130)",4503,16277,14721,377,90.4,2.3,
"De 12 a 14 años (131)",105,6,6,1,100,16.7,
"De 15 a 19 años (132)",506,315,304,51,96.5,16.2,
"De 20 a 24 años (133)",635,944,907,89,96.1,9.4,
"De 25 a 29 años (134)",582,1501,1455,91,96.9,6.1,
"De 30 a 34 años (135)",559,2013,1895,68,94.1,3.4,
"De 35 a 39 años (136)",489,2050,1914,54,93.4,2.6,
"De 40 a 44 años (137)",414,2091,1899,16,90.8,0.8,
"De 45 a 49 años (138)",340,1943,1734,7,89.2,0.4,
"De 50 y más años (139)",873,5414,4607,,85.1,,
"Ocupada (140)",4406,16132,14581,372,90.4,2.3,
"De 12 a 14 años (141)",98,6,6,1,100,16.7,
"De 15 a 19 años (142)",474,302,291,50,96.4,16.6,
"De 20 a 24 años (143)",614,928,893,88,96.2,9.5,
"De 25 a 29 años (144)",570,1474,1428,89,96.9,6,
"De 30 a 34 años (145)",551,1989,1871,68,94.1,3.4,
"De 35 a 39 años (146)",484,2041,1905,54,93.3,2.6,
"De 40 a 44 años (147)",411,2083,1891,16,90.8,0.8,
"De 45 a 49 años (148)",336,1925,1716,6,89.1,0.3,
"De 50 y más años (149)",868,5384,4580,,85.1,,
"Desocupada (150)",97,145,140,5,96.6,3.4,
"De 12 a 14 años (151)",7,,,,,,
"De 15 a 19 años (152)",32,13,13,1,100,7.7,
"De 20 a 24 años (153)",21,16,14,1,87.5,6.3,
"De 25 a 29 años (154)",12,27,27,2,100,7.4,
"De 30 a 34 años (155)",8,24,24,,100,,
"De 35 a 39 años (156)",5,9,9,,100,,
"De 40 a 44 años (157)",3,8,8,,100,,
"De 45 a 49 años (158)",4,18,18,1,100,5.6,
"De 50 y más años (159)",5,30,27,,90,,
"No PEA (160)",10689,27882,24997,1009,89.7,3.6,
"De 12 a 14 años (161)",1835,29,29,18,100,62.1,
"De 15 a 19 años (162)",2127,913,887,219,97.2,24,
"De 20 a 24 años (163)",1360,2182,2099,268,96.2,12.3,
"De 25 a 29 años (164)",1132,3099,2970,225,95.8,7.3,
"De 30 a 34 años (165)",877,3332,3144,157,94.4,4.7,
"De 35 a 39 años (166)",754,3467,3210,83,92.6,2.4,
"De 40 a 44 años (167)",617,3160,2844,32,90,1,
"De 45 a 49 años (168)",540,3117,2756,7,88.4,0.2,
"De 50 y más años (169)",1447,8583,7058,,82.2,,
