"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",1941,1530,141,113,157
"Agric., ganadería, caza y silvicultura (045)",562,531,27,2,2
"Pesca (046)",2,1,,1,
"Explotación de minas y canteras (047)",60,13,3,9,35
"Industrias manufactureras (048)",42,38,2,2,
"Construcción (050)",6,3,,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",346,338,6,2,
"Venta, mant.y rep. veh.autom y motoc. (052)",4,4,,,
"Comercio al por mayor (053)",6,5,,1,
"Comercio al por menor (054)",336,329,6,1,
"Hoteles y restaurantes (055)",264,246,12,2,4
"Trans., almac. y comunicaciones (056)",22,19,2,,1
"Intermediación financiera (057)",2,1,,,1
"Activid.inmobil., empres. y alquileres (058)",43,28,6,4,5
"Admin.pub. y defensa; p. segur soc.afil (059)",43,,,,43
"Enseñanza (060)",221,52,59,78,32
"Servicios sociales y de salud (061)",33,9,4,1,19
"Otras activ. serv.comun.soc y personales (062)",89,83,3,2,1
"Hogares privados con servicio doméstico (063)",71,71,,,
"Actividad economica no especificada (065)",135,97,17,7,14
,,,,,
"URBANA (066)",4175,2787,373,460,555
"Agric., ganadería, caza y silvicultura (067)",936,885,36,7,8
"Pesca (068)",7,5,,1,1
"Explotación de minas y canteras (069)",625,169,63,159,234
"Industrias manufactureras (070)",188,138,22,12,16
"Suministro de electricidad, gas y agua (071)",8,1,,7,
"Construcción (072)",290,180,60,43,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",584,539,25,13,7
"Venta, mant.y rep. veh.autom y motoc. (074)",60,40,4,9,7
"Comercio al por mayor (075)",20,16,1,3,
"Comercio al por menor (076)",504,483,20,1,
"Hoteles y restaurantes (077)",310,291,19,,
"Trans., almac. y comunicaciones (078)",252,190,25,26,11
"Intermediación financiera (079)",3,1,,,2
"Activid.inmobil., empres. y alquileres (080)",118,70,19,13,16
"Admin.pub. y defensa; p. segur soc.afil (081)",152,,,,152
"Enseñanza (082)",339,56,65,156,62
"Servicios sociales y de salud (083)",44,16,4,4,20
"Otras activ. serv.comun.soc y personales (084)",126,102,15,7,2
"Hogares privados con servicio doméstico (085)",58,58,,,
"Actividad economica no especificada (087)",135,86,20,12,17
"Hombres (088)",2889,1784,284,370,451
"Agric., ganadería, caza y silvicultura (089)",692,653,27,6,6
"Pesca (090)",6,4,,1,1
"Explotación de minas y canteras (091)",612,166,62,155,229
"Industrias manufactureras (092)",160,114,20,10,16
"Suministro de electricidad, gas y agua (093)",8,1,,7,
"Construcción (094)",284,177,60,40,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",288,250,19,12,7
"Venta, mant.y rep. veh.autom y motoc. (096)",58,38,4,9,7
"Comercio al por mayor (097)",16,13,1,2,
"Comercio al por menor (098)",214,199,14,1,
"Hoteles y restaurantes (099)",110,102,8,,
"Trans., almac. y comunicaciones (100)",236,177,23,26,10
"Intermediación financiera (101)",1,,,,1
"Activid.inmobil., empres. y alquileres (102)",78,43,13,9,13
"Admin.pub. y defensa; p. segur soc.afil (103)",111,,,,111
"Enseñanza (104)",157,17,22,86,32
"Servicios sociales y de salud (105)",15,8,,3,4
"Otras activ. serv.comun.soc y personales (106)",50,31,12,5,2
"Hogares privados con servicio doméstico (107)",4,4,,,
"Actividad economica no especificada (109)",77,37,18,10,12
"Mujeres (110)",1286,1003,89,90,104
"Agric., ganadería, caza y silvicultura (111)",244,232,9,1,2
"Pesca (112)",1,1,,,
"Explotación de minas y canteras (113)",13,3,1,4,5
"Industrias manufactureras (114)",28,24,2,2,
"Construcción (116)",6,3,,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",296,289,6,1,
"Venta, mant.y rep. veh.autom y motoc. (118)",2,2,,,
"Comercio al por mayor (119)",4,3,,1,
"Comercio al por menor (120)",290,284,6,,
"Hoteles y restaurantes (121)",200,189,11,,
"Trans., almac. y comunicaciones (122)",16,13,2,,1
"Intermediación financiera (123)",2,1,,,1
"Activid.inmobil., empres. y alquileres (124)",40,27,6,4,3
"Admin.pub. y defensa; p. segur soc.afil (125)",41,,,,41
"Enseñanza (126)",182,39,43,70,30
"Servicios sociales y de salud (127)",29,8,4,1,16
"Otras activ. serv.comun.soc y personales (128)",76,71,3,2,
"Hogares privados con servicio doméstico (129)",54,54,,,
"Actividad economica no especificada (131)",58,49,2,2,5
,,,,,
"RURAL (132)",3375,1838,304,374,859
"Agric., ganadería, caza y silvicultura (133)",1159,1094,61,3,1
"Pesca (134)",7,6,,1,
"Explotación de minas y canteras (135)",1110,197,71,159,683
"Industrias manufactureras (136)",74,38,8,15,13
"Suministro de electricidad, gas y agua (137)",2,,,2,
"Construcción (138)",102,46,26,18,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",127,104,6,10,7
"Venta, mant.y rep. veh.autom y motoc. (140)",23,7,3,6,7
"Comercio al por mayor (141)",4,4,,,
"Comercio al por menor (142)",100,93,3,4,
"Hoteles y restaurantes (143)",90,80,2,3,5
"Trans., almac. y comunicaciones (144)",78,48,8,13,9
"Activid.inmobil., empres. y alquileres (146)",35,12,5,5,13
"Admin.pub. y defensa; p. segur soc.afil (147)",12,,,,12
"Enseñanza (148)",76,17,36,21,2
"Servicios sociales y de salud (149)",6,3,,,3
"Otras activ. serv.comun.soc y personales (150)",51,31,7,11,2
"Hogares privados con servicio doméstico (151)",20,20,,,
"Actividad economica no especificada (153)",426,142,74,113,97
"Hombres (154)",2720,1311,252,351,806
"Agric., ganadería, caza y silvicultura (155)",841,795,43,2,1
"Pesca (156)",6,6,,,
"Explotación de minas y canteras (157)",1063,187,69,154,653
"Industrias manufactureras (158)",60,24,8,15,13
"Suministro de electricidad, gas y agua (159)",2,,,2,
"Construcción (160)",102,46,26,18,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",77,55,6,9,7
"Venta, mant.y rep. veh.autom y motoc. (162)",21,5,3,6,7
"Comercio al por mayor (163)",2,2,,,
"Comercio al por menor (164)",54,48,3,3,
"Hoteles y restaurantes (165)",26,23,1,1,1
"Trans., almac. y comunicaciones (166)",72,42,8,13,9
"Activid.inmobil., empres. y alquileres (168)",32,11,5,5,11
"Admin.pub. y defensa; p. segur soc.afil (169)",10,,,,10
"Enseñanza (170)",37,4,20,13,
"Servicios sociales y de salud (171)",2,2,,,
"Otras activ. serv.comun.soc y personales (172)",38,19,7,11,1
"Hogares privados con servicio doméstico (173)",3,3,,,
"Actividad economica no especificada (175)",349,94,59,108,88
"Mujeres (176)",655,527,52,23,53
"Agric., ganadería, caza y silvicultura (177)",318,299,18,1,
"Pesca (178)",1,,,1,
"Explotación de minas y canteras (179)",47,10,2,5,30
"Industrias manufactureras (180)",14,14,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",50,49,,1,
"Venta, mant.y rep. veh.autom y motoc. (184)",2,2,,,
"Comercio al por mayor (185)",2,2,,,
"Comercio al por menor (186)",46,45,,1,
"Hoteles y restaurantes (187)",64,57,1,2,4
"Trans., almac. y comunicaciones (188)",6,6,,,
"Activid.inmobil., empres. y alquileres (190)",3,1,,,2
"Admin.pub. y defensa; p. segur soc.afil (191)",2,,,,2
"Enseñanza (192)",39,13,16,8,2
"Servicios sociales y de salud (193)",4,1,,,3
"Otras activ. serv.comun.soc y personales (194)",13,12,,,1
"Hogares privados con servicio doméstico (195)",17,17,,,
"Actividad economica no especificada (197)",77,48,15,5,9
