"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior univ. incompleta (057)",25,17,3,1,4
"Superior univ. completa (058)",82,49,9,6,18
,,,,,
"URBANA (060)",43030,27531,4636,4474,6389
"Sin nivel (061)",1003,731,118,84,70
"Educación inicial (062)",32,22,5,4,1
"Primaria (063)",9068,6682,925,732,729
"Secundaria (064)",19779,13779,2243,1716,2041
"Superior no univ. incompleta (065)",2198,1402,255,221,320
"Superior no univ. completa (066)",3331,1737,308,378,908
"Superior univ. incompleta (067)",2431,1447,261,272,451
"Superior univ. completa (068)",5188,1731,521,1067,1869
"De 06 a 14 años (070)",328,256,42,23,7
"Sin nivel (071)",7,4,1,1,1
"Educación inicial (072)",2,1,,1,
"Primaria (073)",192,151,25,12,4
"Secundaria (074)",127,100,16,9,2
"De 15 a 29 años (080)",13675,8393,1827,1522,1933
"Sin nivel (081)",86,40,21,12,13
"Educación inicial (082)",22,13,5,3,1
"Primaria (083)",1463,888,195,166,214
"Secundaria (084)",7907,5277,1071,745,814
"Superior no univ. incompleta (085)",950,583,139,105,123
"Superior no univ. completa (086)",962,515,110,113,224
"Superior univ. incompleta (087)",1050,623,127,131,169
"Superior univ. completa (088)",1235,454,159,247,375
"De 30 a 44 años (090)",15824,9669,1634,1850,2671
"Sin nivel (091)",225,138,37,26,24
"Educación inicial (092)",8,8,,,
"Primaria (093)",2317,1588,284,227,218
"Secundaria (094)",7408,5237,770,656,745
"Superior no univ. incompleta (095)",839,551,72,85,131
"Superior no univ. completa (096)",1627,823,147,207,450
"Superior univ. incompleta (097)",891,531,84,96,180
"Superior univ. completa (098)",2509,793,240,553,923
"De 45 a 64 años (100)",11420,7718,1010,1003,1689
"Sin nivel (101)",477,369,47,35,26
"Primaria (103)",3985,3089,355,283,258
"Secundaria (104)",4033,2924,355,293,461
"Superior no univ. incompleta (105)",377,241,42,30,64
"Superior no univ. completa (106)",710,375,49,57,229
"Superior univ. incompleta (107)",469,279,48,44,98
"Superior univ. completa (108)",1369,441,114,261,553
"De 65 y más años (110)",1783,1495,123,76,89
"Sin nivel (111)",208,180,12,10,6
"Primaria (113)",1111,966,66,44,35
"Secundaria (114)",304,241,31,13,19
"Superior no univ. incompleta (115)",32,27,2,1,2
"Superior no univ. completa (116)",32,24,2,1,5
"Superior univ. incompleta (117)",21,14,2,1,4
"Superior univ. completa (118)",75,43,8,6,18
,,,,,
"RURAL (120)",7450,4926,1212,514,798
"Sin nivel (121)",696,491,116,36,53
"Educación inicial (122)",9,5,3,,1
"Primaria (123)",2368,1589,397,145,237
"Secundaria (124)",3540,2314,581,267,378
"Superior no univ. incompleta (125)",231,152,29,18,32
"Superior no univ. completa (126)",178,117,17,15,29
"Superior univ. incompleta (127)",210,123,42,11,34
"Superior univ. completa (128)",218,135,27,22,34
"De 06 a 14 años (130)",98,69,11,14,4
"Sin nivel (131)",2,2,,,
"Educación inicial (132)",4,3,1,,
"Primaria (133)",69,44,9,13,3
"Secundaria (134)",23,20,1,1,1
"De 15 a 29 años (140)",2676,1598,501,212,365
"Sin nivel (141)",52,33,8,3,8
"Educación inicial (142)",2,1,1,,
"Primaria (143)",531,291,118,41,81
"Secundaria (144)",1753,1085,315,138,215
"Superior no univ. incompleta (145)",102,54,15,15,18
"Superior no univ. completa (146)",72,43,11,2,16
"Superior univ. incompleta (147)",106,58,25,6,17
"Superior univ. completa (148)",58,33,8,7,10
"De 30 a 44 años (150)",2523,1634,399,184,306
"Sin nivel (151)",223,145,38,11,29
"Educación inicial (152)",3,1,1,,1
"Primaria (153)",771,482,123,54,112
"Secundaria (154)",1204,795,201,92,116
"Superior no univ. incompleta (155)",83,61,10,2,10
"Superior no univ. completa (156)",75,51,4,10,10
"Superior univ. incompleta (157)",69,39,11,5,14
"Superior univ. completa (158)",95,60,11,10,14
"De 45 a 64 años (160)",1769,1305,257,93,114
"Sin nivel (161)",292,210,52,17,13
"Primaria (163)",805,610,126,32,37
"Secundaria (164)",511,371,61,35,44
"Superior no univ. incompleta (165)",42,33,4,1,4
"Superior no univ. completa (166)",30,22,2,3,3
"Superior univ. incompleta (167)",31,23,5,,3
"Superior univ. completa (168)",58,36,7,5,10
"De 65 y más años (170)",384,320,44,11,9
"Sin nivel (171)",127,101,18,5,3
"Primaria (173)",192,162,21,5,4
"Secundaria (174)",49,43,3,1,2
"Superior no univ. incompleta (175)",4,4,,,
"Superior no univ. completa (176)",1,1,,,
"Superior univ. incompleta (177)",4,3,1,,
"Superior univ. completa (178)",7,6,1,,
