"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",197,288,282,12,97.9,4.2,
"De 35 a 39 años (036)",156,374,368,9,98.4,2.4,
"De 40 a 44 años (037)",72,213,198,3,93,1.4,
"De 45 a 49 años (038)",47,181,176,1,97.2,0.6,
"De 50 y más años (039)",70,346,311,,89.9,,
"No PEA (040)",54918,130048,114449,2717,88,2.1,
"De 12 a 14 años (041)",8032,42,35,4,83.3,9.5,
"De 15 a 19 años (042)",10045,1228,1175,400,95.7,32.6,
"De 20 a 24 años (043)",7496,5146,5013,694,97.4,13.5,
"De 25 a 29 años (044)",5168,8495,8255,635,97.2,7.5,
"De 30 a 34 años (045)",4139,10900,10481,488,96.2,4.5,
"De 35 a 39 años (046)",3392,12163,11514,312,94.7,2.6,
"De 40 a 44 años (047)",2978,13493,12397,155,91.9,1.1,
"De 45 a 49 años (048)",2271,11992,10802,28,90.1,0.2,
"De 50 y más años (049)",11397,66589,54777,1,82.3,,
,,,,,,,
"URBANA (060)",62944,130000,118995,2588,91.5,2,
"De 12 a 14 años (061)",5995,30,26,2,86.7,6.7,
"De 15 a 19 años (062)",9455,1025,978,281,95.4,27.4,
"De 20 a 24 años (063)",8908,4795,4688,611,97.8,12.7,
"De 25 a 29 años (064)",7526,9033,8845,624,97.9,6.9,
"De 30 a 34 años (065)",6485,12727,12398,540,97.4,4.2,
"De 35 a 39 años (066)",5498,14688,14241,343,97,2.3,
"De 40 a 44 años (067)",4643,16100,15217,161,94.5,1,
"De 45 a 49 años (068)",3509,14075,13131,26,93.3,0.2,
"De 50 y más años (069)",10925,57527,49471,,86,,
"PEA (070)",25632,57404,53894,978,93.9,1.7,
"De 12 a 14 años (071)",328,4,4,,100,,
"De 15 a 19 años (072)",1782,324,312,65,96.3,20.1,
"De 20 a 24 años (073)",3292,1862,1818,191,97.6,10.3,
"De 25 a 29 años (074)",3962,4107,4020,217,97.9,5.3,
"De 30 a 34 años (075)",3831,6613,6439,239,97.4,3.6,
"De 35 a 39 años (076)",3397,8193,7966,184,97.2,2.2,
"De 40 a 44 años (077)",2833,8924,8515,72,95.4,0.8,
"De 45 a 49 años (078)",2197,7918,7466,10,94.3,0.1,
"De 50 y más años (079)",4010,19459,17354,,89.2,,
"Ocupada (080)",24429,55709,52271,913,93.8,1.6,
"De 12 a 14 años (081)",315,4,4,,100,,
"De 15 a 19 años (082)",1653,296,286,59,96.6,19.9,
"De 20 a 24 años (083)",3028,1725,1684,172,97.6,10,
"De 25 a 29 años (084)",3685,3897,3816,202,97.9,5.2,
"De 30 a 34 años (085)",3641,6337,6169,227,97.3,3.6,
"De 35 a 39 años (086)",3247,7836,7613,175,97.2,2.2,
"De 40 a 44 años (087)",2763,8717,8323,69,95.5,0.8,
"De 45 a 49 años (088)",2151,7744,7297,9,94.2,0.1,
"De 50 y más años (089)",3946,19153,17079,,89.2,,
"Desocupada (090)",1203,1695,1623,65,95.8,3.8,
"De 12 a 14 años (091)",13,,,,,,
"De 15 a 19 años (092)",129,28,26,6,92.9,21.4,
"De 20 a 24 años (093)",264,137,134,19,97.8,13.9,
"De 25 a 29 años (094)",277,210,204,15,97.1,7.1,
"De 30 a 34 años (095)",190,276,270,12,97.8,4.3,
"De 35 a 39 años (096)",150,357,353,9,98.9,2.5,
"De 40 a 44 años (097)",70,207,192,3,92.8,1.4,
"De 45 a 49 años (098)",46,174,169,1,97.1,0.6,
"De 50 y más años (099)",64,306,275,,89.9,,
"No PEA (100)",37312,72596,65101,1610,89.7,2.2,
"De 12 a 14 años (101)",5667,26,22,2,84.6,7.7,
"De 15 a 19 años (102)",7673,701,666,216,95,30.8,
"De 20 a 24 años (103)",5616,2933,2870,420,97.9,14.3,
"De 25 a 29 años (104)",3564,4926,4825,407,97.9,8.3,
"De 30 a 34 años (105)",2654,6114,5959,301,97.5,4.9,
"De 35 a 39 años (106)",2101,6495,6275,159,96.6,2.4,
"De 40 a 44 años (107)",1810,7176,6702,89,93.4,1.2,
"De 45 a 49 años (108)",1312,6157,5665,16,92,0.3,
"De 50 y más años (109)",6915,38068,32117,,84.4,,
,,,,,,,
"RURAL (120)",21052,68695,59215,1290,86.2,1.9,
"De 12 a 14 años (121)",2420,19,14,2,73.7,10.5,
"De 15 a 19 años (122)",2764,636,613,220,96.4,34.6,
"De 20 a 24 años (123)",2402,2636,2553,312,96.9,11.8,
"De 25 a 29 años (124)",2031,4351,4155,266,95.5,6.1,
"De 30 a 34 años (125)",1873,5915,5578,225,94.3,3.8,
"De 35 a 39 años (126)",1627,6930,6398,174,92.3,2.5,
"De 40 a 44 años (127)",1457,7624,6893,77,90.4,1,
"De 45 a 49 años (128)",1191,7150,6313,13,88.3,0.2,
"De 50 y más años (129)",5287,33434,26698,1,79.9,,
"PEA (130)",3446,11243,9867,184,87.8,1.6,
"De 12 a 14 años (131)",55,3,1,,33.3,,
"De 15 a 19 años (132)",392,109,104,36,95.4,33,
"De 20 a 24 años (133)",522,423,410,38,96.9,9,
"De 25 a 29 años (134)",427,782,725,38,92.7,4.9,
"De 30 a 34 años (135)",388,1129,1056,38,93.5,3.4,
"De 35 a 39 años (136)",336,1262,1159,22,91.8,1.7,
"De 40 a 44 años (137)",289,1307,1198,10,91.7,0.8,
"De 45 a 49 años (138)",232,1315,1176,2,89.4,0.2,
"De 50 y más años (139)",805,4913,4038,,82.2,,
"Ocupada (140)",3342,11142,9774,181,87.7,1.6,
"De 12 a 14 años (141)",52,3,1,,33.3,,
"De 15 a 19 años (142)",358,105,100,34,95.2,32.4,
"De 20 a 24 años (143)",488,414,403,38,97.3,9.2,
"De 25 a 29 años (144)",416,776,719,37,92.7,4.8,
"De 30 a 34 años (145)",381,1117,1044,38,93.5,3.4,
"De 35 a 39 años (146)",330,1245,1144,22,91.9,1.8,
"De 40 a 44 años (147)",287,1301,1192,10,91.6,0.8,
"De 45 a 49 años (148)",231,1308,1169,2,89.4,0.2,
"De 50 y más años (149)",799,4873,4002,,82.1,,
"Desocupada (150)",104,101,93,3,92.1,3,
"De 12 a 14 años (151)",3,,,,,,
"De 15 a 19 años (152)",34,4,4,2,100,50,
"De 20 a 24 años (153)",34,9,7,,77.8,,
"De 25 a 29 años (154)",11,6,6,1,100,16.7,
"De 30 a 34 años (155)",7,12,12,,100,,
"De 35 a 39 años (156)",6,17,15,,88.2,,
"De 40 a 44 años (157)",2,6,6,,100,,
"De 45 a 49 años (158)",1,7,7,,100,,
"De 50 y más años (159)",6,40,36,,90,,
"No PEA (160)",17606,57452,49348,1106,85.9,1.9,
"De 12 a 14 años (161)",2365,16,13,2,81.3,12.5,
"De 15 a 19 años (162)",2372,527,509,184,96.6,34.9,
"De 20 a 24 años (163)",1880,2213,2143,274,96.8,12.4,
"De 25 a 29 años (164)",1604,3569,3430,228,96.1,6.4,
"De 30 a 34 años (165)",1485,4786,4522,187,94.5,3.9,
"De 35 a 39 años (166)",1291,5668,5239,152,92.4,2.7,
"De 40 a 44 años (167)",1168,6317,5695,67,90.2,1.1,
"De 45 a 49 años (168)",959,5835,5137,11,88,0.2,
"De 50 y más años (169)",4482,28521,22660,1,79.5,,
