"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",28,,,2,,12,,2,,12,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,,,,,1,,,,,
"Comercio al por mayor (170)",3,,,2,,1,,,,,,,
"Comercio al por menor (171)",24,,,,,11,,1,,12,,,
"Hoteles y restaurantes (172)",1,,,,,1,,,,,,,
"Trans., almac. y comunicaciones (173)",9,,,,,,,,5,4,,,
"Activid.inmobil., empres. y alquileres (175)",2,,1,1,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",15,5,,,3,,,,,7,,,
"Enseñanza (177)",46,,44,,2,,,,,,,,
"Servicios sociales y de salud (178)",9,,3,5,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",6,,,4,,,,,,2,,,
"Actividad economica no especificada (182)",51,,,,,,,,,,,51,
"Desocupado (183)",33,,,,,,,,,,,,33
"Mujeres (184)",277,1,30,1,3,19,87,,,110,,22,4
"Agric., ganadería, caza y silvicultura (185)",182,,,,,,87,,,95,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",22,,,,,16,,,,6,,,
"Comercio al por menor (194)",22,,,,,16,,,,6,,,
"Hoteles y restaurantes (195)",5,,,,,2,,,,3,,,
"Trans., almac. y comunicaciones (196)",1,,,,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",5,1,,,3,,,,,1,,,
"Enseñanza (200)",30,,30,,,,,,,,,,
"Servicios sociales y de salud (201)",1,,,1,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",1,,,,,,,,,1,,,
"Hogares privados con servicio doméstico (203)",3,,,,,,,,,3,,,
"Actividad economica no especificada (205)",22,,,,,,,,,,,22,
"Desocupado (206)",4,,,,,,,,,,,,4
