"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Primaria (063)",493,421,49,6,17
"Secundaria (064)",396,301,47,14,34
"Superior no univ. incompleta (065)",86,44,4,22,16
"Superior no univ. completa (066)",140,62,13,39,26
"Superior univ. incompleta (067)",57,29,7,15,6
"Superior univ. completa (068)",132,42,16,50,24
"De 06 a 14 años (070)",11,11,,,
"Educación inicial (072)",1,1,,,
"Primaria (073)",7,7,,,
"Secundaria (074)",3,3,,,
"De 15 a 29 años (080)",328,232,37,23,36
"Sin nivel (081)",4,2,,,2
"Educación inicial (082)",1,1,,,
"Primaria (083)",77,63,9,,5
"Secundaria (084)",173,134,22,2,15
"Superior no univ. incompleta (085)",27,16,1,5,5
"Superior no univ. completa (086)",21,7,2,7,5
"Superior univ. incompleta (087)",10,5,2,2,1
"Superior univ. completa (088)",15,4,1,7,3
"De 30 a 44 años (090)",501,294,62,87,58
"Sin nivel (091)",15,10,4,1,
"Educación inicial (092)",1,1,,,
"Primaria (093)",149,115,23,1,10
"Secundaria (094)",117,83,18,9,7
"Superior no univ. incompleta (095)",40,18,2,12,8
"Superior no univ. completa (096)",66,24,7,21,14
"Superior univ. incompleta (097)",32,18,1,10,3
"Superior univ. completa (098)",81,25,7,33,16
"De 45 a 64 años (100)",408,301,40,37,30
"Sin nivel (101)",29,25,2,,2
"Primaria (103)",189,166,16,5,2
"Secundaria (104)",85,66,6,3,10
"Superior no univ. incompleta (105)",17,8,1,5,3
"Superior no univ. completa (106)",45,24,3,11,7
"Superior univ. incompleta (107)",14,5,4,3,2
"Superior univ. completa (108)",29,7,8,10,4
"De 65 y más años (110)",141,134,4,,3
"Sin nivel (111)",34,33,1,,
"Primaria (113)",71,70,1,,
"Secundaria (114)",18,15,1,,2
"Superior no univ. incompleta (115)",2,2,,,
"Superior no univ. completa (116)",8,7,1,,
"Superior univ. incompleta (117)",1,1,,,
"Superior univ. completa (118)",7,6,,,1
,,,,,
"RURAL (120)",1121,961,44,75,41
"Sin nivel (121)",115,110,3,2,
"Educación inicial (122)",1,1,,,
"Primaria (123)",546,512,17,7,10
"Secundaria (124)",340,286,11,29,14
"Superior no univ. incompleta (125)",33,21,5,4,3
"Superior no univ. completa (126)",46,18,4,17,7
"Superior univ. incompleta (127)",10,6,,2,2
"Superior univ. completa (128)",30,7,4,14,5
"De 06 a 14 años (130)",12,11,1,,
"Sin nivel (131)",2,2,,,
"Educación inicial (132)",1,1,,,
"Primaria (133)",8,8,,,
"Secundaria (134)",1,,1,,
"De 15 a 29 años (140)",348,290,12,27,19
"Sin nivel (141)",4,4,,,
"Primaria (143)",122,112,3,2,5
"Secundaria (144)",186,150,6,20,10
"Superior no univ. incompleta (145)",19,13,3,2,1
"Superior no univ. completa (146)",10,7,,1,2
"Superior univ. incompleta (147)",3,3,,,
"Superior univ. completa (148)",4,1,,2,1
"De 30 a 44 años (150)",364,292,17,36,19
"Sin nivel (151)",35,32,1,2,
"Primaria (153)",153,142,7,2,2
"Secundaria (154)",111,98,1,8,4
"Superior no univ. incompleta (155)",12,6,2,2,2
"Superior no univ. completa (156)",30,9,3,13,5
"Superior univ. incompleta (157)",6,2,,2,2
"Superior univ. completa (158)",17,3,3,7,4
"De 45 a 64 años (160)",293,268,10,12,3
"Sin nivel (161)",41,40,1,,
"Primaria (163)",205,193,6,3,3
"Secundaria (164)",29,27,1,1,
"Superior no univ. incompleta (165)",2,2,,,
"Superior no univ. completa (166)",6,2,1,3,
"Superior univ. incompleta (167)",1,1,,,
"Superior univ. completa (168)",9,3,1,5,
"De 65 y más años (170)",104,100,4,,
"Sin nivel (171)",33,32,1,,
"Primaria (173)",58,57,1,,
"Secundaria (174)",13,11,2,,
