"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",17,,5,4,7,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2659,122,733,706,767,331
"Ocupación no especificada (037)",353,2,112,96,85,58
"Desocupado (038)",259,7,153,70,22,7
,,,,,,
"URBANA (039)",14537,276,3884,5035,3786,1556
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",64,,7,32,21,4
"Profes., científicos e intelectuales (041)",1800,,284,1027,477,12
"Técnicos de nivel medio y trab.asimilados (042)",406,,124,176,94,12
"Jefes y empleados de oficina (043)",370,,96,138,128,8
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1827,21,508,686,479,133
"Agricult.trabaj. calif. agrop. y pesqueros (045)",3559,13,490,977,1161,918
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",827,7,357,289,148,26
"Obreros construc., conf., papel, fab., instr. (047)",752,3,262,294,170,23
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",3821,219,1294,1073,901,334
"Otra (049)",59,,11,35,13,
"Ocupación no especificada (050)",437,5,151,124,95,62
"Desocupado (051)",615,8,300,184,99,24
"Hombres (052)",9182,180,2462,3094,2417,1029
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",49,,1,25,19,4
"Profes., científicos e intelectuales (054)",955,,126,535,285,9
"Técnicos de nivel medio y trab.asimilados (055)",267,,79,110,71,7
"Jefes y empleados de oficina (056)",218,,36,75,99,8
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",652,11,175,220,187,59
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2771,10,388,755,907,711
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",707,7,298,252,129,21
"Obreros construc., conf., papel, fab., instr. (060)",738,3,258,291,164,22
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",2098,144,799,593,413,149
"Otra (062)",59,,11,35,13,
"Ocupación no especificada (063)",224,3,87,66,46,22
"Desocupado (064)",444,2,204,137,84,17
"Mujeres (065)",5355,96,1422,1941,1369,527
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",15,,6,7,2,
"Profes., científicos e intelectuales (067)",845,,158,492,192,3
"Técnicos de nivel medio y trab.asimilados (068)",139,,45,66,23,5
"Jefes y empleados de oficina (069)",152,,60,63,29,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1175,10,333,466,292,74
"Agricult.trabaj. calif. agrop. y pesqueros (071)",788,3,102,222,254,207
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",120,,59,37,19,5
"Obreros construc., conf., papel, fab., instr. (073)",14,,4,3,6,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1723,75,495,480,488,185
"Ocupación no especificada (076)",213,2,64,58,49,40
"Desocupado (077)",171,6,96,47,15,7
,,,,,,
"RURAL (078)",10044,175,3004,2990,2551,1324
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,,,2,2,1
"Profes., científicos e intelectuales (080)",350,,79,199,70,2
"Técnicos de nivel medio y trab.asimilados (081)",102,,46,47,7,2
"Jefes y empleados de oficina (082)",52,,21,20,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",433,7,131,178,108,9
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3596,12,484,911,1282,907
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",1588,3,789,555,211,30
"Obreros construc., conf., papel, fab., instr. (086)",180,,54,75,48,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3048,142,1092,818,688,308
"Ocupación no especificada (089)",304,1,111,73,72,47
"Desocupado (090)",386,10,197,112,52,15
"Hombres (091)",7650,120,2350,2294,1879,1007
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,,,1,1,1
"Profes., científicos e intelectuales (093)",153,,24,87,40,2
"Técnicos de nivel medio y trab.asimilados (094)",75,,32,36,6,1
"Jefes y empleados de oficina (095)",40,,14,17,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",152,2,33,69,45,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2998,10,406,767,1050,765
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",1478,3,731,527,191,26
"Obreros construc., conf., papel, fab., instr. (099)",177,,53,74,47,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2112,95,854,592,409,162
"Ocupación no especificada (102)",164,1,63,35,36,29
"Desocupado (103)",298,9,140,89,45,15
"Mujeres (104)",2394,55,654,696,672,317
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,,1,1,
"Profes., científicos e intelectuales (106)",197,,55,112,30,
"Técnicos de nivel medio y trab.asimilados (107)",27,,14,11,1,1
"Jefes y empleados de oficina (108)",12,,7,3,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",281,5,98,109,63,6
"Agricult.trabaj. calif. agrop. y pesqueros (110)",598,2,78,144,232,142
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",110,,58,28,20,4
"Obreros construc., conf., papel, fab., instr. (112)",3,,1,1,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",936,47,238,226,279,146
"Ocupación no especificada (115)",140,,48,38,36,18
"Desocupado (116)",88,1,57,23,7,
