"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",5,5,,5,,,,,,,,5
"De 15 a 19 años (022)",317,292,9,249,31,1,2,,,,25,322
"De 20 a 24 años (023)",1541,1268,11,703,414,104,33,3,,,273,2004
"De 25 a 29 años (024)",1987,1700,6,597,522,312,237,25,1,,287,3742
"De 30 a 34 años (025)",2078,1942,8,457,517,341,460,145,14,,136,5591
"De 35 a 39 años (026)",1949,1895,1,258,397,349,519,286,80,5,54,6967
"De 40 a 44 años (027)",1578,1542,2,122,243,260,409,320,152,34,36,6898
"De 45 a 49 años (028)",1396,1381,6,97,169,189,351,323,184,62,15,6846
"De 50 y más años (029)",3415,3390,10,223,249,345,903,965,541,154,25,18241
"Desocupada (030)",564,404,3,171,99,46,44,27,9,5,160,1004
"De 15 a 19 años (032)",29,25,1,22,2,,,,,,4,26
"De 20 a 24 años (033)",156,83,1,59,22,1,,,,,73,106
"De 25 a 29 años (034)",155,101,,66,25,7,2,1,,,54,152
"De 30 a 34 años (035)",97,77,1,17,25,18,14,2,,,20,196
"De 35 a 39 años (036)",36,32,,1,12,8,7,4,,,4,103
"De 40 a 44 años (037)",37,34,,3,8,5,6,9,2,1,3,146
"De 45 a 49 años (038)",21,20,,1,2,4,5,3,3,2,1,108
"De 50 y más años (039)",33,32,,2,3,3,10,8,4,2,1,167
"No PEA (040)",19900,18785,87,3495,2837,2520,4416,3389,1635,406,1115,76252
"De 12 a 14 años (041)",35,15,1,13,1,,,,,,20,15
"De 15 a 19 años (042)",635,561,10,483,63,4,1,,,,74,625
"De 20 a 24 años (043)",2676,2118,22,1290,583,178,40,5,,,558,3195
"De 25 a 29 años (044)",2458,2207,8,713,732,449,270,33,2,,251,4877
"De 30 a 34 años (045)",2111,2025,4,303,474,484,590,150,19,1,86,6382
"De 35 a 39 años (046)",1910,1867,1,143,252,345,630,383,105,8,43,7890
"De 40 a 44 años (047)",1656,1634,5,83,136,208,517,451,197,37,22,8250
"De 45 a 49 años (048)",1475,1465,2,60,93,151,395,426,279,59,10,8228
"De 50 y más años (049)",6944,6893,34,407,503,701,1973,1941,1033,301,51,36790
,,,,,,,,,,,,
"URBANA (060)",15620,14157,32,3308,2840,2127,2949,1861,822,218,1463,49645
"De 12 a 14 años (061)",19,10,,9,1,,,,,,9,11
"De 15 a 19 años (062)",324,271,3,240,25,3,,,,,53,299
"De 20 a 24 años (063)",1894,1274,6,901,293,57,14,3,,,620,1742
"De 25 a 29 años (064)",2283,1843,3,877,616,239,99,8,1,,440,3299
"De 30 a 34 años (065)",2115,1943,4,537,645,413,292,48,4,,172,4671
"De 35 a 39 años (066)",1869,1793,,259,466,406,470,159,31,2,76,5767
"De 40 a 44 años (067)",1553,1514,1,127,264,315,469,245,79,14,39,6054
"De 45 a 49 años (068)",1303,1287,3,86,162,216,384,276,133,27,16,5934
"De 50 y más años (069)",4260,4222,12,272,368,478,1221,1122,574,175,38,21868
"PEA (070)",6676,6002,11,1539,1462,977,1138,586,217,72,674,18744
"De 12 a 14 años (071)",3,3,,3,,,,,,,,3
"De 15 a 19 años (072)",61,49,,45,4,,,,,,12,53
"De 20 a 24 años (073)",578,377,,276,89,8,4,,,,201,496
"De 25 a 29 años (074)",1051,796,2,435,250,75,32,2,,,255,1307
"De 30 a 34 años (075)",1149,1039,4,364,368,179,110,13,1,,110,2208
"De 35 a 39 años (076)",1026,980,,182,325,227,190,48,7,1,46,2710
"De 40 a 44 años (077)",825,798,1,90,192,193,214,80,22,6,27,2752
"De 45 a 49 años (078)",694,684,2,59,117,132,202,118,40,14,10,2815
"De 50 y más años (079)",1289,1276,2,85,117,163,386,325,147,51,13,6400
"Ocupada (080)",6295,5731,10,1422,1392,940,1115,572,212,68,564,18104
"De 12 a 14 años (081)",3,3,,3,,,,,,,,3
"De 15 a 19 años (082)",45,37,,35,2,,,,,,8,39
"De 20 a 24 años (083)",475,324,,237,75,8,4,,,,151,429
"De 25 a 29 años (084)",940,724,2,386,231,72,32,1,,,216,1205
"De 30 a 34 años (085)",1084,985,3,351,350,163,105,12,1,,99,2081
"De 35 a 39 años (086)",1003,959,,181,317,220,187,46,7,1,44,2648
"De 40 a 44 años (087)",798,773,1,88,184,188,209,76,22,5,25,2662
"De 45 a 49 años (088)",680,671,2,58,117,128,197,118,38,13,9,2751
"De 50 y más años (089)",1267,1255,2,83,116,161,381,319,144,49,12,6286
"Desocupada (090)",381,271,1,117,70,37,23,14,5,4,110,640
"De 15 a 19 años (092)",16,12,,10,2,,,,,,4,14
"De 20 a 24 años (093)",103,53,,39,14,,,,,,50,67
"De 25 a 29 años (094)",111,72,,49,19,3,,1,,,39,102
"De 30 a 34 años (095)",65,54,1,13,18,16,5,1,,,11,127
"De 35 a 39 años (096)",23,21,,1,8,7,3,2,,,2,62
"De 40 a 44 años (097)",27,25,,2,8,5,5,4,,1,2,90
"De 45 a 49 años (098)",14,13,,1,,4,5,,2,1,1,64
"De 50 y más años (099)",22,21,,2,1,2,5,6,3,2,1,114
"No PEA (100)",8944,8155,21,1769,1378,1150,1811,1275,605,146,789,30901
"De 12 a 14 años (101)",16,7,,6,1,,,,,,9,8
"De 15 a 19 años (102)",263,222,3,195,21,3,,,,,41,246
"De 20 a 24 años (103)",1316,897,6,625,204,49,10,3,,,419,1246
"De 25 a 29 años (104)",1232,1047,1,442,366,164,67,6,1,,185,1992
"De 30 a 34 años (105)",966,904,,173,277,234,182,35,3,,62,2463
"De 35 a 39 años (106)",843,813,,77,141,179,280,111,24,1,30,3057
"De 40 a 44 años (107)",728,716,,37,72,122,255,165,57,8,12,3302
"De 45 a 49 años (108)",609,603,1,27,45,84,182,158,93,13,6,3119
"De 50 y más años (109)",2971,2946,10,187,251,315,835,797,427,124,25,15468
,,,,,,,,,,,,
"RURAL (120)",19110,18447,111,3069,2638,2340,4425,3622,1794,448,663,78227
"De 12 a 14 años (121)",21,10,1,9,,,,,,,11,9
"De 15 a 19 años (122)",657,607,17,514,71,2,3,,,,50,674
"De 20 a 24 años (123)",2479,2195,28,1151,726,226,59,5,,,284,3563
"De 25 a 29 años (124)",2317,2165,11,499,663,529,410,51,2,,152,5472
"De 30 a 34 años (125)",2171,2101,9,240,371,430,772,249,29,1,70,7498
"De 35 a 39 años (126)",2026,2001,2,143,195,296,686,514,154,11,25,9193
"De 40 a 44 años (127)",1718,1696,6,81,123,158,463,535,272,58,22,9240
"De 45 a 49 años (128)",1589,1579,5,72,102,128,367,476,333,96,10,9248
"De 50 y más años (129)",6132,6093,32,360,387,571,1665,1792,1004,282,39,33330
"PEA (130)",8154,7817,45,1343,1179,970,1820,1508,764,188,337,32876
"De 12 a 14 años (131)",2,2,,2,,,,,,,,2
"De 15 a 19 años (132)",285,268,10,226,29,1,2,,,,17,295
"De 20 a 24 años (133)",1119,974,12,486,347,97,29,3,,,145,1614
"De 25 a 29 años (134)",1091,1005,4,228,297,244,207,24,1,,86,2587
"De 30 a 34 años (135)",1026,980,5,110,174,180,364,134,13,,46,3579
"De 35 a 39 años (136)",959,947,1,77,84,130,336,242,73,4,12,4360
"De 40 a 44 años (137)",790,778,1,35,59,72,201,249,132,29,12,4292
"De 45 a 49 años (138)",723,717,4,39,54,61,154,208,147,50,6,4139
"De 50 y más años (139)",2159,2146,8,140,135,185,527,648,398,105,13,12008
"Ocupada (140)",7971,7684,43,1289,1150,961,1799,1495,760,187,287,32512
"De 12 a 14 años (141)",2,2,,2,,,,,,,,2
"De 15 a 19 años (142)",272,255,9,214,29,1,2,,,,17,283
"De 20 a 24 años (143)",1066,944,11,466,339,96,29,3,,,122,1575
"De 25 a 29 años (144)",1047,976,4,211,291,240,205,24,1,,71,2537
"De 30 a 34 años (145)",994,957,5,106,167,178,355,133,13,,37,3510
"De 35 a 39 años (146)",946,936,1,77,80,129,332,240,73,4,10,4319
"De 40 a 44 años (147)",780,769,1,34,59,72,200,244,130,29,11,4236
"De 45 a 49 años (148)",716,710,4,39,52,61,154,205,146,49,6,4095
"De 50 y más años (149)",2148,2135,8,140,133,184,522,646,397,105,13,11955
"Desocupada (150)",183,133,2,54,29,9,21,13,4,1,50,364
"De 15 a 19 años (152)",13,13,1,12,,,,,,,,12
"De 20 a 24 años (153)",53,30,1,20,8,1,,,,,23,39
"De 25 a 29 años (154)",44,29,,17,6,4,2,,,,15,50
"De 30 a 34 años (155)",32,23,,4,7,2,9,1,,,9,69
"De 35 a 39 años (156)",13,11,,,4,1,4,2,,,2,41
"De 40 a 44 años (157)",10,9,,1,,,1,5,2,,1,56
"De 45 a 49 años (158)",7,7,,,2,,,3,1,1,,44
"De 50 y más años (159)",11,11,,,2,1,5,2,1,,,53
"No PEA (160)",10956,10630,66,1726,1459,1370,2605,2114,1030,260,326,45351
"De 12 a 14 años (161)",19,8,1,7,,,,,,,11,7
"De 15 a 19 años (162)",372,339,7,288,42,1,1,,,,33,379
"De 20 a 24 años (163)",1360,1221,16,665,379,129,30,2,,,139,1949
"De 25 a 29 años (164)",1226,1160,7,271,366,285,203,27,1,,66,2885
"De 30 a 34 años (165)",1145,1121,4,130,197,250,408,115,16,1,24,3919
"De 35 a 39 años (166)",1067,1054,1,66,111,166,350,272,81,7,13,4833
"De 40 a 44 años (167)",928,918,5,46,64,86,262,286,140,29,10,4948
"De 45 a 49 años (168)",866,862,1,33,48,67,213,268,186,46,4,5109
"De 50 y más años (169)",3973,3947,24,220,252,386,1138,1144,606,177,26,21322
