"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",23,2,13,5,3,
"Actividad economica no especificada (044)",190,3,56,80,42,9
"Desocupado (045)",250,19,98,85,39,9
"Mujeres (046)",4517,176,1647,1681,859,154
"Agric., ganadería, caza y silvicultura (047)",1814,100,641,599,389,85
"Industrias manufactureras (050)",92,,22,43,21,6
"Suministro de electricidad, gas y agua (051)",1,,1,,,
"Construcción (052)",11,,3,4,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",741,25,226,323,153,14
"Venta, mant.y rep. veh.autom.y motoc. (054)",19,,14,2,3,
"Comercio al por mayor (055)",22,1,7,8,6,
"Comercio al por menor (056)",700,24,205,313,144,14
"Hoteles y restaurantes (057)",411,18,142,147,92,12
"Trans., almac. y comunicaciones (058)",23,1,13,8,1,
"Intermediación financiera (059)",5,,3,2,,
"Activid.inmobil., empres. y alquileres (060)",28,,13,12,2,1
"Admin.pub. y defensa; p. segur.soc afil (061)",78,,31,38,9,
"Enseñanza (062)",356,,102,203,51,
"Servicios sociales y de salud (063)",68,,20,37,11,
"Otras activ. serv.comun.soc y personales (064)",72,,33,34,5,
"Hogares privados con servicio doméstico (065)",389,29,207,92,53,8
"Actividad economica no especificada (067)",353,,139,125,62,27
"Desocupado (068)",75,3,51,14,6,1
,,,,,,
"URBANA (069)",11109,396,3644,4144,2454,471
"Agric., ganadería, caza y silvicultura (070)",5798,260,1855,1969,1386,328
"Pesca (071)",5,,3,1,1,
"Explotación de minas y canteras (072)",2,,,2,,
"Industrias manufactureras (073)",363,2,105,153,88,15
"Suministro de electricidad, gas y agua (074)",27,1,9,10,7,
"Construcción (075)",332,2,119,123,80,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1472,65,450,582,325,50
"Venta, mant.y rep. veh.autom.y motoc. (077)",181,1,83,66,28,3
"Comercio al por mayor (078)",57,1,21,21,13,1
"Comercio al por menor (079)",1234,63,346,495,284,46
"Hoteles y restaurantes (080)",395,12,134,139,96,14
"Trans., almac. y comunicaciones (081)",572,6,238,227,101,
"Intermediación financiera (082)",22,,13,8,1,
"Activid.inmobil., empres. y alquileres (083)",131,,50,52,25,4
"Admin.pub. y defensa; p. segur.soc afil (084)",235,,63,109,62,1
"Enseñanza (085)",592,,114,364,111,3
"Servicios sociales y de salud (086)",126,,31,67,25,3
"Otras activ. serv.comun.soc y personales (087)",162,1,66,74,14,7
"Hogares privados con servicio doméstico (088)",327,26,179,73,42,7
"Actividad economica no especificada (090)",280,1,89,112,54,24
"Desocupado (091)",268,20,126,79,36,7
"Hombres (092)",7994,291,2599,2909,1826,369
"Agric., ganadería, caza y silvicultura (093)",4829,209,1561,1629,1151,279
"Pesca (094)",5,,3,1,1,
"Explotación de minas y canteras (095)",2,,,2,,
"Industrias manufactureras (096)",279,2,88,110,67,12
"Suministro de electricidad, gas y agua (097)",26,1,8,10,7,
"Construcción (098)",322,2,116,119,77,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",820,44,257,299,183,37
"Venta, mant.y rep. veh.autom.y motoc. (100)",162,1,69,64,25,3
"Comercio al por mayor (101)",36,,15,13,7,1
"Comercio al por menor (102)",622,43,173,222,151,33
"Hoteles y restaurantes (103)",89,6,39,20,20,4
"Trans., almac. y comunicaciones (104)",551,6,226,219,100,
"Intermediación financiera (105)",17,,10,6,1,
"Activid.inmobil., empres. y alquileres (106)",103,,37,40,23,3
"Admin.pub. y defensa; p. segur.soc afil (107)",162,,35,73,53,1
"Enseñanza (108)",294,,45,185,61,3
"Servicios sociales y de salud (109)",65,,14,32,16,3
"Otras activ. serv.comun.soc y personales (110)",95,1,37,40,10,7
"Hogares privados con servicio doméstico (111)",19,2,10,5,2,
"Actividad economica no especificada (113)",112,1,30,53,22,6
"Desocupado (114)",204,17,83,66,32,6
"Mujeres (115)",3115,105,1045,1235,628,102
"Agric., ganadería, caza y silvicultura (116)",969,51,294,340,235,49
"Industrias manufactureras (119)",84,,17,43,21,3
"Suministro de electricidad, gas y agua (120)",1,,1,,,
"Construcción (121)",10,,3,4,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",652,21,193,283,142,13
"Venta, mant.y rep. veh.autom.y motoc. (123)",19,,14,2,3,
"Comercio al por mayor (124)",21,1,6,8,6,
"Comercio al por menor (125)",612,20,173,273,133,13
"Hoteles y restaurantes (126)",306,6,95,119,76,10
"Trans., almac. y comunicaciones (127)",21,,12,8,1,
"Intermediación financiera (128)",5,,3,2,,
"Activid.inmobil., empres. y alquileres (129)",28,,13,12,2,1
"Admin.pub. y defensa; p. segur.soc afil (130)",73,,28,36,9,
"Enseñanza (131)",298,,69,179,50,
"Servicios sociales y de salud (132)",61,,17,35,9,
"Otras activ. serv.comun.soc y personales (133)",67,,29,34,4,
"Hogares privados con servicio doméstico (134)",308,24,169,68,40,7
"Actividad economica no especificada (136)",168,,59,59,32,18
"Desocupado (137)",64,3,43,13,4,1
,,,,,,
"RURAL (138)",8313,367,3348,2700,1503,395
"Agric., ganadería, caza y silvicultura (139)",7221,322,2911,2289,1334,365
"Pesca (140)",1,,1,,,
"Industrias manufactureras (142)",67,2,25,24,9,7
"Suministro de electricidad, gas y agua (143)",1,,,,1,
"Construcción (144)",36,,9,19,7,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",240,17,72,106,41,4
"Venta, mant.y rep. veh.autom.y motoc. (146)",9,,4,2,2,1
"Comercio al por mayor (147)",8,,3,3,2,
"Comercio al por menor (148)",223,17,65,101,37,3
"Hoteles y restaurantes (149)",107,12,48,29,16,2
"Trans., almac. y comunicaciones (150)",70,1,34,29,6,
"Activid.inmobil., empres. y alquileres (152)",6,,5,,1,
"Admin.pub. y defensa; p. segur.soc afil (153)",13,,5,4,4,
"Enseñanza (154)",115,,53,56,6,
"Servicios sociales y de salud (155)",16,,9,4,3,
"Otras activ. serv.comun.soc y personales (156)",15,4,6,3,2,
"Hogares privados con servicio doméstico (157)",85,5,41,24,14,1
"Actividad economica no especificada (159)",263,2,106,93,50,12
"Desocupado (160)",57,2,23,20,9,3
"Hombres (161)",6911,296,2746,2254,1272,343
"Agric., ganadería, caza y silvicultura (162)",6376,273,2564,2030,1180,329
"Pesca (163)",1,,1,,,
"Industrias manufactureras (165)",59,2,20,24,9,4
"Suministro de electricidad, gas y agua (166)",1,,,,1,
"Construcción (167)",35,,9,19,6,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",151,13,39,66,30,3
"Venta, mant.y rep. veh.autom.y motoc. (169)",9,,4,2,2,1
"Comercio al por mayor (170)",7,,2,3,2,
"Comercio al por menor (171)",135,13,33,61,26,2
"Hoteles y restaurantes (172)",2,,1,1,,
"Trans., almac. y comunicaciones (173)",68,,33,29,6,
"Activid.inmobil., empres. y alquileres (175)",6,,5,,1,
"Admin.pub. y defensa; p. segur.soc afil (176)",8,,2,2,4,
"Enseñanza (177)",57,,20,32,5,
"Servicios sociales y de salud (178)",9,,6,2,1,
"Otras activ. serv.comun.soc y personales (179)",10,4,2,3,1,
"Hogares privados con servicio doméstico (180)",4,,3,,1,
"Actividad economica no especificada (182)",78,2,26,27,20,3
"Desocupado (183)",46,2,15,19,7,3
"Mujeres (184)",1402,71,602,446,231,52
"Agric., ganadería, caza y silvicultura (185)",845,49,347,259,154,36
"Industrias manufactureras (188)",8,,5,,,3
"Construcción (190)",1,,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",89,4,33,40,11,1
"Comercio al por mayor (193)",1,,1,,,
"Comercio al por menor (194)",88,4,32,40,11,1
"Hoteles y restaurantes (195)",105,12,47,28,16,2
"Trans., almac. y comunicaciones (196)",2,1,1,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",5,,3,2,,
"Enseñanza (200)",58,,33,24,1,
"Servicios sociales y de salud (201)",7,,3,2,2,
"Otras activ. serv.comun.soc y personales (202)",5,,4,,1,
"Hogares privados con servicio doméstico (203)",81,5,38,24,13,1
"Actividad economica no especificada (205)",185,,80,66,30,9
"Desocupado (206)",11,,8,1,2,
