"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",96,10,,71,2,13,,
"Comercio al por mayor (145)",3,1,,1,1,,,
"Comercio al por menor (146)",93,9,,70,1,13,,
"Hoteles y restaurantes (147)",20,3,3,13,,1,,
"Trans., almac. y comunicaciones (148)",13,2,4,7,,,,
"Activid.inmobil., empres. y alquileres (150)",11,6,3,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",55,40,15,,,,,
"Enseñanza (152)",259,253,,5,1,,,
"Servicios sociales y de salud (153)",18,14,1,3,,,,
"Otras activ. serv.comun.soc y personales (154)",62,16,26,19,,1,,
"Hogares privados con servicio doméstico (155)",38,,,,,,38,
"Actividad economica no especificada (157)",209,6,22,129,1,51,,
"Desocupado (158)",331,,,,,,,331
"Hombres (159)",3163,265,694,1578,29,332,1,264
"Agric., ganadería, caza y silvicultura (160)",2210,2,475,1415,25,293,,
"Pesca (161)",2,,,2,,,,
"Industrias manufactureras (163)",36,,8,26,,2,,
"Construcción (165)",196,4,149,26,1,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",50,6,,39,1,4,,
"Comercio al por menor (169)",50,6,,39,1,4,,
"Hoteles y restaurantes (170)",1,,,1,,,,
"Trans., almac. y comunicaciones (171)",13,2,4,7,,,,
"Activid.inmobil., empres. y alquileres (173)",10,6,2,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",47,33,14,,,,,
"Enseñanza (175)",190,184,,5,1,,,
"Servicios sociales y de salud (176)",13,10,,3,,,,
"Otras activ. serv.comun.soc y personales (177)",45,13,25,7,,,,
"Hogares privados con servicio doméstico (178)",1,,,,,,1,
"Actividad economica no especificada (180)",85,5,17,45,1,17,,
"Desocupado (181)",264,,,,,,,264
"Mujeres (182)",641,92,76,205,1,163,37,67
"Agric., ganadería, caza y silvicultura (183)",231,1,55,58,,117,,
"Industrias manufactureras (186)",10,,3,6,,1,,
"Construcción (188)",7,,6,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",46,4,,32,1,9,,
"Comercio al por mayor (191)",3,1,,1,1,,,
"Comercio al por menor (192)",43,3,,31,,9,,
"Hoteles y restaurantes (193)",19,3,3,12,,1,,
"Activid.inmobil., empres. y alquileres (196)",1,,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",8,7,1,,,,,
"Enseñanza (198)",69,69,,,,,,
"Servicios sociales y de salud (199)",5,4,1,,,,,
"Otras activ. serv.comun.soc y personales (200)",17,3,1,12,,1,,
"Hogares privados con servicio doméstico (201)",37,,,,,,37,
"Actividad economica no especificada (203)",124,1,5,84,,34,,
