"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",5,5,,3,2,,,,,,,7
"De 15 a 19 años (022)",220,177,2,166,7,2,,,,,43,186
"De 20 a 24 años (023)",1609,1062,9,820,193,27,3,10,,,547,1363
"De 25 a 29 años (024)",2413,1844,6,987,589,201,56,4,1,,569,3039
"De 30 a 34 años (025)",2752,2444,5,893,915,423,187,21,,,308,4904
"De 35 a 39 años (026)",2858,2699,6,569,936,681,445,57,5,,159,6777
"De 40 a 44 años (027)",2488,2388,6,354,712,597,565,132,18,4,100,7039
"De 45 a 49 años (028)",1944,1889,4,214,454,452,531,181,45,8,55,6387
"De 50 y más años (029)",3994,3897,19,386,658,694,1146,666,270,58,97,15967
"Desocupada (030)",567,460,2,174,117,73,60,25,6,3,107,1130
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",21,17,2,12,3,,,,,,4,18
"De 20 a 24 años (033)",110,69,,48,19,2,,,,,41,92
"De 25 a 29 años (034)",119,82,,52,21,9,,,,,37,121
"De 30 a 34 años (035)",89,79,,27,27,17,8,,,,10,165
"De 35 a 39 años (036)",73,67,,15,20,19,12,1,,,6,169
"De 40 a 44 años (037)",48,45,,8,6,9,15,7,,,3,154
"De 45 a 49 años (038)",35,33,,5,9,6,8,4,1,,2,114
"De 50 y más años (039)",71,68,,7,12,11,17,13,5,3,3,297
"No PEA (040)",27467,25884,61,5838,6238,4561,5185,2613,1059,329,1583,83892
"De 12 a 14 años (041)",42,21,2,18,1,,,,,,21,20
"De 15 a 19 años (042)",779,643,2,577,56,7,1,,,,136,714
"De 20 a 24 años (043)",2989,2448,11,1674,624,116,17,6,,,541,3382
"De 25 a 29 años (044)",3394,3099,7,1333,1225,411,117,4,2,,295,5546
"De 30 a 34 años (045)",3281,3127,4,755,1295,676,362,31,1,3,154,7150
"De 35 a 39 años (046)",2783,2693,4,387,921,729,530,108,13,1,90,7482
"De 40 a 44 años (047)",2348,2274,2,223,577,638,617,178,38,1,74,7415
"De 45 a 49 años (048)",1974,1923,3,158,400,414,614,257,64,13,51,7199
"De 50 y más años (049)",9877,9656,26,713,1139,1570,2927,2029,941,311,221,44984
,,,,,,,,,,,,
"URBANA (060)",39140,35924,98,8851,9314,6530,6757,2982,1083,309,3216,108000
"De 12 a 14 años (061)",44,24,2,19,3,,,,,,20,25
"De 15 a 19 años (062)",855,686,4,621,51,9,1,,,,169,754
"De 20 a 24 años (063)",3950,2934,17,2130,652,108,12,15,,,1016,3905
"De 25 a 29 años (064)",4991,4170,11,2008,1522,493,128,7,1,,821,7121
"De 30 a 34 años (065)",5234,4803,8,1433,1934,935,445,44,1,3,431,10301
"De 35 a 39 años (066)",4901,4676,10,842,1649,1217,810,133,14,1,225,12210
"De 40 a 44 años (067)",4177,4022,7,512,1142,1076,989,248,44,4,155,12282
"De 45 a 49 años (068)",3398,3311,7,335,764,764,972,373,82,14,87,11587
"De 50 y más años (069)",11590,11298,32,951,1597,1928,3400,2162,941,287,292,49815
"PEA (070)",16307,14498,50,3976,4034,2721,2516,876,269,56,1809,39531
"De 12 a 14 años (071)",5,4,,2,2,,,,,,1,6
"De 15 a 19 años (072)",201,159,3,146,8,2,,,,,42,168
"De 20 a 24 años (073)",1484,949,8,739,171,21,1,9,,,535,1205
"De 25 a 29 años (074)",2169,1616,5,890,513,160,45,3,,,553,2605
"De 30 a 34 años (075)",2480,2184,4,809,829,369,154,19,,,296,4330
"De 35 a 39 años (076)",2538,2385,6,519,838,603,371,44,4,,153,5891
"De 40 a 44 años (077)",2206,2116,5,327,637,541,480,109,14,3,90,6138
"De 45 a 49 años (078)",1744,1694,4,194,424,409,468,153,37,5,50,5629
"De 50 y más años (079)",3480,3391,15,350,612,616,997,539,214,48,89,13559
"Ocupada (080)",15795,14087,48,3820,3930,2653,2466,853,264,53,1708,38527
"De 12 a 14 años (081)",4,4,,2,2,,,,,,,6
"De 15 a 19 años (082)",181,143,1,135,5,2,,,,,38,151
"De 20 a 24 años (083)",1386,891,8,698,155,20,1,9,,,495,1129
"De 25 a 29 años (084)",2066,1546,5,844,497,152,45,3,,,520,2503
"De 30 a 34 años (085)",2396,2110,4,783,804,353,147,19,,,286,4178
"De 35 a 39 años (086)",2469,2322,6,506,819,585,359,43,4,,147,5729
"De 40 a 44 años (087)",2164,2077,5,320,632,532,469,102,14,3,87,6004
"De 45 a 49 años (088)",1711,1663,4,189,416,403,461,149,36,5,48,5522
"De 50 y más años (089)",3418,3331,15,343,600,606,984,528,210,45,87,13305
"Desocupada (090)",512,411,2,156,104,68,50,23,5,3,101,1004
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",20,16,2,11,3,,,,,,4,17
"De 20 a 24 años (093)",98,58,,41,16,1,,,,,40,76
"De 25 a 29 años (094)",103,70,,46,16,8,,,,,33,102
"De 30 a 34 años (095)",84,74,,26,25,16,7,,,,10,152
"De 35 a 39 años (096)",69,63,,13,19,18,12,1,,,6,162
"De 40 a 44 años (097)",42,39,,7,5,9,11,7,,,3,134
"De 45 a 49 años (098)",33,31,,5,8,6,7,4,1,,2,107
"De 50 y más años (099)",62,60,,7,12,10,13,11,4,3,2,254
"No PEA (100)",22833,21426,48,4875,5280,3809,4241,2106,814,253,1407,68469
"De 12 a 14 años (101)",39,20,2,17,1,,,,,,19,19
"De 15 a 19 años (102)",654,527,1,475,43,7,1,,,,127,586
"De 20 a 24 años (103)",2466,1985,9,1391,481,87,11,6,,,481,2700
"De 25 a 29 años (104)",2822,2554,6,1118,1009,333,83,4,1,,268,4516
"De 30 a 34 años (105)",2754,2619,4,624,1105,566,291,25,1,3,135,5971
"De 35 a 39 años (106)",2363,2291,4,323,811,614,439,89,10,1,72,6319
"De 40 a 44 años (107)",1971,1906,2,185,505,535,509,139,30,1,65,6144
"De 45 a 49 años (108)",1654,1617,3,141,340,355,504,220,45,9,37,5958
"De 50 y más años (109)",8110,7907,17,601,985,1312,2403,1623,727,239,203,36256
,,,,,,,,,,,,
"RURAL (120)",7177,6825,22,1553,1507,1181,1421,727,321,93,352,22691
"De 12 a 14 años (121)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (122)",165,151,2,134,15,,,,,,14,164
"De 20 a 24 años (123)",758,645,3,412,184,37,8,1,,,113,932
"De 25 a 29 años (124)",935,855,2,364,313,128,45,1,2,,80,1585
"De 30 a 34 años (125)",888,847,1,242,303,181,112,8,,,41,1918
"De 35 a 39 años (126)",813,783,,129,228,212,177,33,4,,30,2218
"De 40 a 44 años (127)",707,685,1,73,153,168,208,69,12,1,22,2326
"De 45 a 49 años (128)",555,534,,42,99,108,181,69,28,7,21,2113
"De 50 y más años (129)",2352,2323,13,155,212,347,690,546,275,85,29,11433
"PEA (130)",2543,2367,9,590,549,429,477,220,76,17,176,7268
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",40,35,1,32,2,,,,,,5,36
"De 20 a 24 años (133)",235,182,1,129,41,8,2,1,,,53,250
"De 25 a 29 años (134)",363,310,1,149,97,50,11,1,1,,53,555
"De 30 a 34 años (135)",361,339,1,111,113,71,41,2,,,22,739
"De 35 a 39 años (136)",393,381,,65,118,97,86,14,1,,12,1055
"De 40 a 44 años (137)",330,317,1,35,81,65,100,30,4,1,13,1055
"De 45 a 49 años (138)",235,228,,25,39,49,71,32,9,3,7,872
"De 50 y más años (139)",585,574,4,43,58,89,166,140,61,13,11,2705
"Ocupada (140)",2488,2318,9,572,536,424,467,218,75,17,170,7142
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",39,34,1,31,2,,,,,,5,35
"De 20 a 24 años (143)",223,171,1,122,38,7,2,1,,,52,234
"De 25 a 29 años (144)",347,298,1,143,92,49,11,1,1,,49,536
"De 30 a 34 años (145)",356,334,1,110,111,70,40,2,,,22,726
"De 35 a 39 años (146)",389,377,,63,117,96,86,14,1,,12,1048
"De 40 a 44 años (147)",324,311,1,34,80,65,96,30,4,1,13,1035
"De 45 a 49 años (148)",233,226,,25,38,49,70,32,9,3,7,865
"De 50 y más años (149)",576,566,4,43,58,88,162,138,60,13,10,2662
"Desocupada (150)",55,49,,18,13,5,10,2,1,,6,126
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",12,11,,7,3,1,,,,,1,16
"De 25 a 29 años (154)",16,12,,6,5,1,,,,,4,19
"De 30 a 34 años (155)",5,5,,1,2,1,1,,,,,13
"De 35 a 39 años (156)",4,4,,2,1,1,,,,,,7
"De 40 a 44 años (157)",6,6,,1,1,,4,,,,,20
"De 45 a 49 años (158)",2,2,,,1,,1,,,,,7
"De 50 y más años (159)",9,8,,,,1,4,2,1,,1,43
"No PEA (160)",4634,4458,13,963,958,752,944,507,245,76,176,15423
"De 12 a 14 años (161)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (162)",125,116,1,102,13,,,,,,9,128
"De 20 a 24 años (163)",523,463,2,283,143,29,6,,,,60,682
"De 25 a 29 años (164)",572,545,1,215,216,78,34,,1,,27,1030
"De 30 a 34 años (165)",527,508,,131,190,110,71,6,,,19,1179
"De 35 a 39 años (166)",420,402,,64,110,115,91,19,3,,18,1163
"De 40 a 44 años (167)",377,368,,38,72,103,108,39,8,,9,1271
"De 45 a 49 años (168)",320,306,,17,60,59,110,37,19,4,14,1241
"De 50 y más años (169)",1767,1749,9,112,154,258,524,406,214,72,18,8728
