"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",171,,,,,36,86,49
"De 35 a 39 años (056)",150,,,,3,47,67,33
"De 40 a 44 años (057)",95,,,,4,46,27,18
"De 45 a 49 años (058)",62,,,,12,33,11,6
"De 50 y más años (059)",69,,,6,32,15,2,14
"Sup. no Univ. completa (060)",1181,,1,21,53,240,515,351
"De 20 a 24 años (063)",147,,,,,,75,72
"De 25 a 29 años (064)",242,,,,,6,141,95
"De 30 a 34 años (065)",258,,,,,41,146,71
"De 35 a 39 años (066)",184,,,,1,40,101,42
"De 40 a 44 años (067)",145,,,,3,72,40,30
"De 45 a 49 años (068)",87,,,1,12,50,11,13
"De 50 y más años (069)",118,,1,20,37,31,1,28
"Sup. Univ. incompleta (070)",369,,,3,29,88,139,110
"De 15 a 19 años (072)",7,,,,,,6,1
"De 20 a 24 años (073)",55,,,,,,26,29
"De 25 a 29 años (074)",62,,,,,2,33,27
"De 30 a 34 años (075)",66,,,,,8,31,27
"De 35 a 39 años (076)",59,,,,1,26,24,8
"De 40 a 44 años (077)",46,,,,3,23,15,5
"De 45 a 49 años (078)",38,,,,6,22,4,6
"De 50 y más años (079)",36,,,3,19,7,,7
"Sup. Univ. completa (080)",1008,1,,12,68,245,367,315
"De 20 a 24 años (083)",78,,,,,,27,51
"De 25 a 29 años (084)",175,,,,,13,77,85
"De 30 a 34 años (085)",172,,,,,12,102,58
"De 35 a 39 años (086)",177,,,,,46,89,42
"De 40 a 44 años (087)",174,,,,7,81,56,30
"De 45 a 49 años (088)",105,,,1,14,54,14,22
"De 50 y más años (089)",127,1,,11,47,39,2,27
,,,,,,,,
"URBANA (100)",11220,29,181,500,1108,2529,4067,2806
"De 12 a 14 años (101)",19,,,,,,,19
"De 15 a 19 años (102)",224,,,,,,134,90
"De 20 a 24 años (103)",1215,,,,,1,698,516
"De 25 a 29 años (104)",1510,,,,,87,935,488
"De 30 a 34 años (105)",1607,,,,,285,935,387
"De 35 a 39 años (106)",1571,,,,14,533,727,297
"De 40 a 44 años (107)",1414,,,,73,657,448,236
"De 45 a 49 años (108)",1089,,,6,205,534,161,183
"De 50 y más años (109)",2571,29,181,494,816,432,29,590
"Sin nivel (110)",765,17,70,128,131,99,99,221
"De 20 a 24 años (113)",10,,,,,,5,5
"De 25 a 29 años (114)",10,,,,,,6,4
"De 30 a 34 años (115)",52,,,,,8,28,16
"De 35 a 39 años (116)",49,,,,,11,23,15
"De 40 a 44 años (117)",53,,,,4,16,20,13
"De 45 a 49 años (118)",55,,,,8,20,16,11
"De 50 y más años (119)",536,17,70,128,119,44,1,157
"Educacion Inicial (120)",8,,,,,2,1,5
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",2,,,,,,,2
"De 30 a 34 años (125)",4,,,,,1,1,2
"De 35 a 39 años (126)",1,,,,,1,,
"Primaria (130)",2618,11,90,251,405,581,705,575
"De 12 a 14 años (131)",7,,,,,,,7
"De 15 a 19 años (132)",34,,,,,,24,10
"De 20 a 24 años (133)",135,,,,,1,85,49
"De 25 a 29 años (134)",215,,,,,13,141,61
"De 30 a 34 años (135)",245,,,,,34,160,51
"De 35 a 39 años (136)",271,,,,3,98,128,42
"De 40 a 44 años (137)",309,,,,19,132,108,50
"De 45 a 49 años (138)",273,,,1,48,132,44,48
"De 50 y más años (139)",1129,11,90,250,335,171,15,257
"Secundaria (140)",4452,,20,81,373,1101,1876,1001
"De 12 a 14 años (141)",12,,,,,,,12
"De 15 a 19 años (142)",156,,,,,,89,67
"De 20 a 24 años (143)",642,,,,,,392,250
"De 25 a 29 años (144)",657,,,,,46,450,161
"De 30 a 34 años (145)",660,,,,,148,392,120
"De 35 a 39 años (146)",688,,,,6,265,299,118
"De 40 a 44 años (147)",602,,,,34,290,184,94
"De 45 a 49 años (148)",474,,,3,105,227,62,77
"De 50 y más años (149)",561,,20,78,228,125,8,102
"Sup. no Univ. incompleta (150)",880,,,6,50,180,388,256
"De 15 a 19 años (152)",27,,,,,,15,12
"De 20 a 24 años (153)",161,,,,,,92,69
"De 25 a 29 años (154)",167,,,,,7,96,64
"De 30 a 34 años (155)",162,,,,,33,83,46
"De 35 a 39 años (156)",146,,,,3,47,65,31
"De 40 a 44 años (157)",89,,,,3,46,25,15
"De 45 a 49 años (158)",60,,,,12,32,10,6
"De 50 y más años (159)",68,,,6,32,15,2,13
"Sup. no Univ. completa (160)",1149,,1,21,52,235,502,338
"De 20 a 24 años (163)",137,,,,,,72,65
"De 25 a 29 años (164)",236,,,,,6,137,93
"De 30 a 34 años (165)",251,,,,,41,141,69
"De 35 a 39 años (166)",182,,,,1,40,100,41
"De 40 a 44 años (167)",142,,,,3,69,40,30
"De 45 a 49 años (168)",85,,,1,12,48,11,13
"De 50 y más años (169)",116,,1,20,36,31,1,27
"Sup. Univ. incompleta (170)",362,,,3,29,87,137,106
"De 15 a 19 años (172)",7,,,,,,6,1
"De 20 a 24 años (173)",53,,,,,,25,28
"De 25 a 29 años (174)",60,,,,,2,33,25
"De 30 a 34 años (175)",64,,,,,8,30,26
"De 35 a 39 años (176)",59,,,,1,26,24,8
"De 40 a 44 años (177)",46,,,,3,23,15,5
"De 45 a 49 años (178)",37,,,,6,21,4,6
"De 50 y más años (179)",36,,,3,19,7,,7
"Sup. Univ. completa (180)",986,1,,10,68,244,359,304
"De 20 a 24 años (183)",76,,,,,,27,49
"De 25 a 29 años (184)",163,,,,,13,72,78
"De 30 a 34 años (185)",169,,,,,12,100,57
"De 35 a 39 años (186)",175,,,,,45,88,42
"De 40 a 44 años (187)",173,,,,7,81,56,29
"De 45 a 49 años (188)",105,,,1,14,54,14,22
"De 50 y más años (189)",125,1,,9,47,39,2,27
,,,,,,,,
"RURAL (200)",1359,14,35,92,188,230,492,308
"De 12 a 14 años (201)",2,,,,,,,2
"De 15 a 19 años (202)",31,,,,,,25,6
"De 20 a 24 años (203)",146,,,,,,92,54
"De 25 a 29 años (204)",173,,,,,4,117,52
"De 30 a 34 años (205)",162,,,,,20,103,39
"De 35 a 39 años (206)",138,,,,1,35,83,19
"De 40 a 44 años (207)",131,,,,7,55,46,23
"De 45 a 49 años (208)",118,,,1,23,50,22,22
"De 50 y más años (209)",458,14,35,91,157,66,4,91
"Sin nivel (210)",214,9,19,38,50,21,28,49
"De 15 a 19 años (212)",1,,,,,,1,
"De 20 a 24 años (213)",4,,,,,,3,1
"De 25 a 29 años (214)",1,,,,,,1,
"De 30 a 34 años (215)",11,,,,,,7,4
"De 35 a 39 años (216)",10,,,,,1,6,3
"De 40 a 44 años (217)",12,,,,1,3,4,4
"De 45 a 49 años (218)",16,,,,3,9,4,
"De 50 y más años (219)",159,9,19,38,46,8,2,37
"Educacion Inicial (220)",1,,,,,,,1
"De 20 a 24 años (223)",1,,,,,,,1
"Primaria (230)",643,4,16,50,113,130,214,116
"De 12 a 14 años (231)",1,,,,,,,1
"De 15 a 19 años (232)",18,,,,,,16,2
"De 20 a 24 años (233)",38,,,,,,24,14
"De 25 a 29 años (234)",56,,,,,,44,12
"De 30 a 34 años (235)",54,,,,,5,39,10
"De 35 a 39 años (236)",65,,,,,15,42,8
"De 40 a 44 años (237)",73,,,,3,29,32,9
"De 45 a 49 años (238)",73,,,1,14,28,15,15
"De 50 y más años (239)",265,4,16,49,96,53,2,45
"Secundaria (240)",397,1,,2,23,68,209,94
"De 12 a 14 años (241)",1,,,,,,,1
"De 15 a 19 años (242)",11,,,,,,7,4
"De 20 a 24 años (243)",79,,,,,,56,23
"De 25 a 29 años (244)",86,,,,,4,59,23
"De 30 a 34 años (245)",76,,,,,12,46,18
"De 35 a 39 años (246)",55,,,,1,18,31,5
"De 40 a 44 años (247)",36,,,,2,20,8,6
"De 45 a 49 años (248)",24,,,,6,9,2,7
"De 50 y más años (249)",29,1,,2,14,5,,7
"Sup. no Univ. incompleta (250)",43,,,,1,4,18,20
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",10,,,,,,5,5
"De 25 a 29 años (254)",10,,,,,,4,6
"De 30 a 34 años (255)",9,,,,,3,3,3
"De 35 a 39 años (256)",4,,,,,,2,2
"De 40 a 44 años (257)",6,,,,1,,2,3
"De 45 a 49 años (258)",2,,,,,1,1,
"De 50 y más años (259)",1,,,,,,,1
"Sup. no Univ. completa (260)",32,,,,1,5,13,13
"De 20 a 24 años (263)",10,,,,,,3,7
"De 25 a 29 años (264)",6,,,,,,4,2
"De 30 a 34 años (265)",7,,,,,,5,2
"De 35 a 39 años (266)",2,,,,,,1,1
"De 40 a 44 años (267)",3,,,,,3,,
"De 45 a 49 años (268)",2,,,,,2,,
"De 50 y más años (269)",2,,,,1,,,1
"Sup. Univ. incompleta (270)",7,,,,,1,2,4
"De 20 a 24 años (273)",2,,,,,,1,1
"De 25 a 29 años (274)",2,,,,,,,2
"De 30 a 34 años (275)",2,,,,,,1,1
"De 45 a 49 años (278)",1,,,,,1,,
"Sup. Univ. completa (280)",22,,,2,,1,8,11
"De 20 a 24 años (283)",2,,,,,,,2
"De 25 a 29 años (284)",12,,,,,,5,7
"De 30 a 34 años (285)",3,,,,,,2,1
"De 35 a 39 años (286)",2,,,,,1,1,
"De 40 a 44 años (287)",1,,,,,,,1
"De 50 y más años (289)",2,,,2,,,,
