"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Primaria (063)",598,543,32,8,15
"Secundaria (064)",434,335,34,17,48
"Superior no univ. incompleta (065)",57,42,7,2,6
"Superior no univ. completa (066)",257,95,46,66,50
"Superior univ. incompleta (067)",40,14,8,6,12
"Superior univ. completa (068)",197,80,28,49,40
"De 06 a 14 años (070)",32,31,1,,
"Educación inicial (072)",1,1,,,
"Primaria (073)",21,21,,,
"Secundaria (074)",10,9,1,,
"De 15 a 29 años (080)",423,310,39,26,48
"Sin nivel (081)",14,12,1,,1
"Educación inicial (082)",1,1,,,
"Primaria (083)",135,117,12,3,3
"Secundaria (084)",162,125,16,5,16
"Superior no univ. incompleta (085)",23,19,2,,2
"Superior no univ. completa (086)",43,17,5,8,13
"Superior univ. incompleta (087)",8,4,1,,3
"Superior univ. completa (088)",37,15,2,10,10
"De 30 a 44 años (090)",629,396,76,80,77
"Sin nivel (091)",30,28,2,,
"Primaria (093)",161,143,9,2,7
"Secundaria (094)",151,116,10,6,19
"Superior no univ. incompleta (095)",23,14,4,2,3
"Superior no univ. completa (096)",154,54,32,43,25
"Superior univ. incompleta (097)",22,6,5,6,5
"Superior univ. completa (098)",88,35,14,21,18
"De 45 a 64 años (100)",487,360,41,42,44
"Sin nivel (101)",27,27,,,
"Primaria (103)",218,202,10,3,3
"Secundaria (104)",100,74,7,6,13
"Superior no univ. incompleta (105)",10,8,1,,1
"Superior no univ. completa (106)",56,20,9,15,12
"Superior univ. incompleta (107)",10,4,2,,4
"Superior univ. completa (108)",66,25,12,18,11
"De 65 y más años (110)",99,95,1,,3
"Sin nivel (111)",14,14,,,
"Primaria (113)",63,60,1,,2
"Secundaria (114)",11,11,,,
"Superior no univ. incompleta (115)",1,1,,,
"Superior no univ. completa (116)",4,4,,,
"Superior univ. completa (118)",6,5,,,1
,,,,,
"RURAL (120)",2586,2484,58,18,26
"Sin nivel (121)",392,388,4,,
"Educación inicial (122)",5,5,,,
"Primaria (123)",1607,1573,28,6,
"Secundaria (124)",396,378,8,3,7
"Superior no univ. incompleta (125)",26,20,1,1,4
"Superior no univ. completa (126)",94,64,12,5,13
"Superior univ. incompleta (127)",16,13,,2,1
"Superior univ. completa (128)",50,43,5,1,1
"De 06 a 14 años (130)",102,95,3,4,
"Sin nivel (131)",6,6,,,
"Primaria (133)",84,78,3,3,
"Secundaria (134)",12,11,,1,
"De 15 a 29 años (140)",881,846,23,3,9
"Sin nivel (141)",66,65,1,,
"Educación inicial (142)",4,4,,,
"Primaria (143)",532,521,11,,
"Secundaria (144)",220,212,4,1,3
"Superior no univ. incompleta (145)",12,9,1,,2
"Superior no univ. completa (146)",40,28,6,2,4
"Superior univ. incompleta (147)",3,3,,,
"Superior univ. completa (148)",4,4,,,
"De 30 a 44 años (150)",797,761,17,8,11
"Sin nivel (151)",114,114,,,
"Educación inicial (152)",1,1,,,
"Primaria (153)",478,469,7,2,
"Secundaria (154)",116,114,1,,1
"Superior no univ. incompleta (155)",10,7,,1,2
"Superior no univ. completa (156)",40,25,6,3,6
"Superior univ. incompleta (157)",10,7,,2,1
"Superior univ. completa (158)",28,24,3,,1
"De 45 a 64 años (160)",587,566,12,3,6
"Sin nivel (161)",135,133,2,,
"Primaria (163)",372,366,5,1,
"Secundaria (164)",44,37,3,1,3
"Superior no univ. incompleta (165)",3,3,,,
"Superior no univ. completa (166)",14,11,,,3
"Superior univ. incompleta (167)",2,2,,,
"Superior univ. completa (168)",17,14,2,1,
"De 65 y más años (170)",219,216,3,,
"Sin nivel (171)",71,70,1,,
"Primaria (173)",141,139,2,,
"Secundaria (174)",4,4,,,
"Superior no univ. incompleta (175)",1,1,,,
"Superior univ. incompleta (177)",1,1,,,
"Superior univ. completa (178)",1,1,,,
