"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Actividad economica no especificada (087)",45,,,,,,,,,1,,44
"Hombres (088)",831,4,67,12,19,75,337,51,46,193,12,15
"Agric., ganadería, caza y silvicultura (089)",472,,1,,,,337,,,134,,
"Explotación de minas y canteras (091)",1,,,,,,,1,,,,
"Industrias manufactureras (092)",41,,,1,,3,,35,,2,,
"Suministro de electricidad, gas y agua (093)",3,,,,,,,2,1,,,
"Construcción (094)",25,,,,,,,4,12,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",103,,2,,,71,,9,,21,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",1,,,,,,,1,,,,
"Comercio al por mayor (097)",6,,,,,6,,,,,,
"Comercio al por menor (098)",96,,2,,,65,,8,,21,,
"Hoteles y restaurantes (099)",1,,,,,,,,,1,,
"Trans., almac. y comunicaciones (100)",45,,,,1,,,,33,11,,
"Activid.inmobil., empres. y alquileres (102)",8,,2,3,2,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",36,4,1,1,12,,,,,6,12,
"Enseñanza (104)",60,,54,,2,,,,,4,,
"Servicios sociales y de salud (105)",12,,6,4,2,,,,,,,
"Otras activ. serv.comun.soc y personales (106)",7,,1,3,,1,,,,2,,
"Hogares privados con servicio doméstico (107)",1,,,,,,,,,1,,
"Actividad economica no especificada (109)",16,,,,,,,,,1,,15
"Mujeres (110)",311,1,66,7,15,100,8,2,,82,1,29
"Agric., ganadería, caza y silvicultura (111)",20,,,,,,8,,,12,,
"Industrias manufactureras (114)",5,,,,,3,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",74,,,,,64,,,,10,,
"Comercio al por mayor (119)",4,,,,,4,,,,,,
"Comercio al por menor (120)",70,,,,,60,,,,10,,
"Hoteles y restaurantes (121)",40,,,,,29,,,,11,,
"Trans., almac. y comunicaciones (122)",7,,,,4,,,,,3,,
"Activid.inmobil., empres. y alquileres (124)",4,,,,2,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",7,1,,,1,,,,,4,1,
"Enseñanza (126)",59,,56,1,2,,,,,,,
"Servicios sociales y de salud (127)",21,,9,6,6,,,,,,,
"Otras activ. serv.comun.soc y personales (128)",20,,1,,,4,,,,15,,
"Hogares privados con servicio doméstico (129)",25,,,,,,,,,25,,
"Actividad economica no especificada (131)",29,,,,,,,,,,,29
,,,,,,,,,,,,
"RURAL (132)",6637,3,207,17,14,64,4546,30,49,1365,,342
"Agric., ganadería, caza y silvicultura (133)",5826,,,,,,4546,,2,1278,,
"Explotación de minas y canteras (135)",3,,,,,,,1,,2,,
"Industrias manufactureras (136)",27,,,,,,,27,,,,
"Suministro de electricidad, gas y agua (137)",1,,,,,,,,1,,,
"Construcción (138)",46,,,1,,,,,29,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",66,,2,,,50,,2,,12,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,,,,,1,,,,
"Comercio al por mayor (141)",2,,,,,1,,,,1,,
"Comercio al por menor (142)",63,,2,,,49,,1,,11,,
"Hoteles y restaurantes (143)",16,,,,,14,,,,2,,
"Trans., almac. y comunicaciones (144)",26,,,,1,,,,17,8,,
"Activid.inmobil., empres. y alquileres (146)",8,,2,4,1,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",15,3,2,,7,,,,,3,,
"Enseñanza (148)",202,,197,1,2,,,,,2,,
"Servicios sociales y de salud (149)",14,,4,7,3,,,,,,,
"Otras activ. serv.comun.soc y personales (150)",6,,,3,,,,,,3,,
"Hogares privados con servicio doméstico (151)",38,,,,,,,,,38,,
"Actividad economica no especificada (153)",343,,,1,,,,,,,,342
"Hombres (154)",6076,2,67,12,11,31,4495,28,49,1233,,148
"Agric., ganadería, caza y silvicultura (155)",5687,,,,,,4495,,2,1190,,
"Explotación de minas y canteras (157)",3,,,,,,,1,,2,,
"Industrias manufactureras (158)",25,,,,,,,25,,,,
"Suministro de electricidad, gas y agua (159)",1,,,,,,,,1,,,
"Construcción (160)",45,,,1,,,,,29,15,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",43,,2,,,31,,2,,8,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,,,,,1,,,,
"Comercio al por mayor (163)",1,,,,,1,,,,,,
"Comercio al por menor (164)",41,,2,,,30,,1,,8,,
"Hoteles y restaurantes (165)",1,,,,,,,,,1,,
"Trans., almac. y comunicaciones (166)",25,,,,,,,,17,8,,
"Activid.inmobil., empres. y alquileres (168)",7,,2,4,,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",13,2,2,,6,,,,,3,,
"Enseñanza (170)",64,,60,1,2,,,,,1,,
"Servicios sociales y de salud (171)",6,,1,2,3,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",3,,,3,,,,,,,,
"Hogares privados con servicio doméstico (173)",4,,,,,,,,,4,,
"Actividad economica no especificada (175)",149,,,1,,,,,,,,148
"Mujeres (176)",561,1,140,5,3,33,51,2,,132,,194
"Agric., ganadería, caza y silvicultura (177)",139,,,,,,51,,,88,,
"Industrias manufactureras (180)",2,,,,,,,2,,,,
"Construcción (182)",1,,,,,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",23,,,,,19,,,,4,,
"Comercio al por mayor (185)",1,,,,,,,,,1,,
"Comercio al por menor (186)",22,,,,,19,,,,3,,
"Hoteles y restaurantes (187)",15,,,,,14,,,,1,,
"Trans., almac. y comunicaciones (188)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",1,,,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",2,1,,,1,,,,,,,
"Enseñanza (192)",138,,137,,,,,,,1,,
"Servicios sociales y de salud (193)",8,,3,5,,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",3,,,,,,,,,3,,
"Hogares privados con servicio doméstico (195)",34,,,,,,,,,34,,
"Actividad economica no especificada (197)",194,,,,,,,,,,,194
