"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Hoteles y restaurantes (055)",60,18,,16,10,4,9,1,2
"Trans., almac. y comunicaciones (056)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (058)",9,,1,1,,,2,2,3
"Admin.pub. y defensa; p. segur.soc.afil (059)",25,,,1,3,2,14,1,4
"Enseñanza (060)",136,,,,5,9,75,9,38
"Servicios sociales y de salud (061)",28,,,1,2,,9,2,14
"Otras activ. serv.comun.soc y personales (062)",33,12,,7,3,4,3,1,3
"Hogares privados con servicio doméstico (063)",64,27,,18,8,3,5,2,1
"Actividad economica no especificada (065)",150,81,,43,10,8,2,4,2
,,,,,,,,,
"URBANA (066)",986,81,2,136,185,88,272,50,172
"Agric., ganadería, caza y silvicultura (067)",196,27,,46,65,9,28,8,13
"Industrias manufactureras (070)",43,3,,9,12,7,8,,4
"Construcción (072)",63,6,1,12,21,7,7,1,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",150,16,,24,34,19,35,6,16
"Venta, mant.y rep. veh.autom.y motoc. (074)",3,,,,,1,1,,1
"Comercio al por mayor (075)",12,,,,2,,6,2,2
"Comercio al por menor (076)",135,16,,24,32,18,28,4,13
"Hoteles y restaurantes (077)",46,11,,11,8,4,9,,3
"Trans., almac. y comunicaciones (078)",39,1,,4,11,6,14,,3
"Intermediación financiera (079)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (080)",22,,1,2,3,3,3,3,7
"Admin.pub. y defensa; p. segur.soc.afil (081)",67,,,3,11,6,27,7,13
"Enseñanza (082)",219,,,1,4,13,112,16,73
"Servicios sociales y de salud (083)",38,,,,1,1,13,3,20
"Otras activ. serv.comun.soc y personales (084)",31,3,,3,3,5,7,1,9
"Hogares privados con servicio doméstico (085)",27,6,,8,5,2,5,1,
"Actividad economica no especificada (087)",44,8,,13,7,6,4,3,3
"Hombres (088)",646,35,1,83,142,55,176,33,121
"Agric., ganadería, caza y silvicultura (089)",177,22,,39,62,8,26,7,13
"Industrias manufactureras (092)",35,1,,6,11,6,7,,4
"Construcción (094)",60,5,1,12,20,6,7,1,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",64,3,,12,13,8,13,4,11
"Venta, mant.y rep. veh.autom.y motoc. (096)",3,,,,,1,1,,1
"Comercio al por mayor (097)",6,,,,1,,1,2,2
"Comercio al por menor (098)",55,3,,12,12,7,11,2,8
"Hoteles y restaurantes (099)",5,,,,2,1,1,,1
"Trans., almac. y comunicaciones (100)",38,1,,4,11,6,13,,3
"Intermediación financiera (101)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (102)",14,,,2,3,3,1,1,4
"Admin.pub. y defensa; p. segur.soc.afil (103)",50,,,3,10,4,16,7,10
"Enseñanza (104)",152,,,1,3,8,80,10,50
"Servicios sociales y de salud (105)",15,,,,,1,5,1,8
"Otras activ. serv.comun.soc y personales (106)",15,1,,,2,1,4,,7
"Hogares privados con servicio doméstico (107)",2,1,,,1,,,,
"Actividad economica no especificada (109)",18,1,,4,4,3,3,1,2
"Mujeres (110)",340,46,1,53,43,33,96,17,51
"Agric., ganadería, caza y silvicultura (111)",19,5,,7,3,1,2,1,
"Industrias manufactureras (114)",8,2,,3,1,1,1,,
"Construcción (116)",3,1,,,1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",86,13,,12,21,11,22,2,5
"Comercio al por mayor (119)",6,,,,1,,5,,
"Comercio al por menor (120)",80,13,,12,20,11,17,2,5
"Hoteles y restaurantes (121)",41,11,,11,6,3,8,,2
"Trans., almac. y comunicaciones (122)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (124)",8,,1,,,,2,2,3
"Admin.pub. y defensa; p. segur.soc.afil (125)",17,,,,1,2,11,,3
"Enseñanza (126)",67,,,,1,5,32,6,23
"Servicios sociales y de salud (127)",23,,,,1,,8,2,12
"Otras activ. serv.comun.soc y personales (128)",16,2,,3,1,4,3,1,2
"Hogares privados con servicio doméstico (129)",25,5,,8,4,2,5,1,
"Actividad economica no especificada (131)",26,7,,9,3,3,1,2,1
,,,,,,,,,
"RURAL (132)",3494,973,9,1175,665,110,363,58,141
"Agric., ganadería, caza y silvicultura (133)",2459,761,9,938,489,62,143,16,41
"Pesca (134)",2,,,,1,1,,,
"Industrias manufactureras (136)",46,8,,15,14,2,4,1,2
"Construcción (138)",203,35,,82,57,3,19,3,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",96,20,,30,29,2,12,,3
"Comercio al por mayor (141)",3,1,,1,,,1,,
"Comercio al por menor (142)",93,19,,29,29,2,11,,3
"Hoteles y restaurantes (143)",20,7,,6,4,1,1,1,
"Trans., almac. y comunicaciones (144)",13,,,2,3,2,3,2,1
"Activid.inmobil., empres. y de alquiler (146)",11,2,,1,2,,2,1,3
"Admin.pub. y defensa; p. segur.soc.afil (147)",55,3,,5,18,6,13,3,7
"Enseñanza (148)",259,,,1,16,13,147,18,64
"Servicios sociales y de salud (149)",18,,,1,1,3,7,3,3
"Otras activ. serv.comun.soc y personales (150)",62,15,,25,12,2,3,,5
"Hogares privados con servicio doméstico (151)",41,22,,12,4,1,,1,1
"Actividad economica no especificada (153)",209,100,,57,15,12,9,9,7
"Hombres (154)",2913,720,9,1020,606,93,296,50,119
"Agric., ganadería, caza y silvicultura (155)",2223,636,9,858,469,59,135,16,41
"Pesca (156)",2,,,,1,1,,,
"Industrias manufactureras (158)",36,6,,13,12,,2,1,2
"Construcción (160)",196,33,,78,56,3,19,3,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",50,9,,17,17,1,4,,2
"Comercio al por menor (164)",50,9,,17,17,1,4,,2
"Hoteles y restaurantes (165)",1,,,1,,,,,
"Trans., almac. y comunicaciones (166)",13,,,2,3,2,3,2,1
"Activid.inmobil., empres. y de alquiler (168)",10,2,,,2,,2,1,3
"Admin.pub. y defensa; p. segur.soc.afil (169)",47,3,,4,16,6,10,2,6
"Enseñanza (170)",190,,,1,12,9,104,15,49
"Servicios sociales y de salud (171)",13,,,,,3,6,3,1
"Otras activ. serv.comun.soc y personales (172)",45,5,,21,10,2,3,,4
"Hogares privados con servicio doméstico (173)",2,,,2,,,,,
"Actividad economica no especificada (175)",85,26,,23,8,7,8,7,6
"Mujeres (176)",581,253,,155,59,17,67,8,22
"Agric., ganadería, caza y silvicultura (177)",236,125,,80,20,3,8,,
"Industrias manufactureras (180)",10,2,,2,2,2,2,,
"Construcción (182)",7,2,,4,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",46,11,,13,12,1,8,,1
"Comercio al por mayor (185)",3,1,,1,,,1,,
"Comercio al por menor (186)",43,10,,12,12,1,7,,1
"Hoteles y restaurantes (187)",19,7,,5,4,1,1,1,
"Activid.inmobil., empres. y de alquiler (190)",1,,,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",8,,,1,2,,3,1,1
"Enseñanza (192)",69,,,,4,4,43,3,15
"Servicios sociales y de salud (193)",5,,,1,1,,1,,2
"Otras activ. serv.comun.soc y personales (194)",17,10,,4,2,,,,1
"Hogares privados con servicio doméstico (195)",39,22,,10,4,1,,1,1
"Actividad economica no especificada (197)",124,74,,34,7,5,1,2,1
