"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (149)",81,,,,1,50,,,,30,,,
"Trans., almac. y comunicaciones (150)",223,,1,1,,,,,121,100,,,
"Intermediación financiera (151)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",40,,14,3,2,11,,2,,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",192,33,4,3,112,3,,1,3,25,8,,
"Enseñanza (154)",354,1,341,2,5,,,,,5,,,
"Servicios sociales y de salud (155)",40,,8,19,1,9,,,,3,,,
"Otras activ. serv.comun.soc y personales (156)",53,,4,25,,7,,,,17,,,
"Hogares privados con servicio doméstico (157)",96,,,,,,,,,96,,,
"Actividad economica no especificada (159)",326,,,,1,,,,,,,325,
"Desocupado (160)",614,,,,,,,,,,,,614
"Hombres (161)",11155,28,335,56,105,246,6471,364,423,2504,7,115,501
"Agric., ganadería, caza y silvicultura (162)",8478,,2,6,,,6428,3,10,2029,,,
"Pesca (163)",89,,,,,,43,,,46,,,
"Explotación de minas y canteras (164)",56,,1,,,,,41,,14,,,
"Industrias manufactureras (165)",292,,,1,,,,274,11,6,,,
"Suministro de electricidad, gas y agua (166)",5,,1,,,,,,,4,,,
"Construcción (167)",484,,2,1,,,,7,277,197,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",317,,,4,,214,,36,2,61,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",25,,,,,4,,19,2,,,,
"Comercio al por mayor (170)",34,,,,,33,,,,1,,,
"Comercio al por menor (171)",258,,,4,,177,,17,,60,,,
"Hoteles y restaurantes (172)",17,,,,1,11,,,,5,,,
"Trans., almac. y comunicaciones (173)",217,,,1,,,,,120,96,,,
"Intermediación financiera (174)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",35,,14,3,1,11,,2,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",162,27,4,3,94,3,,1,3,20,7,,
"Enseñanza (177)",315,1,302,2,5,,,,,5,,,
"Servicios sociales y de salud (178)",23,,5,10,1,5,,,,2,,,
"Otras activ. serv.comun.soc y personales (179)",37,,4,25,,2,,,,6,,,
"Hogares privados con servicio doméstico (180)",9,,,,,,,,,9,,,
"Actividad economica no especificada (182)",116,,,,1,,,,,,,115,
"Desocupado (183)",501,,,,,,,,,,,,501
"Mujeres (184)",7684,6,43,11,19,239,2467,285,12,4278,1,210,113
"Agric., ganadería, caza y silvicultura (185)",6533,,,,,,2462,,1,4070,,,
"Pesca (186)",5,,,,,,5,,,,,,
"Industrias manufactureras (188)",292,,,2,,,,285,3,2,,,
"Construcción (190)",11,,,,,,,,7,4,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",256,,,,,191,,,,65,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,,2,,,,,,,
"Comercio al por mayor (193)",27,,,,,27,,,,,,,
"Comercio al por menor (194)",227,,,,,162,,,,65,,,
"Hoteles y restaurantes (195)",64,,,,,39,,,,25,,,
"Trans., almac. y comunicaciones (196)",6,,1,,,,,,1,4,,,
"Activid.inmobil., empres. y alquileres (198)",5,,,,1,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",30,6,,,18,,,,,5,1,,
"Enseñanza (200)",39,,39,,,,,,,,,,
"Servicios sociales y de salud (201)",17,,3,9,,4,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",16,,,,,5,,,,11,,,
"Hogares privados con servicio doméstico (203)",87,,,,,,,,,87,,,
"Actividad economica no especificada (205)",210,,,,,,,,,,,210,
"Desocupado (206)",113,,,,,,,,,,,,113
