"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",115,9,42,57,,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2198,7,1042,8,,1139,2,
"Otra (101)",4,4,,,,,,
"Ocupaciñn no especificada (102)",19,5,1,12,1,,,
"Desocupado (103)",57,,,,,,,57
"Mujeres (104)",836,102,155,230,24,249,45,31
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",58,53,,5,,,,
"Técnicos de nivel medio y trab. asimilados (107)",16,16,,,,,,
"Jefes y empleados de oficina (108)",6,6,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",61,10,1,39,1,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",159,,,139,20,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",9,,,5,,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",445,10,154,12,,224,45,
"Ocupaciñn no especificada (115)",49,5,,30,3,11,,
"Desocupado (116)",31,,,,,,,31
