"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agric., ganadería, caza y silvicultura (047)",2460,254,652,672,647,235
"Industrias manufactureras (050)",16,1,8,3,2,2
"Construcción (052)",1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",166,,57,74,28,7
"Comercio al por mayor (055)",12,,5,6,,1
"Comercio al por menor (056)",154,,52,68,28,6
"Hoteles y restaurantes (057)",129,3,52,40,28,6
"Trans., almac. y comunicaciones (058)",7,,2,1,2,2
"Activid.inmobil., empres. y alquileres (060)",3,,1,2,,
"Admin.pub. y defensa; p. segur.soc afil (061)",12,,6,2,4,
"Enseñanza (062)",139,,23,83,33,
"Servicios sociales y de salud (063)",34,,18,11,5,
"Otras activ. serv.comun.soc y personales (064)",9,,3,5,1,
"Hogares privados con servicio doméstico (065)",85,1,49,20,11,4
"Actividad economica no especificada (067)",187,,59,49,50,29
"Desocupado (068)",65,2,48,9,5,1
,,,,,,
"URBANA (069)",2507,50,780,871,600,206
"Agric., ganadería, caza y silvicultura (070)",1402,41,390,428,371,172
"Explotación de minas y canteras (072)",8,,3,4,1,
"Industrias manufactureras (073)",39,1,16,13,6,3
"Construcción (075)",56,1,17,24,12,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",193,1,70,77,38,7
"Venta, mant.y rep. veh.autom.y motoc. (077)",6,,5,1,,
"Comercio al por mayor (078)",12,,6,6,,
"Comercio al por menor (079)",175,1,59,70,38,7
"Hoteles y restaurantes (080)",91,2,39,26,20,4
"Trans., almac. y comunicaciones (081)",45,,15,21,7,2
"Activid.inmobil., empres. y alquileres (083)",12,,5,6,1,
"Admin.pub. y defensa; p. segur.soc afil (084)",79,,25,38,15,1
"Enseñanza (085)",269,,50,140,76,3
"Servicios sociales y de salud (086)",47,,21,21,5,
"Otras activ. serv.comun.soc y personales (087)",20,,6,10,4,
"Hogares privados con servicio doméstico (088)",22,2,15,4,1,
"Actividad economica no especificada (090)",90,,30,26,26,8
"Desocupado (091)",134,2,78,33,17,4
"Hombres (092)",1670,36,510,571,410,143
"Agric., ganadería, caza y silvicultura (093)",1016,30,284,301,276,125
"Explotación de minas y canteras (095)",8,,3,4,1,
"Industrias manufactureras (096)",33,1,14,11,4,3
"Construcción (098)",55,1,17,23,12,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",81,1,37,24,16,3
"Venta, mant.y rep. veh.autom.y motoc. (100)",6,,5,1,,
"Comercio al por mayor (101)",5,,4,1,,
"Comercio al por menor (102)",70,1,28,22,16,3
"Hoteles y restaurantes (103)",9,,8,,1,
"Trans., almac. y comunicaciones (104)",44,,15,21,7,1
"Activid.inmobil., empres. y alquileres (106)",10,,4,5,1,
"Admin.pub. y defensa; p. segur.soc afil (107)",70,,20,37,12,1
"Enseñanza (108)",171,,32,87,49,3
"Servicios sociales y de salud (109)",19,,7,11,1,
"Otras activ. serv.comun.soc y personales (110)",12,,4,5,3,
"Hogares privados con servicio doméstico (111)",3,1,1,,1,
"Actividad economica no especificada (113)",40,,12,15,11,2
"Desocupado (114)",99,2,52,27,15,3
"Mujeres (115)",837,14,270,300,190,63
"Agric., ganadería, caza y silvicultura (116)",386,11,106,127,95,47
"Industrias manufactureras (119)",6,,2,2,2,
"Construcción (121)",1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",112,,33,53,22,4
"Comercio al por mayor (124)",7,,2,5,,
"Comercio al por menor (125)",105,,31,48,22,4
"Hoteles y restaurantes (126)",82,2,31,26,19,4
"Trans., almac. y comunicaciones (127)",1,,,,,1
"Activid.inmobil., empres. y alquileres (129)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc afil (130)",9,,5,1,3,
"Enseñanza (131)",98,,18,53,27,
"Servicios sociales y de salud (132)",28,,14,10,4,
"Otras activ. serv.comun.soc y personales (133)",8,,2,5,1,
"Hogares privados con servicio doméstico (134)",19,1,14,4,,
"Actividad economica no especificada (136)",50,,18,11,15,6
"Desocupado (137)",35,,26,6,2,1
,,,,,,
"RURAL (138)",7379,543,2037,2087,1916,796
"Agric., ganadería, caza y silvicultura (139)",6408,534,1657,1768,1705,744
"Explotación de minas y canteras (141)",8,,3,2,3,
"Industrias manufactureras (142)",54,1,20,12,15,6
"Construcción (144)",81,,22,26,32,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",123,1,56,38,20,8
"Venta, mant.y rep. veh.autom.y motoc. (146)",5,,4,,1,
"Comercio al por mayor (147)",6,,3,2,,1
"Comercio al por menor (148)",112,1,49,36,19,7
"Hoteles y restaurantes (149)",54,1,25,15,11,2
"Trans., almac. y comunicaciones (150)",47,,26,15,5,1
"Intermediación financiera (151)",1,,1,,,
"Activid.inmobil., empres. y alquileres (152)",6,1,,5,,
"Admin.pub. y defensa; p. segur.soc afil (153)",16,,2,7,7,
"Enseñanza (154)",152,,25,92,35,
"Servicios sociales y de salud (155)",17,,10,5,2,
"Otras activ. serv.comun.soc y personales (156)",13,,7,3,3,
"Hogares privados con servicio doméstico (157)",84,,44,22,14,4
"Actividad economica no especificada (159)",173,,58,47,44,24
"Desocupado (160)",142,5,81,30,20,6
"Hombres (161)",4903,296,1329,1415,1290,573
"Agric., ganadería, caza y silvicultura (162)",4334,291,1111,1223,1153,556
"Explotación de minas y canteras (164)",8,,3,2,3,
"Industrias manufactureras (165)",44,,14,11,15,4
"Construcción (167)",81,,22,26,32,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",69,1,32,17,14,5
"Venta, mant.y rep. veh.autom.y motoc. (169)",5,,4,,1,
"Comercio al por mayor (170)",1,,,1,,
"Comercio al por menor (171)",63,1,28,16,13,5
"Hoteles y restaurantes (172)",7,,4,1,2,
"Trans., almac. y comunicaciones (173)",41,,24,14,3,
"Intermediación financiera (174)",1,,1,,,
"Activid.inmobil., empres. y alquileres (175)",5,1,,4,,
"Admin.pub. y defensa; p. segur.soc afil (176)",13,,1,6,6,
"Enseñanza (177)",111,,20,62,29,
"Servicios sociales y de salud (178)",11,,6,4,1,
"Otras activ. serv.comun.soc y personales (179)",12,,6,3,3,
"Hogares privados con servicio doméstico (180)",18,,9,6,3,
"Actividad economica no especificada (182)",36,,17,9,9,1
"Desocupado (183)",112,3,59,27,17,6
"Mujeres (184)",2476,247,708,672,626,223
"Agric., ganadería, caza y silvicultura (185)",2074,243,546,545,552,188
"Industrias manufactureras (188)",10,1,6,1,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",54,,24,21,6,3
"Comercio al por mayor (193)",5,,3,1,,1
"Comercio al por menor (194)",49,,21,20,6,2
"Hoteles y restaurantes (195)",47,1,21,14,9,2
"Trans., almac. y comunicaciones (196)",6,,2,1,2,1
"Activid.inmobil., empres. y alquileres (198)",1,,,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",3,,1,1,1,
"Enseñanza (200)",41,,5,30,6,
"Servicios sociales y de salud (201)",6,,4,1,1,
"Otras activ. serv.comun.soc y personales (202)",1,,1,,,
"Hogares privados con servicio doméstico (203)",66,,35,16,11,4
"Actividad economica no especificada (205)",137,,41,38,35,23
"Desocupado (206)",30,2,22,3,3,
