"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",158,14,65,45,25,9
"Hogares privados con servicio doméstico (042)",35,8,18,4,3,2
"Actividad economica no especificada (044)",326,4,148,89,55,30
"Desocupado (045)",946,20,483,283,131,29
"Mujeres (046)",9133,252,3314,3057,2075,435
"Agric., ganadería, caza y silvicultura (047)",4073,129,1422,1199,1067,256
"Pesca (048)",1,,1,,,
"Explotación de minas y canteras (049)",1,,1,,,
"Industrias manufactureras (050)",167,1,65,58,32,11
"Suministro de electricidad, gas y agua (051)",2,,1,,1,
"Construcción (052)",60,3,24,24,8,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1721,55,478,625,470,93
"Venta, mant.y rep. veh.autom.y motoc. (054)",21,,5,8,6,2
"Comercio al por mayor (055)",58,2,16,15,22,3
"Comercio al por menor (056)",1642,53,457,602,442,88
"Hoteles y restaurantes (057)",514,22,206,150,117,19
"Trans., almac. y comunicaciones (058)",40,1,26,8,3,2
"Intermediación financiera (059)",11,,9,2,,
"Activid.inmobil., empres. y alquileres (060)",70,1,37,22,10,
"Admin.pub. y defensa; p. segur.soc afil (061)",160,,66,73,20,1
"Enseñanza (062)",815,,256,445,113,1
"Servicios sociales y de salud (063)",166,,38,94,34,
"Otras activ. serv.comun.soc y personales (064)",179,6,69,66,35,3
"Hogares privados con servicio doméstico (065)",310,25,201,51,28,5
"Actividad economica no especificada (067)",444,3,175,131,106,29
"Desocupado (068)",399,6,239,109,31,14
,,,,,,
"URBANA (069)",14433,428,4972,5115,3256,662
"Agric., ganadería, caza y silvicultura (070)",5257,171,1763,1633,1344,346
"Pesca (071)",6,1,2,1,2,
"Explotación de minas y canteras (072)",13,,7,4,2,
"Industrias manufactureras (073)",497,18,184,152,106,37
"Suministro de electricidad, gas y agua (074)",19,,6,6,7,
"Construcción (075)",629,7,234,241,135,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",2606,117,744,892,708,145
"Venta, mant.y rep. veh.autom.y motoc. (077)",192,4,83,66,34,5
"Comercio al por mayor (078)",97,2,28,29,32,6
"Comercio al por menor (079)",2317,111,633,797,642,134
"Hoteles y restaurantes (080)",628,37,244,197,129,21
"Trans., almac. y comunicaciones (081)",749,13,337,276,114,9
"Intermediación financiera (082)",27,,14,10,3,
"Activid.inmobil., empres. y alquileres (083)",233,1,88,89,49,6
"Admin.pub. y defensa; p. segur.soc afil (084)",448,,122,233,89,4
"Enseñanza (085)",1258,,284,715,251,8
"Servicios sociales y de salud (086)",240,,51,129,57,3
"Otras activ. serv.comun.soc y personales (087)",312,19,120,106,55,12
"Hogares privados con servicio doméstico (088)",271,28,160,49,28,6
"Actividad economica no especificada (090)",430,4,178,131,80,37
"Desocupado (091)",810,12,434,251,97,16
"Hombres (092)",8776,265,3085,3044,1959,423
"Agric., ganadería, caza y silvicultura (093)",3806,115,1337,1165,930,259
"Pesca (094)",6,1,2,1,2,
"Explotación de minas y canteras (095)",13,,7,4,2,
"Industrias manufactureras (096)",353,17,132,101,77,26
"Suministro de electricidad, gas y agua (097)",17,,5,6,6,
"Construcción (098)",594,4,219,229,130,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1084,67,344,337,275,61
"Venta, mant.y rep. veh.autom.y motoc. (100)",171,4,78,58,28,3
"Comercio al por mayor (101)",46,,16,15,12,3
"Comercio al por menor (102)",867,63,250,264,235,55
"Hoteles y restaurantes (103)",156,16,63,58,16,3
"Trans., almac. y comunicaciones (104)",713,12,313,268,112,8
"Intermediación financiera (105)",16,,5,8,3,
"Activid.inmobil., empres. y alquileres (106)",165,1,52,67,39,6
"Admin.pub. y defensa; p. segur.soc afil (107)",318,,75,169,71,3
"Enseñanza (108)",560,,90,318,145,7
"Servicios sociales y de salud (109)",94,,20,47,24,3
"Otras activ. serv.comun.soc y personales (110)",143,13,55,43,23,9
"Hogares privados con servicio doméstico (111)",25,6,12,3,2,2
"Actividad economica no especificada (113)",187,2,80,57,30,18
"Desocupado (114)",526,11,274,163,72,6
"Mujeres (115)",5657,163,1887,2071,1297,239
"Agric., ganadería, caza y silvicultura (116)",1451,56,426,468,414,87
"Industrias manufactureras (119)",144,1,52,51,29,11
"Suministro de electricidad, gas y agua (120)",2,,1,,1,
"Construcción (121)",35,3,15,12,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1522,50,400,555,433,84
"Venta, mant.y rep. veh.autom.y motoc. (123)",21,,5,8,6,2
"Comercio al por mayor (124)",51,2,12,14,20,3
"Comercio al por menor (125)",1450,48,383,533,407,79
"Hoteles y restaurantes (126)",472,21,181,139,113,18
"Trans., almac. y comunicaciones (127)",36,1,24,8,2,1
"Intermediación financiera (128)",11,,9,2,,
"Activid.inmobil., empres. y alquileres (129)",68,,36,22,10,
"Admin.pub. y defensa; p. segur.soc afil (130)",130,,47,64,18,1
"Enseñanza (131)",698,,194,397,106,1
"Servicios sociales y de salud (132)",146,,31,82,33,
"Otras activ. serv.comun.soc y personales (133)",169,6,65,63,32,3
"Hogares privados con servicio doméstico (134)",246,22,148,46,26,4
"Actividad economica no especificada (136)",243,2,98,74,50,19
"Desocupado (137)",284,1,160,88,25,10
,,,,,,
"RURAL (138)",14817,264,5745,4685,3161,962
"Agric., ganadería, caza y silvicultura (139)",12450,224,4643,3907,2800,876
"Pesca (140)",4,,2,2,,
"Explotación de minas y canteras (141)",12,,5,5,2,
"Industrias manufactureras (142)",91,1,38,34,15,3
"Suministro de electricidad, gas y agua (143)",1,,,1,,
"Construcción (144)",399,2,162,161,64,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",333,10,132,108,67,16
"Venta, mant.y rep. veh.autom.y motoc. (146)",12,,11,1,,
"Comercio al por mayor (147)",11,,6,1,4,
"Comercio al por menor (148)",310,10,115,106,63,16
"Hoteles y restaurantes (149)",55,2,33,15,4,1
"Trans., almac. y comunicaciones (150)",118,1,66,30,18,3
"Activid.inmobil., empres. y alquileres (152)",19,1,8,8,2,
"Admin.pub. y defensa; p. segur.soc afil (153)",101,,40,50,10,1
"Enseñanza (154)",214,,94,98,20,2
"Servicios sociales y de salud (155)",46,,16,25,5,
"Otras activ. serv.comun.soc y personales (156)",25,1,14,5,5,
"Hogares privados con servicio doméstico (157)",74,5,59,6,3,1
"Actividad economica no especificada (159)",340,3,145,89,81,22
"Desocupado (160)",535,14,288,141,65,27
"Hombres (161)",11341,175,4318,3699,2383,766
"Agric., ganadería, caza y silvicultura (162)",9828,151,3647,3176,2147,707
"Pesca (163)",3,,1,2,,
"Explotación de minas y canteras (164)",11,,4,5,2,
"Industrias manufactureras (165)",68,1,25,27,12,3
"Suministro de electricidad, gas y agua (166)",1,,,1,,
"Construcción (167)",374,2,153,149,61,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",134,5,54,38,30,7
"Venta, mant.y rep. veh.autom.y motoc. (169)",12,,11,1,,
"Comercio al por mayor (170)",4,,2,,2,
"Comercio al por menor (171)",118,5,41,37,28,7
"Hoteles y restaurantes (172)",13,1,8,4,,
"Trans., almac. y comunicaciones (173)",114,1,64,30,17,2
"Activid.inmobil., empres. y alquileres (175)",17,,7,8,2,
"Admin.pub. y defensa; p. segur.soc afil (176)",71,,21,41,8,1
"Enseñanza (177)",97,,32,50,13,2
"Servicios sociales y de salud (178)",26,,9,13,4,
"Otras activ. serv.comun.soc y personales (179)",15,1,10,2,2,
"Hogares privados con servicio doméstico (180)",10,2,6,1,1,
"Actividad economica no especificada (182)",139,2,68,32,25,12
"Desocupado (183)",420,9,209,120,59,23
"Mujeres (184)",3476,89,1427,986,778,196
"Agric., ganadería, caza y silvicultura (185)",2622,73,996,731,653,169
"Pesca (186)",1,,1,,,
"Explotación de minas y canteras (187)",1,,1,,,
"Industrias manufactureras (188)",23,,13,7,3,
"Construcción (190)",25,,9,12,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",199,5,78,70,37,9
"Comercio al por mayor (193)",7,,4,1,2,
"Comercio al por menor (194)",192,5,74,69,35,9
"Hoteles y restaurantes (195)",42,1,25,11,4,1
"Trans., almac. y comunicaciones (196)",4,,2,,1,1
"Activid.inmobil., empres. y alquileres (198)",2,1,1,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",30,,19,9,2,
"Enseñanza (200)",117,,62,48,7,
"Servicios sociales y de salud (201)",20,,7,12,1,
"Otras activ. serv.comun.soc y personales (202)",10,,4,3,3,
"Hogares privados con servicio doméstico (203)",64,3,53,5,2,1
"Actividad economica no especificada (205)",201,1,77,57,56,10
"Desocupado (206)",115,5,79,21,6,4
