"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",159,2,58,54,37,8
"Hogares privados con servicio doméstico (042)",59,19,26,5,4,5
"Actividad economica no especificada (044)",340,3,130,110,69,28
"Desocupado (045)",333,7,149,112,57,8
"Mujeres (046)",6806,204,2248,2291,1628,435
"Agric., ganadería, caza y silvicultura (047)",2529,99,725,729,736,240
"Industrias manufactureras (050)",552,16,245,182,95,14
"Suministro de electricidad, gas y agua (051)",1,,,1,,
"Construcción (052)",39,2,16,14,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1401,22,390,552,350,87
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,2,1,1,
"Comercio al por mayor (055)",26,,8,9,8,1
"Comercio al por menor (056)",1371,22,380,542,341,86
"Hoteles y restaurantes (057)",635,13,216,204,162,40
"Trans., almac. y comunicaciones (058)",71,,49,13,8,1
"Intermediación financiera (059)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (060)",81,,32,41,8,
"Admin.pub. y defensa; p. segur.soc afil (061)",60,,24,24,12,
"Enseñanza (062)",487,,127,259,98,3
"Servicios sociales y de salud (063)",115,,53,45,15,2
"Otras activ. serv.comun.soc y personales (064)",105,2,37,46,17,3
"Hogares privados con servicio doméstico (065)",233,41,126,41,19,6
"Actividad economica no especificada (067)",338,1,111,104,84,38
"Desocupado (068)",157,8,96,35,17,1
,,,,,,
"URBANA (069)",9088,240,2904,3289,2114,541
"Agric., ganadería, caza y silvicultura (070)",2057,71,473,652,598,263
"Explotación de minas y canteras (072)",10,,3,5,2,
"Industrias manufactureras (073)",876,31,352,308,154,31
"Suministro de electricidad, gas y agua (074)",12,,3,6,3,
"Construcción (075)",638,7,248,271,100,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1887,46,566,698,458,119
"Venta, mant.y rep. veh.autom.y motoc. (077)",109,3,54,30,19,3
"Comercio al por mayor (078)",49,,21,14,14,
"Comercio al por menor (079)",1729,43,491,654,425,116
"Hoteles y restaurantes (080)",640,9,233,198,161,39
"Trans., almac. y comunicaciones (081)",590,10,244,204,120,12
"Intermediación financiera (082)",5,,3,1,1,
"Activid.inmobil., empres. y alquileres (083)",241,1,80,99,54,7
"Admin.pub. y defensa; p. segur.soc afil (084)",326,,90,138,91,7
"Enseñanza (085)",694,,134,376,177,7
"Servicios sociales y de salud (086)",138,1,49,59,26,3
"Otras activ. serv.comun.soc y personales (087)",211,3,71,84,44,9
"Hogares privados con servicio doméstico (088)",218,54,108,30,20,6
"Actividad economica no especificada (090)",252,3,100,74,57,18
"Desocupado (091)",293,4,147,86,48,8
"Hombres (092)",5546,149,1776,1971,1302,348
"Agric., ganadería, caza y silvicultura (093)",1696,62,396,542,480,216
"Explotación de minas y canteras (095)",10,,3,5,2,
"Industrias manufactureras (096)",567,19,232,193,100,23
"Suministro de electricidad, gas y agua (097)",11,,3,5,3,
"Construcción (098)",604,5,234,259,94,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",715,27,247,246,156,39
"Venta, mant.y rep. veh.autom.y motoc. (100)",105,3,52,29,18,3
"Comercio al por mayor (101)",29,,15,8,6,
"Comercio al por menor (102)",581,24,180,209,132,36
"Hoteles y restaurantes (103)",125,1,68,30,22,4
"Trans., almac. y comunicaciones (104)",534,10,205,195,113,11
"Intermediación financiera (105)",3,,2,,1,
"Activid.inmobil., empres. y alquileres (106)",169,1,53,61,47,7
"Admin.pub. y defensa; p. segur.soc afil (107)",273,,72,115,79,7
"Enseñanza (108)",306,,52,160,90,4
"Servicios sociales y de salud (109)",48,1,12,22,12,1
"Otras activ. serv.comun.soc y personales (110)",125,1,43,47,28,6
"Hogares privados con servicio doméstico (111)",40,17,17,2,2,2
"Actividad economica no especificada (113)",135,2,50,35,39,9
"Desocupado (114)",185,3,87,54,34,7
"Mujeres (115)",3542,91,1128,1318,812,193
"Agric., ganadería, caza y silvicultura (116)",361,9,77,110,118,47
"Industrias manufactureras (119)",309,12,120,115,54,8
"Suministro de electricidad, gas y agua (120)",1,,,1,,
"Construcción (121)",34,2,14,12,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1172,19,319,452,302,80
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,,2,1,1,
"Comercio al por mayor (124)",20,,6,6,8,
"Comercio al por menor (125)",1148,19,311,445,293,80
"Hoteles y restaurantes (126)",515,8,165,168,139,35
"Trans., almac. y comunicaciones (127)",56,,39,9,7,1
"Intermediación financiera (128)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (129)",72,,27,38,7,
"Admin.pub. y defensa; p. segur.soc afil (130)",53,,18,23,12,
"Enseñanza (131)",388,,82,216,87,3
"Servicios sociales y de salud (132)",90,,37,37,14,2
"Otras activ. serv.comun.soc y personales (133)",86,2,28,37,16,3
"Hogares privados con servicio doméstico (134)",178,37,91,28,18,4
"Actividad economica no especificada (136)",117,1,50,39,18,9
"Desocupado (137)",108,1,60,32,14,1
,,,,,,
"RURAL (138)",13092,265,4135,4327,3309,1056
"Agric., ganadería, caza y silvicultura (139)",10186,223,2902,3297,2807,957
"Pesca (140)",7,1,2,2,1,1
"Explotación de minas y canteras (141)",28,,18,6,4,
"Industrias manufactureras (142)",442,6,230,127,68,11
"Suministro de electricidad, gas y agua (143)",4,,3,,1,
"Construcción (144)",476,4,173,200,91,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",354,4,125,136,76,13
"Venta, mant.y rep. veh.autom.y motoc. (146)",24,,13,4,5,2
"Comercio al por mayor (147)",13,,5,7,,1
"Comercio al por menor (148)",317,4,107,125,71,10
"Hoteles y restaurantes (149)",154,7,76,40,25,6
"Trans., almac. y comunicaciones (150)",337,1,150,133,53,
"Intermediación financiera (151)",1,,1,,,
"Activid.inmobil., empres. y alquileres (152)",60,,26,22,9,3
"Admin.pub. y defensa; p. segur.soc afil (153)",74,,32,30,12,
"Enseñanza (154)",186,,73,89,23,1
"Servicios sociales y de salud (155)",33,,17,12,4,
"Otras activ. serv.comun.soc y personales (156)",53,1,24,16,10,2
"Hogares privados con servicio doméstico (157)",74,6,44,16,3,5
"Actividad economica no especificada (159)",426,1,141,140,96,48
"Desocupado (160)",197,11,98,61,26,1
"Hombres (161)",9828,152,3015,3354,2493,814
"Agric., ganadería, caza y silvicultura (162)",8018,133,2254,2678,2189,764
"Pesca (163)",7,1,2,2,1,1
"Explotación de minas y canteras (164)",28,,18,6,4,
"Industrias manufactureras (165)",199,2,105,60,27,5
"Suministro de electricidad, gas y agua (166)",4,,3,,1,
"Construcción (167)",471,4,171,198,90,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",125,1,54,36,28,6
"Venta, mant.y rep. veh.autom.y motoc. (169)",24,,13,4,5,2
"Comercio al por mayor (170)",7,,3,4,,
"Comercio al por menor (171)",94,1,38,28,23,4
"Hoteles y restaurantes (172)",34,2,25,4,2,1
"Trans., almac. y comunicaciones (173)",322,1,140,129,52,
"Intermediación financiera (174)",1,,1,,,
"Activid.inmobil., empres. y alquileres (175)",51,,21,19,8,3
"Admin.pub. y defensa; p. segur.soc afil (176)",67,,26,29,12,
"Enseñanza (177)",87,,28,46,12,1
"Servicios sociales y de salud (178)",8,,1,4,3,
"Otras activ. serv.comun.soc y personales (179)",34,1,15,7,9,2
"Hogares privados con servicio doméstico (180)",19,2,9,3,2,3
"Actividad economica no especificada (182)",205,1,80,75,30,19
"Desocupado (183)",148,4,62,58,23,1
"Mujeres (184)",3264,113,1120,973,816,242
"Agric., ganadería, caza y silvicultura (185)",2168,90,648,619,618,193
"Industrias manufactureras (188)",243,4,125,67,41,6
"Construcción (190)",5,,2,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",229,3,71,100,48,7
"Comercio al por mayor (193)",6,,2,3,,1
"Comercio al por menor (194)",223,3,69,97,48,6
"Hoteles y restaurantes (195)",120,5,51,36,23,5
"Trans., almac. y comunicaciones (196)",15,,10,4,1,
"Activid.inmobil., empres. y alquileres (198)",9,,5,3,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",7,,6,1,,
"Enseñanza (200)",99,,45,43,11,
"Servicios sociales y de salud (201)",25,,16,8,1,
"Otras activ. serv.comun.soc y personales (202)",19,,9,9,1,
"Hogares privados con servicio doméstico (203)",55,4,35,13,1,2
"Actividad economica no especificada (205)",221,,61,65,66,29
"Desocupado (206)",49,7,36,3,3,
