"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",562,,,1,30,286,158,87
"De 50 y más años (049)",1834,27,112,289,482,424,24,476
,,,,,,,,
"URBANA (060)",8746,19,84,272,596,1622,3970,2183
"De 12 a 14 años (061)",42,,,,,,4,38
"De 15 a 19 años (062)",637,,,,,,376,261
"De 20 a 24 años (063)",1276,,,,,1,834,441
"De 25 a 29 años (064)",1217,,,,,32,878,307
"De 30 a 34 años (065)",1138,,,,,129,789,220
"De 35 a 39 años (066)",1075,,,,9,270,608,188
"De 40 a 44 años (067)",842,,,,28,347,317,150
"De 45 a 49 años (068)",679,,,2,73,358,136,110
"De 50 y más años (069)",1840,19,84,270,486,485,28,468
"PEA (070)",3552,2,15,87,293,826,1455,874
"De 12 a 14 años (071)",5,,,,,,,5
"De 15 a 19 años (072)",136,,,,,,80,56
"De 20 a 24 años (073)",391,,,,,,235,156
"De 25 a 29 años (074)",469,,,,,16,313,140
"De 30 a 34 años (075)",479,,,,,65,316,98
"De 35 a 39 años (076)",517,,,,3,139,272,103
"De 40 a 44 años (077)",451,,,,21,185,162,83
"De 45 a 49 años (078)",351,,,2,52,180,62,55
"De 50 y más años (079)",753,2,15,85,217,241,15,178
"Ocupada (080)",3431,2,15,85,291,809,1395,834
"De 12 a 14 años (081)",5,,,,,,,5
"De 15 a 19 años (082)",118,,,,,,70,48
"De 20 a 24 años (083)",365,,,,,,223,142
"De 25 a 29 años (084)",450,,,,,15,300,135
"De 30 a 34 años (085)",461,,,,,62,306,93
"De 35 a 39 años (086)",507,,,,3,137,266,101
"De 40 a 44 años (087)",440,,,,21,181,157,81
"De 45 a 49 años (088)",341,,,2,52,176,58,53
"De 50 y más años (089)",744,2,15,83,215,238,15,176
"Desocupada (090)",121,,,2,2,17,60,40
"De 15 a 19 años (092)",18,,,,,,10,8
"De 20 a 24 años (093)",26,,,,,,12,14
"De 25 a 29 años (094)",19,,,,,1,13,5
"De 30 a 34 años (095)",18,,,,,3,10,5
"De 35 a 39 años (096)",10,,,,,2,6,2
"De 40 a 44 años (097)",11,,,,,4,5,2
"De 45 a 49 años (098)",10,,,,,4,4,2
"De 50 y más años (099)",9,,,2,2,3,,2
"No PEA (100)",5194,17,69,185,303,796,2515,1309
"De 12 a 14 años (101)",37,,,,,,4,33
"De 15 a 19 años (102)",501,,,,,,296,205
"De 20 a 24 años (103)",885,,,,,1,599,285
"De 25 a 29 años (104)",748,,,,,16,565,167
"De 30 a 34 años (105)",659,,,,,64,473,122
"De 35 a 39 años (106)",558,,,,6,131,336,85
"De 40 a 44 años (107)",391,,,,7,162,155,67
"De 45 a 49 años (108)",328,,,,21,178,74,55
"De 50 y más años (109)",1087,17,69,185,269,244,13,290
,,,,,,,,
"RURAL (120)",6045,11,52,172,394,911,3300,1205
"De 12 a 14 años (121)",31,,,,,,5,26
"De 15 a 19 años (122)",629,,,,,,423,206
"De 20 a 24 años (123)",981,,,,,2,729,250
"De 25 a 29 años (124)",882,,,,,18,723,141
"De 30 a 34 años (125)",696,,,,,70,543,83
"De 35 a 39 años (126)",657,,,,4,122,450,81
"De 40 a 44 años (127)",496,,,,6,155,261,74
"De 45 a 49 años (128)",437,,,3,19,213,147,55
"De 50 y más años (129)",1236,11,52,169,365,331,19,289
"PEA (130)",2137,1,9,67,166,423,1042,429
"De 12 a 14 años (131)",5,,,,,,,5
"De 15 a 19 años (132)",154,,,,,,103,51
"De 20 a 24 años (133)",279,,,,,,192,87
"De 25 a 29 años (134)",282,,,,,10,216,56
"De 30 a 34 años (135)",266,,,,,33,191,42
"De 35 a 39 años (136)",250,,,,2,51,165,32
"De 40 a 44 años (137)",209,,,,2,73,104,30
"De 45 a 49 años (138)",203,,,2,10,105,63,23
"De 50 y más años (139)",489,1,9,65,152,151,8,103
"Ocupada (140)",2103,1,9,67,165,420,1015,426
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",148,,,,,,97,51
"De 20 a 24 años (143)",271,,,,,,184,87
"De 25 a 29 años (144)",275,,,,,10,210,55
"De 30 a 34 años (145)",262,,,,,33,188,41
"De 35 a 39 años (146)",246,,,,2,49,163,32
"De 40 a 44 años (147)",208,,,,2,73,103,30
"De 45 a 49 años (148)",201,,,2,10,104,62,23
"De 50 y más años (149)",488,1,9,65,151,151,8,103
"Desocupada (150)",34,,,,1,3,27,3
"De 12 a 14 años (151)",1,,,,,,,1
"De 15 a 19 años (152)",6,,,,,,6,
"De 20 a 24 años (153)",8,,,,,,8,
"De 25 a 29 años (154)",7,,,,,,6,1
"De 30 a 34 años (155)",4,,,,,,3,1
"De 35 a 39 años (156)",4,,,,,2,2,
"De 40 a 44 años (157)",1,,,,,,1,
"De 45 a 49 años (158)",2,,,,,1,1,
"De 50 y más años (159)",1,,,,1,,,
"No PEA (160)",3908,10,43,105,228,488,2258,776
"De 12 a 14 años (161)",26,,,,,,5,21
"De 15 a 19 años (162)",475,,,,,,320,155
"De 20 a 24 años (163)",702,,,,,2,537,163
"De 25 a 29 años (164)",600,,,,,8,507,85
"De 30 a 34 años (165)",430,,,,,37,352,41
"De 35 a 39 años (166)",407,,,,2,71,285,49
"De 40 a 44 años (167)",287,,,,4,82,157,44
"De 45 a 49 años (168)",234,,,1,9,108,84,32
"De 50 y más años (169)",747,10,43,104,213,180,11,186
