"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",391,3,,6,48,79,131,59,65
"Jefes y empleados de oficina (040)",174,,,1,59,23,43,15,33
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",392,18,,59,208,41,38,19,9
"Agricult.trabaj. calif.agrop. y pesquros (042)",288,17,,92,134,16,18,4,7
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",382,2,,39,231,22,60,17,11
"Obreros. construc., conf., papel, fab., instr (044)",753,1,,62,451,100,75,33,31
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1121,25,2,197,655,95,89,21,37
"Otra (046)",39,,,,7,,22,3,7
"Ocupación no especificada (047)",39,3,,8,24,3,,,1
"Hombres (048)",2924,29,1,322,1456,298,391,144,283
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",11,,,,3,1,3,,4
"Profes., científicos e intelectuales (050)",165,,,,2,10,30,2,121
"Técnicos de nivel medio ytrab.asimilados (051)",305,,,4,28,70,97,54,52
"Jefes y empleados de oficina (052)",94,,,,34,11,19,8,22
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",139,2,,15,81,11,14,11,5
"Agricult.trabaj. calif.agrop. y pesquros (054)",262,11,,84,127,14,15,4,7
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",369,2,,36,223,21,60,17,10
"Obreros. construc., conf., papel, fab., instr (056)",715,1,,57,436,93,68,32,28
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",814,13,1,123,508,65,63,14,27
"Otra (058)",38,,,,7,,22,2,7
"Ocupación no especificada (059)",12,,,3,7,2,,,
"Mujeres (060)",924,40,1,142,368,93,155,33,92
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",2,,,,,,1,,1
"Profes., científicos e intelectuales (062)",91,,,,2,1,36,4,48
"Técnicos de nivel medio ytrab.asimilados (063)",86,3,,2,20,9,34,5,13
"Jefes y empleados de oficina (064)",80,,,1,25,12,24,7,11
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",253,16,,44,127,30,24,8,4
"Agricult.trabaj. calif.agrop. y pesquros (066)",26,6,,8,7,2,3,,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",13,,,3,8,1,,,1
"Obreros. construc., conf., papel, fab., instr (068)",38,,,5,15,7,7,1,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",307,12,1,74,147,30,26,7,10
"Otra (070)",1,,,,,,,1,
"Ocupación no especificada (071)",27,3,,5,17,1,,,1
,,,,,,,,,
"RURAL (072)",1693,128,1,483,708,122,150,40,61
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",3,,,1,1,,1,,
"Profes., científicos e intelectuales (074)",48,,,,1,3,14,2,28
"Técnicos de nivel medio ytrab.asimilados (075)",34,2,,,9,7,14,1,1
"Jefes y empleados de oficina (076)",18,,,,5,4,4,2,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",59,3,,13,22,2,14,2,3
"Agricult.trabaj. calif.agrop. y pesquros (078)",674,87,,255,195,58,47,17,15
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",89,,,14,63,6,5,,1
"Obreros. construc., conf., papel, fab., instr (080)",289,,,36,182,28,29,8,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",440,31,1,154,218,11,13,8,4
"Otra (082)",11,,,,,3,8,,
"Ocupación no especificada (083)",28,5,,10,12,,1,,
"Hombres (084)",1411,81,1,400,628,109,114,28,50
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",2,,,,1,,1,,
"Profes., científicos e intelectuales (086)",31,,,,,3,6,1,21
"Técnicos de nivel medio ytrab.asimilados (087)",25,2,,,8,6,8,1,
"Jefes y empleados de oficina (088)",15,,,,4,2,4,2,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",22,1,,4,7,2,5,1,2
"Agricult.trabaj. calif.agrop. y pesquros (090)",605,64,,242,184,54,39,8,14
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",87,,,13,62,6,5,,1
"Obreros. construc., conf., papel, fab., instr (092)",281,,,34,179,26,28,8,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",329,14,1,106,181,7,10,7,3
"Otra (094)",11,,,,,3,8,,
"Ocupación no especificada (095)",3,,,1,2,,,,
"Mujeres (096)",282,47,,83,80,13,36,12,11
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",1,,,1,,,,,
"Profes., científicos e intelectuales (098)",17,,,,1,,8,1,7
"Técnicos de nivel medio ytrab.asimilados (099)",9,,,,1,1,6,,1
"Jefes y empleados de oficina (100)",3,,,,1,2,,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",37,2,,9,15,,9,1,1
"Agricult.trabaj. calif.agrop. y pesquros (102)",69,23,,13,11,4,8,9,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",2,,,1,1,,,,
"Obreros. construc., conf., papel, fab., instr (104)",8,,,2,3,2,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",111,17,,48,37,4,3,1,1
"Ocupación no especificada (107)",25,5,,9,10,,1,,
